	Ctrl_602_R1B1	Ola_602_R1B1	Ctrl_602_R2B2	Ola_602_R2B2
ENSG00000115902.11|SLC1A4	5.60383946174389	5.58996860653202	5.53651458386217	5.65729348441374
ENSG00000115904.12|SOS1	5.77445471126429	6.06189199036778	5.93835824492289	5.89798845670917
ENSG00000115935.17|WIPF1	6.73677836999577	6.78872949151968	6.7555210545303	6.76998680698514
ENSG00000115942.9|ORC2	4.81242383203582	4.87105743101152	4.87159194431297	4.81188931873437
ENSG00000115944.15|COX7A2L	5.88469550353522	5.74447832592761	5.82939547049503	5.79977835896781
ENSG00000115946.8|PNO1	4.87653584615921	4.65360084790877	4.82681383900593	4.70332285506205
ENSG00000115947.13|ORC4	5.06771712782295	5.06712944674504	5.07768389333945	5.05716268122853
ENSG00000115956.10|PLEK	1.48810074283803	1.94424600859431	1.51503915204835	1.91730759938399
ENSG00000115963.13|RND3	6.68582242792608	6.62557079776106	6.65324774832655	6.65814547736058
ENSG00000115966.17|ATF2	5.58014202165307	5.70958516301357	5.65998206162869	5.62974512303794
ENSG00000115970.18|THADA	5.67406564672924	5.58923878352684	5.64645908814509	5.61684534211099
ENSG00000115977.19|AAK1	5.40713260914737	5.65540826069827	5.52208870488812	5.54045216495751
ENSG00000115993.13|TRAK2	6.10301192069147	6.15104836892098	6.15065026167368	6.10341002793878
ENSG00000115998.7|C2orf42	3.87184355975054	3.71218085737337	3.83325763495551	3.75076678216839
ENSG00000116001.16|TIA1	7.38328370609186	7.48129208026821	7.54933299737805	7.31524278898203
ENSG00000116005.12|PCYOX1	6.8160410089152	6.88323695723643	6.90153567624739	6.79774228990424
ENSG00000116016.14|EPAS1	4.91495539318493	5.16499105150369	4.98682119614725	5.09312524854137
ENSG00000116017.11|ARID3A	2.84002764588753	2.2795060668983	2.58381813013923	2.5357155826466
ENSG00000116030.16|SUMO1	7.09378338405471	7.03760822286918	7.15890452999773	6.97248707692616
ENSG00000116031.9|CD207	0.688234108805912	0.876675655246776	0.739322331812726	0.825587432239962
ENSG00000116035.4|VAX2	2.320718279547	2.62506968718727	2.44598454933382	2.49980341740045
ENSG00000116039.13|ATP6V1B1	2.24926107184824	1.99632225792472	2.09498513836476	2.1505981914082
ENSG00000116044.16|NFE2L2	7.47133800412979	7.58296003771636	7.53330435176463	7.52099369008152
ENSG00000116062.15|MSH6	7.14591104205398	7.04674829651355	7.12989334694215	7.06276599162539
ENSG00000116095.11|PLEKHA3	4.28095982991048	4.23700231941828	4.25292695290848	4.26503519642028
ENSG00000116096.6|SPR	3.93402049714611	3.65357700524823	3.81335673116652	3.77424077122782
ENSG00000116106.12|EPHA4	6.3078263580145	6.46861897577845	6.38672979289034	6.38971554090261
ENSG00000116117.18|PARD3B	4.22435432425061	4.20090349735418	4.32707096334386	4.09818685826093
ENSG00000116120.10|FARSB	6.59379873179379	6.46648988221444	6.63794432871329	6.42234428529494
ENSG00000116127.18|ALMS1	4.94664377464784	5.2386843246756	5.10819531963415	5.0771327796893
ENSG00000116128.11|BCL9	5.88141535078479	5.90864675452264	5.94556413923679	5.84449796607064
ENSG00000116132.12|PRRX1	1.2616114838529	1.39085055336976	1.31081674573767	1.34164529148499
ENSG00000116133.13|DHCR24	7.61065176007793	7.58112142471631	7.53539910689311	7.65637407790113
ENSG00000116138.13|DNAJC16	4.39732044021266	4.65714729864897	4.51564726049591	4.53882047836571
ENSG00000116141.15|MARK1	5.63342364767603	5.83702851978566	5.70404429326749	5.7664078741942
ENSG00000116147.17|TNR	4.27871287503299	4.17568002531184	4.17180281807857	4.28259008226626
ENSG00000116151.14|MORN1	1.60041067413947	2.11684329747793	1.95237863590615	1.76487533571125
ENSG00000116157.6|GPX7	4.95905517657912	4.75015018536915	4.67031933975837	5.0388860221899
ENSG00000116161.17|CACYBP	6.91742950630808	6.75660866151422	6.90842943116413	6.76560873665817
ENSG00000116171.18|SCP2	6.34383763878029	6.21855280091552	6.33358211869567	6.22880832100014
ENSG00000116191.17|RALGPS2	3.00348543534525	2.97988894241393	2.99189100924814	2.99148336851104
ENSG00000116194.13|ANGPTL1	1.06403760734676	0.984387802272691	1.24963576016759	0.798789649451856
ENSG00000116198.13|CEP104	3.26704894258192	3.19916053718758	3.17532063654963	3.29088884321987
ENSG00000116199.12|FAM20B	6.24102017813989	6.27885102498922	6.31368293488076	6.20618826824835
ENSG00000116205.14|TCEANC2	4.37380711309395	4.39509165299833	4.47571929475567	4.29317947133661
ENSG00000116209.11|TMEM59	6.30974421274356	6.21597747078756	6.26212021164632	6.2636014718848
ENSG00000116212.15|LRRC42	5.07845903855487	5.12660971598223	5.09836026233315	5.10670849220394
ENSG00000116213.16|WRAP73	4.25770343519674	4.2321929388389	4.28282025482026	4.20707611921538
ENSG00000116221.15|MRPL37	5.91159222287543	5.89178388205675	5.9231912939084	5.88018481102378
ENSG00000116237.16|ICMT	5.33155767757903	5.17169961420146	5.2720162580465	5.23124103373398
ENSG00000116251.11|RPL22	6.72208420320221	6.57763082193605	6.71288267876547	6.58683234637279
ENSG00000116254.18|CHD5	1.09868477109118	0.698278272054167	0.931763926908875	0.865199116236472
ENSG00000116260.17|QSOX1	6.12812456762677	6.0370789339494	6.04450134646864	6.12070215510752
ENSG00000116266.11|STXBP3	5.55623681157918	5.63806979017805	5.6430587117079	5.55124789004933
ENSG00000116273.6|PHF13	4.40637075531741	4.3702317584749	4.41796954504836	4.35863296874395
ENSG00000116285.13|ERRFI1	4.41802879310546	4.42218295753152	4.42096835663344	4.41924339400354
ENSG00000116288.13|PARK7	5.9467938026476	5.84855900381217	5.93760094590762	5.85775186055215
ENSG00000116329.11|OPRD1	4.2528516477933	4.33596089463861	4.20436886525684	4.38444367717506
ENSG00000116337.16|AMPD2	4.99177864790215	4.84584914050546	4.78937552540235	5.04825226300525
ENSG00000116350.17|SRSF4	7.52675182000992	7.52413121189674	7.56467159231135	7.4862114395953
ENSG00000116353.15|MECR	3.90171817191017	3.9304927349727	3.92928589067349	3.90292501620937
ENSG00000116396.14|KCNC4	1.77567218993026	1.62150900379509	1.65543871550009	1.74174247822525
ENSG00000116406.19|EDEM3	6.32025781699676	6.42948336401337	6.40004061989512	6.34970056111501
ENSG00000116455.14|WDR77	6.00860178020463	5.91548782698605	5.92949591823543	5.99459368895526
ENSG00000116459.11|ATP5PB	7.4063628925853	7.36975527601683	7.40014278699441	7.37597538160771
ENSG00000116473.14|RAP1A	6.03951225629033	6.03519286999651	6.03338834505045	6.04131678123639
ENSG00000116478.12|HDAC1	6.80654682707111	6.7957830625028	6.81677115420205	6.78555873537186
ENSG00000116489.13|CAPZA1	7.25482981306598	7.30024896099629	7.28460406774599	7.27047470631628
ENSG00000116497.18|S100PBP	5.77544072880594	5.93165078995496	5.86026460677232	5.84682691198857
ENSG00000116514.16|RNF19B	4.28259682242611	4.14899958177791	4.28704696458055	4.14454943962347
ENSG00000116521.11|SCAMP3	5.79101601715514	5.5749994443964	5.53966320990686	5.82635225164467
ENSG00000116525.14|TRIM62	4.52521575085083	4.45385431641655	4.39818542011907	4.5808846471483
ENSG00000116539.13|ASH1L	7.08121913111012	7.29181857225267	7.1612712154754	7.21176648788738
ENSG00000116544.12|DLGAP3	0.352891434673025	1.33749910194548	0.696481531251839	0.993909005366666
ENSG00000116560.11|SFPQ	8.84179738127647	8.87385973418801	8.88358423178398	8.83207288368051
ENSG00000116574.6|RHOU	4.45035954819283	4.61963846216423	4.62381572675266	4.44618228360439
ENSG00000116580.18|GON4L	7.17080466983039	7.1386467701143	7.1496017552167	7.15984968472799
ENSG00000116584.18|ARHGEF2	8.35917763604843	8.26737343998101	8.32188942916325	8.30466164686618
ENSG00000116586.11|LAMTOR2	5.16443936586198	4.98729103653336	5.14980029455347	5.00193010784187
ENSG00000116604.18|MEF2D	6.51983019674879	6.39959509340807	6.40950276856848	6.50992252158839
ENSG00000116641.17|DOCK7	5.68196051568435	5.84370881083449	5.8036200320554	5.72204929446344
ENSG00000116649.10|SRM	5.56324829489523	5.29016034100884	5.4244146313238	5.42899400458028
ENSG00000116652.6|DLEU2L	0.220789128946348	-1.38043680640932	-0.336059685298397	-0.82358799216457
ENSG00000116667.14|C1orf21	6.72229786618886	6.69599050837627	6.74270220493355	6.67558616963158
ENSG00000116668.13|SWT1	2.9124923834849	2.95281261864773	2.87640676138005	2.98889824075259
ENSG00000116670.15|MAD2L2	5.54880310934178	5.58116688169356	5.5726493341681	5.55732065686723
ENSG00000116675.16|DNAJC6	3.08262321725179	3.06362674944355	3.24537079920118	2.90087916749416
ENSG00000116678.19|LEPR	2.42250614778432	2.7999702206563	2.806324800857	2.41615156758361
ENSG00000116679.16|IVNS1ABP	7.66084271339152	7.60029908062707	7.73724506501131	7.52389672900728
ENSG00000116685.16|KIAA2013	5.1890469569581	4.90396261596244	4.84121479826424	5.2517947746563
ENSG00000116688.16|MFN2	6.96921921971623	6.95968292523224	6.87703249614574	7.05186964880273
ENSG00000116691.11|MIIP	4.07134318094734	4.00615313563487	3.81527465541115	4.26222166117106
ENSG00000116698.21|SMG7	7.67889498558651	7.75073932589342	7.76844185336953	7.6611924581104
ENSG00000116704.8|SLC35D1	5.16726196355659	5.19578281317706	5.20641837226892	5.15662640446473
ENSG00000116717.13|GADD45A	5.03409390746737	5.11220807909542	5.0328868205507	5.11341516601209
ENSG00000116729.14|WLS	7.20933573594577	7.16056666108428	7.18876784309376	7.18113455393628
ENSG00000116731.22|PRDM2	5.8812675175392	5.87891921779898	5.88618867518002	5.87399806015816
ENSG00000116741.8|RGS2	3.62783685493941	3.28568449231727	3.34370698532459	3.56981436193209
ENSG00000116747.12|RO60	6.47277620825495	6.6512312477879	6.69212473349612	6.43188272254673
ENSG00000116750.13|UCHL5	5.67448756629834	5.72102187937773	5.7643604190897	5.63114902658637
ENSG00000116752.6|BCAS2	5.66920411784266	5.66867666017861	5.71477699695252	5.62310378106875
ENSG00000116754.13|SRSF11	7.76840887272205	7.85357289072186	7.89816673829715	7.72381502514676
ENSG00000116761.11|CTH	3.46823487193839	3.424070668215	3.58843976743104	3.30386577272235
ENSG00000116786.13|PLEKHM2	6.02191905569771	6.00144976676386	5.96234955299695	6.06101926946462
ENSG00000116791.14|CRYZ	5.46108730437685	5.51745620570648	5.51029537912187	5.46824813096146
ENSG00000116793.16|PHTF1	5.16676400530944	5.17462665212546	5.27077928914044	5.07061136829446
ENSG00000116809.11|ZBTB17	4.96493202919789	4.91054196755467	4.79079551472118	5.08467848203138
ENSG00000116815.16|CD58	4.72624823102882	4.58491077689504	4.58019206420369	4.73096694372017
ENSG00000116830.12|TTF2	6.19295326248578	6.31667904940153	6.22755092121818	6.28208139066912
ENSG00000116833.14|NR5A2	3.59031790730563	3.57400209806135	3.5490869924371	3.61523301292989
ENSG00000116852.14|KIF21B	2.45922211171775	2.24655799484508	2.14266643466016	2.56311367190266
ENSG00000116857.17|TMEM9	6.2803596186346	6.12182429417346	6.16392265713871	6.23826125566934
