	Ola_417_R1B1	LMP.Olap_417_R1B1	Ola_417_R2B2	LMP.Olap_417_R2B2	Ola_417_R3B2	LMP.Olap_417_R3B2
ENSG00000133393.13|FOPNL	5.49805334817716	5.44984472360843	5.586020831424	5.55086909064928	5.3813562938853	5.37754992761259
ENSG00000133398.4|MED10	3.63413530717613	3.58551468982141	3.58172028037461	3.33805643046328	3.58714678443361	3.93237649872358
ENSG00000133401.16|PDZD2	4.96513546400214	5.07105978703166	5.89691812512196	6.09654186916126	4.04856229214969	4.0303682156347
ENSG00000133422.13|MORC2	6.35027086123427	6.51709809385684	6.53523611016433	6.60352054492086	6.33916573713358	6.25681551796346
ENSG00000133424.20|LARGE1	5.22776057195423	4.95962902129081	5.11165725321849	5.0237301607505	5.36654437085605	4.87284740166502
ENSG00000133433.10|GSTT2B	2.92907914012395	3.17192036226663	3.03417437094777	3.21735792214668	2.75025608617015	3.20021062551655
ENSG00000133460.19|SLC2A11	3.91687781052337	3.97213273102504	3.98115342904838	4.04133594518352	4.01060497084315	3.74492673802175
ENSG00000133466.14|C1QTNF6	4.70746408751656	5.12336447247231	5.20853867527184	5.24017494210234	4.42343453286148	4.78950896974209
ENSG00000133597.11|ADCK2	5.06630448199162	5.32292311692282	4.88048835166216	5.18367795519254	5.29427430744303	5.42001458353117
ENSG00000133606.11|MKRN1	6.40320787667689	6.26096806804965	6.23271514074972	6.37030541211383	6.39888115095013	6.32645018563943
ENSG00000133612.19|AGAP3	6.44125196969195	6.26920719795147	6.38969418041861	6.37998267066211	6.28433994172288	6.36690154248324
ENSG00000133619.17|KRBA1	4.37347809610261	4.38101736915405	4.23096692456055	4.16325132019398	4.55942596141133	4.55534672434747
ENSG00000133624.13|ZNF767P	4.62193098619827	4.5734932342508	4.81243783414678	4.91294949236551	4.41763576365883	4.24782535072703
ENSG00000133627.18|ACTR3B	3.18390589312251	3.15862067472405	3.62547786071266	3.1193369331414	3.07346732483678	2.86677101700228
ENSG00000133639.5|BTG1	4.78931748140717	4.57848650724343	4.2653563969873	4.77633852626759	4.87179749350769	4.82211556053863
ENSG00000133641.18|C12orf29	3.78373185307639	3.7101869324342	3.69128495035525	3.83571178612223	3.88981184858113	3.57102898596256
ENSG00000133657.15|ATP13A3	7.92243095851709	7.91521223640051	7.76089612690723	7.79145185178608	8.01938204741556	8.10355636372634
ENSG00000133678.14|TMEM254	4.67187847084993	4.61604780427533	4.78692620724963	4.83609808730921	4.53135284559521	4.42147541009649
ENSG00000133687.16|TMTC1	6.5423748089036	6.41515903927797	6.64207444541255	6.34333362761769	6.52171189996366	6.40794772336927
