Ctrl_923_R2B1	LMP_923_R2B1	Ctrl_923_R3B1	LMP_923_R3B1	Ctrl_923_R1B2	LMP_923_R1B2
ENSG00000035499.13|DEPDC1B	603	516	698	364	685	529
ENSG00000035664.11|DAPK2	89	96	124	99	108	113
ENSG00000035681.9|NSMAF	597	676	738	509	748	697
ENSG00000035687.10|ADSS	713	842	743	556	783	805
ENSG00000035862.12|TIMP2	14234.82	16403.86	17726.9	12949.49	15706.49	17652.87
ENSG00000035928.16|RFC1	2321	2797	2663	1959	2410	2703
ENSG00000036054.13|TBC1D23	750	792	779	547	737	801
ENSG00000036257.13|CUL3	1800	1755	2080	1220	2035	1936
ENSG00000036448.10|MYOM2	72	92	124	71	98	114
ENSG00000036549.13|AC118549.1	1057	1072	1234	803	1182	1141
ENSG00000036565.15|SLC18A1	123	230	109	176	154	254
ENSG00000036672.16|USP2	443	573	620	426.13	386	581
ENSG00000037042.9|TUBG2	316.47	461.54	458.58	398.52	464.41	531.04
ENSG00000037241.7|RPL26L1	553	582.93	534	433	598.95	561.97
ENSG00000037474.15|NSUN2	1670	1896	1966	1411	1844	1970
ENSG00000037637.11|FBXO42	593	704	659	498	720	669
ENSG00000037749.12|MFAP3	790	912	968	618	929	1019
ENSG00000037757.14|MRI1	371.41	529.56	503	429	523.74	553.53
ENSG00000037897.17|METTL1	276	351	450.96	246	382	343
ENSG00000038002.9|AGA	154	169	185	118	204	205
ENSG00000038210.13|PI4K2B	366.69	421.15	387.39	253.65	443.37	507.64
ENSG00000038219.13|BOD1L1	1552	2080	2041	1293	1847	2013
ENSG00000038274.17|MAT2B	960	955	1041	626	1077	962
ENSG00000038358.15|EDC4	1409.97	1984.18	2156.8	1648.43	1854.51	2107.78
ENSG00000038382.20|TRIO	10564	11100	13487	7597	11692	10445
ENSG00000038427.16|VCAN	5956	7269	7703	4880	6574.59	7154
ENSG00000038532.16|CLEC16A	565	646	748	471	567	622
ENSG00000039068.19|CDH1	81	56	86	54	63	70
ENSG00000039123.16|MTREX	1850.35	2038.18	2105.87	1317.59	1895.99	2091.19
ENSG00000039139.9|DNAH5	14	8	21	7	19	15
ENSG00000039319.17|ZFYVE16	1167.79	1344.72	1437.48	1009.27	1367.27	1600.86
ENSG00000039523.20|RIPOR1	997	1238	1474.89	1061	1157	1383
ENSG00000039560.14|RAI14	1387	1563	1522	989	1662	1448
ENSG00000039650.12|PNKP	676.52	961.31	934.29	694.52	738.21	928.85
ENSG00000040199.18|PHLPP2	503.92	528	593.87	376.59	544	600.23
ENSG00000040275.17|SPDL1	746	761	910	591	773	831
ENSG00000040341.18|STAU2	1171.42	1106.76	1203.81	744.37	1158.91	1111.59
ENSG00000040487.13|PQLC2	287	336	397	283	322	352
ENSG00000040531.14|CTNS	418	467	513	380	461	499
ENSG00000040608.14|RTN4R	107	124	163	171	122	103
ENSG00000040633.13|PHF23	1371	1559	1667	1097	1534	1737
ENSG00000040933.15|INPP4A	1004	1292	1201	965	1211	1353
ENSG00000041353.10|RAB27B	22.49	41	20	11	25	33
ENSG00000041357.16|PSMA4	2044	2450	2434	1601	2385	2517
ENSG00000041515.16|MYO16	193	215	275	134	221	165
ENSG00000041802.11|LSG1	1118	1295	1445	977	1243	1468
ENSG00000041880.14|PARP3	85	148	143	110	116	160
ENSG00000041982.16|TNC	39069	38324	53087	28721	46387	39640
ENSG00000041988.15|THAP3	207.67	235.77	285.65	190.97	209.17	247.99
ENSG00000042088.13|TDP1	745	754	821	493	817	786
ENSG00000042286.15|AIFM2	96	145	145	123	135	156
ENSG00000042317.17|SPATA7	140.21	178	155	102	154	159
ENSG00000042429.12|MED17	962	1065.01	1032.48	724	996.59	1078
ENSG00000042445.14|RETSAT	617.98	755.92	764	632.95	633.85	798.98
ENSG00000042493.16|CAPG	41	61	35	22	28	27
ENSG00000042753.11|AP2S1	1049	1172	1236	907	1247	1193
ENSG00000043093.14|DCUN1D1	757	805	804	498	803	881
ENSG00000043143.20|JADE2	202	316	298	291	271	335
ENSG00000043355.12|ZIC2	228	255	337	244	259	279
ENSG00000043514.16|TRIT1	423	511	454	362	473	530
ENSG00000043591.5|ADRB1	2	13	13	11	6	11
ENSG00000044090.8|CUL7	490.99	682.96	627.95	498.84	518.95	640.98
ENSG00000044115.21|CTNNA1	9922.61	10585.07	11940	8008.04	11236	11476.07
ENSG00000044446.11|PHKA2	272.53	309	371.81	229	312	348
ENSG00000044459.15|CNTLN	570	565	630	316	576	539
ENSG00000044524.11|EPHA3	4138	4287	4334	2867	4070	4327
ENSG00000044574.8|HSPA5	12089	12521	14118	8293	13206	12755
ENSG00000046647.13|GEMIN8	189	233	273	162	214	239
ENSG00000046651.15|OFD1	940	1112	1068	738	1022	1063
ENSG00000046653.15|GPM6B	18493	17754	21290	12577	20111	19361
ENSG00000047056.15|WDR37	184	257	243	196	202	275
ENSG00000047188.16|YTHDC2	738	918	926	619	864	908
ENSG00000047230.15|CTPS2	597	656	655	436	626	636
ENSG00000047249.18|ATP6V1H	692	785	742	506	755	814
ENSG00000047315.16|POLR2B	3922.39	4391.75	4398.39	3003.13	4267.54	4764.91
ENSG00000047346.12|FAM214A	448	553	421.81	359	457.62	538.66
ENSG00000047365.12|ARAP2	597	564	638	389	637	603
ENSG00000047410.14|TPR	4552	5756	6079	3705	5449	5545
ENSG00000047578.13|KIAA0556	620.86	761.65	838.78	564.74	676.32	780.71
ENSG00000047579.19|DTNBP1	391	362	446	240	407	350
ENSG00000047621.12|C12orf4	429	484	490	332	427	527
ENSG00000047634.15|SCML1	299	381	414	252	375	416
ENSG00000047644.18|WWC3	1114	1353	1512	1011	1297	1390
ENSG00000047648.22|ARHGAP6	210	363	232	207	233	350
ENSG00000047849.21|MAP4	6700	7324	9007	5834	7733	7662
ENSG00000047932.14|GOPC	1199	1317	1461	871.99	1261	1357
ENSG00000048028.11|USP28	655	755	736	514	739	772
ENSG00000048052.21|HDAC9	1038	1108	1160	754	1111	1086
ENSG00000048140.18|TSPAN17	733	824	1000	622	807	797
ENSG00000048162.20|NOP16	565.74	600.25	724.22	478.32	667.09	692.37
ENSG00000048342.16|CC2D2A	490	642	712	461	589	686
ENSG00000048392.11|RRM2B	497	512	603	387	609	680
ENSG00000048405.10|ZNF800	541	563	638	395	566	626
ENSG00000048471.14|SNX29	307	257	322	148	322	273
ENSG00000048544.6|MRPS10	840	814	892.99	599	867	849
ENSG00000048649.13|RSF1	2607	2826.04	2971.92	1906.25	2809.46	2888.48
ENSG00000048707.15|VPS13D	723	791	944	542	714	697
ENSG00000048740.18|CELF2	2082	2305	2427	1672	2210	2321
ENSG00000048828.17|FAM120A	2910.67	3174.93	3767.12	2495.21	3309.64	3341.54
ENSG00000048991.16|R3HDM1	1595	1765	2013	1226	1794	1765
ENSG00000049089.15|COL9A2	87	136	144	125	114	137
ENSG00000049167.14|ERCC8	286	291.97	346.4	237.33	415	348.44
ENSG00000049192.15|ADAMTS6	134	117	127	82	115	113
ENSG00000049239.12|H6PD	843	942	962	681	934	1008
ENSG00000049245.13|VAMP3	1195	1415	1373	974	1313	1500
ENSG00000049246.14|PER3	599	670.95	717.94	495	703.94	685
ENSG00000049323.16|LTBP1	165	192	209	133	193	190
ENSG00000049449.9|RCN1	5522.92	5959.84	6371.42	4034.17	5901.66	6107.6
ENSG00000049540.17|ELN	1641	2340.97	2320.67	2538.86	1843.84	2946.89
ENSG00000049541.11|RFC2	1644	1989	1871	1345	1863	1842
ENSG00000049618.23|ARID1B	1291.64	1384.78	1836.57	1081.75	1564.6	1408.35
ENSG00000049656.14|CLPTM1L	1740	1817	2325	1484	2028	1960
ENSG00000049759.18|NEDD4L	1330	1669	1480	1061	1437	1573
ENSG00000049768.15|FOXP3	13	10	10.15	14.59	10	21
ENSG00000049769.13|PPP1R3F	53.96	40.71	80.7	54	82.93	55.78
ENSG00000049860.14|HEXB	1641.75	1773.44	1911.59	1181.86	1725.42	1840.8
ENSG00000049883.15|PTCD2	428	536	555	372	498	545
ENSG00000050130.18|JKAMP	1707	1784	1845	1424	1813	1924
ENSG00000050165.17|DKK3	3893	4501	4776	3523	4256	4630
ENSG00000050344.9|NFE2L3	601	707	746	464	627	702
ENSG00000050393.11|MCUR1	1096	1242	1432	810	1245	1291
ENSG00000050405.13|LIMA1	5822	5774	6590	3941	6605	6081
ENSG00000050426.16|LETMD1	231	347	326	237	304	368
ENSG00000050438.17|SLC4A8	688	803	855	559	771	804
ENSG00000050555.18|LAMC3	41	83	101	101	58	99
ENSG00000050748.17|MAPK9	586	634	682	469	690	726
ENSG00000050820.17|BCAR1	466.45	591.95	787	594	550.47	727
ENSG00000051009.10|FAM160A2	203	298	298	238	234	318
ENSG00000051108.15|HERPUD1	485	553	511	347	576	534
ENSG00000051128.19|HOMER3	750.57	1101.27	1122.81	992.74	911.94	1151.54
ENSG00000051180.17|RAD51	289	392	354	248	366	403
ENSG00000051341.14|POLQ	557	657	655	461	550	730
ENSG00000051382.8|PIK3CB	463	447	422	363	476	527
ENSG00000051596.9|THOC3	711.17	978.01	862.89	691.16	824.88	896.78
ENSG00000051620.11|HEBP2	145	143	166	110	127	125
ENSG00000051825.14|MPHOSPH9	1214.94	1360.66	1456	897	1351	1368.21
ENSG00000052126.14|PLEKHA5	9	19	14	2	15	9
ENSG00000052723.11|SIKE1	937	1000	926	612	910	1003
ENSG00000052749.13|RRP12	439.04	527	671.86	453.49	549.08	560.3
ENSG00000052795.13|FNIP2	405	489	563	309	472	496
ENSG00000052802.13|MSMO1	2448	2021	2844	1576	3147	2612
ENSG00000052841.15|TTC17	1619	1933	1935	1277	1872	2026
ENSG00000053254.15|FOXN3	1158.82	1153.99	1302.15	778.65	1298.34	1037.05
ENSG00000053371.12|AKR7A2	586.98	627	734	536	644	688
ENSG00000053372.5|MRTO4	1191	1229	1438	957	1487	1337
ENSG00000053438.10|NNAT	27	23	41	23	23	31
ENSG00000053501.13|USE1	197	237	272	187	214	241
ENSG00000053702.15|NRIP2	30	39	69	29	64	49
ENSG00000053747.16|LAMA3	44	54	49	42	38	66
ENSG00000053770.12|AP5M1	852	853	1052	635	957	986
ENSG00000053900.10|ANAPC4	525	661	554	380	523	568
ENSG00000054116.12|TRAPPC3	601	713	683	492	713	710
ENSG00000054118.15|THRAP3	3560.91	4315.86	4603	3157.86	3845.95	4251
ENSG00000054148.17|PHPT1	617	788	910	642	838	800
ENSG00000054267.22|ARID4B	1218	1414.16	1483.36	995.67	1424	1566.45
ENSG00000054277.14|OPN3	121.59	87.67	142.37	57.48	141.11	94.09
ENSG00000054282.16|SDCCAG8	243.31	251.22	274.46	194.25	240.95	250.3
ENSG00000054356.14|PTPRN	29	37	37	36	33	30
ENSG00000054392.13|HHAT	65	57	55	50	39	53
ENSG00000054523.17|KIF1B	6262.39	6833.54	7562.37	4643.91	7049.28	7014.02
ENSG00000054598.8|FOXC1	106	131	150	104	135	141
ENSG00000054611.14|TBC1D22A	203	202	238	168	211	215
ENSG00000054654.16|SYNE2	1211	1863	1983	1176	1523	1673
ENSG00000054690.13|PLEKHH1	294.32	373.84	404.01	269.18	337.46	365.67
ENSG00000054793.13|ATP9A	2607	3115	3408	2336	2928	3092
ENSG00000054965.10|FAM168A	4691	5618	5682	4186	5504	5834
ENSG00000054967.13|RELT	363.61	560.1	701	501	521	582
ENSG00000055044.11|NOP58	1199.29	1337.61	1441.61	921	1310.81	1365.32
ENSG00000055070.17|SZRD1	3688.19	4130.7	4932.56	3322.84	4374.64	4430.61
ENSG00000055118.14|KCNH2	460	675	630	647	510	734
ENSG00000055130.16|CUL1	2195.75	2580	2672	1698.86	2355.04	2582
ENSG00000055147.19|FAM114A2	511	528	537	357	483	505
ENSG00000055163.20|CYFIP2	845	860	939	591	832	771
ENSG00000055208.19|TAB2	1501	1774	1690	1182	1714	1691
ENSG00000055211.14|GINM1	429	535	471	370	444	485
ENSG00000055332.18|EIF2AK2	2153.95	2296	2420.96	1501.98	2259.96	2218
ENSG00000055483.19|USP36	987	1413	1368	1020	1250	1397
ENSG00000055609.18|KMT2C	2010	2278	2685	1480	2230	2093
ENSG00000055917.15|PUM2	2836	3155	3381	2109	3340	3367
ENSG00000055950.16|MRPL43	182	272.17	285.38	210.27	262.19	277.22
ENSG00000056050.7|HPF1	480	515	542	319	462	521
ENSG00000056097.16|ZFR	3706	3855	4388	2719	3853	3914
ENSG00000056277.16|ZNF280C	243	267	292	175	230	261
ENSG00000056487.16|PHF21B	310	340	407	229	404	331
ENSG00000056558.11|TRAF1	1	14	10	6	11	13
ENSG00000056586.16|RC3H2	2104	2387	2536	1706	2370	2574
ENSG00000056736.10|IL17RB	131	174	110	73	108	132
ENSG00000056972.19|TRAF3IP2	300	332	334	248	313.08	343.09
ENSG00000056998.20|GYG2	477	528	495	320	501	557
ENSG00000057019.16|DCBLD2	1758	2240	2052	1511	1988	2189
ENSG00000057252.13|SOAT1	1179	1352	1348	899	1211	1326
ENSG00000057608.17|GDI2	2569	2601.96	2875	1769.95	2768	2735
ENSG00000057663.16|ATG5	492	489	505	307	476	459
ENSG00000057704.13|TMCC3	17	37	40	26	27	28
ENSG00000057757.10|PITHD1	807	830	838	587	876	855
ENSG00000057935.13|MTA3	892	1001	1020	693	1025	1009
ENSG00000058056.9|USP13	1057	1022	1189	702	1104	1120
ENSG00000058063.16|ATP11B	796.59	782.74	762.26	485.58	745.2	819.75
ENSG00000058085.14|LAMC2	8	12	5	14	9	11
ENSG00000058091.17|CDK14	908	737	1048	435	942	673
ENSG00000058262.10|SEC61A1	7003.59	8054.31	8963.99	6327.32	7906.36	8886.4
ENSG00000058272.19|PPP1R12A	1050.35	1242.08	1355.39	800.85	1251.95	1335.15
ENSG00000058404.20|CAMK2B	167	183	267	147	178	227
ENSG00000058453.17|CROCC	302.9	497	527.41	452.96	332.41	511.91
ENSG00000058600.16|POLR3E	617	700	825	583	729	784
ENSG00000058668.14|ATP2B4	1082	1260	1416	843	1280	1190
ENSG00000058673.16|ZC3H11A	3113.43	3330.18	3522.32	2329.58	2933.23	3580.49
ENSG00000058729.11|RIOK2	465.95	550	557	352	558	617
ENSG00000058799.15|YIPF1	235	240	301	199	319	283
ENSG00000058804.12|NDC1	1528	1637	1746	1190	1726	1720
ENSG00000058866.15|DGKG	150	184	207	115	194	207
ENSG00000059122.16|FLYWCH1	295	445	491	417	372	506
ENSG00000059145.18|UNKL	125.32	197.88	224.93	150.07	184.33	244.06
ENSG00000059377.17|TBXAS1	20	18	16	11	24	28
ENSG00000059378.12|PARP12	436	530	588	388	483	486
ENSG00000059573.9|ALDH18A1	1382	1522	1622	1098	1405	1496
ENSG00000059588.10|TARBP1	957	1253	987	732	925	1131
ENSG00000059691.12|GATB	557.89	566.54	688.39	466.5	627.58	653.69
ENSG00000059728.11|MXD1	302	445	407.29	331.44	368	449
ENSG00000059758.8|CDK17	726	812	828	511	863	895
ENSG00000059769.20|DNAJC25	178	191	208.81	125	182	171
ENSG00000059804.16|SLC2A3	2023.97	2530	3179.97	1807.99	2884	2252.95
ENSG00000059915.17|PSD	235	359.37	471.58	241.45	316.97	384.39
ENSG00000060069.16|CTDP1	275	365	391	271	313	347
ENSG00000060138.13|YBX3	2169	2234	2632	1692	2400	2277
ENSG00000060237.17|WNK1	5378	6259	6962	4408	6188	6033
ENSG00000060339.14|CCAR1	1821	2260	2426	1651	2206	2427
ENSG00000060491.16|OGFR	687	884	1160	765	816	914
ENSG00000060642.10|PIGV	143	161	144	101	125	167
ENSG00000060656.20|PTPRU	15	30	41	25	54	29
ENSG00000060688.13|SNRNP40	1358	1336	1591	1040	1521	1493
ENSG00000060749.15|QSER1	2503	2668	2904	1767	2796	2829
ENSG00000060762.19|MPC1	1330	1857	1663	1268	1672	1995
ENSG00000060971.18|ACAA1	665.25	899.54	937.87	734.43	849.65	1067.82
ENSG00000060982.15|BCAT1	7516	7041	8482	4785	8081	7296
ENSG00000061273.18|HDAC7	738.85	1126.67	1059.8	965.41	868.15	1085.77
ENSG00000061337.15|LZTS1	2467	2957	3524	2715	2930	3570
ENSG00000061656.9|SPAG4	11	19	19	19	10	18
ENSG00000061676.15|NCKAP1	4561	4740	4971	3147	4872	4706
ENSG00000061794.13|MRPS35	795	869	879	563	842	855
ENSG00000061936.9|SFSWAP	881	967	1182	818	987	1013
ENSG00000061938.18|TNK2	428.93	539.9	674.93	452	507.99	546.99
ENSG00000061987.16|MON2	874	1050	1085	708	1002	1074
ENSG00000062194.16|GPBP1	2286	2516	2693	1679	2572	2394
ENSG00000062282.15|DGAT2	224	320	237	199	242	318
ENSG00000062370.16|ZNF112	220	266	252	176	201	237
ENSG00000062485.19|CS	4564.16	4989.98	5915.6	3723.03	5497.3	5295.08
ENSG00000062524.16|LTK	27	50	41	43	34	53
ENSG00000062582.14|MRPS24	355	385	444.32	269	376.94	401.95
ENSG00000062598.18|ELMO2	1497.97	1713.99	1815.98	1188	1611.98	1760.97
ENSG00000062650.19|WAPL	916	1073	1173	729	1033	1135
ENSG00000062716.13|VMP1	1646	1839	2031	1216	1840	1860
ENSG00000062725.10|APPBP2	1582	1674	1720	1214	1797	1851
ENSG00000062822.13|POLD1	667	1051.29	1193	1031	860	1070
ENSG00000063015.19|SEZ6	81	64	125	58	97	81
ENSG00000063046.17|EIF4B	9412.85	11480.85	10854.77	7949.72	9769.6	10831.31
ENSG00000063127.15|SLC6A16	78	97	89	69	80	106
ENSG00000063169.10|BICRA	201	249	316	220	223	255
ENSG00000063176.15|SPHK2	239.12	281.29	382.29	272.99	283.63	284.04
ENSG00000063177.13|RPL18	5119	5607	6101	4408	5834	5531
ENSG00000063180.9|CA11	488	604	594	421	540	569
ENSG00000063241.8|ISOC2	276	327	374	276	324	329
ENSG00000063244.12|U2AF2	3957	5054	5858	3962	4829	5049
ENSG00000063245.14|EPN1	901	1107	1458	1052	981	1190
ENSG00000063322.14|MED29	1526	1849	2007	1494	1541	1817
ENSG00000063438.17|AHRR	58.17	86.01	82.61	73.89	89.4	78.45
ENSG00000063587.14|ZNF275	664	840	916	620	788	838
ENSG00000063601.17|MTMR1	840	891	990	675	907	905
ENSG00000063660.9|GPC1	3995	4038	7297	3985	4977	4619
ENSG00000063761.16|ADCK1	165	224	250	120	213	217
ENSG00000063854.13|HAGH	419	477	519	374	415	520
ENSG00000063978.16|RNF4	1632.65	1854.89	2003.63	1508.9	1801.53	1916.89
ENSG00000064012.21|CASP8	34	58	24	29	27	42
ENSG00000064042.18|LIMCH1	1184	1453	1452	934	1327	1389
ENSG00000064102.15|INTS13	697	829	883	611	878	966
ENSG00000064115.11|TM7SF3	1741.19	1864.23	1952.64	1243.3	1879.36	1926.02
ENSG00000064199.6|SPA17	468.2	425.32	523.57	317.62	545.22	484.12
ENSG00000064225.12|ST3GAL6	443	486	441	311.29	443	486.51
ENSG00000064300.9|NGFR	552	621	825	523.8	705	688.99
ENSG00000064309.14|CDON	757	1050	858	605	835	1041
ENSG00000064313.12|TAF2	977	1104	1149	795	1180	1151
ENSG00000064393.16|HIPK2	4107	4695	5379	3021	4800	4427
ENSG00000064419.13|TNPO3	3373	3456	3911	2478	3518	3559
ENSG00000064489.22|BORCS8-MEF2B	40.35	53.61	50.44	25.81	20.32	38.87
ENSG00000064490.14|RFXANK	833.73	1101.21	1169.2	932.63	941.62	1207.27
ENSG00000064545.14|TMEM161A	323	434	510	402	412	399
ENSG00000064547.14|LPAR2	136	234	203	157	170	226
ENSG00000064601.18|CTSA	2235.48	2564.36	2949.94	1800.28	2567.1	2587.87
ENSG00000064607.17|SUGP2	5660.08	8250	8088.63	6050.18	7241	8430.17
ENSG00000064651.14|SLC12A2	1360	1768	1654	1338	1551	1943
ENSG00000064652.11|SNX24	259	295	282	198	261	287
ENSG00000064655.19|EYA2	430	393	594	256	533	401
ENSG00000064666.15|CNN2	155.81	312.14	220.69	249.47	159.44	287.19
ENSG00000064687.12|ABCA7	94	139	155	102	94	139
ENSG00000064692.19|SNCAIP	363	533	582	395	558	595
ENSG00000064703.12|DDX20	661.43	716	808.67	532.56	675	784
ENSG00000064726.9|BTBD1	2181	2563	2526	1784	2375	2521
ENSG00000064763.11|FAR2	234.66	263.34	265	168.71	255.44	282.77
ENSG00000064787.13|BCAS1	9.04	23.47	5.03	9.09	7	16.12
ENSG00000064886.14|CHI3L2	13	10	11	11	20	8
ENSG00000064932.16|SBNO2	280	350	399	348	257	358
ENSG00000064933.17|PMS1	685	844	761	518	739	730
ENSG00000064961.19|HMG20B	1035.84	1348	1564.76	1166	1066	1354
ENSG00000064995.17|TAF11	500	695	613	501	578	674
ENSG00000064999.15|ANKS1A	929	1024	1112	786	943	1001
ENSG00000065000.17|AP3D1	2895	3585	4187	2914	3319	3539
ENSG00000065029.15|ZNF76	1047	1473	1558	1241	1414	1582
ENSG00000065054.14|SLC9A3R2	87	115	162	122	98	121
ENSG00000065057.8|NTHL1	195	240	345	254	228	204
ENSG00000065060.17|UHRF1BP1	736	866	869	521	794	713
ENSG00000065135.11|GNAI3	2488	2645	2814	1786.98	2740	2847
ENSG00000065150.19|IPO5	5609	5626	6538	4046	6234	6018
ENSG00000065154.11|OAT	530	648	521	435	591	608
ENSG00000065183.16|WDR3	1625	1713	1949	1173	1772	1895
ENSG00000065243.20|PKN2	1342	1490	1446	1025	1423	1523
ENSG00000065268.10|WDR18	249	319	432	328	312	367
ENSG00000065308.5|TRAM2	2564.99	2823.99	3037	2077.99	2946.99	2989
ENSG00000065320.9|NTN1	1666	1817	2717	1667	2092	2112
ENSG00000065328.16|MCM10	687	860	730	525	765	894
ENSG00000065357.20|DGKA	249	378	314	236	246	346
ENSG00000065361.15|ERBB3	548	700	559	403	523	546
ENSG00000065413.20|ANKRD44	88	111	89	59	71	96
ENSG00000065427.14|KARS	3151	3398	3766.65	2526	3485.94	3534
ENSG00000065457.10|ADAT1	550	638	716	464	692	719
ENSG00000065485.20|PDIA5	402	450	452	301	422	456
ENSG00000065491.8|TBC1D22B	167.82	235.75	237.88	155.4	202.92	269.93
ENSG00000065518.8|NDUFB4	1164	1199	1392	766	1320	1216
ENSG00000065526.11|SPEN	2517	3093	3834	2146	3153	3075
ENSG00000065534.18|MYLK	324.44	411.49	403.34	300.76	350	436
ENSG00000065548.18|ZC3H15	1261	1527	1720	1021	1627	1476
ENSG00000065559.15|MAP2K4	601.99	523	645	409	628.99	567.98
ENSG00000065600.12|TMEM206	963	887	989	648	1039	888
ENSG00000065613.14|SLK	487	540	533	343	570	523
ENSG00000065615.14|CYB5R4	282	228	289	163	263	256
ENSG00000065665.21|SEC61A2	305	393.44	418.39	303.23	381.16	385.85
ENSG00000065675.14|PRKCQ	12	18	17	13	13	10
ENSG00000065717.15|TLE2	209	226	318	210	199	229
ENSG00000065802.12|ASB1	1313	1519	1621	1229	1485	1695
ENSG00000065809.13|FAM107B	790	703	870	515	853	801
ENSG00000065882.16|TBC1D1	959	953	1158	605	1041	980
ENSG00000065883.16|CDK13	1009	1108	1165	721	1078	1039
ENSG00000065911.12|MTHFD2	1665.87	1786.59	1866.58	1343.29	1855.26	2060.57
ENSG00000065923.10|SLC9A7	540	584	530	389	451	538
ENSG00000065970.9|FOXJ2	663	759	864	609	853	818
ENSG00000065978.19|YBX1	19790.17	23446.4	26763.9	17436.5	22948.82	23894.46
ENSG00000065989.16|AC011529.1	406	538	530	443	451	584
ENSG00000066027.12|PPP2R5A	575	731	671	475	665	692
ENSG00000066044.15|ELAVL1	3098	3393	3884.72	2512	3400.44	3465
ENSG00000066084.13|DIP2B	3362	3321	4046	2324	3692	3313
ENSG00000066117.14|SMARCD1	2825	3133	3396	2483	3198	3379
ENSG00000066135.13|KDM4A	2216.86	2973.41	2774.23	2185.93	2431.58	3055.99
ENSG00000066136.20|NFYC	433.09	489.66	657.1	387.97	480.51	475.21
ENSG00000066230.11|SLC9A3	119.28	143.5	183.77	116.23	133.05	133.02
ENSG00000066248.15|NGEF	233	289	295	253	256	308
ENSG00000066279.18|ASPM	2266	2539	2789	1642	2409	2500
ENSG00000066322.15|ELOVL1	846	1028	1119	801	1058	1205
ENSG00000066379.15|ZNRD1	203.72	242.03	267.9	154.01	288.79	275.41
ENSG00000066382.16|MPPED2	168	212	167	102	146	161
ENSG00000066422.4|ZBTB11	707.14	777.48	884.2	490.8	676.18	762.76
ENSG00000066427.22|ATXN3	318	367	302	274	349	375
ENSG00000066455.13|GOLGA5	836	1020	939	646	890	1023
ENSG00000066468.22|FGFR2	706	918	854	653	796	1082
ENSG00000066557.6|LRRC40	638	657	637	468	740	727
ENSG00000066583.12|ISOC1	208	193	192	120	179	179
ENSG00000066629.17|EML1	1426	1633	1761	1139	1729	1768
ENSG00000066651.20|TRMT11	360	416	400	232	449	407
ENSG00000066654.14|THUMPD1	953	1011	984	604	887	954
ENSG00000066697.14|MSANTD3	369	427.45	444	279.49	429	474
ENSG00000066739.12|ATG2B	537	622	657	396	637	641
ENSG00000066777.9|ARFGEF1	991.11	1153.1	1170.19	720	1022.06	1155.17
ENSG00000066827.16|ZFAT	263	320	377	279	330	336
ENSG00000066855.16|MTFR1	553.11	629.16	652.19	387.06	603.3	590.13
ENSG00000066923.17|STAG3	116.31	150.43	202.31	128.41	164.53	161.88
ENSG00000066926.11|FECH	529	561	559	412	606	625
ENSG00000066933.16|MYO9A	547.58	573	657.54	416	565	552
ENSG00000067057.17|PFKP	1072	1400	1705	1114	1329	1290
ENSG00000067064.11|IDI1	1448	1407	1777.42	1106.06	1846.59	1770.86
ENSG00000067066.17|SP100	6	10	12	12	4	20
ENSG00000067082.15|KLF6	1405	1558	1636	1026	1446	1485
ENSG00000067113.17|PLPP1	120.65	129.82	119.13	102.41	106.01	129.81
ENSG00000067141.17|NEO1	495	485	501	294	464	389
ENSG00000067167.8|TRAM1	2114	2218	2217	1563	2206	2399
ENSG00000067177.15|PHKA1	425	538.87	513.23	385.97	501	561.76
ENSG00000067182.7|TNFRSF1A	971	1092	1462	1014	1145	1284
ENSG00000067191.16|CACNB1	292	387	523	353	436.97	474
ENSG00000067208.14|EVI5	631	658	642	472	586	671
ENSG00000067221.14|STOML1	95	80	145	78	97	104
ENSG00000067225.18|PKM	23420	29194	31914	24246	28104	31143
ENSG00000067248.10|DHX29	722	724	750	525	726	745
ENSG00000067334.14|DNTTIP2	1428.16	1641	1599	1079	1510	1666
ENSG00000067365.14|METTL22	310	441	491	372	434	544
ENSG00000067369.13|TP53BP1	2872.94	3766.76	3435.51	2421.31	3133.3	3435.02
ENSG00000067445.20|TRO	1746	2254	2009	1511	1825	1999
ENSG00000067533.6|RRP15	402	415	508	279	460	443
ENSG00000067560.11|RHOA	8052	8724	9873	6588	9266	9384
ENSG00000067596.11|DHX8	1751	2112	2034	1486	1923	2172
ENSG00000067601.8|PMS2P4	21	27	36.41	18	19.86	33.44
ENSG00000067606.17|PRKCZ	160.51	188.05	160.47	123.37	139.03	133.62
ENSG00000067704.10|IARS2	1093	1211	1328	775	1239	1325
ENSG00000067829.19|IDH3G	723.58	885	1034.4	689.94	910.62	1030.95
ENSG00000067836.12|ROGDI	208	286.26	335	262	257	320
ENSG00000067840.12|PDZD4	1079	1276	1576	1073	1251	1247
ENSG00000067900.8|ROCK1	1487.05	1552.04	1797.06	1038.21	1561.6	1615.48
ENSG00000067955.14|CBFB	1890	1841	2244	1399	2089	2066
ENSG00000067992.14|PDK3	614	784	759	526	646	720
ENSG00000068001.14|HYAL2	1387	1581	2098	1386	1495	1805
ENSG00000068024.16|HDAC4	367	414	578	379	456	434
ENSG00000068028.17|RASSF1	266	281.78	355	240	331	323
ENSG00000068078.18|FGFR3	1114	1357	1646	1096	1161	1307
ENSG00000068079.7|IFI35	110	146	129	120	103	141
ENSG00000068097.14|HEATR6	657	748	849	534	743	745
