Ctrl_417_R1B1	LMP_417_R1B1	Ctrl_417_R2B2	LMP_417_R2B2	Ctrl_417_R3B2	LMP_417_R3B2
ENSG00000235513.1|AL035681.1	39.63	21.22	25.66	44.19	30.56	17.59
ENSG00000235531.9|MSC-AS1	210.97	141.78	144.56	156.08	151	135
ENSG00000235552.4|RPL6P27	18.87	11.55	22.97	18.58	22	9.82
ENSG00000235560.3|AC002310.1	15.74	23.98	13.08	12.76	22.1	17.46
ENSG00000235568.6|NFAM1	351	321	309	257	150	129
ENSG00000235609.7|AF127577.4	36	16.01	17.43	26	23	19.06
ENSG00000235618.8|FAM21EP	18.75	3.31	21.11	15.28	7.87	8.35
ENSG00000235652.7|AL356599.1	89.34	78.12	77.82	63.11	60.22	69.39
ENSG00000235655.3|H3F3AP4	1006.19	995.48	820.45	849.83	879	831.74
ENSG00000235660.2|LINC00345	12	15	3	11	7	5
ENSG00000235703.5|LINC00894	289.79	222.6	242.31	216.85	163.45	110.41
ENSG00000235706.7|DICER1-AS1	79	66	79	47	64	25
ENSG00000235823.2|OLMALINC	1171	922	1191	985	1206	1112
ENSG00000235859.5|AC006978.1	54	55	47	44	69	49
ENSG00000235863.3|B3GALT4	35	48	32	28	46	47
ENSG00000235865.2|GSN-AS1	11	21.01	9	10	7	12
ENSG00000235903.8|CPB2-AS1	22	14	22	19	17	20
ENSG00000235919.4|ASH1L-AS1	16.75	17	13	20.91	22.12	16.11
ENSG00000235934.1|AC007405.2	31.81	22.22	21.65	12.22	13.16	5.92
ENSG00000235944.8|ZNF815P	73.8	37.16	24.4	39.73	34.58	38.32
ENSG00000235954.6|TTC28-AS1	239.36	231.49	188.87	200.53	129.23	109.81
ENSG00000236015.1|AC011290.2	19	16	17	9	14	16
ENSG00000236017.8|ASMTL-AS1	140.84	153.14	103.59	99.89	109.75	96.62
ENSG00000236017.8|PAR|Y|ASMTL-AS1	140.84	153.14	103.59	99.89	109.75	96.62
ENSG00000236088.9|COX10-AS1	158	128	148	134	174	148
ENSG00000236104.3|ZBTB22	1193	1146	926	825	892	749
ENSG00000236144.7|TMEM147-AS1	208	180	193	144	155	108.92
ENSG00000236200.5|KDM4A-AS1	29.27	26.86	25.32	27.1	23.01	15.1
ENSG00000236255.1|AC009404.1	14	19	26	27	25	16
ENSG00000236283.4|AC019197.1	43	34	37.05	29	14	9
ENSG00000236287.8|ZBED5	583.36	567	431.45	443	482.05	423
ENSG00000236397.3|DDX11L2	62.09	44.91	59.93	44.98	41.75	53.54
ENSG00000236404.9|VLDLR-AS1	9	4	14	16.12	20	15
ENSG00000236540.7|AC006547.1	26.12	26.12	25.11	28	30.13	22.08
ENSG00000236609.4|ZNF853	624	668	517	455	404	383
ENSG00000236618.2|PITPNA-AS1	85.79	61.41	65.86	45.36	50.69	48.16
ENSG00000236682.1|MAP3K2-DT	164	164	143	130	112	82
ENSG00000236753.6|MKLN1-AS	60	60	57	32	72	56
ENSG00000236778.7|INTS6-AS1	60	37.52	39.81	53.67	36	29
ENSG00000236810.5|ELOA-AS1	73.41	91.65	60.15	49.07	71.85	53.62
ENSG00000236819.1|LINC01563	80	78	119	63	82	115
ENSG00000236824.2|BCYRN1	226	126	145	123	122	91
ENSG00000236829.9|Z97634.1	20	11	17	18	10.31	4
ENSG00000236830.6|CBR3-AS1	153.57	132.95	90.31	111.37	61.84	54.58
ENSG00000236859.6|NIFK-AS1	161	140	112	132.01	130	98
ENSG00000236871.7|LINC00106	39	38.5	22	19	28.5	21.5
ENSG00000236871.7|PAR|Y|LINC00106	39	38.5	22	19	28.5	21.5
ENSG00000236901.6|MIR600HG	158.24	137.23	129	135.26	117.19	117.19
ENSG00000236914.3|LINC01852	38	48	27	33	29	29
ENSG00000237004.4|ZNRF2P1	12	18	14	17	16	20
ENSG00000237013.1|LINC01812	14	6	8	13	45	28
ENSG00000237036.4|ZEB1-AS1	103.77	97	84.72	88.95	96.45	83.23
ENSG00000237037.9|NDUFA6-DT	315.96	416.98	270.99	229.8	132	112
ENSG00000237054.9|PRMT5-AS1	12.66	11.44	4.53	16.2	16.48	12.46
ENSG00000237080.3|EHMT2-AS1	8.09	19.16	8.03	4.03	16.14	11.1
ENSG00000237094.12|AL732372.2	113.98	143.68	105.2	91.92	82.75	89.84
ENSG00000237126.8|AC073254.1	15.21	12.24	12.16	9.09	10.05	5.04
ENSG00000237149.5|ZNF503-AS2	34	24.11	23.22	18	29	24
ENSG00000237161.4|AC068446.1	21.03	16.03	23.04	17.11	37.09	26.07
ENSG00000237172.4|B3GNT9	990.79	982.73	752.8	663.78	707.32	693.84
ENSG00000237187.8|NR2F1-AS1	86.12	86.09	98	82.1	147	110.05
ENSG00000237188.5|AC242426.2	60.07	11.49	47.38	71.49	26.46	28.04
ENSG00000237190.4|CDKN2AIPNL	447	393	347	341	426	383
ENSG00000237289.9|CKMT1B	281.32	294.71	226.73	167.85	574.03	674.27
ENSG00000237296.9|SMG1P1	193.73	264.5	285.99	118.25	141.41	94.57
ENSG00000237298.9|TTN-AS1	359.68	324.31	296.93	295.7	331.85	302.99
ENSG00000237310.1|AC008267.5	36	19	20	18	15	12
ENSG00000237352.3|LINC01358	25	11	6	14	13	5
ENSG00000237380.7|HOXD-AS2	25.03	23.24	21.01	14.92	23.28	5.43
ENSG00000237399.7|PITRM1-AS1	40	25.44	18.57	16.14	16.96	20.12
ENSG00000237424.1|FOXD2-AS1	53	53	61	60	60	53
ENSG00000237440.9|AC008554.1	470.87	467	399	358	337.98	229
ENSG00000237441.10|RGL2	3209.41	3454.9	2517.8	2317.1	2468.26	2477.5
ENSG00000237489.5|C10orf143	150	136	112	108	47	38
ENSG00000237491.9|AL669831.5	12.93	20.61	33.36	18.8	26	7.95
ENSG00000237493.3|AC034102.1	12.44	10.71	9.62	4.24	10.97	10.62
ENSG00000237517.9|DGCR5	53.71	51.51	33.88	42.07	70.63	52.53
ENSG00000237550.5|RPL9P9	2319.78	1748.17	1566.95	1485.99	2287.35	1675.42
ENSG00000237560.6|LINC01497	83	62	43	71	27	17
ENSG00000237575.4|PYY2	25	13	10	9	6	12
ENSG00000237580.1|GCSHP3	15.62	1.69	11.78	16.03	4.01	8.93
ENSG00000237649.8|KIFC1	2530	2437	2642	3031	3235	3805.64
ENSG00000237651.6|C2orf74	466.96	398.61	380.2	293.67	386.93	316.18
ENSG00000237753.1|AC079922.2	95	94	79	69	122	99
ENSG00000237765.7|FAM200B	711	608	595	595	621	478
ENSG00000237840.6|FAM21FP	5.43	13.92	8.2	11.43	15.55	8.76
ENSG00000237854.3|LINC00674	29	21	34	23	23	20
ENSG00000237883.1|DGUOK-AS1	10	13	14	10	23	23
ENSG00000237886.1|NALT1	21	22	4	19	16	20
ENSG00000237940.3|LINC01238	132	97	93	85	88	65
ENSG00000237943.6|PRKCQ-AS1	47	35	33	29	111	119
ENSG00000237945.7|LINC00649	36.25	14.3	17	17	50	30
ENSG00000237973.1|MTCO1P12	577.02	448.63	446.89	451.98	624.25	469.85
ENSG00000237976.1|AL391069.2	37	32	24	17	30	18
ENSG00000237977.1|EIF4HP2	4	8	18	19	15	15
ENSG00000237984.3|PTENP1	31.08	32.32	22.74	12.3	19.42	8.2
ENSG00000238000.1|AC116347.1	18.49	10	13	13.33	18	17.38
ENSG00000238018.2|AC093110.1	39.39	40.58	49.56	36.33	18.63	4.04
ENSG00000238035.8|AC138035.1	64.98	79.27	28.12	85.02	33.07	41.37
ENSG00000238045.9|AC009133.1	221.39	229.98	153.22	131.42	169.98	167.64
ENSG00000238057.9|ZEB2-AS1	26.03	29.4	30.81	5.7	25.31	6.22
ENSG00000238058.2|AL355574.1	11	12	6	11	17	8
ENSG00000238083.7|LRRC37A2	435.51	398.72	368.37	334.66	403.14	348.28
ENSG00000238105.7|GOLGA2P5	263.2	250.19	202.2	230.5	288.49	257.08
ENSG00000238113.6|LINC01410	21	14	7	10	18	16
ENSG00000238178.6|AC078993.1	65.2	37	64.33	40	46	45.49
ENSG00000238197.5|PAXBP1-AS1	102	105	75	55	58	38
ENSG00000238227.8|TMEM250	581	573	563	489	513	628
ENSG00000238230.1|LINC00391	19	38	31	21	23	27
ENSG00000238266.2|LINC00707	12	15.74	2.45	4.68	29.68	24.79
ENSG00000238287.1|AL603839.3	14	13	2	9	7	13
ENSG00000239213.5|NCK1-DT	88.97	69	76.98	74.98	74	70.94
ENSG00000239264.8|TXNDC5	2874.39	2109.79	2231.07	1881.19	2724.98	2432.65
ENSG00000239282.7|CASTOR1	155.88	150.72	140.82	100.82	64.06	81.29
ENSG00000239305.7|RNF103	1369.15	1173.78	1010.02	1014.86	972.39	922.56
ENSG00000239306.4|RBM14	1435.52	1282.33	1187.6	1229.27	1124.87	1271.87
ENSG00000239322.1|ATP6V1B1-AS1	40.99	27.41	13.88	23.97	36.61	38.49
ENSG00000239382.10|ALKBH6	376	325	267	217.17	322	299
ENSG00000239388.8|ASB14	21	7	17	11	17.4	17
ENSG00000239407.5|Z68871.1	21	8	16	23	29	14
ENSG00000239415.1|AP001469.3	43.04	19	18	14.01	16.05	20
ENSG00000239445.5|ST3GAL6-AS1	62	59	47	43	40	42
ENSG00000239467.5|AC007405.3	29	21	18	26	13	24
ENSG00000239474.7|KLHL41	40.66	39.26	30.48	27.66	27.9	16.77
ENSG00000239521.8|CASTOR3	624.79	599.93	494.35	496.27	311.27	300.92
ENSG00000239523.5|MYLK-AS1	17.56	24.19	15	18.26	23.33	20.31
ENSG00000239569.3|KMT2E-AS1	25.13	24.07	15.04	27	11.04	15.06
ENSG00000239626.1|RPSAP41	33.3	21.29	29.16	12.7	21.53	14.56
ENSG00000239653.1|PSMD6-AS2	21.59	25.22	35.14	26.89	21.75	15.43
ENSG00000239665.8|AL157392.3	221.27	193.2	222.77	169.58	236.46	182.2
ENSG00000239672.7|NME1	1587.29	1044.89	1129.15	977.25	1478.51	1343.68
ENSG00000239697.11|TNFSF12	622	641	541	469.15	465.13	443
ENSG00000239713.9|APOBEC3G	141.98	107.95	109	104	64	60.98
ENSG00000239775.1|AC017116.1	31	38.66	37.36	33.21	10.58	10.56
ENSG00000239779.7|WBP1	3527.59	3177.99	2126.07	1883.63	2124.32	1763.26
ENSG00000239789.6|MRPS17	409.77	362.94	254.35	260.71	332.43	302.87
ENSG00000239857.7|GET4	595.69	510.36	404.83	398.3	505.22	520.26
ENSG00000239883.8|PARGP1	94.87	75.09	75.84	71.02	86.1	87.96
ENSG00000239887.5|C1orf226	374.67	369.89	362.11	304.3	237	198.85
ENSG00000239900.12|ADSL	1327.31	1085.51	940.22	870.42	1112.45	1002.63
ENSG00000239945.1|AL627309.3	24.19	11.41	16.27	8.23	11.39	6.06
ENSG00000239969.5|AC091390.4	49.11	44.67	37.15	29.05	49.14	37.8
ENSG00000240024.5|LINC00888	210	228	171	161	234	214
ENSG00000240038.6|AMY2B	133.09	82.31	109.37	162.8	125.22	53.33
ENSG00000240053.8|LY6G5B	548.41	494.83	436.89	327.1	440.15	253.34
ENSG00000240065.8|PSMB9	1276.49	1144	980	973	1249.25	1343
ENSG00000240184.7|PCDHGC3	40180.41	34231.72	37956.41	31874.88	24352.69	20272.07
ENSG00000240204.3|SMKR1	32	24	21	23	23	21
ENSG00000240225.10|ZNF542P	247.37	226.59	209.29	277.05	266.2	253.56
ENSG00000240230.6|COX19	148.55	142.83	99.98	116.21	143.34	109.25
ENSG00000240288.7|GHRLOS	12	4	13	3	8	10
ENSG00000240291.1|AL450384.2	35	27	25.35	26.07	16.97	12.53
ENSG00000240303.8|ACAD11	1127.14	1067.92	1071.77	1042.8	1272.3	1057.46
ENSG00000240342.3|RPS2P5	867.31	675.28	580.73	585.73	847.73	873.3
ENSG00000240344.9|PPIL3	401	344	318	292	329	312
ENSG00000240356.6|RPL23AP7	95.41	106.46	104.15	102.82	119.49	82.5
ENSG00000240370.6|RPL13P5	105.97	129.22	100.85	127.87	108.59	100.22
ENSG00000240429.1|LRRFIP1P1	24.64	33.75	42.94	27.04	38.06	31.6
ENSG00000240445.3|FOXO3B	47.89	58.59	71.21	40.36	44.67	57.17
ENSG00000240498.8|CDKN2B-AS1	113.44	127.48	132.52	91.33	151.46	88.21
ENSG00000240682.9|ISY1	674.69	532.3	495.53	433.76	632.05	607.33
ENSG00000240694.9|PNMA2	928.21	835	784.77	747	1095	960.67
ENSG00000240731.1|AL139287.1	75	50	54	50	47	71
ENSG00000240764.3|PCDHGC5	1219.51	1084.65	1206.35	1097.71	1321.89	1404.59
ENSG00000240771.7|ARHGEF25	1235.21	1133.51	889.57	823.05	860.86	802.96
ENSG00000240849.11|TMEM189	1042.33	978.94	990.71	903.04	769.81	881.6
ENSG00000240857.2|RDH14	374	318	286	324	400	348
ENSG00000240859.2|AC093627.4	15	18	15	14	21	15
ENSG00000240889.1|NDUFB2-AS1	15.31	11.64	12.03	7.63	14.25	11.48
ENSG00000240891.7|PLCXD2	148	157	125	157	109	100
ENSG00000240929.2|HIST2H2BB	19.6	8.56	16.32	25.38	13.33	11.83
ENSG00000240972.2|MIF	177.6	147.95	217.88	195.8	101.15	209
ENSG00000241015.2|TPM3P9	39	43	34	50	51.46	54
ENSG00000241058.4|NSUN6	252	196	193	182	192	155
ENSG00000241127.8|YAE1	328	312	185	217	252.15	234.71
ENSG00000241158.6|ADAMTS9-AS1	18	19	19.02	8	13	3
ENSG00000241170.3|AP001992.1	61	35	28	24	36	23
ENSG00000241258.7|CRCP	1085	937	828.58	788.27	973.35	857.88
ENSG00000241280.1|AC106712.1	27	22	28	30	58	76
ENSG00000241288.7|LINC02614	18.89	26	20	11	34.93	40
ENSG00000241316.7|SUCLG2-AS1	35	20	34	26	22	17
ENSG00000241322.10|CDRT1	27.63	16.77	15.55	12.61	24.01	18.55
ENSG00000241343.9|RPL36A	3920.41	3045.02	2693.9	2558.55	3280.61	3046.52
ENSG00000241360.2|PDXP	796.07	622.65	691.54	586.06	422.2	443.3
ENSG00000241370.5|RPP21	312	310	278	246	241	315
ENSG00000241404.7|EGFL8	181.08	207.55	162.6	176.65	164.75	137.56
ENSG00000241468.7|ATP5MF	2655.21	2310.35	1973.47	1807.92	2498.05	2081.91
ENSG00000241489.8|AC244197.3	222.27	143.86	130.32	50.93	101.72	78.51
ENSG00000241506.1|PSMC1P1	59.01	20.18	36.27	39.37	41.25	29.46
ENSG00000241549.8|GUSBP2	18.44	13.24	13.46	10.77	10.31	16.34
ENSG00000241553.12|ARPC4	2174.19	1820.39	1574.19	1526.3	2074.2	1762.36
ENSG00000241634.1|AC069499.1	23	29	29	24	34	33
ENSG00000241685.10|ARPC1A	2705.64	2442.44	2141.09	2052.06	2746	2579.44
ENSG00000241697.5|TMEFF1	46.62	22.94	27.3	24.24	27.11	115.93
ENSG00000241728.5|AP001062.3	23	26.45	32.53	27.73	14.37	37.78
ENSG00000241764.3|AC002467.1	33.38	21	19	24	16	12
ENSG00000241769.7|LINC00893	17.68	20.99	25.46	24.07	28.1	12.89
ENSG00000241837.7|ATP5PO	3065.03	2670.41	2168.58	2181.78	2519.69	2052.49
ENSG00000241839.10|PLEKHO2	374	358	345.77	319.87	363.42	444
ENSG00000241852.10|C8orf58	159	186	155	141	166	160
ENSG00000241860.6|AL627309.5	59.73	86.89	45	38.77	59.35	34.84
ENSG00000241878.11|PISD	500	483	418	335	548	572
ENSG00000241935.9|HOGA1	154.59	134.61	140.83	119.77	56.55	27.75
ENSG00000241945.8|PWP2	17.87	49.94	25.36	27.12	21.42	36.02
ENSG00000241973.10|PI4KA	3778.99	3570.53	2937.81	2557.66	2885.98	2703.06
ENSG00000241978.9|AKAP2	1500.36	1260.55	1118.71	1170.91	3459.82	3675.62
ENSG00000241990.5|PRR34-AS1	159	112	85	95	132	144
ENSG00000242028.6|HYPK	141.84	144.59	145.92	170.25	143.61	118.62
ENSG00000242071.3|RPL7AP6	15.17	18.62	8.87	12.24	7.1	8.25
ENSG00000242086.8|MUC20-OT1	1702.97	1596.75	1368.36	1265.49	1577.05	1402.35
ENSG00000242110.8|AMACR	401.28	361.63	346.52	414.43	485	365.58
ENSG00000242114.6|MTFP1	93.35	65.42	103.65	82.8	89.47	88.63
ENSG00000242125.3|SNHG3	390.37	359.67	321.45	288.16	433.62	352.18
ENSG00000242173.9|ARHGDIG	31	45.18	32	28.06	27	34
ENSG00000242247.11|ARFGAP3	1471	1255	1086	1032	1310	1250
ENSG00000242259.8|C22orf39	1113.3	865.41	756.96	686.1	734.94	636.95
ENSG00000242261.1|AC018635.1	47.32	15.37	19.33	21.43	9.1	24.72
ENSG00000242265.5|PEG10	130475	104707	117327	90174	67886	48709
ENSG00000242268.2|LINC02082	27	18	28	19	24	7
ENSG00000242282.6|AC108488.1	112	99	93	101	86	70
ENSG00000242288.9|AC022400.3	14.96	41.52	0	10.43	58.49	24.69
ENSG00000242294.6|STAG3L5P	630.64	660.2	562.25	530.39	552.53	499.35
ENSG00000242299.1|AC073861.1	9.02	15.76	10.01	12.74	26.63	15.7
ENSG00000242338.6|BMS1P4	25.85	28.07	12.6	16.5	10.81	29.8
ENSG00000242372.8|EIF6	1822	1597	1231	1167	1481.42	1541
ENSG00000242419.5|PCDHGC4	1831.2	1916.87	1803.97	1996.83	1895.03	1845.73
ENSG00000242474.2|AC093627.5	29	10	11	14	5	11
ENSG00000242485.6|MRPL20	658.02	483	457.96	427	554.64	514.43
ENSG00000242498.8|ARPIN	1443.69	1427.2	1227.65	1306.09	1408.9	1397.75
ENSG00000242512.8|LINC01206	15	7	11	5	16	8
ENSG00000242516.1|LINC00960	118.37	112.69	98.84	90.4	114.81	133.25
ENSG00000242539.2|AC007620.2	363.62	406.95	427.95	399.75	173.63	164.09
ENSG00000242588.6|AC108010.1	259.99	229.68	192.59	152.08	233.74	193.52
ENSG00000242612.7|DECR2	162.52	184	109	122	94.94	153
ENSG00000242615.1|AC022415.1	94	66.85	57.07	71.53	72.03	81
ENSG00000242616.4|GNG10	1681.43	1281.05	1184.45	1233.61	1766.53	1281.1
ENSG00000242689.3|CNTF	36.96	20.58	23.85	27.91	17.35	19.02
ENSG00000242715.7|CCDC169	104.89	89.78	85.38	90.43	141.01	132
ENSG00000242732.4|RTL5	4865	4474	4366	3332	997	665
ENSG00000242759.6|LINC00882	49	26	25	33	22	15
ENSG00000242797.3|GLYCTK-AS1	12.43	12.98	7	14	11.81	9
ENSG00000242798.1|AC073842.2	19	23	20	22	27	12
ENSG00000242802.8|AP5Z1	1242	1218	893	955	913	1107
ENSG00000242808.8|SOX2-OT	1873.15	1358.94	1439.97	1185.45	506.9	431.17
ENSG00000242852.7|ZNF709	187.59	146	121.28	125.29	153.63	119.85
ENSG00000242866.10|STRC	28.86	26	9.83	8.57	15.2	4.03
ENSG00000243004.5|AC005062.1	45.98	26.24	28.06	33.13	18.34	18.18
ENSG00000243056.2|EIF4EBP3	13.08	14.76	7.86	27.54	16.89	21.96
ENSG00000243069.7|ARHGEF26-AS1	22	14	21	9	3	7
ENSG00000243107.1|AC000120.1	1.27	5.74	12.57	11.35	13.52	3.78
ENSG00000243147.8|MRPL33	1141.3	958.47	839.97	787.49	926.09	715.33
ENSG00000243155.1|AL162431.2	68.54	57.76	71.47	53.61	17.94	19.62
ENSG00000243156.8|MICAL3	1050.71	1002.82	838.51	794.2	1052.82	1006.97
ENSG00000243207.6|PPAN-P2RY11	4.47	6.74	10.48	28.72	0	11.18
ENSG00000243232.5|PCDHAC2	1640.02	1453.09	1525.02	1282.97	862.05	577.16
ENSG00000243244.6|STON1	601	543.33	504.9	595	412.82	284.95
ENSG00000243279.4|PRAF2	956	983	732	640	942	910
ENSG00000243302.3|AC018638.4	324.03	384.59	340.14	242.56	254.22	269.47
ENSG00000243317.8|STMP1	1858	1557	1519	1411	1589	1301
ENSG00000243335.9|KCTD7	1284.47	1110.65	1119	1036.77	1184.81	962.45
ENSG00000243364.8|EFNA4	114	98	77	86	114	85
ENSG00000243406.6|MRPS31P5	149.77	119.72	124.31	124.85	122.84	98.91
ENSG00000243422.2|RPL23AP49	24	27	22	21.17	26.81	14
ENSG00000243444.8|PALM2	150.23	134.59	156.92	146.13	213.51	178.79
ENSG00000243449.6|C4orf48	25	14	20	14	17	18
ENSG00000243477.5|NAA80	183.53	243.54	132.82	153.31	163.84	212.44
ENSG00000243509.6|TNFRSF6B	24.8	30.79	9.92	14.45	4.72	22.35
ENSG00000243646.10|IL10RB	669.09	622.54	564.9	573.23	571.34	485.31
ENSG00000243660.10|ZNF487	37	42	32	25	17	16
ENSG00000243667.7|WDR92	205.47	187.12	195.17	239.97	272.37	204.44
ENSG00000243678.11|NME2	1677.6	1241.01	1268.48	977.7	1852.24	1709.82
ENSG00000243679.1|AC018638.5	73.93	70	61.47	39.67	39.91	60.61
ENSG00000243696.5|AC006254.1	54.41	52	27.8	55.47	49.02	27.13
ENSG00000243701.6|DUBR	587	399	332	295	364	251
ENSG00000243708.10|PLA2G4B	315.4	401.25	225.19	216.66	225.36	195.67
ENSG00000243716.10|NPIPB5	678.4	665.81	634.94	411.81	573.95	479.59
ENSG00000243725.7|TTC4	519	471	409	374	479.89	433
ENSG00000243749.1|TMEM35B	196.39	157.58	145.23	140.85	147.06	144.82
ENSG00000243753.5|HLA-L	51.52	49.46	94.32	56.01	78.21	81.05
ENSG00000243789.11|JMJD7	171.88	201.89	109.51	115.76	76.8	104.21
ENSG00000243927.6|MRPS6	2823.37	1949.8	1846.89	1672.63	1824.19	1346.95
ENSG00000243943.10|ZNF512	2246.76	1803.17	1484.99	1457.59	1941.19	1586.3
ENSG00000243960.1|AL390195.1	44.86	35.03	45.83	43.93	50.62	51.81
ENSG00000243970.3|PPIEL	1213.29	1032.74	788.47	746	616	521.04
ENSG00000243989.9|ACY1	511.65	472.22	307.28	279.46	320.32	303.26
ENSG00000244005.13|NFS1	662.05	578	499	454	745	700
ENSG00000244026.6|FAM86DP	294.4	247	267	234.56	297	237.2
ENSG00000244038.9|DDOST	3712.49	3061.47	2723.04	2384.09	3382.57	3049.26
ENSG00000244040.6|IL12A-AS1	27	19	25	18	3	2
ENSG00000244041.7|LINC01011	74	56	54	40	44	36.2
ENSG00000244045.13|TMEM199	849	727	614.58	585	606	557.7
ENSG00000244055.1|AC007566.1	14.65	14.42	12.6	16.43	2.37	7.63
ENSG00000244115.1|DNAJC25-GNG10	187.82	121.95	114.55	98.39	242.47	114.9
ENSG00000244151.1|AC010973.2	41.69	45.37	31.55	33.11	17.52	32.21
ENSG00000244165.2|P2RY11	217.33	187.07	216.8	192.01	81.19	131.56
ENSG00000244187.8|TMEM141	781.69	812.71	532.37	514.71	629.72	598.61
ENSG00000244219.7|TMEM225B	116.95	121.41	76.18	45.25	45.41	34.21
ENSG00000244257.5|PKD1P1	180.56	259.53	158.7	60.72	139.29	179.61
ENSG00000244270.1|RPL32P29	25.99	37.44	21.92	26.85	25.19	13.61
ENSG00000244274.7|DBNDD2	1532.61	1416.28	1230.02	1190.98	1485.25	1247.25
ENSG00000244300.2|GATA2-AS1	68	61	35	33	64	87
ENSG00000244306.11|AL589743.1	955.12	799.08	827.69	625.26	993.29	969.26
ENSG00000244398.1|AC116533.1	47.54	28.98	22.1	21.03	21.71	38.48
ENSG00000244405.8|ETV5	10707.62	9485.88	8252.86	7668	6428	5038.84
ENSG00000244462.8|RBM12	2335.68	2023.6	1854.61	1836.46	2383.38	2211.11
ENSG00000244468.1|AC093001.1	84	7	35	2	133	26
ENSG00000244480.1|AC005154.2	26.84	19.95	18.28	20.16	12.29	11.39
ENSG00000244486.8|SCARF2	99	80	52	45	78	120
ENSG00000244491.1|AL021707.5	20.28	8.44	26.03	16.22	9.88	12.31
ENSG00000244509.4|APOBEC3C	503	581	409	406	426	447
ENSG00000244513.6|AC109587.1	9	6	17.54	5.09	18.16	15.51
ENSG00000244560.7|AC004890.2	80.86	87.73	69.96	70.92	50.48	53.7
ENSG00000244563.1|AC006011.1	21.67	34.92	26.32	35.45	22.08	17.13
ENSG00000244617.2|ASPRV1	28	24	22	21	5	10
ENSG00000244625.6|MIATNB	56.95	35.86	46.31	40.12	37.25	44.84
ENSG00000244627.5|TPTEP2	29.09	55.03	47.31	36.42	46.41	32.89
ENSG00000244649.4|LINC02086	68	54	45	49	50	43
ENSG00000244682.7|FCGR2C	13.61	10.03	17	9	13	10.05
ENSG00000244687.11|UBE2V1	2608.26	2228.76	2034.18	1784.47	3193.94	2777.3
ENSG00000244694.7|PTCHD4	223	174	195	202	126	89
ENSG00000244716.3|BX679664.3	39.72	20.78	28.62	22.97	39.83	44.56
ENSG00000244731.8|C4A	375.4	325.78	342.91	264.99	133.68	147.81
ENSG00000244733.5|AL132656.2	22.16	12.27	13.01	26.16	19.73	12.33
ENSG00000244754.8|N4BP2L2	2047	1796	1744	1572	1773	1417
ENSG00000244879.7|GABPB1-AS1	1191.45	1063.68	1019.76	855.25	976.08	841.55
ENSG00000245025.2|AC107959.1	64.4	57.28	46.88	37.21	12.34	10.91
ENSG00000245060.7|LINC00847	248.37	241.07	179.44	208.26	239.48	181.69
ENSG00000245112.2|SMARCA5-AS1	47.77	54.48	54.27	41.87	38.94	42.97
ENSG00000245146.6|MALINC1	40	52	28	35	42	36
ENSG00000245149.3|RNF139-AS1	59	49	69	64	77	83
ENSG00000245156.1|AP001107.1	47.02	33.01	22.01	30.03	44.02	19.01
ENSG00000245213.6|AC105285.1	23	19	21	32	36	33
ENSG00000245275.7|SAP30L-AS1	17	15	6	7	11	5
ENSG00000245317.2|AC008393.1	49	42.88	34	34	27	20
ENSG00000245498.6|AP000866.1	79.29	87.5	79	57.25	55	55
ENSG00000245526.10|LINC00461	1677	1232	1361	1127	1454	934
ENSG00000245532.8|NEAT1	221	176	206	223.11	191	163
ENSG00000245552.6|AP000787.1	7	9	10	7	20	13
ENSG00000245556.2|SCAMP1-AS1	170	146	144	136	137	84
ENSG00000245571.6|FAM111A-DT	124	132.15	140	115	140.06	117.02
ENSG00000245573.8|BDNF-AS	36.96	32.57	29	32	41.82	24
ENSG00000245614.3|DDX11-AS1	34.17	36.61	21.87	27.35	42.53	29.49
ENSG00000245648.1|AC022075.1	16	8	5.49	9.98	16.98	16
ENSG00000245651.2|AC083805.1	15.61	33.79	11.64	18.76	8.92	7.23
ENSG00000245680.10|ZNF585B	377.49	308.4	341.75	293.85	312.37	223.43
ENSG00000245685.6|FRG1-DT	70	62	56	50	30	32
ENSG00000245849.7|RAD51-AS1	178	159	149	137	131	86
ENSG00000245857.2|AF233439.1	20	22	17	15	19	22
ENSG00000245910.8|SNHG6	548.98	425	379.98	385.94	465	379
ENSG00000245937.7|LINC01184	239	206	209	143	166	125
ENSG00000245958.6|AC093752.1	127.22	109.29	105.36	90.38	78.19	76.57
ENSG00000245970.2|AP003352.1	25.33	46.97	52.48	23.9	40.36	20.68
ENSG00000246067.7|RAB30-AS1	301	171	174	144	190	133
ENSG00000246145.1|RRS1-AS1	24	19	15	16	16	14
ENSG00000246174.7|KCTD21-AS1	31.49	20.98	21.62	16	29.2	27.62
ENSG00000246223.8|LINC01550	106	78	81	49	8	3
ENSG00000246263.2|UBR5-AS1	14.79	23.62	19.07	17.62	2	9.83
ENSG00000246283.2|AC090510.1	49.62	12.32	27.43	37.96	21.69	16.53
ENSG00000246334.2|PRR7-AS1	13	10	12	14	8	6
ENSG00000246339.5|EXTL3-AS1	109	90.51	108	76.67	94	53
ENSG00000246363.3|LINC02458	12	7	14	13	11	7
ENSG00000246451.2|AL049840.1	94	110	130	96	88	87
ENSG00000246465.1|AC138904.1	9	12.99	13.19	10.64	14	11.58
ENSG00000246523.7|AP001528.1	25	27	21	16	29	16
ENSG00000246560.2|UBE2D3-AS1	22	18	13	8	13	3
ENSG00000246695.7|RASSF8-AS1	283	266	202	190	204	165
