Ctrl_827_R1B1	LMP_827_R1B1	Ctrl_827_R2B1	LMP_827_R2B1	Ctrl_827_R3B2	LMP_827_R3B2
ENSG00000033800.13|PIAS1	911.16	657.99	845.51	813.84	1012.96	993.52
ENSG00000033867.16|SLC4A7	4146	3354	3892	4030	4128	4544
ENSG00000034053.14|APBA2	634	581	725	611	755	808
ENSG00000034152.18|MAP2K3	705	727	471	579	707	948
ENSG00000034239.11|EFCAB1	9	10	20	9	14	16
ENSG00000034510.6|TMSB10	20884	18182	36999	32242	24153	27857
ENSG00000034533.11|ASTE1	295.6	229.97	196.06	187.73	318.53	340.93
ENSG00000034677.13|RNF19A	2869	2767	3034	3494	3056	3851.63
ENSG00000034693.15|PEX3	246	201	252	261	315.07	291
ENSG00000034713.8|GABARAPL2	1201	1009	1733	1625	1345	1394
ENSG00000035115.21|SH3YL1	449	366	501	424	419	430
ENSG00000035141.8|FAM136A	560	393	401	454	612	579
ENSG00000035403.17|VCL	4059.35	3144.08	4862.23	3707.24	4332.74	3900.44
ENSG00000035499.13|DEPDC1B	501	296	319	316	605	421
ENSG00000035664.11|DAPK2	48	42	33	38	49	57
ENSG00000035681.9|NSMAF	1003	825	746	740	1006	1004
ENSG00000035687.10|ADSS	1248	949	1242	1271	1288	1336
ENSG00000035862.12|TIMP2	7859.98	6087.47	8130.74	7585.21	8412.14	7819.25
ENSG00000035928.16|RFC1	954	688	982	983	1080	921
ENSG00000036054.13|TBC1D23	887	712	1298	975	973	959
ENSG00000036257.13|CUL3	2158	1657	1689	1587	2161	2106
ENSG00000036530.8|CYP46A1	81	70	82	67	89	90
ENSG00000036549.13|AC118549.1	1323	990	1080	1092	1560	1374
ENSG00000036565.15|SLC18A1	2	30	0	30	9	29
ENSG00000036672.16|USP2	219	229	115	188	254.51	300
ENSG00000037042.9|TUBG2	640.21	622.42	812.7	754.7	721.87	805.19
ENSG00000037241.7|RPL26L1	557	511.98	519	563.96	633.95	731.9
ENSG00000037474.15|NSUN2	805	638	787	707	773	834
ENSG00000037637.11|FBXO42	866	681	1072	889	830	885
ENSG00000037749.12|MFAP3	953	782	689	722	871	944
ENSG00000037757.14|MRI1	1056.24	963	1227.73	1149	1208.01	1310
ENSG00000037897.17|METTL1	442	370	269	347	565	488
ENSG00000037965.6|HOXC8	31	31	28	27	24	31
ENSG00000038002.9|AGA	266	212	244	261	315	304
ENSG00000038210.13|PI4K2B	445.64	420.55	368.19	434.73	542.06	610.17
ENSG00000038219.13|BOD1L1	850	572	1036	876	872	906
ENSG00000038274.17|MAT2B	1108	923	1027	1075	1227	1269
ENSG00000038358.15|EDC4	1750.72	1564.19	1520.84	1639.29	1913.34	2120.96
ENSG00000038382.20|TRIO	18262	12438	15486	14671	16182	14215
ENSG00000038427.16|VCAN	392	386	165	309	222	340
ENSG00000038532.16|CLEC16A	613	487	496	434	629	539
ENSG00000039068.19|CDH1	54	21	22	33	59	73
ENSG00000039123.16|MTREX	2191.48	1669.49	1662.83	1747.25	2425.47	2134.07
ENSG00000039139.9|DNAH5	8	17	37	18	9	11
ENSG00000039319.17|ZFYVE16	678.97	514.42	597.65	566.83	758	772.61
ENSG00000039523.20|RIPOR1	1464	1416.71	1671	1555	1718	1837
ENSG00000039560.14|RAI14	684	461	378	503	731	638
ENSG00000039650.12|PNKP	819.83	767.23	624.49	783.95	994.35	960.54
ENSG00000040199.18|PHLPP2	548.98	539.93	449.11	426	632.04	617.1
ENSG00000040275.17|SPDL1	847	589	522	555	1001	754
ENSG00000040341.18|STAU2	794.63	571.22	473	547.6	813.2	638.81
ENSG00000040487.13|PQLC2	365	318	279	256	401	421
ENSG00000040531.14|CTNS	180	184	140	149	181	231
ENSG00000040608.14|RTN4R	17	24	16	16	30	34
ENSG00000040633.13|PHF23	1122	883	731	944	1157	1172
ENSG00000040731.10|CDH10	34	21	17	13	44	28
ENSG00000040933.15|INPP4A	1175	1036	1084	1108	1281	1308
ENSG00000041353.10|RAB27B	923	862	444	756	702	825
ENSG00000041357.16|PSMA4	2665	2111	1636	2152	2913	2833
ENSG00000041515.16|MYO16	45	19	22	9	27	10
ENSG00000041802.11|LSG1	1851	1554	1479	1731	1953	2010
ENSG00000041880.14|PARP3	788	835	875	947	894	1092
ENSG00000041982.16|TNC	9023	5997	15437	9197	10018	9179
ENSG00000041988.15|THAP3	257.69	275.49	326.25	258.77	339.66	338.85
ENSG00000042088.13|TDP1	384	248	266	250	415	357
ENSG00000042286.15|AIFM2	607	586	544	639	698	827
ENSG00000042317.17|SPATA7	170	168	122	127	150	185
ENSG00000042429.12|MED17	683.01	559	559.56	553	713	702.06
ENSG00000042445.14|RETSAT	1452.89	1503.97	1324.92	1668.94	1572.77	1918.78
ENSG00000042493.16|CAPG	820	724	942	1046	956	1057
ENSG00000042753.11|AP2S1	1088	1007	1072	1142	1337	1467
ENSG00000043093.14|DCUN1D1	1095	954	875	1020	1138	1227
ENSG00000043143.20|JADE2	1416	1200	838	1004	1526	1518
ENSG00000043355.12|ZIC2	94	89	120	83	133	105
ENSG00000043462.12|LCP2	11	12	10	11	9	4
ENSG00000043514.16|TRIT1	183	137	273	237	181	196
ENSG00000044090.8|CUL7	1150	1248.8	1527.84	1739.97	1518.76	1964.95
ENSG00000044115.21|CTNNA1	8605	6376	11958	9404	9148	8356
ENSG00000044446.11|PHKA2	373	277	361	341	422	379.98
ENSG00000044459.15|CNTLN	196	165	171	180	267	205
ENSG00000044524.11|EPHA3	8329	5349	6732	6114	9311	7124
ENSG00000044574.8|HSPA5	15121	11286	41432	23099.99	14974	13405
ENSG00000046647.13|GEMIN8	111	88	85	111	128	111
ENSG00000046651.15|OFD1	469	360	706	568	536	607
ENSG00000046653.15|GPM6B	12141	9290	14569	13381	12945	12931
ENSG00000047056.15|WDR37	350	319	434	357	317	420
ENSG00000047188.16|YTHDC2	1428	1136	1280	1304	1407	1566
ENSG00000047230.15|CTPS2	388	309	357	372	456	395
ENSG00000047249.18|ATP6V1H	525	449	523	479	543	580
ENSG00000047315.16|POLR2B	3691.02	2765.01	3116.86	3083.55	4062.92	3825.05
ENSG00000047346.12|FAM214A	588.68	547.83	789.82	795.58	572.66	666.77
ENSG00000047365.12|ARAP2	375	260	250	260	392	314
ENSG00000047410.14|TPR	6171	4686.99	5489	5370	6777	5971
ENSG00000047578.13|KIAA0556	598.81	512.92	418.88	512.67	687.69	615.83
ENSG00000047579.19|DTNBP1	270	173	220	249	307	270
ENSG00000047597.7|XK	44	32	29	30	44	34
ENSG00000047621.12|C12orf4	585	438	400	441	634	573
ENSG00000047634.15|SCML1	469	379	415	372	524	518
ENSG00000047644.18|WWC3	1222	880	1356	1054	1369	1227
ENSG00000047648.22|ARHGAP6	272	197	386	257	275	228
ENSG00000047662.4|FAM184B	299.23	203.73	82.45	185.27	253.52	250.31
ENSG00000047849.21|MAP4	7456	5619	11047	8083	8079	7621
ENSG00000047932.14|GOPC	1203	905	985	952	1200.96	1236.97
ENSG00000048028.11|USP28	448	347	427	403	477	394
ENSG00000048052.21|HDAC9	199	120	1045	287	320	274
ENSG00000048140.18|TSPAN17	1365	1231	1195	1282	1417	1619
ENSG00000048162.20|NOP16	769.67	629.37	489.03	570.61	783.64	813.02
ENSG00000048342.16|CC2D2A	384	303	238	299	388	371
ENSG00000048392.11|RRM2B	1063	1094	1309	1436	1078	1392
ENSG00000048405.10|ZNF800	510	509	500	510	642	617
ENSG00000048471.14|SNX29	368	217	322	273	449	295
ENSG00000048544.6|MRPS10	723	612.98	523	554	774	787
ENSG00000048649.13|RSF1	1584	1234	1594.11	1435.37	1701.46	1560.08
ENSG00000048707.15|VPS13D	1158	826	1532	1141	1246	1011
ENSG00000048740.18|CELF2	1303	1033	1530	1433	1314	1424
ENSG00000048828.17|FAM120A	4248.02	3467.28	3277.02	3364.8	4755.9	4326.09
ENSG00000048991.16|R3HDM1	2044	1553	1239	1593	2226	1902
ENSG00000049089.15|COL9A2	61	78	55	71	71	131
ENSG00000049130.15|KITLG	1450	1355	883	1308	1589	2005
ENSG00000049167.14|ERCC8	215.72	169.05	151.7	165	238	217
ENSG00000049192.15|ADAMTS6	181	126	74	123	181	143
ENSG00000049239.12|H6PD	1495	1153	1707	1511	1580	1678
ENSG00000049245.13|VAMP3	2501	1945	2779	2514	2724	2851
ENSG00000049246.14|PER3	723	482.95	632.76	583.89	849.94	753.91
ENSG00000049323.16|LTBP1	16	13	43	12	13	9
ENSG00000049449.9|RCN1	2964.89	2241.56	3136.04	3268.98	3361.37	3326.35
ENSG00000049540.17|ELN	7859.76	6413.89	7738.95	8529.97	12492.61	12039.07
ENSG00000049541.11|RFC2	1205	762	835	859	1429	1195
ENSG00000049618.23|ARID1B	1063.26	716	1024.33	829	1141.73	816
ENSG00000049656.14|CLPTM1L	673	562	540	550	736	831
ENSG00000049759.18|NEDD4L	478	368	1266	740	644	567
ENSG00000049769.13|PPP1R3F	163.86	136	102.99	147	214.87	221.81
ENSG00000049860.14|HEXB	2279.61	1715.88	2219.92	2342.54	2294.77	2345.32
ENSG00000049883.15|PTCD2	369	343	348	382	412	444
ENSG00000050130.18|JKAMP	1159	942	918	956.84	1161.97	1234
ENSG00000050165.17|DKK3	3089	2389	3158	2585	2991	2886
ENSG00000050344.9|NFE2L3	205	143	199	224	202	229
ENSG00000050393.11|MCUR1	1213	903	1295	1061	1266	1165
ENSG00000050405.13|LIMA1	5897	4335	7901	5911	5859	5485
ENSG00000050426.16|LETMD1	469	423	657	523	509	554
ENSG00000050438.17|SLC4A8	792	574	476	580	815	747
ENSG00000050748.17|MAPK9	602	502	655	596	653	625
ENSG00000050767.17|COL23A1	246	217	426	252	368	302
ENSG00000050820.17|BCAR1	460.46	534.03	518	565.5	556	726
ENSG00000051009.10|FAM160A2	569	438	1382	893	671	695
ENSG00000051108.15|HERPUD1	897	727	2551	1700	1075	988
ENSG00000051128.19|HOMER3	641.24	659.83	589.98	607	781.26	908.62
ENSG00000051180.17|RAD51	385	211	210	258	428	306
ENSG00000051341.14|POLQ	542	371	358	361	638	522
ENSG00000051382.8|PIK3CB	615	518	524	497	665	643
ENSG00000051596.9|THOC3	505.55	369.54	445.72	394.48	646.54	522.06
ENSG00000051620.11|HEBP2	240	189.07	373	331	278	316
ENSG00000051825.14|MPHOSPH9	882	697.27	654.51	725.11	1026.54	859.79
ENSG00000052126.14|PLEKHA5	31	19	35	28	39	45
ENSG00000052723.11|SIKE1	1107	972	1056	1054	1192	1294
ENSG00000052749.13|RRP12	1049	894.63	701	827	1134.75	1270.08
ENSG00000052795.13|FNIP2	814	642	782	833	1004	1020
ENSG00000052802.13|MSMO1	3459	2713	1885	2580	3847	3459
ENSG00000052841.15|TTC17	1210	987	1569	1112	1270	1184
ENSG00000053254.15|FOXN3	90.81	66	174.74	114.3	80.51	80.37
ENSG00000053371.12|AKR7A2	705	582	564	598	835	830.98
ENSG00000053372.5|MRTO4	1290	973	870	1037	1402	1295
ENSG00000053438.10|NNAT	19	6	21	9	12	24
ENSG00000053501.13|USE1	487	424	630	489	552	626
ENSG00000053524.12|MCF2L2	77.08	51.55	105.31	81.42	64.06	69.67
ENSG00000053702.15|NRIP2	23	18	44	31	35.56	29
ENSG00000053747.16|LAMA3	30	34	52	59	41	53
ENSG00000053770.12|AP5M1	702	548	519	538	701	739
ENSG00000053900.10|ANAPC4	353	266	279	343	354	361
ENSG00000054116.12|TRAPPC3	735	556	649	626	749	778
ENSG00000054118.15|THRAP3	2975.64	2218.96	2975.92	2986.94	3205	3243.91
ENSG00000054148.17|PHPT1	1092	1056	1291.97	1261	1442	1649
ENSG00000054179.12|ENTPD2	1136	1102	1049	1287	1559	1630
ENSG00000054219.11|LY75	561.5	575.02	495.19	738	526.23	757.49
ENSG00000054267.22|ARID4B	1420.86	1071.54	1486	1361.37	1712.5	1638.02
ENSG00000054277.14|OPN3	47.84	35.57	40.69	49.8	46.83	32.53
ENSG00000054282.16|SDCCAG8	334.98	245.97	300.97	373.99	349.95	321.91
ENSG00000054356.14|PTPRN	60	65	152	143	104	103
ENSG00000054392.13|HHAT	123	146	125	162	168	158
ENSG00000054523.17|KIF1B	4188.68	3114.4	4395.81	3901.63	4321.94	4255.32
ENSG00000054598.8|FOXC1	235	209	309	183	296	310
ENSG00000054611.14|TBC1D22A	216	167	228	201	267	246
ENSG00000054654.16|SYNE2	335	208	236	226	387	265
ENSG00000054690.13|PLEKHH1	141.35	123.19	88.44	103.39	116.4	123.29
ENSG00000054793.13|ATP9A	1824	1601	1687	1743	1962	2035
ENSG00000054803.3|CBLN4	14	23	14	25	17	53
ENSG00000054938.15|CHRDL2	29	13	301	143	25	57
ENSG00000054965.10|FAM168A	3543	2835	3657	3477	3564	3569.99
ENSG00000054967.13|RELT	289	219	291	315	347	399
ENSG00000054983.17|GALC	240	178	225	229	240	272
ENSG00000055044.11|NOP58	1739.56	1288.86	1204.52	1340.63	2027.72	1821.63
ENSG00000055070.17|SZRD1	3542.74	2820.83	3220.77	3239.73	3966.83	3913.52
ENSG00000055118.14|KCNH2	112	82	73	68	147	124
ENSG00000055130.16|CUL1	2807.38	2066	2165	2283.52	3030.28	2924
ENSG00000055147.19|FAM114A2	662	506	496	534	668	694
ENSG00000055163.20|CYFIP2	814	812.99	380	720	645	869
ENSG00000055208.19|TAB2	1640	1326	2085	1774	1926	1748
ENSG00000055211.14|GINM1	604	416	826	671	598	689
ENSG00000055332.18|EIF2AK2	2449.96	1842	1669.99	1887.97	2633.98	2407.98
ENSG00000055483.19|USP36	989	794	1534	1051	937	990
ENSG00000055609.18|KMT2C	1672	1254	2339	1691	1632	1446
ENSG00000055732.13|MCOLN3	138	111	155	132	127	118
ENSG00000055917.15|PUM2	1640	1267	1716	1615	1885	1776
ENSG00000055950.16|MRPL43	349.7	321.76	393.77	369.43	445.51	471.94
ENSG00000055955.16|ITIH4	21.43	17.21	19.47	15.32	2.42	12.59
ENSG00000056050.7|HPF1	520	432	346	438	696	577
ENSG00000056097.16|ZFR	3718	2964	3200	3109	3923	3854
ENSG00000056277.16|ZNF280C	146	115	158	177	178	179
ENSG00000056487.16|PHF21B	29	23	54	43	46	52
ENSG00000056558.11|TRAF1	242	208	96	165	182	210
ENSG00000056586.16|RC3H2	2246	1761	1815	1921	2255	2299
ENSG00000056736.10|IL17RB	255	231	174	232	310	307
ENSG00000056972.19|TRAF3IP2	385.4	306	286	344	391	445
ENSG00000056998.20|GYG2	117	86	112	122	123	117
ENSG00000057019.16|DCBLD2	2537	2064	1820	2016	2453	2460
ENSG00000057252.13|SOAT1	1393	1100	1027	1090	1484	1493
ENSG00000057608.17|GDI2	3302	2503	2512.98	2661	3341.94	3318.93
ENSG00000057657.17|PRDM1	17	18	5	22	20	22
ENSG00000057663.16|ATG5	472	323	428	393	520	540
ENSG00000057704.13|TMCC3	135	81	74	80	109	139
ENSG00000057757.10|PITHD1	588	415	487	510	677	613
ENSG00000057935.13|MTA3	908	713	839	844	936	949
ENSG00000058056.9|USP13	1223	828	629	779	1345	1118
ENSG00000058063.16|ATP11B	2227.07	1726.63	2401.6	2111.61	2296.42	2197.33
ENSG00000058085.14|LAMC2	30	26	46	57	34	54
ENSG00000058091.17|CDK14	1775	964	1129	988	1889	1163
ENSG00000058262.10|SEC61A1	11007.9	9054.72	12503.11	11016.05	12414.66	12515.78
ENSG00000058272.19|PPP1R12A	1986.99	1460.2	2117.18	1814.96	2101.28	2001.55
ENSG00000058404.20|CAMK2B	307	278	125	215	310	311
ENSG00000058453.17|CROCC	640.59	710.98	355	496.83	820.46	1122.75
ENSG00000058600.16|POLR3E	924	849	677	776	1078	1163
ENSG00000058668.14|ATP2B4	2879	2598	4731	3574	3006	3311
ENSG00000058673.16|ZC3H11A	4052.34	2940.56	3813.19	3705.82	4359.96	3747.46
ENSG00000058729.11|RIOK2	687	528	476	553	687.68	638
ENSG00000058799.15|YIPF1	266	211	198	229	205	263
ENSG00000058804.12|NDC1	997	622	707	637	1027	834
ENSG00000058866.15|DGKG	346	326	309.1	358	375	394
ENSG00000059122.16|FLYWCH1	432	467	388	426	480	682
ENSG00000059145.18|UNKL	179.28	163.8	148.29	170.44	224.86	200.37
ENSG00000059378.12|PARP12	276	232	177	248	352	332
ENSG00000059573.9|ALDH18A1	1649	1316	1155	1353	1678	1643
ENSG00000059588.10|TARBP1	765	649	525	735	798	856
ENSG00000059691.12|GATB	744	562.59	514.06	624.83	788.36	732.55
ENSG00000059728.11|MXD1	163	135	305.04	192.62	168.45	189.07
ENSG00000059758.8|CDK17	757	594	1570	1458	813	766
ENSG00000059769.20|DNAJC25	71	62	108	83	104	84
ENSG00000059804.16|SLC2A3	624.84	565.72	8855.15	5375.07	1296.48	1472.99
ENSG00000059915.17|PSD	12.17	21.97	27.78	20.35	24.79	29.2
ENSG00000060069.16|CTDP1	264	230	240	221	332	294
ENSG00000060138.13|YBX3	2067	1868	3341	2884	2431	2631
ENSG00000060237.17|WNK1	5266	3892	4892	4588	5495	4890
ENSG00000060339.14|CCAR1	2373	1979	1972	2168	2740	2735
ENSG00000060491.16|OGFR	792	676	902	910	958	1030
ENSG00000060642.10|PIGV	152	159	125	178	191	228
ENSG00000060656.20|PTPRU	6	11	20	7	16	12
ENSG00000060688.13|SNRNP40	762	604	447	545	876	709
ENSG00000060749.15|QSER1	1718	1294	1375	1320	1906	1645
ENSG00000060762.19|MPC1	797	628	921	837	897	905
ENSG00000060971.18|ACAA1	1048	1219.99	982.73	1278.56	1275.04	1624.14
ENSG00000060982.15|BCAT1	17652	13604	13213	14803	18170	17353.98
ENSG00000061273.18|HDAC7	904.84	893.91	1146.75	1041.8	1028.74	1137.42
ENSG00000061337.15|LZTS1	4497	3610	2227	2804	5456	4790
ENSG00000061455.11|PRDM6	13	16	5	3	10	22
ENSG00000061656.9|SPAG4	21	30	24	26	21	38
ENSG00000061676.15|NCKAP1	5140	3921	5838	4943	5459	5204
ENSG00000061794.13|MRPS35	1022	856	926	862	1064	1103
ENSG00000061918.13|GUCY1B1	36	25	22	10	35	20
ENSG00000061936.9|SFSWAP	1168	1001	1292	1100	1238	1216
ENSG00000061938.18|TNK2	1025	1007.98	960	1064	1216.97	1302.95
ENSG00000061987.16|MON2	1431	1157	1381	1279	1472	1421
ENSG00000062194.16|GPBP1	1696	1200	1896	1678	1770	1701
ENSG00000062282.15|DGAT2	88	90	42	74	60	114.76
ENSG00000062370.16|ZNF112	324	248	194	223	329	294
ENSG00000062485.19|CS	4729.93	3929.97	4567.83	4674.61	5257.43	5240.46
ENSG00000062524.16|LTK	2	5	32	16	11	14
ENSG00000062582.14|MRPS24	577.44	486.29	535.38	510.88	674	677.96
ENSG00000062598.18|ELMO2	1663.96	1463.99	1379	1497.99	1831.99	1902.99
ENSG00000062650.19|WAPL	1310	975	1045	1057	1445	1250
ENSG00000062716.13|VMP1	1926	1316	2271	1682	2135	1819
ENSG00000062725.10|APPBP2	1711	1250	1261	1177	1562	1619
ENSG00000062822.13|POLD1	486	373	211	299	691	534
ENSG00000063015.19|SEZ6	59	23	39	23	92	56
ENSG00000063046.17|EIF4B	5526.53	4430.09	9564.78	7609.46	6060.14	6125.41
ENSG00000063127.15|SLC6A16	11	19	16	12	13	13
ENSG00000063169.10|BICRA	190	141	149	154	173	210
ENSG00000063176.15|SPHK2	402.21	423.99	209.36	296.77	449.78	571.1
ENSG00000063177.13|RPL18	3251	2883	4431	3893	4105	4134
ENSG00000063180.9|CA11	443	415	291	482	424	476
ENSG00000063241.8|ISOC2	260	278	236	212	322	402
ENSG00000063244.12|U2AF2	3962	3065	2999	3242	4528	4553
ENSG00000063245.14|EPN1	947	912	976	971	1244	1372
ENSG00000063322.14|MED29	924	834	851	770	1051	1035
ENSG00000063438.17|AHRR	21.35	2	12.2	11.39	6.15	11.43
ENSG00000063587.14|ZNF275	849	680	833	854	1060	1017
ENSG00000063601.17|MTMR1	726	597	634	587	865	819
ENSG00000063660.9|GPC1	10989	10217	8933	9330	13733	15102
ENSG00000063761.16|ADCK1	225	141	109	127	205	207
ENSG00000063854.13|HAGH	481	448	328	443	530	600
ENSG00000063978.16|RNF4	1735.22	1381	1722.97	1541.81	1911.78	1844
ENSG00000064012.21|CASP8	719	639	431	725	754	942
ENSG00000064042.18|LIMCH1	2539	1877	1810	1774	2275	1950
ENSG00000064102.15|INTS13	1030	801	668	745	941	1018
ENSG00000064115.11|TM7SF3	1555.38	1412.61	1340.06	1615.07	1709.52	1820.58
ENSG00000064199.6|SPA17	369	246.64	253.21	296.44	398.44	321.64
ENSG00000064225.12|ST3GAL6	276	207	155	213	259	295.13
ENSG00000064300.9|NGFR	22	26	132.4	73.77	20	23
ENSG00000064309.14|CDON	21	31	32	43	32	30
ENSG00000064313.12|TAF2	1224	869	803	883	1260	1215
ENSG00000064393.16|HIPK2	825	609	645	712	903	845
ENSG00000064419.13|TNPO3	2975	2309	2654	2592	3526	3415
ENSG00000064489.22|BORCS8-MEF2B	173.15	131.78	114.68	116.11	148.14	131.81
ENSG00000064490.14|RFXANK	1286.38	1087.84	760.56	1043.66	1377.31	1492.59
ENSG00000064545.14|TMEM161A	706	692	330	431	737	895
ENSG00000064547.14|LPAR2	498	532	433	558	491	658
ENSG00000064601.18|CTSA	1995.08	1679.59	2158.46	2173.62	2534.06	2449.03
ENSG00000064607.17|SUGP2	8747	6960	7533	7827	9207	8688.96
ENSG00000064651.14|SLC12A2	1129	899	1336	1217	1281	1286
ENSG00000064652.11|SNX24	467	336	469	456	557	505
ENSG00000064655.19|EYA2	974	619	2636	1676	1298	866
ENSG00000064666.15|CNN2	937.4	694.37	1009.29	750.87	806.36	763.86
ENSG00000064687.12|ABCA7	518	576	289	471	611	743
ENSG00000064692.19|SNCAIP	72	36	28	43	73	81
ENSG00000064703.12|DDX20	914.82	685	447	605	973	892
ENSG00000064726.9|BTBD1	2091	1757	2410	2372	2332	2553
ENSG00000064763.11|FAR2	363.26	266.93	281	282.95	391.91	372
ENSG00000064932.16|SBNO2	1122	1066	824	885	1508	1715
ENSG00000064933.17|PMS1	725	599	391	514	709	684
ENSG00000064961.19|HMG20B	1863	1694	1654	1730	2129.81	2482
ENSG00000064995.17|TAF11	593	446	493	517	648	653
ENSG00000064999.15|ANKS1A	580	465	353	439	523	572
ENSG00000065000.17|AP3D1	6266	5278	5063	5087	6732	6969
ENSG00000065029.15|ZNF76	831	700	606	704	859	1001
ENSG00000065054.14|SLC9A3R2	268	296	115	223	333	430
ENSG00000065057.8|NTHL1	360	308	126	165	322	365
ENSG00000065060.17|UHRF1BP1	660	507	809.08	677	665	636
ENSG00000065135.11|GNAI3	2788	2274.97	3130	3081	3039.98	3275.99
ENSG00000065150.19|IPO5	2764	2128	2372	2470	3022	2858
ENSG00000065154.11|OAT	1448	1307	4657	3965	1717	2016
ENSG00000065183.16|WDR3	2244	1896.85	1331	1711	2095	2351
ENSG00000065243.20|PKN2	1652	1223	1457	1505	1629	1637
ENSG00000065268.10|WDR18	404	366	279	305	543	547
ENSG00000065308.5|TRAM2	3491	2579	6653.97	4896.97	4195	3998
ENSG00000065320.9|NTN1	1283	945	758	831	1572	1382
ENSG00000065328.16|MCM10	677	460	308	416	775	581
ENSG00000065357.20|DGKA	611	685	677	869	562	788
ENSG00000065361.15|ERBB3	44	41	14	32	20	41
ENSG00000065413.20|ANKRD44	459	333	296	321	466	380
ENSG00000065427.14|KARS	2681	2057	2352	2432	2952	3113
ENSG00000065457.10|ADAT1	582	533	438	500	741	784
ENSG00000065485.20|PDIA5	885	700	1259	1435.94	1256	1314
ENSG00000065491.8|TBC1D22B	178.93	197.81	246.97	251.73	198.63	254.17
ENSG00000065518.8|NDUFB4	1775	1460	1811	2075.99	2138	2237
ENSG00000065526.11|SPEN	3908	2966	2727	2790	4225	3681
ENSG00000065534.18|MYLK	1159	867.93	3467.73	1607	1288.21	1154
ENSG00000065548.18|ZC3H15	1889	1315	1702	1646	1798	1757
ENSG00000065559.15|MAP2K4	802	687.99	689	721.99	888.99	955.99
ENSG00000065600.12|TMEM206	399	350	324	317	384	420
ENSG00000065613.14|SLK	1702	1351	1892	1699	1868	1900
ENSG00000065615.14|CYB5R4	266	206	209	267	292	318
ENSG00000065665.21|SEC61A2	250.11	209	206.07	236	230.37	271.14
ENSG00000065675.14|PRKCQ	63	65	24	69	79	84
ENSG00000065717.15|TLE2	851	887	684	792	1169	1380
ENSG00000065802.12|ASB1	1215	1132	1617	1373	1303	1447
ENSG00000065809.13|FAM107B	196	194	210	188	234	227
ENSG00000065833.9|ME1	472	339	558	487	487	502
ENSG00000065882.16|TBC1D1	514	359	374	455	637	492
ENSG00000065883.16|CDK13	1643	1188	1631	1409	1697	1513
ENSG00000065911.12|MTHFD2	1342.92	1136.89	2114.73	1715.8	1669.89	1900
ENSG00000065923.10|SLC9A7	216	214	115	178	187	203
ENSG00000065970.9|FOXJ2	1164	940	1038	1086	1309	1246
ENSG00000065978.19|YBX1	8565.51	6568.19	8424.94	8484.21	9669.33	9215.28
ENSG00000065989.16|AC011529.1	1138	966	1064	1052	1091	1245
ENSG00000066027.12|PPP2R5A	431	297	752	554	497	463
ENSG00000066044.15|ELAVL1	3361	2600	2438	2612.38	3827.63	3650
ENSG00000066056.14|TIE1	93	91	54	75	90	118
ENSG00000066084.13|DIP2B	1673	1219	1786	1662	1672	1637
ENSG00000066117.14|SMARCD1	3898	3266	2911	3258	4264	4434
ENSG00000066135.13|KDM4A	1783	1646.91	1476.98	1880	2071.98	2290.98
ENSG00000066136.20|NFYC	425.94	349	316.53	343	492	448.57
ENSG00000066230.11|SLC9A3	50.89	37.04	48.62	33.92	59.19	68.07
ENSG00000066248.15|NGEF	988	771	1354	1071	1254	1180
ENSG00000066279.18|ASPM	2823	1587	1605	1671	2957	1981
ENSG00000066322.15|ELOVL1	1247	1183	1015	1036	1319	1362
ENSG00000066379.15|ZNRD1	243.98	238.79	270.42	297.22	313.23	268.72
ENSG00000066422.4|ZBTB11	872.2	721.64	1048.23	836.48	1026.1	976.91
ENSG00000066427.22|ATXN3	180	128	333	242	204	208
ENSG00000066455.13|GOLGA5	757	650	850	763	793	828
ENSG00000066468.22|FGFR2	525	453	1967	1458	672	750
ENSG00000066557.6|LRRC40	519	366	505	469	622	588
ENSG00000066583.12|ISOC1	389	271	264	294	474	452
ENSG00000066629.17|EML1	1542	1328	1710	1402	1805	1819
ENSG00000066651.20|TRMT11	321	248	351	357	327	297
ENSG00000066654.14|THUMPD1	910	750	833	780	901	978
ENSG00000066697.14|MSANTD3	616	464	1361	1079	676	704
ENSG00000066739.12|ATG2B	672	480	618	615	628	615
ENSG00000066777.9|ARFGEF1	1149	833	1216.07	1155.04	1231.04	1151
ENSG00000066827.16|ZFAT	227	143	143.86	129	253	217
ENSG00000066855.16|MTFR1	351.13	285	303	291	402	366.19
ENSG00000066923.17|STAG3	129.97	81.76	91.62	62.28	115.88	71.16
ENSG00000066926.11|FECH	733	650	658	686	821	962
ENSG00000066933.16|MYO9A	822.45	604	955.19	750	851	750.8
ENSG00000067048.17|DDX3Y	2229	1856	4293	3212	2047	2164
ENSG00000067057.17|PFKP	1278	989	2640.98	1861	1509	1497
ENSG00000067064.11|IDI1	2243.94	1656.91	1182.87	1556.43	2428.25	2195.11
ENSG00000067066.17|SP100	670.62	552	758.25	718	746.62	760.72
ENSG00000067082.15|KLF6	792	654	2318	1576	1199	1242
ENSG00000067113.17|PLPP1	297.52	277.51	466.17	347.75	327.53	360.93
ENSG00000067141.17|NEO1	668	539	542	543	739	634
ENSG00000067167.8|TRAM1	2444	1891	2834	2422	2574	2519
ENSG00000067177.15|PHKA1	684.83	645.28	466	608.03	690.21	804
ENSG00000067182.7|TNFRSF1A	1544	1251	1570	1507	1776	1799
