Ctrl_923_R2B1	Ola_923_R2B1	Ctrl_923_R3B1	Ola_923_R3B1	Ctrl_923_R1B2	Ola_923_R1B2
ENSG00000035862.12|TIMP2	14234.82	15695.8	17726.9	13184.87	15706.49	15855.77
ENSG00000035928.16|RFC1	2321	2293	2663	1767	2410	2468
ENSG00000036054.13|TBC1D23	750	759	779	611	737	738
ENSG00000036257.13|CUL3	1800	1719	2080	1237	2035	1852
ENSG00000036448.10|MYOM2	72	74	124	76	98	80
ENSG00000036549.13|AC118549.1	1057	1053	1234	852	1182	1095
ENSG00000036565.15|SLC18A1	123	156	109	120	154	158
ENSG00000036672.16|USP2	443	454	620	408	386	431
ENSG00000037042.9|TUBG2	316.47	436.91	458.58	331.53	464.41	348.96
ENSG00000037241.7|RPL26L1	553	500.91	534	405	598.95	538.91
ENSG00000037474.15|NSUN2	1670	1608	1966	1348	1844	1711
ENSG00000037637.11|FBXO42	593	582	659	470	720	559
ENSG00000037749.12|MFAP3	790	901	968	654	929	907
ENSG00000037757.14|MRI1	371.41	470.76	503	395.19	523.74	438
ENSG00000037897.17|METTL1	276	334	450.96	273	382	335
ENSG00000038002.9|AGA	154	175	185	123	204	149
ENSG00000038210.13|PI4K2B	366.69	432.62	387.39	289.98	443.37	407.99
ENSG00000038219.13|BOD1L1	1552	1687	2041	1413	1847	1935
ENSG00000038274.17|MAT2B	960	874	1041	699	1077	959
ENSG00000038358.15|EDC4	1409.97	1762.51	2156.8	1459.28	1854.51	1616.59
ENSG00000038382.20|TRIO	10564	10882	13487	8390	11692	10044
ENSG00000038427.16|VCAN	5956	5627	7703	4509	6574.59	5989
ENSG00000038532.16|CLEC16A	565	560	748	516	567	517
ENSG00000039068.19|CDH1	81	81	86	67	63	93
ENSG00000039123.16|MTREX	1850.35	1803.51	2105.87	1386.8	1895.99	1861.17
ENSG00000039139.9|DNAH5	14	5	21	8	19	8
ENSG00000039319.17|ZFYVE16	1167.79	1196.71	1437.48	963.22	1367.27	1311.34
ENSG00000039523.20|RIPOR1	997	1189	1474.89	1073	1157	1091
ENSG00000039560.14|RAI14	1387	1321	1522	1123	1662	1312
ENSG00000039650.12|PNKP	676.52	819.09	934.29	725.97	738.21	725.45
ENSG00000040199.18|PHLPP2	503.92	448	593.87	403.87	544	549.53
ENSG00000040275.17|SPDL1	746	682	910	568	773	780
ENSG00000040341.18|STAU2	1171.42	1122.18	1203.81	843.28	1158.91	1134.44
ENSG00000040487.13|PQLC2	287	289	397	234	322	290
ENSG00000040531.14|CTNS	418	453	513	384	461	409
ENSG00000040608.14|RTN4R	107	114	163	123	122	145
ENSG00000040633.13|PHF23	1371	1341	1667	1064	1534	1336
ENSG00000040933.15|INPP4A	1004	1209	1201	963	1211	1154
ENSG00000041353.10|RAB27B	22.49	32	20	22	25	29
ENSG00000041357.16|PSMA4	2044	1965	2434	1612	2385	2148
ENSG00000041515.16|MYO16	193	214	275	196	221	224
ENSG00000041802.11|LSG1	1118	1123	1445	923	1243	1203
ENSG00000041880.14|PARP3	85	98	143	75	116	110
ENSG00000041982.16|TNC	39069	47320	53087	38776	46387	47263
ENSG00000041988.15|THAP3	207.67	201.99	285.65	163.31	209.17	192.54
ENSG00000042088.13|TDP1	745	688	821	514	817	686
ENSG00000042286.15|AIFM2	96	163	145	103	135	110
ENSG00000042317.17|SPATA7	140.21	117	155	100.13	154	115
ENSG00000042429.12|MED17	962	912.02	1032.48	722	996.59	864.32
ENSG00000042445.14|RETSAT	617.98	591.94	764	521.86	633.85	652.96
ENSG00000042493.16|CAPG	41	27	35	27	28	24
ENSG00000042753.11|AP2S1	1049	1073	1236	916	1247	985
ENSG00000043093.14|DCUN1D1	757	729	804	565	803	810
ENSG00000043143.20|JADE2	202	299	298	246	271	267
ENSG00000043355.12|ZIC2	228	236	337	263	259	280
ENSG00000043514.16|TRIT1	423	446	454	288	473	405
ENSG00000043591.5|ADRB1	2	9	13	15	6	11
ENSG00000044090.8|CUL7	490.99	510	627.95	465.95	518.95	464
ENSG00000044115.21|CTNNA1	9922.61	9852	11940	8113	11236	10259
ENSG00000044446.11|PHKA2	272.53	310	371.81	245	312	279.21
ENSG00000044459.15|CNTLN	570	561	630	410	576	546
ENSG00000044524.11|EPHA3	4138	4274	4334	3042	4070	4267
ENSG00000044574.8|HSPA5	12089	11800	14118	8956	13206	12344
ENSG00000046647.13|GEMIN8	189	224	273	157	214	210
ENSG00000046651.15|OFD1	940	919	1068	653	1022	844
ENSG00000046653.15|GPM6B	18493	18007	21290	14270	20111	18952
ENSG00000047056.15|WDR37	184	206	243	138	202	212
ENSG00000047188.16|YTHDC2	738	807	926	529	864	781
ENSG00000047230.15|CTPS2	597	580	655	408	626	570
ENSG00000047249.18|ATP6V1H	692	694	742	564	755	769
ENSG00000047315.16|POLR2B	3922.39	3695.7	4398.39	2860.47	4267.54	4007.2
ENSG00000047346.12|FAM214A	448	493	421.81	328.81	457.62	464.81
ENSG00000047365.12|ARAP2	597	526	638	461	637	564
ENSG00000047410.14|TPR	4552	5104	6079	3904	5449	5175.99
ENSG00000047578.13|KIAA0556	620.86	716.89	838.78	569.99	676.32	667.49
ENSG00000047579.19|DTNBP1	391	339	446	284	407	319
ENSG00000047621.12|C12orf4	429	468	490	369	427	433
ENSG00000047634.15|SCML1	299	319	414	249	375	330
ENSG00000047644.18|WWC3	1114	1259	1512	1060	1297	1298
ENSG00000047648.22|ARHGAP6	210	283	232	172	233	233
ENSG00000047849.21|MAP4	6700	7381	9007	6078	7733	7555
ENSG00000047932.14|GOPC	1199	1150	1461	929	1261	1276
ENSG00000048028.11|USP28	655	625	736	480	739	627
ENSG00000048052.21|HDAC9	1038	962	1160	876	1111	1187
ENSG00000048140.18|TSPAN17	733	754	1000	616	807	709
ENSG00000048162.20|NOP16	565.74	565.92	724.22	472.64	667.09	664.81
ENSG00000048342.16|CC2D2A	490	478	712	425	589	629
ENSG00000048392.11|RRM2B	497	524	603	405	609	604
ENSG00000048405.10|ZNF800	541	568	638	411	566	565
ENSG00000048471.14|SNX29	307	265	322	225	322	283
ENSG00000048544.6|MRPS10	840	773	892.99	602	867	760
ENSG00000048649.13|RSF1	2607	2453	2971.92	1894.61	2809.46	2796
ENSG00000048707.15|VPS13D	723	785	944	692	714	738
ENSG00000048740.18|CELF2	2082	2089	2427	1620	2210	2267
ENSG00000048828.17|FAM120A	2910.67	3027.54	3767.12	2615.47	3309.64	3403.38
ENSG00000048991.16|R3HDM1	1595	1533	2013	1284	1794	1650
ENSG00000049089.15|COL9A2	87	137	144	99	114	108
ENSG00000049167.14|ERCC8	286	253.29	346.4	215.39	415	317.22
ENSG00000049192.15|ADAMTS6	134	137	127	76	115	124
ENSG00000049239.12|H6PD	843	914	962	746	934	886
ENSG00000049245.13|VAMP3	1195	1124	1373	1012	1313	1237
ENSG00000049246.14|PER3	599	702	717.94	501	703.94	707.97
ENSG00000049323.16|LTBP1	165	223	209	135	193	180
ENSG00000049449.9|RCN1	5522.92	5205.67	6371.42	4069.76	5901.66	5396.69
ENSG00000049540.17|ELN	1641	2660	2320.67	2216.86	1843.84	2391.22
ENSG00000049541.11|RFC2	1644	1586	1871	1271	1863	1706
ENSG00000049618.23|ARID1B	1291.64	1511.9	1836.57	1354.33	1564.6	1549.09
ENSG00000049656.14|CLPTM1L	1740	1936	2325	1560	2028	2028
ENSG00000049759.18|NEDD4L	1330	1370	1480	1062	1437	1376
ENSG00000049769.13|PPP1R3F	53.96	61.21	80.7	51	82.93	53.54
ENSG00000049860.14|HEXB	1641.75	1639.34	1911.59	1223.25	1725.42	1590.53
ENSG00000049883.15|PTCD2	428	438	555	318	498	487.98
ENSG00000050130.18|JKAMP	1707	1691	1845	1212.95	1813	1672
ENSG00000050165.17|DKK3	3893	4505	4776	3748	4256	4773
ENSG00000050344.9|NFE2L3	601	578	746	423	627	577
ENSG00000050393.11|MCUR1	1096	1110	1432	936	1245	1322
ENSG00000050405.13|LIMA1	5822	5416	6590	4236	6605	5966
ENSG00000050426.16|LETMD1	231	290	326	195	304	269
ENSG00000050438.17|SLC4A8	688	704	855	549	771	760
ENSG00000050555.18|LAMC3	41	67	101	65	58	64
ENSG00000050748.17|MAPK9	586	572	682	491	690	572
ENSG00000050820.17|BCAR1	466.45	537.71	787	534.35	550.47	607
ENSG00000051009.10|FAM160A2	203	292	298	208	234	212
ENSG00000051108.15|HERPUD1	485	505	511	378	576	511
ENSG00000051128.19|HOMER3	750.57	864.22	1122.81	824.75	911.94	833.42
ENSG00000051180.17|RAD51	289	294	354	243	366	357
ENSG00000051341.14|POLQ	557	505	655	432	550	554
ENSG00000051382.8|PIK3CB	463	454	422	322	476	428
ENSG00000051596.9|THOC3	711.17	768.09	862.89	578.58	824.88	710.97
ENSG00000051620.11|HEBP2	145	112	166	69.05	127	120
ENSG00000051825.14|MPHOSPH9	1214.94	1209.66	1456	958.38	1351	1217.75
ENSG00000052723.11|SIKE1	937	809	926	667	910	880
ENSG00000052749.13|RRP12	439.04	524	671.86	462.19	549.08	579
ENSG00000052795.13|FNIP2	405	391	563	344	472	466
ENSG00000052802.13|MSMO1	2448	2147	2844	1918	3147	2784
ENSG00000052841.15|TTC17	1619	1744	1935	1295	1872	1653
ENSG00000053254.15|FOXN3	1158.82	1139.97	1302.15	927.96	1298.34	1301.01
ENSG00000053371.12|AKR7A2	586.98	594	734	536	644	619
ENSG00000053372.5|MRTO4	1191	1257	1438	1028	1487	1338
ENSG00000053438.10|NNAT	27	26	41	25	23	29
ENSG00000053501.13|USE1	197	206	272	175	214	215
ENSG00000053702.15|NRIP2	30	52	69	30	64	44
ENSG00000053747.16|LAMA3	44	63	49	47	38	52
ENSG00000053770.12|AP5M1	852	898	1052	691	957	935
ENSG00000053900.10|ANAPC4	525	570	554	369	523	513
ENSG00000054116.12|TRAPPC3	601	651	683	500	713	643
ENSG00000054118.15|THRAP3	3560.91	3709.91	4603	3110	3845.95	3664.72
ENSG00000054148.17|PHPT1	617	684	910	685	838	706
ENSG00000054267.22|ARID4B	1218	1208.95	1483.36	922	1424	1281.42
ENSG00000054277.14|OPN3	121.59	101.74	142.37	73.42	141.11	97.86
ENSG00000054282.16|SDCCAG8	243.31	254.08	274.46	180.4	240.95	248.95
ENSG00000054356.14|PTPRN	29	44	37	34	33	39
ENSG00000054392.13|HHAT	65	74	55	35	39	66
ENSG00000054523.17|KIF1B	6262.39	6299.73	7562.37	5033.77	7049.28	7158.94
ENSG00000054598.8|FOXC1	106	121	150	91	135	126
ENSG00000054611.14|TBC1D22A	203	206	238	182	211	212
ENSG00000054654.16|SYNE2	1211	1481	1983	1103	1523	1523
ENSG00000054690.13|PLEKHH1	294.32	320.38	404.01	220.52	337.46	280.67
ENSG00000054793.13|ATP9A	2607	2849	3408	2237	2928	2865
ENSG00000054965.10|FAM168A	4691	4965	5682	4132	5504	5328
ENSG00000054967.13|RELT	363.61	501	701	470	521	525
ENSG00000055044.11|NOP58	1199.29	1233	1441.61	911.81	1310.81	1311.6
ENSG00000055070.17|SZRD1	3688.19	3876.73	4932.56	3428.49	4374.64	4118.76
ENSG00000055118.14|KCNH2	460	546	630	502	510	533
ENSG00000055130.16|CUL1	2195.75	2164.53	2672	1695	2355.04	2219.44
ENSG00000055147.19|FAM114A2	511	461	537	345	483	488
ENSG00000055163.20|CYFIP2	845	863	939	719	832	863
ENSG00000055208.19|TAB2	1501	1521	1690	1138	1714	1526
ENSG00000055211.14|GINM1	429	450	471	392	444	492
ENSG00000055332.18|EIF2AK2	2153.95	2010	2420.96	1639.97	2259.96	2306
ENSG00000055483.19|USP36	987	1308	1368	919	1250	1117
ENSG00000055609.18|KMT2C	2010	2066	2685	1792	2230	2234
ENSG00000055917.15|PUM2	2836	3039	3381	2372	3340	3240
ENSG00000055950.16|MRPL43	182	187.08	285.38	192	262.19	253.14
ENSG00000056050.7|HPF1	480	428	542	322	462	500
ENSG00000056097.16|ZFR	3706	3607	4388	2841	3853	3930
ENSG00000056277.16|ZNF280C	243	229	292	166	230	226
ENSG00000056487.16|PHF21B	310	338	407	275	404	295
ENSG00000056586.16|RC3H2	2104	2112	2536	1664	2370	2239
ENSG00000056736.10|IL17RB	131	133	110	94	108	107
ENSG00000056972.19|TRAF3IP2	300	267	334	221	313.08	285.05
ENSG00000056998.20|GYG2	477	521	495	451	501	476
ENSG00000057019.16|DCBLD2	1758	1788	2052	1324	1988	1797
ENSG00000057252.13|SOAT1	1179	1178	1348	922	1211	1411
ENSG00000057608.17|GDI2	2569	2372.93	2875	1866	2768	2500.61
ENSG00000057663.16|ATG5	492	478	505	355	476	451
ENSG00000057704.13|TMCC3	17	37	40	18	27	32
ENSG00000057757.10|PITHD1	807	729	838	603	876	763
ENSG00000057935.13|MTA3	892	916	1020	796	1025	859
ENSG00000058056.9|USP13	1057	1055	1189	837	1104	1127
ENSG00000058063.16|ATP11B	796.59	681.42	762.26	520.56	745.2	754.37
ENSG00000058091.17|CDK14	908	868	1048	698	942	947
ENSG00000058262.10|SEC61A1	7003.59	7577.83	8963.99	6179.72	7906.36	7587.74
ENSG00000058272.19|PPP1R12A	1050.35	1135.68	1355.39	922.01	1251.95	1225.33
ENSG00000058404.20|CAMK2B	167	214	267	202	178	206
ENSG00000058453.17|CROCC	302.9	384.37	527.41	388.42	332.41	371
ENSG00000058600.16|POLR3E	617	689	825	550	729	578
ENSG00000058668.14|ATP2B4	1082	1107	1416	948	1280	1159
ENSG00000058673.16|ZC3H11A	3113.43	2664.28	3522.32	2000.68	2933.23	2530.74
ENSG00000058729.11|RIOK2	465.95	460	557	383	558	579
ENSG00000058799.15|YIPF1	235	213	301	189	319	252
ENSG00000058804.12|NDC1	1528	1477	1746	1124	1726	1579
ENSG00000058866.15|DGKG	150	174	207	144	194	205
ENSG00000059122.16|FLYWCH1	295	377	491	358	372	367
ENSG00000059145.18|UNKL	125.32	139.78	224.93	149.11	184.33	181.15
ENSG00000059377.17|TBXAS1	20	25	16	16	24	19
ENSG00000059378.12|PARP12	436	504	588	362	483	451
ENSG00000059573.9|ALDH18A1	1382	1308	1622	1077	1405	1349
ENSG00000059588.10|TARBP1	957	1062	987	678	925	800
ENSG00000059691.12|GATB	557.89	498.24	688.39	475.03	627.58	575.54
ENSG00000059728.11|MXD1	302	341.21	407.29	266.21	368	385.32
ENSG00000059758.8|CDK17	726	695	828	629	863	801
ENSG00000059769.20|DNAJC25	178	144	208.81	127.37	182	158
ENSG00000059804.16|SLC2A3	2023.97	2162.98	3179.97	2276.97	2884	2732
ENSG00000059915.17|PSD	235	338.93	471.58	333	316.97	313.17
ENSG00000060069.16|CTDP1	275	330	391	308	313	326
ENSG00000060138.13|YBX3	2169	2603	2632	1946	2400	2403
ENSG00000060237.17|WNK1	5378	5564	6962	4825	6188	6243
ENSG00000060339.14|CCAR1	1821	1822	2426	1514.37	2206	1935
ENSG00000060491.16|OGFR	687	766	1160	721	816	802
ENSG00000060642.10|PIGV	143	141	144	100	125	137
ENSG00000060656.20|PTPRU	15	28	41	26	54	34
ENSG00000060688.13|SNRNP40	1358	1237	1591	1040	1521	1422
ENSG00000060749.15|QSER1	2503	2381	2904	2048	2796	2736
ENSG00000060762.19|MPC1	1330	1374	1663	1258	1672	1741
ENSG00000060971.18|ACAA1	665.25	822	937.87	630.35	849.65	689.29
ENSG00000060982.15|BCAT1	7516	7292	8482	5771	8081	8238.98
ENSG00000061273.18|HDAC7	738.85	916.9	1059.8	757.75	868.15	701.18
ENSG00000061337.15|LZTS1	2467	3363	3524	3084	2930	3729
ENSG00000061656.9|SPAG4	11	21	19	16	10	14
ENSG00000061676.15|NCKAP1	4561	4390	4971	3458	4872	4878
ENSG00000061794.13|MRPS35	795	779	879	544	842	846
ENSG00000061936.9|SFSWAP	881	861	1182	786	987	859
ENSG00000061938.18|TNK2	428.93	486	674.93	471.99	507.99	499
ENSG00000061987.16|MON2	874	930	1085	730	1002	936
ENSG00000062038.14|CDH3	10.77	11.64	12	7	9	14.58
ENSG00000062194.16|GPBP1	2286	2290	2693	1680	2572	2277
ENSG00000062282.15|DGAT2	224	283	237	208	242	241
ENSG00000062370.16|ZNF112	220	190	252	193	201	225
ENSG00000062485.19|CS	4564.16	4615.12	5915.6	3732.12	5497.3	4828.63
ENSG00000062524.16|LTK	27	38	41	26	34	21
ENSG00000062582.14|MRPS24	355	333	444.32	326.77	376.94	419
ENSG00000062598.18|ELMO2	1497.97	1434	1815.98	1161.98	1611.98	1470.99
ENSG00000062650.19|WAPL	916	875	1173	738	1033	982
ENSG00000062716.13|VMP1	1646	1807	2031	1359	1840	1695
ENSG00000062725.10|APPBP2	1582	1535	1720	1244	1797	1720
ENSG00000062822.13|POLD1	667	892	1193	874	860	926
ENSG00000063015.19|SEZ6	81	101	125	84	97	131
ENSG00000063046.17|EIF4B	9412.85	9682.11	10854.77	7291.28	9769.6	9278.17
ENSG00000063127.15|SLC6A16	78	76	89	66	80	63
ENSG00000063169.10|BICRA	201	231	316	188	223	228
ENSG00000063176.15|SPHK2	239.12	342.13	382.29	244.47	283.63	271.83
ENSG00000063177.13|RPL18	5119	5263	6101	4285	5834	5123
ENSG00000063180.9|CA11	488	560	594	382	540	477
ENSG00000063241.8|ISOC2	276	297	374	279	324	289
ENSG00000063244.12|U2AF2	3957	4564	5858	3861	4829	4442
ENSG00000063245.14|EPN1	901	1075	1458	996	981	1054
ENSG00000063322.14|MED29	1526	1613	2007	1336	1541	1715
ENSG00000063438.17|AHRR	58.17	84.57	82.61	94.62	89.4	73.22
ENSG00000063587.14|ZNF275	664	766	916	635	788	732
ENSG00000063601.17|MTMR1	840	819	990	736	907	867
ENSG00000063660.9|GPC1	3995	5566	7297	5662	4977	6081
ENSG00000063761.16|ADCK1	165	174	250	170	213	185
ENSG00000063854.13|HAGH	419	411	519	401	415	365
ENSG00000063978.16|RNF4	1632.65	1688.43	2003.63	1351	1801.53	1596.06
ENSG00000064012.21|CASP8	34	42	24	21	27	35
ENSG00000064042.18|LIMCH1	1184	1363	1452	1004	1327	1272
ENSG00000064102.15|INTS13	697	686	883	576	878	821
ENSG00000064115.11|TM7SF3	1741.19	1716.84	1952.64	1268.54	1879.36	1689.12
ENSG00000064199.6|SPA17	468.2	430.47	523.57	359.81	545.22	410.15
ENSG00000064225.12|ST3GAL6	443	414	441	267	443	371.62
ENSG00000064300.9|NGFR	552	527.99	825	593	705	642.92
ENSG00000064309.14|CDON	757	723	858	586	835	831
ENSG00000064313.12|TAF2	977	1011	1149	811	1180	1072
ENSG00000064393.16|HIPK2	4107	4236	5379	3736	4800	4734
ENSG00000064419.13|TNPO3	3373	3299	3911	2582	3518	3363
ENSG00000064489.22|BORCS8-MEF2B	40.35	41.34	50.44	22.59	20.32	23.95
ENSG00000064490.14|RFXANK	833.73	977.63	1169.2	843.45	941.62	917.24
ENSG00000064545.14|TMEM161A	323	450	510	374	412	405
ENSG00000064547.14|LPAR2	136	208	203	142	170	133
ENSG00000064601.18|CTSA	2235.48	2383.89	2949.94	2138.07	2567.1	2424.53
ENSG00000064607.17|SUGP2	5660.08	7071	8088.63	5529	7241	6185
ENSG00000064651.14|SLC12A2	1360	1608	1654	1206	1551	1634
ENSG00000064652.11|SNX24	259	277	282	180	261	266
ENSG00000064655.19|EYA2	430	431	594	391	533	472
ENSG00000064666.15|CNN2	155.81	197.31	220.69	165.06	159.44	172.39
ENSG00000064687.12|ABCA7	94	138	155	97	94	98
ENSG00000064692.19|SNCAIP	363	481	582	408	558	553
ENSG00000064703.12|DDX20	661.43	627	808.67	480	675	708.46
ENSG00000064726.9|BTBD1	2181	2316	2526	1769	2375	2360
ENSG00000064763.11|FAR2	234.66	263.64	265	191.49	255.44	303.25
ENSG00000064886.14|CHI3L2	13	20	11	7	20	19
ENSG00000064932.16|SBNO2	280	362	399	295	257	369
ENSG00000064933.17|PMS1	685	727	761	538	739	691
ENSG00000064961.19|HMG20B	1035.84	1218	1564.76	1095.6	1066	1084.98
ENSG00000064995.17|TAF11	500	589	613	443	578	573
ENSG00000064999.15|ANKS1A	929	943	1112	837	943	815
ENSG00000065000.17|AP3D1	2895	3231	4187	2865	3319	3183
ENSG00000065029.15|ZNF76	1047	1339	1558	1080	1414	1133
ENSG00000065054.14|SLC9A3R2	87	139	162	110	98	128
ENSG00000065057.8|NTHL1	195	226	345	236	228	239
ENSG00000065060.17|UHRF1BP1	736	751	869	581	794	754
ENSG00000065135.11|GNAI3	2488	2450	2814	1990	2740	2809
ENSG00000065150.19|IPO5	5609	5341	6538	4500	6234	5933
ENSG00000065154.11|OAT	530	453	521	386	591	523
ENSG00000065183.16|WDR3	1625	1642	1949	1244	1772	1822
ENSG00000065243.20|PKN2	1342	1261	1446	970	1423	1370
ENSG00000065268.10|WDR18	249	369	432	326	312	317
ENSG00000065308.5|TRAM2	2564.99	2581.99	3037	2216.99	2946.99	2661
ENSG00000065320.9|NTN1	1666	2064	2717	1866	2092	2106
ENSG00000065328.16|MCM10	687	658	730	572	765	683
ENSG00000065357.20|DGKA	249	257	314	211	246	229
ENSG00000065361.15|ERBB3	548	491	559	355	523	380
ENSG00000065413.20|ANKRD44	88	97	89	65	71	72
ENSG00000065427.14|KARS	3151	2881	3766.65	2426	3485.94	3193
ENSG00000065457.10|ADAT1	550	626	716	472	692	628
ENSG00000065485.20|PDIA5	402	359	452	310	422	422
ENSG00000065491.8|TBC1D22B	167.82	209.9	237.88	138.73	202.92	182.75
ENSG00000065518.8|NDUFB4	1164	1115	1392	938	1320	1161
ENSG00000065526.11|SPEN	2517	2811	3834	2476	3153	3192
ENSG00000065534.18|MYLK	324.44	398.47	403.34	320.59	350	362
ENSG00000065548.18|ZC3H15	1261	1351	1720	1019	1627	1489
ENSG00000065559.15|MAP2K4	601.99	579	645	398	628.99	542
ENSG00000065600.12|TMEM206	963	869	989	713	1039	932
ENSG00000065613.14|SLK	487	455	533	375	570	482
ENSG00000065615.14|CYB5R4	282	212	289	197	263	289
ENSG00000065665.21|SEC61A2	305	311.21	418.39	293.27	381.16	330.51
ENSG00000065675.14|PRKCQ	12	11	17	3	13	8
ENSG00000065717.15|TLE2	209	247	318	185	199	214
ENSG00000065802.12|ASB1	1313	1470	1621	1198	1485	1471
ENSG00000065809.13|FAM107B	790	677	870	560	853	786
ENSG00000065882.16|TBC1D1	959	939	1158	759	1041	894
ENSG00000065883.16|CDK13	1009	952	1165	731	1078	971
ENSG00000065911.12|MTHFD2	1665.87	1570.27	1866.58	1264.95	1855.26	1733.57
ENSG00000065923.10|SLC9A7	540	499	530	349	451	500
ENSG00000065970.9|FOXJ2	663	664	864	577	853	773
ENSG00000065978.19|YBX1	19790.17	19804.6	26763.9	16824.77	22948.82	21699.62
ENSG00000065989.16|AC011529.1	406	502	530	381	451	453
ENSG00000066027.12|PPP2R5A	575	568	671	426	665	655
ENSG00000066044.15|ELAVL1	3098	3133.42	3884.72	2546.34	3400.44	3235.67
ENSG00000066084.13|DIP2B	3362	3239	4046	2623	3692	3696
ENSG00000066117.14|SMARCD1	2825	2625	3396	2113	3198	2895
ENSG00000066135.13|KDM4A	2216.86	2269.06	2774.23	1913.98	2431.58	2456.85
ENSG00000066136.20|NFYC	433.09	483	657.1	363.85	480.51	438.33
ENSG00000066230.11|SLC9A3	119.28	125	183.77	94.96	133.05	108.94
ENSG00000066248.15|NGEF	233	308	295	217	256	244
ENSG00000066279.18|ASPM	2266	2243	2789	1739	2409	2345
ENSG00000066322.15|ELOVL1	846	915	1119	803	1058	1004
ENSG00000066379.15|ZNRD1	203.72	229.68	267.9	170.45	288.79	194.68
ENSG00000066382.16|MPPED2	168	160	167	93	146	142
ENSG00000066422.4|ZBTB11	707.14	707.34	884.2	559.66	676.18	748.03
ENSG00000066427.22|ATXN3	318	319	302	233	349	271
ENSG00000066455.13|GOLGA5	836	818	939	640	890	808
ENSG00000066468.22|FGFR2	706	772	854	598	796	856
ENSG00000066557.6|LRRC40	638	586	637	457	740	578
ENSG00000066583.12|ISOC1	208	157	192	152	179	164
ENSG00000066629.17|EML1	1426	1504	1761	1266	1729	1755
ENSG00000066651.20|TRMT11	360	399	400	313	449	399
ENSG00000066654.14|THUMPD1	953	829	984	636	887	831
ENSG00000066697.14|MSANTD3	369	325	444	295	429	404
ENSG00000066739.12|ATG2B	537	573	657	443	637	517
ENSG00000066777.9|ARFGEF1	991.11	1107	1170.19	776.07	1022.06	1144
ENSG00000066827.16|ZFAT	263	324	377	279	330	261
ENSG00000066855.16|MTFR1	553.11	522.11	652.19	400.14	603.3	640
ENSG00000066923.17|STAG3	116.31	129.81	202.31	117.98	164.53	121.32
ENSG00000066926.11|FECH	529	524	559	420	606	487
ENSG00000066933.16|MYO9A	547.58	554	657.54	465	565	609
ENSG00000067057.17|PFKP	1072	1394	1705	1206	1329	1242
ENSG00000067064.11|IDI1	1448	1330.15	1777.42	1242	1846.59	1724.92
ENSG00000067082.15|KLF6	1405	1486	1636	1194	1446	1391
ENSG00000067113.17|PLPP1	120.65	103.49	119.13	67.2	106.01	111.83
ENSG00000067141.17|NEO1	495	453	501	299	464	393
ENSG00000067167.8|TRAM1	2114	2058	2217	1550	2206	2279
ENSG00000067177.15|PHKA1	425	465	513.23	375.26	501	567
ENSG00000067182.7|TNFRSF1A	971	1071	1462	1079	1145	1247
ENSG00000067191.16|CACNB1	292	362	523	378	436.97	346
ENSG00000067208.14|EVI5	631	575	642	410	586	589
ENSG00000067221.14|STOML1	95	105	145	89	97	103
ENSG00000067225.18|PKM	23420	25646	31914	21873	28104	26056
ENSG00000067248.10|DHX29	722	709	750	521	726	659
ENSG00000067334.14|DNTTIP2	1428.16	1453	1599	1207	1510	1564
ENSG00000067365.14|METTL22	310	435	491	261	434	361
ENSG00000067369.13|TP53BP1	2872.94	3233.19	3435.51	2394.93	3133.3	3011.73
ENSG00000067445.20|TRO	1746	1844	2009	1296	1825	1543
ENSG00000067533.6|RRP15	402	395	508	318	460	453
ENSG00000067560.11|RHOA	8052	7756	9873	6628	9266	8741
ENSG00000067596.11|DHX8	1751	1826	2034	1527	1923	1822
ENSG00000067601.8|PMS2P4	21	27.91	36.41	12	19.86	21.09
ENSG00000067606.17|PRKCZ	160.51	165.96	160.47	116.69	139.03	140.1
ENSG00000067704.10|IARS2	1093	1154	1328	857	1239	1135
ENSG00000067829.19|IDH3G	723.58	839.97	1034.4	582	910.62	858.93
ENSG00000067836.12|ROGDI	208	265.57	335	236	257	244.28
ENSG00000067840.12|PDZD4	1079	1282	1576	1065	1251	1086
ENSG00000067900.8|ROCK1	1487.05	1479.26	1797.06	1124	1561.6	1590.36
ENSG00000067955.14|CBFB	1890	1716	2244	1518	2089	1829
ENSG00000067992.14|PDK3	614	632	759	481	646	696
ENSG00000068001.14|HYAL2	1387	1574	2098	1433	1495	1584
ENSG00000068024.16|HDAC4	367	456	578	403	456	460
ENSG00000068028.17|RASSF1	266	245.94	355	235	331	255
ENSG00000068078.18|FGFR3	1114	1300	1646	1104	1161	1166
ENSG00000068079.7|IFI35	110	120	129	88	103	123
ENSG00000068097.14|HEATR6	657	691	849	551	743	668
ENSG00000068120.15|COASY	518	585	664	436	574	497
ENSG00000068137.15|PLEKHH3	204	296	403	299	264	321
ENSG00000068305.17|MEF2A	1285.69	1377.29	1603.46	1247.45	1452.43	1530.05
ENSG00000068308.13|OTUD5	851	1012	1175	824	967	931
ENSG00000068323.17|TFE3	783	850	1040	660	879	802
ENSG00000068354.16|TBC1D25	290.51	344.91	437	303	342	340.95
ENSG00000068366.19|ACSL4	628	663	795	528	791	773
ENSG00000068383.19|INPP5A	144.83	161.84	175.61	134	163	137
ENSG00000068394.11|GPKOW	402	440	532	374	514	430
ENSG00000068400.13|GRIPAP1	1203	1364	1644	1096	1314	1125
