Ctrl_417_R1B1	LMP.Olap_417_R1B1	Ctrl_417_R2B2	LMP.Olap_417_R2B2	Ctrl_417_R3B2	LMP.Olap_417_R3B2
ENSG00000173214.5|MFSD4B	129	163	138	158	158	136
ENSG00000173218.15|VANGL1	1146	1171	925	957	1150	1195
ENSG00000173221.14|GLRX	86	91	63	66	211	185
ENSG00000173226.17|IQCB1	276	252	222	176	319	261
ENSG00000173227.14|SYT12	302	384	239	236	94	103
ENSG00000173230.15|GOLGB1	1419	1262	1312	1049	1385	982
ENSG00000173253.15|DMRT2	21	15	20	20	5	2
ENSG00000173258.12|ZNF483	33	20	29	32	26	21
ENSG00000173264.14|GPR137	1754.72	1951.81	1467.75	1307.89	1092.56	1544.89
ENSG00000173267.14|SNCG	50	28	37	25	5	16
ENSG00000173269.14|MMRN2	75	54	69	62	50	14
ENSG00000173272.16|MZT2A	266.83	297.09	202.06	219.29	161.24	319.73
ENSG00000173273.16|TNKS	1122.11	956.69	1022.73	831.98	1047.96	752.48
ENSG00000173275.12|ZNF449	408	376	452	388	461	261
ENSG00000173276.14|ZBTB21	745	768	703	763	773	683
ENSG00000173281.5|PPP1R3B	143	152	197	223	179	176.13
ENSG00000173327.8|MAP3K11	1233	1301	967	870	862	1356
ENSG00000173334.4|TRIB1	161	161	137	116	208	213
ENSG00000173402.11|DAG1	6734	7052	5798	4977	5669	5692
ENSG00000173404.5|INSM1	1109	871	816	551	536	477
ENSG00000173406.15|DAB1	203.34	148	243.15	174.1	298	225.79
ENSG00000173409.14|ARV1	497	474	387	348	491	345
ENSG00000173418.11|NAA20	1005	842	633	580	973	769
ENSG00000173436.15|MICOS10	669	509	455	448	658	553.97
ENSG00000173442.13|EHBP1L1	164	127	176	126	144	120
ENSG00000173451.7|THAP2	93	103	111	83	66	49
ENSG00000173456.4|RNF26	2016.04	2324.55	1708	1586.9	1704.75	2051.66
ENSG00000173457.11|PPP1R14B	3220.61	2870.65	2757.7	2199.61	2544.21	2645.59
ENSG00000173465.7|SSSCA1	185.14	231.21	204.67	141.39	127.14	291.9
ENSG00000173473.11|SMARCC1	2746	2536	2031	1631	3142	2816
ENSG00000173480.11|ZNF417	202.5	235.7	197.14	177.42	243.65	234.69
ENSG00000173482.16|PTPRM	14	16	33	28	87	66
ENSG00000173486.13|FKBP2	2014.61	2148.04	1894.62	1625.05	1309.71	1476.18
ENSG00000173511.9|VEGFB	2419	2622	1941	1710	2101	2251
ENSG00000173517.10|PEAK1	2261	1648	2054	1635.9	1566	1078
ENSG00000173531.15|MST1	908.64	1005.87	565.35	568.57	501.25	444.94
ENSG00000173540.12|GMPPB	884.49	1005.09	715.69	737.75	868.82	1088.43
ENSG00000173542.8|MOB1B	566	513	482	408	601	505
ENSG00000173545.5|ZNF622	286	277	255	214	399	387
ENSG00000173546.7|CSPG4	6352.99	6431	6144	4530	3961.14	4883
ENSG00000173548.8|SNX33	1223.06	1299.15	1115.97	994	1116.57	1003.99
ENSG00000173559.12|NABP1	530	567	433	486	1160	989
ENSG00000173567.15|ADGRF3	20.13	15.03	16.09	21.4	14.25	12.25
ENSG00000173575.21|CHD2	4217	3684.76	3615.08	2814.68	3280.55	2392.11
ENSG00000173581.7|CCDC106	353	382	258	233	260	394
ENSG00000173588.14|CEP83	203.68	196	181.6	148	162	145
ENSG00000173598.14|NUDT4	1002.15	868.74	752.19	655.24	1154.36	891.71
ENSG00000173599.14|PC	1415.35	1632.83	1219.06	1003.75	819.62	1035.47
ENSG00000173611.17|SCAI	249	190.92	226	191.47	301	199.54
ENSG00000173614.14|NMNAT1	290	319	261	250	270	228.58
ENSG00000173621.9|LRFN4	683.65	699.17	447.94	502.25	322.38	758.53
ENSG00000173638.19|SLC19A1	361.1	353.34	309.32	282.32	219.08	340.65
ENSG00000173653.7|RCE1	495.83	450.36	321.28	334.33	355	376.55
ENSG00000173660.12|UQCRH	2281.93	1922.75	1519.77	1451.67	2073.84	1731.88
ENSG00000173662.21|TAS1R1	45	69	33	25	23	26
ENSG00000173674.11|EIF1AX	1857.94	1687	1626.4	1363.04	2187.12	1658
ENSG00000173681.16|BCLAF3	344	304	324	287	416	269
ENSG00000173692.13|PSMD1	2404	2243	1886	1536	2327	2000
ENSG00000173705.9|SUSD5	968	930	829	642	1240	1146
ENSG00000173706.14|HEG1	2115	2294	1927	1884	2844	2459
ENSG00000173715.16|C11orf80	800.17	870.64	632.26	524.67	709	567.45
ENSG00000173726.11|TOMM20	3951.94	3586.88	3012.49	2607.34	3461.12	2835.1
ENSG00000173744.17|AGFG1	2570	2293	2253	1870	2111	1750
ENSG00000173757.9|STAT5B	3005.69	2958.05	2505.24	2174.74	2314.93	2147.56
ENSG00000173786.17|CNP	4137.22	4792.38	3615.03	3161.42	3247.25	3667.56
ENSG00000173805.15|HAP1	729	1021	640	699	450	599
ENSG00000173812.11|EIF1	8758	8084	6233	5557	8187	7202
ENSG00000173818.17|ENDOV	320	340	271	206	201	185
ENSG00000173821.19|AC124319.1	4651.87	4439.74	4117.88	3552.68	4364.51	3449.8
ENSG00000173825.7|TIGD3	98	141	68	70	70	122
ENSG00000173846.13|PLK3	75	117	67	64	103	123
ENSG00000173848.19|NET1	736	814	699	626	997	998
ENSG00000173852.14|DPY19L1	1438.12	1269.73	1087.75	908.29	1852.85	1390.77
ENSG00000173867.10|AC013489.1	102.55	47.69	35.94	29.17	38.59	34.21
ENSG00000173875.13|ZNF791	1120	1104	1126	905	1070	759
ENSG00000173889.16|PHC3	1346	1335	1264	1137	1355	1133
ENSG00000173890.17|GPR160	15	13	7	20	15	16
ENSG00000173894.11|CBX2	739	983	727	713	664	703
ENSG00000173898.13|SPTBN2	631	862	506	461	489	769
ENSG00000173905.8|GOLIM4	1755	1776	1524	1314	2391	2066
ENSG00000173914.12|RBM4B	1013.23	957.43	854.2	686.93	854.11	661.12
ENSG00000173915.16|ATP5MD	1119.77	818.01	706.8	670	1155.99	851.13
ENSG00000173917.10|HOXB2	12	13	8	9	16	19
ENSG00000173918.15|C1QTNF1	231	306	278	320	348	443
ENSG00000173926.6|MARCH3	98	96	84	60	123	105
ENSG00000173928.2|SWSAP1	40.76	34.18	31.91	23.02	34.14	40.96
ENSG00000173933.20|RBM4	3194.59	2850.27	2502.3	2023.86	2871.44	2301.86
ENSG00000173947.14|PIFO	165	140	101	99	64	55
ENSG00000173950.16|XXYLT1	594	478	493	344	376	303
ENSG00000173960.14|UBXN2A	809	744	685	618	797	707
ENSG00000173988.12|LRRC63	21	12	22	16	51	38
ENSG00000173991.5|TCAP	63	68	69	72	33	46
ENSG00000173992.9|CCS	445	513	334	277	360	395
ENSG00000174007.8|CEP19	82	108	69	105	102	125
ENSG00000174010.9|KLHL15	474	469	434	400	520	453
ENSG00000174013.8|FBXO45	760	714	675	630	929	803
ENSG00000174021.11|GNG5	1583.93	1413	1155.93	1056	1154	1128.94
ENSG00000174028.6|FAM3C2	207.14	236.84	252.25	141.42	174.69	117.97
ENSG00000174032.17|SLC25A30	513	566	500	476	723	690
ENSG00000174059.16|CD34	49	67	19	51	153	237
ENSG00000174080.11|CTSF	2418	2542	2136	1964	1964	1590
ENSG00000174099.11|MSRB3	937	871	822	706	845	678
ENSG00000174106.3|LEMD3	797	685	656	506	731	546
ENSG00000174109.5|C16orf91	108	119	89	65	87	110
ENSG00000174125.8|TLR1	22	19.92	16.78	14.43	53.91	35.29
ENSG00000174130.12|TLR6	155	168.08	174.22	163.57	311.09	285.71
ENSG00000174132.9|FAM174A	135	113	120	84	100	57
ENSG00000174136.12|RGMB	4167.55	3527.82	4008.19	2741.3	3033.29	2315.85
ENSG00000174151.14|CYB561D1	682	621	550	453	538	405
ENSG00000174165.8|ZDHHC24	600.2	625.29	498.23	454.75	401.43	389.87
ENSG00000174173.7|TRMT10C	431	353	328	291	496	358
ENSG00000174177.13|CTU2	153.68	169	134	89	89	118
ENSG00000174197.16|MGA	784	721	724	623	757	623
ENSG00000174206.12|C12orf66	105	107	126	110	99	135
ENSG00000174227.16|PIGG	1498	1350	1253	1114	1155	944
ENSG00000174231.17|PRPF8	11912	12545	10094	8639	11520	11164
ENSG00000174233.11|ADCY6	1847.73	1802.89	1492.01	1383.57	1616.53	1596.79
ENSG00000174236.3|REP15	12.35	12.85	19.7	7	12	4.82
ENSG00000174238.14|PITPNA	4984.21	5079.61	3843.14	3373.2	3671.31	3103.07
ENSG00000174243.10|DDX23	2458	2370	2021	1661	2436	2261
ENSG00000174276.6|ZNHIT2	57	45	34	35	28	58
ENSG00000174279.4|EVX2	11	13	13	23	1	1
ENSG00000174282.12|ZBTB4	4112	4266	3631	3119	3240	3359
ENSG00000174306.21|ZHX3	3124.74	2892.84	2726.08	2333.98	2182.88	1789
ENSG00000174307.6|PHLDA3	86	122	96	88	149	181
ENSG00000174327.6|SLC16A13	145	223	117	125	160	190
ENSG00000174332.5|GLIS1	32	20	15	21	5	5
ENSG00000174343.6|CHRNA9	11	11	7	9	21	30
ENSG00000174348.13|PODN	41	38.57	21.33	21	26	28.01
ENSG00000174353.17|STAG3L3	998.4	999.29	737.96	683.81	773.22	712.17
ENSG00000174365.19|SNHG11	336	333	214	160	268	248
ENSG00000174371.17|EXO1	783	810	757	739	1111	1111
ENSG00000174373.16|RALGAPA1	2144.55	1677.15	1779.84	1330.18	1370.29	854.79
ENSG00000174384.9|PMS2P6	54.82	48.98	31.84	39.42	51.72	32.69
ENSG00000174405.13|LIG4	518	451	496	394	598	402
ENSG00000174428.17|GTF2IRD2B	710.91	749.87	664.1	642.08	461.98	346.48
ENSG00000174437.17|ATP2A2	10260	9286	9096	7007	7898	6238
ENSG00000174442.12|ZWILCH	1039.74	1061.57	870.62	910.71	1418.43	1292.3
ENSG00000174444.15|RPL4	20875.83	18826.18	14694.78	12187.92	17037.79	14628.13
ENSG00000174446.13|SNAPC5	279	259.85	183.88	207.38	216.25	213.07
ENSG00000174456.14|C12orf76	349.36	262.59	325.41	275.02	308.54	223.23
ENSG00000174460.4|ZCCHC12	15	8	18	4	26	14
ENSG00000174469.22|CNTNAP2	71	61	67	66	13	14
ENSG00000174483.20|BBS1	703.8	706.71	589.77	493.25	486.57	365.6
ENSG00000174485.15|DENND4A	793.97	735	677.83	604.95	815	646
ENSG00000174498.14|IGDCC3	13	27	10	15	15	20
ENSG00000174501.14|ANKRD36C	292.7	213.41	255.83	200.74	177.76	117.89
ENSG00000174502.19|SLC26A9	11	15	11	16	18	21
ENSG00000174514.13|MFSD4A	150.69	133.28	115.81	136.85	68.96	65.85
ENSG00000174516.15|PELI3	235.55	198.68	138.83	166.56	244.99	325.44
ENSG00000174521.7|TTC9B	32	37	24	11	18	30
ENSG00000174529.7|TMEM81	31	50	46	36	32	23
ENSG00000174547.13|MRPL11	552	487	433	343	436	442
ENSG00000174564.13|IL20RB	10	18	12	7	21	10
ENSG00000174574.16|AKIRIN1	1120	1006	965	677	1276	1083
ENSG00000174579.4|MSL2	761	685	700	619	653	597
ENSG00000174586.11|ZNF497	28.92	22.05	23.81	16.79	4.1	12.06
ENSG00000174606.14|ANGEL2	910	840	805	702	944	721
ENSG00000174628.16|IQCK	70.14	67.61	60.14	44.12	35.17	34.22
ENSG00000174652.19|ZNF266	2293	2237	1732	1499	2043	1548
ENSG00000174669.12|SLC29A2	379.09	389.59	215.2	232.57	292.98	313.88
ENSG00000174672.16|BRSK2	271	314	240	208	168	268
ENSG00000174684.7|B4GAT1	1117	1000	854	703	656	561
ENSG00000174695.10|TMEM167A	1754.94	1574.7	1494.94	1289.94	1695.92	1294.87
ENSG00000174705.13|SH3PXD2B	1054	1186	921	825	1145	1145
ENSG00000174718.12|RESF1	402	422	309	254	460	383
ENSG00000174720.16|LARP7	1518.95	1326.93	1131	950.97	1382.98	1015.97
ENSG00000174721.9|FGFBP3	164	164	113	100	90	68
ENSG00000174738.13|NR1D2	1297	1250	956	707	964	587
ENSG00000174740.8|PABPC5	47	45	49	53	65	42
ENSG00000174744.14|BRMS1	810	865	586	591	635	786
ENSG00000174748.20|RPL15	10439.36	9445.86	7564.54	6402.1	9084.92	7777.1
ENSG00000174775.17|HRAS	409	520	332	399	329	431
ENSG00000174780.16|SRP72	2674	2407	1970	1456	2597	1999
ENSG00000174791.11|RIN1	199	233	215	157	200	299
ENSG00000174796.12|THAP6	212	212	159	173	204	137
ENSG00000174799.10|CEP135	349	330	300	297	496	382
ENSG00000174804.4|FZD4	466.7	538.79	452.95	508.49	457.57	415.81
ENSG00000174808.12|BTC	135	174	117	117	144	146
ENSG00000174827.13|PDZK1	12.23	4.66	8.66	9	11.01	11.86
ENSG00000174839.13|DENND6A	1299	1215	1033	885	1162	852
ENSG00000174840.9|PDE12	832	786	664	597	966	893
ENSG00000174842.17|GLMN	227	172	180	123	249	145
ENSG00000174851.16|YIF1A	984.39	984.18	716	606	676	640.04
ENSG00000174871.11|CNIH2	178.61	204.82	169	142	197	255.96
ENSG00000174886.13|NDUFA11	1467.06	1545.34	1212.4	971.45	857.59	1220.39
ENSG00000174891.13|RSRC1	760	578	600	502	658	430
ENSG00000174903.16|RAB1B	5336.46	5317.32	4356	3510.17	3984.98	4289.04
ENSG00000174915.12|PTDSS2	407	444	299	253	285	282
ENSG00000174917.8|MICOS13	569.99	577	398.99	307	395	490.96
ENSG00000174928.16|C3orf33	120	98	101	88	98	84
ENSG00000174938.14|SEZ6L2	3563	4057	3163	2772	2254	2636
ENSG00000174939.11|ASPHD1	340.61	422.88	264	217.9	279.62	357.36
ENSG00000174943.11|KCTD13	370.39	380.12	305	291.1	354.38	332.64
ENSG00000174945.13|AMZ1	7	18	2	7	24	33
ENSG00000174951.11|FUT1	25	23	18	9	8	12
ENSG00000174953.14|DHX36	1726	1596	1339	1100	1597	1197
ENSG00000174989.13|FBXW8	586	551.99	490.99	420	473.99	405.83
ENSG00000174996.11|KLC2	1608.28	1766.69	1330	1139.57	1353.24	1769.59
ENSG00000175003.14|SLC22A1	17	16	12	17	23	15
ENSG00000175029.17|CTBP2	1197.51	1054.13	968.23	664.38	1014.87	907.71
ENSG00000175040.6|CHST2	457.91	505	445	354	225	243
ENSG00000175048.17|ZDHHC14	236	212	191	192	327	313
ENSG00000175054.15|ATR	713	741.43	633	568	890.46	700
ENSG00000175061.17|SNHG29	3331.95	2990.33	2403.75	2153.27	3888.52	3120.23
ENSG00000175063.17|UBE2C	1265	1597	1186	1505	1726	2084
ENSG00000175066.16|GK5	2237	2321	1624	1510	1292	1000
ENSG00000175073.8|VCPIP1	531	559	540	523	632	523
ENSG00000175087.10|PDIK1L	558	468	401	343	348	254
ENSG00000175093.5|SPSB4	614	554	518	476	489	485
ENSG00000175104.15|TRAF6	942	872	951	744	960	800
ENSG00000175105.7|ZNF654	590	516	575	467	606	410
ENSG00000175110.11|MRPS22	981	861	691	580	886	743
ENSG00000175115.12|PACS1	3445	3633	3188	2804	3216	3406
ENSG00000175130.7|MARCKSL1	1927	1977	1356	1115	1774	1824
ENSG00000175137.11|SH3BP5L	1063	1103	1004	769	823	846
ENSG00000175147.12|TMEM51-AS1	46.45	30.58	45.45	32.89	25	12.6
ENSG00000175155.9|YPEL2	567	500	413	338	600	404
ENSG00000175166.17|PSMD2	8244	9011	6179	5713	8987	9202
ENSG00000175175.6|PPM1E	688.91	632.83	565.67	531.46	865.08	679.84
ENSG00000175182.15|FAM131A	949.49	938.73	676.14	652.64	819.2	924.01
ENSG00000175183.10|CSRP2	2039	1884	1593	1237	3114	2335
ENSG00000175193.13|PARL	715.72	541.52	443.87	358.95	625	457.38
ENSG00000175197.12|DDIT3	934.13	870.86	650.95	687.26	1168.08	903.46
ENSG00000175198.17|PCCA	1594.98	1194.98	1122.94	738.99	1231.9	755.91
ENSG00000175203.15|DCTN2	3371	3118	2709	2332	3192	2752
ENSG00000175213.2|ZNF408	286	309	250	192	208	222
ENSG00000175215.11|CTDSP2	4525	4215	3757	3345	4395	3212
ENSG00000175216.14|CKAP5	8322	8587	8279	7460	8877	7826
ENSG00000175220.12|ARHGAP1	4201	4271	4074	3266	3102	2688
ENSG00000175221.15|MED16	1099	1223	861	757	537	948
ENSG00000175224.16|ATG13	2076.41	2041	1584	1264	1729.57	1297
ENSG00000175229.7|GAL3ST3	119	125	124	118	111	153
ENSG00000175264.8|CHST1	94	132	74	136	110	183
ENSG00000175265.17|GOLGA8A	5491.1	5450.06	4838.33	4613.96	4348.02	3501.12
ENSG00000175274.18|TP53I11	3179	3785	2657	2624	1875	2304
ENSG00000175279.22|CENPS	195.4	217.07	190.4	146.41	260.03	165.98
ENSG00000175283.7|DOLK	898	966	609	566	701	755
ENSG00000175287.19|PHYHD1	11	7	13	5	15	11
ENSG00000175294.5|CATSPER1	24	17	15	14	20	23
ENSG00000175305.17|CCNE2	852.56	754.33	712.45	729.81	822.61	650.68
ENSG00000175309.15|PHYKPL	660.07	662.89	579.7	547.81	484.31	351.81
ENSG00000175322.11|ZNF519	220	217.7	189.97	190.74	229.28	208
ENSG00000175324.10|LSM1	426.87	337	308	223.51	381	290.36
ENSG00000175334.8|BANF1	3983	3607.93	3055	2746	3399.81	3062
ENSG00000175344.17|CHRNA7	1518.43	1274.98	1042.92	955.52	279.01	249.13
ENSG00000175348.11|TMEM9B	706	673	593	498	688	551
ENSG00000175354.20|PTPN2	612	472	481	439	596	443
ENSG00000175376.9|EIF1AD	872	775	750	627	839	790
ENSG00000175387.16|SMAD2	3062	2662	2614	2216	3222	2378
ENSG00000175390.14|EIF3F	1650.17	1506.12	1204.26	968.09	1412.21	1190.86
ENSG00000175395.16|ZNF25	709	602	645	499	434	278
ENSG00000175414.7|ARL10	1060	981	1185	1151	1077	870
ENSG00000175416.13|CLTB	927	990	674	616	680	808
ENSG00000175445.16|LPL	94	81	117	61	30	10
ENSG00000175455.15|CCDC14	2137	2122	2093	2064	2888	2353
ENSG00000175463.11|TBC1D10C	88.74	71.6	46	49	23	32
ENSG00000175467.15|SART1	1708	1988	1581	1184	1157	1381
ENSG00000175470.20|PPP2R2D	857	723	695	568	725	647
ENSG00000175471.19|MCTP1	527	397	395	330	433	310
ENSG00000175482.9|POLD4	474.08	427.04	340.33	294.47	408.33	467.41
ENSG00000175505.11|CLCF1	59	99	47	48	68	98
ENSG00000175536.7|LIPT2	60.58	59	34	30	36	30
ENSG00000175548.9|ALG10B	343.09	373.94	382.13	360.58	283.63	218.61
ENSG00000175550.8|DRAP1	2146	2174	1697	1379	1659	2141
ENSG00000175556.16|LONRF3	204	207	166	119	137	123
ENSG00000175564.13|UCP3	14	17	15	22	9	7
ENSG00000175573.7|C11orf68	1058	973	816	681	623	621
ENSG00000175575.12|PAAF1	754	726	582	563	625	460
ENSG00000175581.13|MRPL48	487	371	335	270	432	292
ENSG00000175582.19|RAB6A	3621.99	3278.98	3097.88	2691.98	3325.91	2597.97
ENSG00000175592.8|FOSL1	575	695	592	474	625	747
ENSG00000175595.14|ERCC4	379	392.55	380.68	314	458.86	356.51
ENSG00000175600.15|SUGCT	48	50	38	25	59	20
ENSG00000175602.3|CCDC85B	257	236	207	164	119	216
ENSG00000175606.11|TMEM70	381	287	266	231	485	397
ENSG00000175611.11|LINC00476	72.17	79.54	58.71	49.36	53.24	49.33
ENSG00000175634.15|RPS6KB2	806	876	585	533	557	646
ENSG00000175643.10|RMI2	222	194.22	200	142	293	203
ENSG00000175662.17|TOM1L2	1894	1989	1667	1429	1234	1386
ENSG00000175691.9|ZNF77	165	162	155	120	201	169
ENSG00000175701.10|MTLN	80	56	48	62	60	53
ENSG00000175711.8|B3GNTL1	125.41	117.38	121.66	84.54	123.74	111.59
ENSG00000175727.14|MLXIP	1223	1371	932	821	1211	1311
ENSG00000175745.13|NR2F1	478.88	444.97	462	379	473	480
ENSG00000175756.13|AURKAIP1	506	597	416	348	441	572
ENSG00000175764.14|TTLL11	110	79	86	72	111	78
ENSG00000175768.13|TOMM5	904	719.97	572	594	636	627.56
ENSG00000175782.10|SLC35E3	651	728	534	586	632	583
ENSG00000175785.13|PRIMA1	44	56	30	40	11	13
ENSG00000175787.16|ZNF169	126	119	113	72	126	57
ENSG00000175792.11|RUVBL1	1303.42	1104.91	980.83	791.2	1153.17	1040.66
ENSG00000175806.15|MSRA	349	261	279	228	322	210
ENSG00000175826.12|CTDNEP1	3352.32	3033.07	2410.27	2174.87	2525.94	2446.95
ENSG00000175832.13|ETV4	4321	4604	3642	3411	3196	2917
ENSG00000175854.12|SWI5	513	516	412	322	389	458
ENSG00000175866.15|BAIAP2	545.17	669	486	429.21	410	592
ENSG00000175874.10|CREG2	115	113	121	125	365	316
ENSG00000175877.4|TMEM270	8	12	6	13	15	37
ENSG00000175893.11|ZDHHC21	457	384	408	269	333	221
ENSG00000175895.4|PLEKHF2	457	429	381	381	369	268
ENSG00000175899.14|A2M	68	42	74	46	274	149
ENSG00000175906.5|ARL4D	202	219	137	169	122	170
ENSG00000175928.5|LRRN1	195	194	204	180	259	229
ENSG00000175931.13|UBE2O	1367	1505	1357	1016	1136	1247
ENSG00000175938.7|ORAI3	462.01	456.77	346.03	309.12	394.08	329.2
ENSG00000175970.11|UNC119B	1600.05	1482.44	1339.64	1042.22	1630.92	1408.99
ENSG00000175984.15|DENND2C	121	148	135	89	171	153
ENSG00000175985.10|PLEKHD1	99	153	75	115	65	76
ENSG00000176014.12|TUBB6	54.62	80	70.17	64.65	60.54	92.41
ENSG00000176018.13|LYSMD3	395	389	370	306	542	356
ENSG00000176022.6|B3GALT6	530	499	486	327	456	450
ENSG00000176024.18|ZNF613	64	64	87	61	86	57
ENSG00000176046.8|NUPR1	155	221	144	170	224	199
ENSG00000176049.16|JAKMIP2	67	43	31	34	102	78
ENSG00000176054.6|RPL23P2	40	28	19	23	38	14
ENSG00000176055.10|MBLAC2	221	171	180	134	187.91	144.36
ENSG00000176058.13|TPRN	451	536	445	410	327	531
ENSG00000176087.15|SLC35A4	1268	1408	1042	913	1478	1474
ENSG00000176095.12|IP6K1	1812	2015	1557	1404	1847	1795
ENSG00000176101.12|SSNA1	847	869	642	528	564	711
ENSG00000176102.13|CSTF3	726	740	623	467	782.9	641
ENSG00000176105.14|YES1	3305.84	3005.81	3195.92	2482.81	3559.83	2898.9
ENSG00000176108.9|CHMP6	431	410	248	215	252.94	302
ENSG00000176124.13|DLEU1	781.44	599.47	551.79	488.13	670.5	447.04
ENSG00000176136.6|MC5R	80	70	86	49	46	25
ENSG00000176142.13|TMEM39A	606	570	520	423	654	495
ENSG00000176148.16|TCP11L1	228	280	238	192	223.1	194
ENSG00000176155.18|CCDC57	387.34	385	299.25	247.12	197	264.52
ENSG00000176165.10|FOXG1	2403	2161	2003	1641	2020	1699
ENSG00000176170.13|SPHK1	358	356	271	276	254	396
ENSG00000176171.11|BNIP3	1245	1148.73	2518.86	2501	1062	877
ENSG00000176182.6|MYPOP	75	70	58	61	69	57
ENSG00000176208.9|ATAD5	315	399.78	318	361.89	328	357
ENSG00000176209.11|SMIM19	560	478	467	417	330.99	274
ENSG00000176222.8|ZNF404	151.7	93.79	158.52	135.65	73.49	58.77
ENSG00000176225.13|RTTN	502	518	439	417	700	582
ENSG00000176244.7|ACBD7	713	897	650	781	588	767
ENSG00000176248.9|ANAPC2	1109	1170	884	728	669	864
ENSG00000176261.15|ZBTB8OS	441	373	263	275	352	243.38
ENSG00000176273.15|SLC35G1	482	481	379	412	477	397
ENSG00000176293.19|ZNF135	314.4	274.36	237.61	222.11	254	203
ENSG00000176340.4|COX8A	2893	2828	2017	1891	2009	2479
ENSG00000176371.14|ZSCAN2	187.48	165.38	107.2	96.88	156	103.82
ENSG00000176381.6|PRR18	24	36	14	26	21	27
ENSG00000176386.9|CDC26	415.4	425.98	301.03	266.14	506.52	344.57
ENSG00000176387.7|HSD11B2	5	18	8	16	3	12
ENSG00000176390.12|CRLF3	695.63	680.2	624	546.75	744.64	582.9
ENSG00000176393.11|RNPEP	1156.57	1209.58	950.77	988.6	1140.8	1166.67
ENSG00000176396.10|EID2	194	149	104	122	138	112
ENSG00000176401.5|EID2B	48	33	45	27	38	16
ENSG00000176406.22|RIMS2	306	179	288	213	452	239
ENSG00000176407.18|KCMF1	1507	1308	1290	1050	1450	1231
ENSG00000176410.7|DNAJC30	280	265	148	151	181	198
ENSG00000176422.14|SPRYD4	376.86	338.85	280	213	295	242.9
ENSG00000176428.6|VPS37D	66	83	46	43	50	54
ENSG00000176438.12|SYNE3	863	1155	947	1043	1206	1279
ENSG00000176444.19|CLK2	2530	2353	1951	1771	1980	1557
ENSG00000176454.14|LPCAT4	1051	1052	757	675	975	936
ENSG00000176463.14|SLCO3A1	1246	1307	1135.12	1067	1187	1008
ENSG00000176472.10|ZNF575	14	16	14	10.86	13	14.44
ENSG00000176473.13|WDR25	149.64	167.67	114	85	128.86	109
ENSG00000176476.9|SGF29	264	288.94	230.64	221	160	194.79
ENSG00000176485.11|PLA2G16	13	14	10	10	16	14
ENSG00000176490.5|DIRAS1	1869.91	1974	1427	1276	1091	1248
ENSG00000176531.10|PHLDB3	80	63	58	39	22	54
ENSG00000176533.13|GNG7	4513	3827	4004	2795	896	610
ENSG00000176542.10|USF3	609	587	590	500	478	314
ENSG00000176563.9|CNTD1	60.79	70.09	50.26	67.59	33.72	19.44
ENSG00000176593.7|AC008969.1	343.51	313.43	348.75	236	294.51	175.6
ENSG00000176595.4|KBTBD11	32	21	19	18	15	31
ENSG00000176597.12|B3GNT5	64.19	96.65	60.8	82.9	103.9	117.06
ENSG00000176619.13|LMNB2	2985	3283	2812	2796	3142	4514
ENSG00000176623.12|RMDN1	792.51	684.84	663.63	557.84	574.8	453.76
ENSG00000176624.11|MEX3C	1344	1264	1289	1108	1619	1293
ENSG00000176641.11|RNF152	32	31	30	35	56	70
ENSG00000176658.17|MYO1D	19	18	29	17	6	7
ENSG00000176681.14|LRRC37A	148.78	124.72	82.03	98.67	115.76	94.66
ENSG00000176700.20|SCAND2P	510.57	479.68	608.76	548.98	438.35	288.75
ENSG00000176714.9|CCDC121	110	105.22	78	99.72	105	49
ENSG00000176715.16|ACSF3	513.19	520.98	424.28	372	372	430
ENSG00000176723.10|ZNF843	12	16	14	20	5	6
ENSG00000176728.8|TTTY14	86	66.02	63.87	53	92	58.21
ENSG00000176731.12|C8orf59	462.08	353.94	304.32	221.75	367.93	233.27
ENSG00000176749.9|CDK5R1	172	193	125	112	150	146
ENSG00000176783.15|RUFY1	1034	899	870	629	750	555
ENSG00000176788.9|BASP1	717	634	483	435	694	606
ENSG00000176809.10|LRRC37A3	208.54	240.97	188.18	191.82	147.79	115.62
ENSG00000176834.14|VSIG10	970	946	814.56	683	945	834.27
ENSG00000176842.14|IRX5	20	24	9	25	18.15	12.08
ENSG00000176845.13|METRNL	135	175	133	113	152	256
ENSG00000176853.16|FAM91A1	910.99	897.96	728	755.98	1019	773.95
ENSG00000176868.2|AL358781.1	798.9	770.72	795.94	665.11	570.55	523.75
ENSG00000176871.8|WSB2	3369.91	3104.53	2669.11	2319.66	2871.96	2375.27
ENSG00000176887.7|SOX11	478	396	329	299	837	743
ENSG00000176890.16|TYMS	3091.82	2970.72	2876.37	2880.81	3385.64	3263.09
ENSG00000176894.10|PXMP2	355	356	302.2	255	340	338
ENSG00000176896.8|TCEANC	72	62	86	57	43	23
ENSG00000176903.4|PNMA1	2673	2544	2180	1840	2106	1737
ENSG00000176907.4|TCIM	114	122	85	71	138	143
ENSG00000176912.3|TYMSOS	13.01	9.02	14	17	9.01	12.01
ENSG00000176915.15|ANKLE2	1526	1537	1328	1191	1622	1551
ENSG00000176919.12|C8G	6	11	11	14	11	12
ENSG00000176920.12|FUT2	8	11	10	5	13	14
ENSG00000176927.15|EFCAB5	16	24	12	19	11	27
ENSG00000176928.6|GCNT4	30	38	40	39	23	16
