Ola_417_R1B1	LMP.Olap_417_R1B1	Ola_417_R2B2	LMP.Olap_417_R2B2	Ola_417_R3B2	LMP.Olap_417_R3B2
ENSG00000033867.16|SLC4A7	511	740	624	509	1642	1264
ENSG00000034053.14|APBA2	314	343	337	243	577	487
ENSG00000034152.18|MAP2K3	726	890	692	497	905	994
ENSG00000034510.6|TMSB10	6564	9071	7960	8177	12586	12660
ENSG00000034533.11|ASTE1	152.09	152.59	162.21	128.09	191.94	161.56
ENSG00000034677.13|RNF19A	742.78	887.9	911	741.5	744.76	602
ENSG00000034693.15|PEX3	289	379	316	305	332	305
ENSG00000034713.8|GABARAPL2	1051	1220	1127	887	1047	863
ENSG00000035115.21|SH3YL1	431	494	574	392	423	288
ENSG00000035141.8|FAM136A	1262	1696	1312	1208.99	1620	1563
ENSG00000035403.17|VCL	5183.45	6141.3	5317.39	4094.23	7974.38	7175.55
ENSG00000035499.13|DEPDC1B	130	164	191	177	199	185
ENSG00000035664.11|DAPK2	87	140	109	96	129	113
ENSG00000035681.9|NSMAF	998	1166	1043	893	1338	1069
ENSG00000035687.10|ADSS	650	857	803	660	771	756
ENSG00000035862.12|TIMP2	12676.4	16422.76	15583.58	12871.07	17026.96	14243.98
ENSG00000035928.16|RFC1	2680	3096	3064	2573	2879	2570
ENSG00000036054.13|TBC1D23	839	867	844	698	1145	869
ENSG00000036257.13|CUL3	1936	2300	2098	1577	1981	1739.96
ENSG00000036448.10|MYOM2	21	44	24	29	36	22
ENSG00000036530.8|CYP46A1	43	90	87	74	111	85
ENSG00000036549.13|AC118549.1	902	1002	1031	776	870	699
ENSG00000036672.16|USP2	103	155	126	106	130	154
ENSG00000037042.9|TUBG2	1118.13	1529.07	979.67	824.21	1258.07	1266.71
ENSG00000037241.7|RPL26L1	313	428.95	360	254.89	404.94	383.97
ENSG00000037280.16|FLT4	62	62	40	35	39	33
ENSG00000037474.15|NSUN2	1098	1246	1253	1043	1095	1102
ENSG00000037637.11|FBXO42	607	740	700	509	579	481
ENSG00000037749.12|MFAP3	584	732	776	551	527	506
ENSG00000037757.14|MRI1	1222.91	1508.05	1265.51	1119.08	1217.9	1209.6
ENSG00000037897.17|METTL1	153	197	173	105	148	172
ENSG00000037965.6|HOXC8	107	162	112	117	212	198
ENSG00000038002.9|AGA	191	208	164	121	188	148
ENSG00000038210.13|PI4K2B	305.8	503.18	520.79	386.71	640	616.61
ENSG00000038219.13|BOD1L1	1570	1879	1750	1520	1524	1225
ENSG00000038274.17|MAT2B	840	1018	949	644	814	668
ENSG00000038358.15|EDC4	1678.31	2234.8	1807.31	1520.17	2149.69	2217.95
ENSG00000038382.20|TRIO	1825	1997	1997	1582	2659	2156
ENSG00000038427.16|VCAN	5182	6521	6943	6209	9367	7034
ENSG00000038532.16|CLEC16A	666	693	632	469	672	579
ENSG00000039068.19|CDH1	22	31	16	19	2	2
ENSG00000039123.16|MTREX	1343.88	1427.62	1443.34	1018.45	1570.41	1257.33
ENSG00000039319.17|ZFYVE16	1199.12	1494.91	1401	1181.54	1207.64	1033.35
ENSG00000039523.20|RIPOR1	1152	1639	1272	1217	1644	1740
ENSG00000039560.14|RAI14	858	1008	923	623	1574	1382
ENSG00000039650.12|PNKP	365.67	451.97	383.16	302.53	426.22	323.97
ENSG00000040199.18|PHLPP2	832.34	1002.48	833	702.26	994.15	851.82
ENSG00000040275.17|SPDL1	605	802	857	731	857	840
ENSG00000040341.18|STAU2	761.86	837.64	848.18	653.69	1090.78	815.75
ENSG00000040487.13|PQLC2	263	455	343	315	479	435
ENSG00000040531.14|CTNS	711	982	698	572	935	826
ENSG00000040608.14|RTN4R	76	87	50	68	65	104
ENSG00000040633.13|PHF23	1372	1794	1654	1312	1964	1619
ENSG00000040933.15|INPP4A	970	1128	1127	779	750	623
ENSG00000041353.10|RAB27B	212	332	376	426	386	311
ENSG00000041357.16|PSMA4	2309	2841	2439	2007	2377	2158
ENSG00000041802.11|LSG1	698	839	722	599	1117	1049
ENSG00000041880.14|PARP3	703	1059	741	676	644	658
ENSG00000041982.16|TNC	8417	10334	9862.99	7931	12213	10115
ENSG00000041988.15|THAP3	209.15	311.4	263.01	218.39	226.75	208.61
ENSG00000042088.13|TDP1	460	572	593	472	738	712
ENSG00000042286.15|AIFM2	18	28	50	25	18	13
ENSG00000042317.17|SPATA7	151	164	213.45	196	162	97
ENSG00000042429.12|MED17	365.18	463.51	472.33	383	503	420
ENSG00000042445.14|RETSAT	1567.9	2081.82	1653.83	1216.77	2010.97	1929.78
ENSG00000042753.11|AP2S1	695	875	761	624	851	872
ENSG00000042832.12|TG	10	20	17	10	29	31
ENSG00000043093.14|DCUN1D1	717	851	753	554	816	694
ENSG00000043143.20|JADE2	1241	1818	1413	1300	1706	1832
ENSG00000043355.12|ZIC2	327	463	375	357	305	283
ENSG00000043514.16|TRIT1	189	222	210	156	243	207
ENSG00000043591.5|ADRB1	8	12	10	10	16	18
ENSG00000044090.8|CUL7	248	341	278.84	269.91	295.89	324
ENSG00000044115.21|CTNNA1	6308	7606	7445	5574.07	7284	5940
ENSG00000044446.11|PHKA2	639.88	667	618	509	531	432
ENSG00000044459.15|CNTLN	201	211	254	202	284	216
ENSG00000044524.11|EPHA3	63	79	110	69	8	5
ENSG00000044574.8|HSPA5	11951	12861	11804	7973	15374	11751
ENSG00000046647.13|GEMIN8	204	207	181	147	156	116
ENSG00000046651.15|OFD1	838	1059	943	816	807	738
ENSG00000046653.15|GPM6B	1685	2146	2173	1699	2840	2288
ENSG00000047056.15|WDR37	678	737	741	529	723	595
ENSG00000047188.16|YTHDC2	740	780	849	630	906	782
ENSG00000047230.15|CTPS2	368	473	392	399	593	483
ENSG00000047249.18|ATP6V1H	779	971	909	673	1049	768
ENSG00000047315.16|POLR2B	3538.97	4200.47	3862.93	3069.69	4137.74	3701.49
ENSG00000047346.12|FAM214A	756.68	904	861.68	706.82	685	486.91
ENSG00000047410.14|TPR	4820.99	6018.99	5873	4918.97	5734.99	5241
ENSG00000047578.13|KIAA0556	431.97	516.91	469.9	408.7	413	343.88
ENSG00000047621.12|C12orf4	438	584	512	452	587	550
ENSG00000047634.15|SCML1	841	1141	1122	1078	1571	1441
ENSG00000047644.18|WWC3	424	457	584	396	194	121
ENSG00000047648.22|ARHGAP6	258	245	329	223	259	200
ENSG00000047662.4|FAM184B	22.19	22.75	47.98	37.41	27.23	30.62
ENSG00000047849.21|MAP4	8675	10274	9492	7445	12573	10620
ENSG00000047932.14|GOPC	1093	1258	1254	924	1355	1140
ENSG00000048028.11|USP28	729	934	776	701	745	700
ENSG00000048052.21|HDAC9	1548	1453	1975	1259	1863	1112
ENSG00000048140.18|TSPAN17	942	1278	1116	850	1481	1309
ENSG00000048162.20|NOP16	211.87	264.69	270.33	174.94	270.21	284.6
ENSG00000048342.16|CC2D2A	1197	1421	1496	967	882	653
ENSG00000048392.11|RRM2B	722	836	887	640	835	655
ENSG00000048405.10|ZNF800	388	491	463	361	383	341
ENSG00000048471.14|SNX29	483	499	495.98	375	452	345
ENSG00000048544.6|MRPS10	725	839	816	586	864	733
ENSG00000048649.13|RSF1	2006.28	2167.21	2307.42	1785.91	1999.52	1719
ENSG00000048707.15|VPS13D	716	764	751	654	745	580
ENSG00000048740.18|CELF2	815	1006	934	854	2746	2362
ENSG00000048828.17|FAM120A	3001.67	3541.28	3419.62	2379.43	3425.96	3053.57
ENSG00000048991.16|R3HDM1	1282	1481	1443	1079	1761	1376
ENSG00000049089.15|COL9A2	137	233	112	104	128	150
ENSG00000049130.15|KITLG	245	303	316	256	418	343
ENSG00000049167.14|ERCC8	160	211	202.34	126	187.28	176
ENSG00000049192.15|ADAMTS6	68	93	77	74	66	48
ENSG00000049239.12|H6PD	803	908	761	619	648	506
ENSG00000049245.13|VAMP3	848	1044	990	878	1073	891
ENSG00000049246.14|PER3	382.76	453.89	431	389.93	234	219
ENSG00000049323.16|LTBP1	138	193	119	100.97	173	126
ENSG00000049449.9|RCN1	2254.48	2598.35	2306.36	1701.8	3159.96	2773.36
ENSG00000049540.17|ELN	2164.98	3277	2149	1847.96	1235	1214
ENSG00000049541.11|RFC2	815	1116	999	768	1228	1180
ENSG00000049618.23|ARID1B	2186.45	2096.78	2417.24	1737.71	1944	1444.57
ENSG00000049656.14|CLPTM1L	1190	1405	1334	1006	1338	1144
ENSG00000049759.18|NEDD4L	2149	2208	2539	1828	2332	1451
ENSG00000049768.15|FOXP3	19	52	14	12	9.63	21
ENSG00000049769.13|PPP1R3F	113.89	116.93	179.19	119.54	66	53
ENSG00000049860.14|HEXB	1702.17	1986.43	2054.86	1673.73	2740.59	2057.43
ENSG00000049883.15|PTCD2	343	427	372	347	397	342
ENSG00000050030.15|NEXMIF	10	14	20	24	3	3
ENSG00000050130.18|JKAMP	1193	1423	1245	1016	1192.97	1053
ENSG00000050165.17|DKK3	1518	1901	1841	1506	1790	1658
ENSG00000050344.9|NFE2L3	30	40	55	21	48	32
ENSG00000050393.11|MCUR1	1083	1335	1240	1107	1185	1183
ENSG00000050405.13|LIMA1	5969	6752	6164	4254	5392	4399
ENSG00000050426.16|LETMD1	734	757	766	671	757	701
ENSG00000050438.17|SLC4A8	742	1108	1120	1087	873	860
ENSG00000050748.17|MAPK9	875	939	940	732	1073	901
ENSG00000050767.17|COL23A1	251	269	381	300	7	7
ENSG00000050820.17|BCAR1	837	970	796	662	930.84	1064.2
ENSG00000051009.10|FAM160A2	460	679	582	567	500	431
ENSG00000051108.15|HERPUD1	709	859	639	552	756	571
ENSG00000051128.19|HOMER3	3295.06	4049.49	3154.62	2574.68	2042.21	2159.27
ENSG00000051180.17|RAD51	262	455	364	338	441	405
ENSG00000051341.14|POLQ	168	259	236	273	341	362
ENSG00000051382.8|PIK3CB	670	773	768	601	549	446
ENSG00000051596.9|THOC3	220.74	251.24	224.55	190.31	282.59	287.05
ENSG00000051620.11|HEBP2	178	223	176	178	329	300
ENSG00000051825.14|MPHOSPH9	891.45	1108.29	1024.94	928.42	965	746.22
ENSG00000052126.14|PLEKHA5	588	599	848	524	553	398
ENSG00000052723.11|SIKE1	531	764	749	667	632	561
ENSG00000052749.13|RRP12	680	756	627	385.01	664	641
ENSG00000052795.13|FNIP2	535	749	599	578	874	811
ENSG00000052802.13|MSMO1	1803	1858	1948	1339	2475	1894
ENSG00000052841.15|TTC17	1462	1691	1592	1269	1542	1348
ENSG00000052850.7|ALX4	14	18	19	13	14	17
ENSG00000053108.17|FSTL4	20	30	10	20	56	92
ENSG00000053254.15|FOXN3	1650.28	1790.75	1725.06	1349.87	2090.86	1483.33
ENSG00000053371.12|AKR7A2	713.98	1012	742.96	700	964	827
ENSG00000053372.5|MRTO4	617	685	578	384	641	522
ENSG00000053438.10|NNAT	9	14	14	9	20	6
ENSG00000053501.13|USE1	524	621	492	387	386	328
ENSG00000053524.12|MCF2L2	196.72	261.35	220.69	186.1	303.61	173.94
ENSG00000053702.15|NRIP2	43.45	74	73	59	58	43
ENSG00000053747.16|LAMA3	54	102	98	136	130	97
ENSG00000053770.12|AP5M1	862	1029	1074	801	1078	874
ENSG00000053900.10|ANAPC4	765	902	920	687	881	709
ENSG00000054116.12|TRAPPC3	1024	1248	1063	868	1181	984
ENSG00000054118.15|THRAP3	2861.83	3590.82	3327.93	2557.85	3264.92	2753.44
ENSG00000054148.17|PHPT1	1567	2136	1697	1421	1688	1589
ENSG00000054179.12|ENTPD2	15	25	12	12	16	19
ENSG00000054267.22|ARID4B	1245.29	1574.72	1472.19	1127.03	1343.44	1086.04
ENSG00000054277.14|OPN3	246.25	264.51	359.2	261.71	354.78	220.25
ENSG00000054282.16|SDCCAG8	517.07	517.31	584.47	407.22	582.16	435.34
ENSG00000054356.14|PTPRN	29	43	29	39	456	431
ENSG00000054392.13|HHAT	239	282	268	193	251	156
ENSG00000054523.17|KIF1B	4288.07	4869.26	4460.02	3434.76	4150.46	3442.56
ENSG00000054598.8|FOXC1	76	106	75	65	56	52
ENSG00000054611.14|TBC1D22A	367	361	341	265	397	328
ENSG00000054654.16|SYNE2	2198	2244	2706	2288	2129	1586
ENSG00000054690.13|PLEKHH1	439.29	657.81	489.19	459.78	464.61	409
ENSG00000054793.13|ATP9A	1867	2089	1870	1509	1896	1576
ENSG00000054965.10|FAM168A	6612	8116	7998	6317	5724	4700
ENSG00000054967.13|RELT	332	472	417	423	455	505
ENSG00000054983.17|GALC	286	324	317	290	321	250
ENSG00000055044.11|NOP58	901.54	1094.88	993.37	765.64	1067.51	1056.53
ENSG00000055070.17|SZRD1	2973.84	3528.75	3116.58	2582.91	3117.82	2793.47
ENSG00000055118.14|KCNH2	214	290	151	133	224	209
ENSG00000055130.16|CUL1	1367	1607.44	1461.97	1173	1801.84	1529
ENSG00000055147.19|FAM114A2	464	633	555	497	516	391
ENSG00000055163.20|CYFIP2	691	921	631	498	767	646
ENSG00000055208.19|TAB2	1770	2119	1897	1572	2279	1999
ENSG00000055211.14|GINM1	1142	1286.99	1317	1007	1288	1012
ENSG00000055332.18|EIF2AK2	2602	3324	3516.97	3040	2790	2402.87
ENSG00000055483.19|USP36	1206	1547	1227	1022	1454	1435
ENSG00000055609.18|KMT2C	1761	2092	2164	1798	1931	1533
ENSG00000055732.13|MCOLN3	1611	2222	1852	1715	2691	2329
ENSG00000055917.15|PUM2	3418	3940	4118	3058	3372	2852
ENSG00000055950.16|MRPL43	742.37	878.28	700.63	560.31	743.35	733.84
ENSG00000055955.16|ITIH4	6.13	19.96	19	10.52	24.1	23.94
ENSG00000056050.7|HPF1	274	283	313	206	343	263
ENSG00000056097.16|ZFR	2384	2852	2777	2154	2434	2039
ENSG00000056277.16|ZNF280C	156	221	213	166	202	145
ENSG00000056487.16|PHF21B	192	220	192	168	163	144
ENSG00000056558.11|TRAF1	65	110	94	83	164	124
ENSG00000056586.16|RC3H2	2076	2278	2563	2017	2118	1785
ENSG00000056736.10|IL17RB	102	143	70	81	97	98
ENSG00000056972.19|TRAF3IP2	1006	1422.21	1263	1228	1349.44	1476
ENSG00000056998.20|GYG2	31	26	12	11	11	9
ENSG00000057019.16|DCBLD2	5156	6339	5555	4785	19681	15938
ENSG00000057252.13|SOAT1	378	509	495	382	639	609
ENSG00000057608.17|GDI2	3144	3807.95	3332	2759	4015	3604.93
ENSG00000057657.17|PRDM1	56	60	61	56	70	70
ENSG00000057663.16|ATG5	503	594	585	448	831	793
ENSG00000057704.13|TMCC3	308	336	281	216	350	307
ENSG00000057757.10|PITHD1	547	699	634	534	686	690
ENSG00000057935.13|MTA3	1074	1139	1120	907	1140	965
ENSG00000058056.9|USP13	1260	1488	1447	1251	1512	1375
ENSG00000058063.16|ATP11B	1613.92	2067.21	2046.54	1647.98	2148.6	1672.42
ENSG00000058085.14|LAMC2	12	20	13	12	42	42
ENSG00000058091.17|CDK14	779	720	830	531	1441	711
ENSG00000058262.10|SEC61A1	6015.35	7296.09	6504.33	5280.03	8222.12	7015.38
ENSG00000058272.19|PPP1R12A	2027.62	2397.18	2400.95	1877.1	2171.6	1798.38
ENSG00000058404.20|CAMK2B	241	283	275	232	233	169
ENSG00000058453.17|CROCC	236.59	280.77	221.12	210.45	193.65	203
ENSG00000058600.16|POLR3E	572	709	596	395	575	458
ENSG00000058668.14|ATP2B4	2251	2667	2135	2049	4192	3687
ENSG00000058673.16|ZC3H11A	3506.74	3964.93	4689.78	3586.12	3735.8	2988.54
ENSG00000058729.11|RIOK2	347.99	419	422	298	404	345
ENSG00000058799.15|YIPF1	239	342	290	218	280	205
ENSG00000058804.12|NDC1	851	1081	1103	961	909	808
ENSG00000058866.15|DGKG	284	389	343	305	384	336
ENSG00000059122.16|FLYWCH1	713	879	728	611.36	885	1037
ENSG00000059145.18|UNKL	107.06	156.46	115.53	83.41	75.36	63.98
ENSG00000059378.12|PARP12	111	143	145	122	99	74
ENSG00000059573.9|ALDH18A1	1677	2079	1962	1660	2209	1885
ENSG00000059588.10|TARBP1	666	840	918	715	550	467
ENSG00000059691.12|GATB	475.32	548.32	456.19	374	644.83	463
ENSG00000059728.11|MXD1	546.03	720.29	771	594.54	598	531.24
ENSG00000059758.8|CDK17	713	770	917	722	981	719
ENSG00000059769.20|DNAJC25	116	156	164	132	120	129
ENSG00000059804.16|SLC2A3	290	409	393	687	1054	873
ENSG00000059915.17|PSD	44.14	74.02	54.62	51.24	28.81	31.54
ENSG00000060069.16|CTDP1	263	282	305	250	311	354
ENSG00000060138.13|YBX3	1210	1595	1274	1018.08	1583	1517
ENSG00000060237.17|WNK1	4556	5272	5315	4586	4678	3914
ENSG00000060339.14|CCAR1	2117	2672	2368	1895	2694	2265
ENSG00000060491.16|OGFR	1176	1581	1197	1024	1091	1178
ENSG00000060558.3|GNA15	15	15	4	10.22	19	23
ENSG00000060642.10|PIGV	427	580	456	386	406	337
ENSG00000060656.20|PTPRU	28	56	35	29	40	34
ENSG00000060688.13|SNRNP40	826	941	838	692	876	828
ENSG00000060709.15|RIMBP2	1396.96	1617.97	1574.94	1182.93	1143.98	834.99
ENSG00000060749.15|QSER1	1115	1327	1446	1152	1358	1215
ENSG00000060762.19|MPC1	663	829	817	705	940	929
ENSG00000060971.18|ACAA1	908.8	1489.59	966.7	856.26	1374.14	1267.25
ENSG00000060982.15|BCAT1	446	521	447	274	760	751
ENSG00000061273.18|HDAC7	937.15	1249.61	893.02	764.63	1011.54	950.09
ENSG00000061455.11|PRDM6	134	174	178	147	206	176
ENSG00000061676.15|NCKAP1	6935	8225	8014	5996	7176	5639
ENSG00000061794.13|MRPS35	481	562	498	357	591	567
ENSG00000061936.9|SFSWAP	1058	1292	1066	860	824	778
ENSG00000061938.18|TNK2	1397.89	1701.88	1161.96	930.94	1390.54	1299.64
ENSG00000061987.16|MON2	854	986	971	705	848	591
ENSG00000062096.14|ARSF	266	292	274	224	14	6
ENSG00000062194.16|GPBP1	1473	1759	1551	1307	1475	1128
ENSG00000062282.15|DGAT2	141	187	199	178	69	80
ENSG00000062370.16|ZNF112	131	168	156	125	134	105
ENSG00000062485.19|CS	4024.09	4643.89	4339.95	3299.82	4786.59	4231
ENSG00000062582.14|MRPS24	325.63	450.96	315.99	257	374.33	342.78
ENSG00000062598.18|ELMO2	2135.94	2486.99	2365.72	1785.98	1923.98	1624.99
ENSG00000062650.19|WAPL	1621	1971	1834	1444	2006	1685
ENSG00000062716.13|VMP1	2057	2505	2451	2125	3223	2735
ENSG00000062725.10|APPBP2	2319	2608	2718	2106	2437	2020
ENSG00000062822.13|POLD1	694	932	702	672	961	1246
ENSG00000063015.19|SEZ6	109	132	136	98	33	14
ENSG00000063046.17|EIF4B	6393.93	7754.56	6193.93	5156.34	6972.21	5601.83
ENSG00000063169.10|BICRA	103	110	91	94	91	110
ENSG00000063176.15|SPHK2	347.96	439.03	338.18	285.4	337.05	331.18
ENSG00000063177.13|RPL18	2075	2538	2133	1684	1954	1863
ENSG00000063180.9|CA11	489	577	395	323	379	329
ENSG00000063241.8|ISOC2	207	220	230	144	171	200
ENSG00000063244.12|U2AF2	2538	3360	2879	2360	2588	2537
ENSG00000063245.14|EPN1	778	967.48	756	665	908	956.51
ENSG00000063322.14|MED29	982	1245	1026	830	719	688
ENSG00000063587.14|ZNF275	483	584	614	496	510	423
ENSG00000063601.17|MTMR1	829	960	965	717	1014	923
ENSG00000063660.9|GPC1	4446	4801	4021	3074	4681	4497
ENSG00000063761.16|ADCK1	201	222	166	146	157	108
ENSG00000063854.13|HAGH	575	750	582	562	550	550
ENSG00000063978.16|RNF4	2018	2561	2502.98	2091	2443.58	2410.61
ENSG00000064012.21|CASP8	227	293	287	208	252	208
ENSG00000064042.18|LIMCH1	28	32	25	31	11	8
ENSG00000064102.15|INTS13	460	579	601	482	619	559
ENSG00000064115.11|TM7SF3	1443.27	1797.65	1647.06	1300.77	1524.88	1478.09
ENSG00000064195.7|DLX3	21	42	13	20	52	56
ENSG00000064199.6|SPA17	168.32	201.28	238.49	193.67	203	224.36
ENSG00000064225.12|ST3GAL6	405.65	499.7	571.35	416.88	371	314.3
ENSG00000064300.9|NGFR	116	156	58	22	93	101
ENSG00000064309.14|CDON	324	446	384	339	422	396
ENSG00000064313.12|TAF2	977	1119	1178	901	1219	1003
ENSG00000064393.16|HIPK2	791	858	738	548	1040	903
ENSG00000064419.13|TNPO3	1569	1943	1869	1566	2022	1846
ENSG00000064489.22|BORCS8-MEF2B	88.98	87.37	66.48	63.97	39.47	52.29
ENSG00000064490.14|RFXANK	925.82	1159.33	895.99	713.13	857.44	815.37
ENSG00000064545.14|TMEM161A	452	571	415	361	427	504
ENSG00000064547.14|LPAR2	264	346	323	249	285	215
ENSG00000064601.18|CTSA	4170.06	5499.74	4241.27	3515.07	6600.14	5448.29
ENSG00000064607.17|SUGP2	9068	11250	10336	8855.09	10393	9099
ENSG00000064651.14|SLC12A2	326	371	361	310	485	412
ENSG00000064652.11|SNX24	158	151	167	111	153	102
ENSG00000064666.15|CNN2	1637.2	1918.95	1557.32	1142.34	1853.67	1844.94
ENSG00000064687.12|ABCA7	1044	1319	941	817	1756	1718
ENSG00000064692.19|SNCAIP	332	438	337	227.99	81	58
ENSG00000064703.12|DDX20	345	510	426	363.61	448	446
ENSG00000064726.9|BTBD1	2561	3137	2713	2162	2842	2586
ENSG00000064763.11|FAR2	31	35	44	42	48	31
ENSG00000064932.16|SBNO2	494	659	518	449	526	535
ENSG00000064933.17|PMS1	412	457	466	378	526	463
ENSG00000064961.19|HMG20B	1146	1458	1112	844	1139	1201
ENSG00000064989.13|CALCRL	631	779	809	679	3392	2939
ENSG00000064995.17|TAF11	679	899	815	594	625	620
ENSG00000064999.15|ANKS1A	822	853	957	714	919	697
ENSG00000065000.17|AP3D1	5142	6349	5336	4242	5877	5526
ENSG00000065029.15|ZNF76	1217	1622	1348	1244	1327	1171
ENSG00000065054.14|SLC9A3R2	324	434	236	217	397	412
ENSG00000065057.8|NTHL1	152	227	179	163	185	190
ENSG00000065060.17|UHRF1BP1	901	1126.14	892	811	965	920
ENSG00000065135.11|GNAI3	1570	1981.84	1747	1480	2199	1892.98
ENSG00000065150.19|IPO5	2669	3077	2885	2090	3365	2877
ENSG00000065154.11|OAT	1992	2604	2238	1821	2547	2464
ENSG00000065183.16|WDR3	564	687	660	410	684	583
ENSG00000065243.20|PKN2	961	1253	1133	933	1102	1005
ENSG00000065268.10|WDR18	324	395	292	222	286	249
ENSG00000065308.5|TRAM2	1733.99	2176	2149	1732.95	2128	1915.99
ENSG00000065320.9|NTN1	221	301	316	219	162	166
ENSG00000065328.16|MCM10	675	914	914	670	930	921
ENSG00000065357.20|DGKA	624	742	577	476	773	541
ENSG00000065361.15|ERBB3	257	383	269	221	187	192
ENSG00000065413.20|ANKRD44	705	820	905	654	915	668
ENSG00000065427.14|KARS	1480	1810	1588	1215	1743	1538
ENSG00000065457.10|ADAT1	516	641	583	513.87	618	582
ENSG00000065485.20|PDIA5	215	322	287	279	433	366
ENSG00000065491.8|TBC1D22B	338.31	426.49	408.37	295.58	367.27	377.87
ENSG00000065518.8|NDUFB4	726	853	770	582	719	663
ENSG00000065526.11|SPEN	1651	2057	1897	1602	1549	1334
ENSG00000065534.18|MYLK	1085.52	1359.32	1294.68	1086.42	2411.62	2360.73
ENSG00000065548.18|ZC3H15	1204	1428	1417	1037	1257	1171
ENSG00000065559.15|MAP2K4	953.98	1057	1020	789.99	1072	834.99
ENSG00000065600.12|TMEM206	294	346	292	251	481	416
ENSG00000065613.14|SLK	2084	2451	2346	1814	2498	2276
ENSG00000065615.14|CYB5R4	285	323	327	240	506	381
ENSG00000065621.15|GSTO2	16	26	19	16	22	30
ENSG00000065665.21|SEC61A2	273.78	384.55	364.91	280.64	349.26	313.22
ENSG00000065675.14|PRKCQ	46	58	37	38	185	210
ENSG00000065717.15|TLE2	2174	2887	2094	1684	1480	1434
ENSG00000065802.12|ASB1	1194	1545	1425	1114	1367	1271
ENSG00000065809.13|FAM107B	252	389	264	235	222	215
ENSG00000065882.16|TBC1D1	189	231	195	143	370	328
ENSG00000065883.16|CDK13	1103	1266	1227	985	1213	1033
ENSG00000065911.12|MTHFD2	1895.06	2424.38	2216.41	1991.17	2624.34	2586.52
ENSG00000065923.10|SLC9A7	432	434	385	325	672	629
ENSG00000065970.9|FOXJ2	994	1412	1226	1032	1327	1275
ENSG00000065978.19|YBX1	8393.17	10608.6	9262.24	7849.51	10965.61	11009.78
ENSG00000065989.16|AC011529.1	206	291	246	285	414	370
ENSG00000066027.12|PPP2R5A	829	976	947	712	998	824
ENSG00000066044.15|ELAVL1	1696	2203	2036	1750	2124	2075
ENSG00000066084.13|DIP2B	559	703	558	471	666	560
ENSG00000066117.14|SMARCD1	4468	5177	5335	3875	3913	3050
ENSG00000066135.13|KDM4A	1783.92	2301.05	1994.93	1670.22	2004.92	1676.68
ENSG00000066136.20|NFYC	818.09	1010.28	927.38	728.31	766.61	703.66
ENSG00000066230.11|SLC9A3	45.65	60.44	45.62	45.63	43.75	31.68
ENSG00000066248.15|NGEF	10	8	5	11	10	15
ENSG00000066279.18|ASPM	1557	2042	2605	2512	2464	2476
ENSG00000066322.15|ELOVL1	1427	1907	1564	1239	2225	1943
ENSG00000066379.15|ZNRD1	161.23	184.24	155.43	128.16	239.16	195.08
ENSG00000066422.4|ZBTB11	575.52	618	610.23	505.42	763.04	665.97
ENSG00000066427.22|ATXN3	255	300	251	229	252	187
ENSG00000066455.13|GOLGA5	1056	1198	1083	861	1010	852
ENSG00000066557.6|LRRC40	448	510	490	428	603	476
ENSG00000066583.12|ISOC1	355	450	399	296	424	415
ENSG00000066629.17|EML1	439	593	481	443	1116	1095
ENSG00000066651.20|TRMT11	281	262	306	249	349	287
ENSG00000066654.14|THUMPD1	663	836	830	670	777	718
ENSG00000066697.14|MSANTD3	691	910	689	638	1237	1148
ENSG00000066735.14|KIF26A	283	306	259	208	131	110
ENSG00000066739.12|ATG2B	980	1227	1114	862	890	662
ENSG00000066777.9|ARFGEF1	1447.77	1705.12	1757.19	1329	1967	1489.12
ENSG00000066827.16|ZFAT	332	372.39	343	260	347	254
ENSG00000066855.16|MTFR1	377.03	492	509.09	326.11	583.56	518.04
ENSG00000066923.17|STAG3	120.01	133.78	156.85	117.47	158.13	92.76
ENSG00000066926.11|FECH	709	794	720	509	946	725
ENSG00000066933.16|MYO9A	987.86	1046	1208	1022	1059.7	835
ENSG00000067048.17|DDX3Y	2232	2753	2878	2657	2394	2159
ENSG00000067057.17|PFKP	1973	2667	2465.98	2777.99	3481	3671
ENSG00000067064.11|IDI1	3302.29	3778	3832.52	2843.96	4675.71	4052
ENSG00000067066.17|SP100	570.93	608	634	514.88	419.38	338.87
ENSG00000067082.15|KLF6	1287	1774	1462	1442	1980	2084
ENSG00000067113.17|PLPP1	332.12	393.38	378.66	292.55	405.59	343.67
ENSG00000067141.17|NEO1	2465	3048	2549	2179	3163	2301
ENSG00000067167.8|TRAM1	5297	6225	6566	5094	3057	2451
ENSG00000067177.15|PHKA1	521.29	651.28	572	526.1	384.7	410.83
ENSG00000067182.7|TNFRSF1A	850	1134	1022	944	1089	1045
ENSG00000067191.16|CACNB1	640.95	963	740	700.94	694	601
ENSG00000067208.14|EVI5	380	415	401	314	446	287
ENSG00000067221.14|STOML1	577	706	632	523	682	623
ENSG00000067225.18|PKM	40449	51167	49393	43207	59942	53202
ENSG00000067248.10|DHX29	1054	1143	1179	847	1230	1009
ENSG00000067334.14|DNTTIP2	796	939	788	600	1142	1114
ENSG00000067365.14|METTL22	205	290	214	198	270	199
ENSG00000067369.13|TP53BP1	1911.67	2377.78	2155.77	1598	2509.53	1959.67
ENSG00000067445.20|TRO	1090	1376	1023	766	589	410
ENSG00000067533.6|RRP15	356	399	395	250	311	215
