LMP_417_R1B1	LMP.Olap_417_R1B1	LMP_417_R2B2	LMP.Olap_417_R2B2	LMP_417_R3B2	LMP.Olap_417_R3B2
ENSG00000034693.15|PEX3	290	379	278	305	349	305
ENSG00000034713.8|GABARAPL2	1131	1220	1022	887	953	863
ENSG00000035115.21|SH3YL1	546	494	401	392	328	288
ENSG00000035141.8|FAM136A	1522.92	1696	1399	1208.99	1656	1563
ENSG00000035403.17|VCL	5640.13	6141.3	4427.37	4094.23	7293.03	7175.55
ENSG00000035499.13|DEPDC1B	139	164	179	177	229	185
ENSG00000035664.11|DAPK2	126	140	96	96	125	113
ENSG00000035681.9|NSMAF	1108	1166	981	893	1189	1069
ENSG00000035687.10|ADSS	754	857	724	660	820	756
ENSG00000035862.12|TIMP2	14141.09	16422.76	13473.69	12871.07	14498.75	14243.98
ENSG00000035928.16|RFC1	2963	3096	2757	2573	2772	2570
ENSG00000036054.13|TBC1D23	801	867	732	698	1020	869
ENSG00000036257.13|CUL3	2084	2300	1924	1577	1910	1739.96
ENSG00000036448.10|MYOM2	36	44	26	29	33	22
ENSG00000036530.8|CYP46A1	98	90	74	74	75	85
ENSG00000036549.13|AC118549.1	998	1002	822	776	737	699
ENSG00000036672.16|USP2	141	155	158	106	127	154
ENSG00000037042.9|TUBG2	1442.44	1529.07	904.15	824.21	1136.78	1266.71
ENSG00000037241.7|RPL26L1	388	428.95	344	254.89	403	383.97
ENSG00000037280.16|FLT4	60	62	27	35	38	33
ENSG00000037474.15|NSUN2	1213	1246	1067	1043	1159	1102
ENSG00000037637.11|FBXO42	640	740	543	509	525	481
ENSG00000037749.12|MFAP3	609	732	596	551	525	506
ENSG00000037757.14|MRI1	1425.36	1508.05	1052.15	1119.08	1087.72	1209.6
ENSG00000037897.17|METTL1	153	197	125	105	137	172
ENSG00000037965.6|HOXC8	138	162	114	117	199	198
ENSG00000038002.9|AGA	188	208	156	121	154	148
ENSG00000038210.13|PI4K2B	419.44	503.18	403.13	386.71	676.99	616.61
ENSG00000038219.13|BOD1L1	1680	1879	1559	1520	1263	1225
ENSG00000038274.17|MAT2B	942	1018	719	644	831	668
ENSG00000038358.15|EDC4	2011.52	2234.8	1616.09	1520.17	2113.55	2217.95
ENSG00000038382.20|TRIO	1918	1997	1646	1582	2208	2156
ENSG00000038427.16|VCAN	4930	6521	6325	6209	7749	7034
ENSG00000038532.16|CLEC16A	636	693	490	469	579	579
ENSG00000039068.19|CDH1	14	31	21	19	3	2
ENSG00000039123.16|MTREX	1317.21	1427.62	1214.96	1018.45	1450.24	1257.33
ENSG00000039319.17|ZFYVE16	1331.37	1494.91	1301.74	1181.54	1089.09	1033.35
ENSG00000039523.20|RIPOR1	1451	1639	1239	1217	1631	1740
ENSG00000039560.14|RAI14	899	1008	714	623	1370	1382
ENSG00000039650.12|PNKP	424.97	451.97	310.84	302.53	350.38	323.97
ENSG00000040199.18|PHLPP2	913.28	1002.48	834.51	702.26	930.66	851.82
ENSG00000040275.17|SPDL1	631	802	795	731	985	840
ENSG00000040341.18|STAU2	694.68	837.64	749.32	653.69	857.1	815.75
ENSG00000040487.13|PQLC2	336	455	253	315	387	435
ENSG00000040531.14|CTNS	820	982	561	572	820	826
ENSG00000040608.14|RTN4R	79	87	45	68	89	104
ENSG00000040633.13|PHF23	1665	1794	1483	1312	1845	1619
ENSG00000040933.15|INPP4A	1012	1128	884	779	693	623
ENSG00000041353.10|RAB27B	238	332	376	426	311	311
ENSG00000041357.16|PSMA4	2672	2841	2192	2007	2559	2158
ENSG00000041802.11|LSG1	729	839	592	599	1089	1049
ENSG00000041880.14|PARP3	914	1059	747	676	665	658
ENSG00000041982.16|TNC	7939	10334	8277	7931	10329	10115
ENSG00000041988.15|THAP3	248.84	311.4	208.39	218.39	225	208.61
ENSG00000042088.13|TDP1	493	572	532	472	730	712
ENSG00000042286.15|AIFM2	50	28	23	25	11	13
ENSG00000042317.17|SPATA7	154.11	164	211	196	163	97
ENSG00000042429.12|MED17	454.5	463.51	448.03	383	478.02	420
ENSG00000042445.14|RETSAT	1889.92	2081.82	1342.97	1216.77	1804.93	1929.78
ENSG00000042753.11|AP2S1	691	875	687	624	872	872
ENSG00000042832.12|TG	13	20	9	10	26	31
ENSG00000043093.14|DCUN1D1	761	851	611	554	713	694
ENSG00000043143.20|JADE2	1506	1818	1375	1300	1771	1832
ENSG00000043355.12|ZIC2	426	463	337	357	277	283
ENSG00000043514.16|TRIT1	209	222	170	156	224	207
ENSG00000043591.5|ADRB1	12	12	9	10	10	18
ENSG00000044090.8|CUL7	304.77	341	290	269.91	293	324
ENSG00000044115.21|CTNNA1	6548	7606	6421.19	5574.07	6356	5940
ENSG00000044446.11|PHKA2	677	667	506.96	509	505	432
ENSG00000044459.15|CNTLN	213	211	195	202	239	216
ENSG00000044524.11|EPHA3	78	79	74	69	2	5
ENSG00000044574.8|HSPA5	11293	12861	9293	7973	12893	11751
ENSG00000046647.13|GEMIN8	195	207	184	147	111	116
ENSG00000046651.15|OFD1	1027	1059	898	816	703	738
ENSG00000046653.15|GPM6B	1818	2146	1938	1699	2509	2288
ENSG00000047056.15|WDR37	710	737	602	529	543	595
ENSG00000047188.16|YTHDC2	780	780	742	630	811	782
ENSG00000047230.15|CTPS2	387	473	372	399	545	483
ENSG00000047249.18|ATP6V1H	884	971	765	673	915	768
ENSG00000047315.16|POLR2B	3862.23	4200.47	3615.41	3069.69	4121.24	3701.49
ENSG00000047346.12|FAM214A	802	904	774.87	706.82	526	486.91
ENSG00000047410.14|TPR	5266	6018.99	5475	4918.97	5471	5241
ENSG00000047578.13|KIAA0556	519.71	516.91	341	408.7	350	343.88
ENSG00000047621.12|C12orf4	507	584	450	452	595	550
ENSG00000047634.15|SCML1	1100	1141	1098	1078	1567	1441
ENSG00000047644.18|WWC3	457	457	463	396	141	121
ENSG00000047648.22|ARHGAP6	242	245	239	223	178	200
ENSG00000047662.4|FAM184B	19.92	22.75	33.68	37.41	29.1	30.62
ENSG00000047849.21|MAP4	8888	10274	8129	7445	10775	10620
ENSG00000047932.14|GOPC	1211	1258	1103	924	1280.98	1140
ENSG00000048028.11|USP28	804	934	714	701	802	700
ENSG00000048052.21|HDAC9	1492	1453	1408	1259	1275	1112
ENSG00000048140.18|TSPAN17	1171	1278	988	850	1252	1309
ENSG00000048162.20|NOP16	295.08	264.69	210.75	174.94	262.8	284.6
ENSG00000048342.16|CC2D2A	1477	1421	1177	967	722	653
ENSG00000048392.11|RRM2B	706	836	781	640	733	655
ENSG00000048405.10|ZNF800	396	491	388	361	388	341
ENSG00000048471.14|SNX29	407	499	325	375	327	345
ENSG00000048544.6|MRPS10	771	839	631	586	697	733
ENSG00000048649.13|RSF1	1994.99	2167.21	2009.87	1785.91	1766.74	1719
ENSG00000048707.15|VPS13D	690	764	706	654	610	580
ENSG00000048740.18|CELF2	854	1006	892	854	2311	2362
ENSG00000048828.17|FAM120A	3160.34	3541.28	2870.18	2379.43	3125.76	3053.57
ENSG00000048991.16|R3HDM1	1362	1481	1231	1079	1527	1376
ENSG00000049089.15|COL9A2	166	233	118	104	91	150
ENSG00000049130.15|KITLG	256	303	272	256	362	343
ENSG00000049167.14|ERCC8	205.69	211	162	126	154.72	176
ENSG00000049192.15|ADAMTS6	70	93	88	74	59	48
ENSG00000049239.12|H6PD	866	908	670	619	514	506
ENSG00000049245.13|VAMP3	1019	1044	810	878	983	891
ENSG00000049246.14|PER3	396	453.89	346.95	389.93	225	219
ENSG00000049323.16|LTBP1	124	193	87	100.97	156	126
ENSG00000049449.9|RCN1	2246.05	2598.35	2060.79	1701.8	2947.71	2773.36
ENSG00000049540.17|ELN	2740	3277	1950	1847.96	1092	1214
ENSG00000049541.11|RFC2	897	1116	816	768	1155	1180
ENSG00000049618.23|ARID1B	1933.66	2096.78	1829	1737.71	1392.49	1444.57
ENSG00000049656.14|CLPTM1L	1332	1405	1218	1006	1099	1144
ENSG00000049759.18|NEDD4L	2040	2208	1923	1828	1669	1451
ENSG00000049768.15|FOXP3	32.68	52	34	12	13	21
ENSG00000049769.13|PPP1R3F	108.72	116.93	120.87	119.54	45.8	53
ENSG00000049860.14|HEXB	1757.3	1986.43	1779.33	1673.73	2383.9	2057.43
ENSG00000049883.15|PTCD2	348	427	363	347	391.98	342
ENSG00000050030.15|NEXMIF	14	14	19	24	1	3
ENSG00000050130.18|JKAMP	1321.98	1423	1206	1016	1191	1053
ENSG00000050165.17|DKK3	1394	1901	1502	1506	1726	1658
ENSG00000050344.9|NFE2L3	36	40	25	21	36	32
ENSG00000050393.11|MCUR1	1155	1335	1200	1107	1185	1183
ENSG00000050405.13|LIMA1	6330	6752	5033	4254	4884	4399
ENSG00000050426.16|LETMD1	731	757	596	671	644	701
ENSG00000050438.17|SLC4A8	874	1108	1137	1087	925	860
ENSG00000050748.17|MAPK9	896	939	779	732	833	901
ENSG00000050767.17|COL23A1	273	269	293	300	5	7
ENSG00000050820.17|BCAR1	841.26	970	670.21	662	1049.56	1064.2
ENSG00000051009.10|FAM160A2	609	679	542	567	391	431
ENSG00000051108.15|HERPUD1	754	859	527	552	588	571
ENSG00000051128.19|HOMER3	3987.3	4049.49	2694.39	2574.68	1978.08	2159.27
ENSG00000051180.17|RAD51	288	455	329	338	440	405
ENSG00000051341.14|POLQ	223	259	285	273	386	362
ENSG00000051382.8|PIK3CB	687	773	620	601	460	446
ENSG00000051596.9|THOC3	211.52	251.24	220.69	190.31	360.45	287.05
ENSG00000051620.11|HEBP2	240	223	206	178	372	300
ENSG00000051825.14|MPHOSPH9	982.77	1108.29	983.61	928.42	915	746.22
ENSG00000052126.14|PLEKHA5	631	599	644	524	442	398
ENSG00000052723.11|SIKE1	641	764	657	667	611	561
ENSG00000052749.13|RRP12	701.26	756	431.01	385.01	639	641
ENSG00000052795.13|FNIP2	593	749	537	578	806	811
ENSG00000052802.13|MSMO1	1816	1858	1564	1339	2283	1894
ENSG00000052841.15|TTC17	1533	1691	1378	1269	1469	1348
ENSG00000052850.7|ALX4	17	18	13	13	24	17
ENSG00000053108.17|FSTL4	19	30	15	20	85	92
ENSG00000053254.15|FOXN3	1544.24	1790.75	1398.19	1349.87	1489.8	1483.33
ENSG00000053371.12|AKR7A2	881	1012	613	700	804	827
ENSG00000053372.5|MRTO4	617	685	502	384	617	522
ENSG00000053501.13|USE1	613	621	405	387	341	328
ENSG00000053524.12|MCF2L2	268.34	261.35	200.52	186.1	245.9	173.94
ENSG00000053702.15|NRIP2	103	74	51	59	45	43
ENSG00000053747.16|LAMA3	58	102	107	136	97	97
ENSG00000053770.12|AP5M1	972	1029	974	801	971	874
ENSG00000053900.10|ANAPC4	826	902	762	687	752	709
ENSG00000054116.12|TRAPPC3	1129	1248	984	868	1058	984
ENSG00000054118.15|THRAP3	3277.99	3590.82	2944.86	2557.85	2993.76	2753.44
ENSG00000054148.17|PHPT1	1984	2136	1467	1421	1692	1589
ENSG00000054179.12|ENTPD2	21	25	8	12	13	19
ENSG00000054267.22|ARID4B	1318.24	1574.72	1200.17	1127.03	1245.47	1086.04
ENSG00000054277.14|OPN3	212.79	264.51	291.64	261.71	247.6	220.25
ENSG00000054282.16|SDCCAG8	449.85	517.31	420.82	407.22	495.85	435.34
ENSG00000054356.14|PTPRN	23	43	36	39	387	431
ENSG00000054392.13|HHAT	273	282	243	193	179	156
ENSG00000054523.17|KIF1B	4465.35	4869.26	3913.08	3434.76	3713.42	3442.56
ENSG00000054598.8|FOXC1	78	106	85	65	65	52
ENSG00000054611.14|TBC1D22A	340	361	281	265	284	328
ENSG00000054654.16|SYNE2	2324	2244	2290	2288	1549	1586
ENSG00000054690.13|PLEKHH1	606.56	657.81	466.42	459.78	377.3	409
ENSG00000054793.13|ATP9A	1967	2089	1565	1509	1609	1576
ENSG00000054965.10|FAM168A	7353	8116	6711	6317	4982	4700
ENSG00000054967.13|RELT	385	472	450	423	530	505
ENSG00000054983.17|GALC	296	324	337	290	247	250
ENSG00000055044.11|NOP58	905.48	1094.88	852.62	765.64	1144.33	1056.53
ENSG00000055070.17|SZRD1	3366.66	3528.75	2848.85	2582.91	2992.66	2793.47
ENSG00000055118.14|KCNH2	237	290	126	133	196	209
ENSG00000055130.16|CUL1	1485	1607.44	1253.03	1173	1699	1529
ENSG00000055147.19|FAM114A2	514	633	488	497	449	391
ENSG00000055163.20|CYFIP2	841	921	540	498	685	646
ENSG00000055208.19|TAB2	1954	2119	1694	1572	2180	1999
ENSG00000055211.14|GINM1	1191	1286.99	1092	1007	1162.99	1012
ENSG00000055332.18|EIF2AK2	2416.99	3324	2884	3040	2582.77	2402.87
ENSG00000055483.19|USP36	1366	1547	1042	1022	1394	1435
ENSG00000055609.18|KMT2C	1948	2092	1783	1798	1645	1533
ENSG00000055732.13|MCOLN3	2024	2222	1729	1715	2391	2329
ENSG00000055917.15|PUM2	3454	3940	3369	3058	3002	2852
ENSG00000055950.16|MRPL43	844.56	878.28	617.17	560.31	727.21	733.84
ENSG00000055955.16|ITIH4	38.08	19.96	9.45	10.52	29.5	23.94
ENSG00000056050.7|HPF1	292	283	232	206	313	263
ENSG00000056097.16|ZFR	2631	2852	2539	2154	2291	2039
ENSG00000056277.16|ZNF280C	174	221	182	166	151	145
ENSG00000056487.16|PHF21B	182	220	157	168	138	144
ENSG00000056558.11|TRAF1	86	110	101	83	119	124
ENSG00000056586.16|RC3H2	2140	2278	2146	2017	1929	1785
ENSG00000056736.10|IL17RB	114	143	97	81	113	98
ENSG00000056972.19|TRAF3IP2	1268	1422.21	1222	1228	1581	1476
ENSG00000056998.20|GYG2	18	26	15	11	14	9
ENSG00000057019.16|DCBLD2	5052	6339	4987.75	4785	17380	15938
ENSG00000057252.13|SOAT1	476	509	451	382	626	609
ENSG00000057608.17|GDI2	3260	3807.95	3105	2759	3789.93	3604.93
ENSG00000057657.17|PRDM1	66	60	52	56	78	70
ENSG00000057663.16|ATG5	502	594	438	448	795	793
ENSG00000057704.13|TMCC3	316	336	269	216	321	307
ENSG00000057757.10|PITHD1	627	699	514	534	735	690
ENSG00000057935.13|MTA3	1108	1139	943	907	955	965
ENSG00000058056.9|USP13	1270	1488	1244	1251	1522	1375
ENSG00000058063.16|ATP11B	1810.44	2067.21	1844.13	1647.98	1909.56	1672.42
ENSG00000058085.14|LAMC2	9	20	17	12	48	42
ENSG00000058091.17|CDK14	674	720	584	531	928	711
ENSG00000058262.10|SEC61A1	6176.06	7296.09	5692.52	5280.03	7232.43	7015.38
ENSG00000058272.19|PPP1R12A	2085.76	2397.18	2030.87	1877.1	2058.28	1798.38
ENSG00000058404.20|CAMK2B	229	283	224	232	171	169
ENSG00000058453.17|CROCC	291.85	280.77	219.97	210.45	196	203
ENSG00000058600.16|POLR3E	654	709	530	395	454	458
ENSG00000058668.14|ATP2B4	2464	2667	2045	2049	3809	3687
ENSG00000058673.16|ZC3H11A	4086.73	3964.93	4085.59	3586.12	3491.3	2988.54
ENSG00000058729.11|RIOK2	410	419	345	298	372	345
ENSG00000058799.15|YIPF1	330	342	240	218	270	205
ENSG00000058804.12|NDC1	767	1081	955	961	929	808
ENSG00000058866.15|DGKG	287.12	389	298	305	387.16	336
ENSG00000059122.16|FLYWCH1	821	879	550	611.36	901	1037
ENSG00000059145.18|UNKL	107.89	156.46	103.08	83.41	75.06	63.98
ENSG00000059378.12|PARP12	98	143	148	122	91	74
ENSG00000059573.9|ALDH18A1	1785	2079	1639	1660	2098	1885
ENSG00000059588.10|TARBP1	823	840	782	715	487	467
ENSG00000059691.12|GATB	500.57	548.32	377.82	374	539.88	463
ENSG00000059728.11|MXD1	633	720.29	572	594.54	487.84	531.24
ENSG00000059758.8|CDK17	706	770	817	722	828	719
ENSG00000059769.20|DNAJC25	141	156	145	132	175	129
ENSG00000059804.16|SLC2A3	331	409	564	687	918	873
ENSG00000059915.17|PSD	58.75	74.02	42.66	51.24	28.1	31.54
ENSG00000060069.16|CTDP1	294	282	259	250	301	354
ENSG00000060138.13|YBX3	1441	1595	1144	1018.08	1533	1517
ENSG00000060140.9|STYK1	10	9	13	6	42	28
ENSG00000060237.17|WNK1	4746	5272	4625	4586	4192	3914
ENSG00000060339.14|CCAR1	2452	2672	2169	1895	2623	2265
ENSG00000060491.16|OGFR	1392	1581	1139	1024	1024	1178
ENSG00000060558.3|GNA15	8	15	13	10.22	26	23
ENSG00000060642.10|PIGV	524	580	481	386	382	337
ENSG00000060656.20|PTPRU	33	56	26	29	26	34
ENSG00000060688.13|SNRNP40	846	941	772	692	907	828
ENSG00000060709.15|RIMBP2	1432.97	1617.97	1233.98	1182.93	851.99	834.99
ENSG00000060749.15|QSER1	1124	1327	1340	1152	1309	1215
ENSG00000060762.19|MPC1	791	829	725	705	981	929
ENSG00000060971.18|ACAA1	1384.34	1489.59	1009.89	856.26	1348.76	1267.25
ENSG00000060982.15|BCAT1	418	521	331	274	722	751
ENSG00000061273.18|HDAC7	1186.04	1249.61	811.08	764.63	927.93	950.09
ENSG00000061455.11|PRDM6	138	174	142	147	189	176
ENSG00000061676.15|NCKAP1	7106	8225	6817	5996	6336	5639
ENSG00000061794.13|MRPS35	554	562	440	357	592	567
ENSG00000061936.9|SFSWAP	1310	1292	962	860	795	778
ENSG00000061938.18|TNK2	1580.91	1701.88	965.89	930.94	1160.9	1299.64
ENSG00000061987.16|MON2	882	986	816	705	709	591
ENSG00000062096.14|ARSF	283	292	246	224	23	6
ENSG00000062194.16|GPBP1	1562	1759	1377	1307	1280	1128
ENSG00000062282.15|DGAT2	185	187	172	178	79	80
ENSG00000062370.16|ZNF112	159	168	146	125	147	105
ENSG00000062485.19|CS	4386.98	4643.89	3461.94	3299.82	4427.08	4231
ENSG00000062582.14|MRPS24	420	450.96	258	257	361	342.78
ENSG00000062598.18|ELMO2	2404.99	2486.99	2160.98	1785.98	1662.99	1624.99
ENSG00000062650.19|WAPL	1732	1971	1524	1444	1792	1685
ENSG00000062716.13|VMP1	2150	2505	2189	2125	3066	2735
ENSG00000062725.10|APPBP2	2406	2608	2199	2106	2149	2020
ENSG00000062822.13|POLD1	795	932	672	672	1046	1246
ENSG00000063015.19|SEZ6	96	132	103	98	28	14
ENSG00000063046.17|EIF4B	7273.22	7754.56	5533.17	5156.34	5911	5601.83
ENSG00000063169.10|BICRA	95	110	71	94	71	110
ENSG00000063176.15|SPHK2	351.45	439.03	283.44	285.4	346	331.18
ENSG00000063177.13|RPL18	2269	2538	1736	1684	1838	1863
ENSG00000063180.9|CA11	624	577	366	323	347	329
ENSG00000063241.8|ISOC2	244	220	169	144	175	200
ENSG00000063244.12|U2AF2	2994	3360	2580	2360	2471	2537
ENSG00000063245.14|EPN1	825	967.48	605	665	908.84	956.51
ENSG00000063322.14|MED29	1190	1245	903	830	700	688
ENSG00000063587.14|ZNF275	574	584	536	496	468	423
ENSG00000063601.17|MTMR1	831	960	862	717	961	923
ENSG00000063660.9|GPC1	3881	4801	3219	3074	3931	4497
ENSG00000063761.16|ADCK1	242	222	161	146	140	108
ENSG00000063854.13|HAGH	676	750	534	562	528	550
ENSG00000063978.16|RNF4	2397.69	2561	2271	2091	2439.02	2410.61
ENSG00000064012.21|CASP8	257	293	248	208	219	208
ENSG00000064042.18|LIMCH1	28	32	18	31	12	8
ENSG00000064102.15|INTS13	558	579	536	482	646	559
ENSG00000064115.11|TM7SF3	1569.1	1797.65	1412.51	1300.77	1546.98	1478.09
ENSG00000064195.7|DLX3	38	42	30	20	68	56
ENSG00000064199.6|SPA17	179.57	201.28	195.35	193.67	240	224.36
ENSG00000064225.12|ST3GAL6	432.37	499.7	460.25	416.88	323	314.3
ENSG00000064300.9|NGFR	111	156	36	22	78	101
ENSG00000064309.14|CDON	419	446	396	339	449	396
ENSG00000064313.12|TAF2	1070	1119	1037	901	1066	1003
ENSG00000064393.16|HIPK2	864	858	529	548	929	903
ENSG00000064419.13|TNPO3	1813	1943	1705	1566	1932	1846
ENSG00000064489.22|BORCS8-MEF2B	78.42	87.37	66.88	63.97	49.06	52.29
ENSG00000064490.14|RFXANK	1157.8	1159.33	710.13	713.13	785.27	815.37
ENSG00000064545.14|TMEM161A	472	571	345	361	444	504
ENSG00000064547.14|LPAR2	321	346	284	249	238	215
ENSG00000064601.18|CTSA	4704.01	5499.74	3390.34	3515.07	5510.38	5448.29
ENSG00000064607.17|SUGP2	10768	11250	9317	8855.09	9033	9099
ENSG00000064651.14|SLC12A2	362	371	324	310	444	412
ENSG00000064652.11|SNX24	152	151	162	111	148	102
ENSG00000064666.15|CNN2	1742.59	1918.95	1195.57	1142.34	1705.57	1844.94
ENSG00000064687.12|ABCA7	1276	1319	777	817	1589	1718
ENSG00000064692.19|SNCAIP	401	438	284	227.99	79	58
ENSG00000064703.12|DDX20	392	510	347	363.61	496	446
ENSG00000064726.9|BTBD1	2649	3137	2547	2162	2807	2586
ENSG00000064763.11|FAR2	34	35	41	42	25	31
ENSG00000064932.16|SBNO2	533	659	503	449	490	535
ENSG00000064933.17|PMS1	424	457	424	378	507	463
ENSG00000064961.19|HMG20B	1310	1458	977	844	1068	1201
ENSG00000064989.13|CALCRL	645	779	737	679	3142	2939
ENSG00000064995.17|TAF11	715	899	714	594	685	620
ENSG00000064999.15|ANKS1A	844	853	721	714	740	697
ENSG00000065000.17|AP3D1	5802	6349	4598	4242	5366	5526
ENSG00000065029.15|ZNF76	1553	1622	1332	1244	1139	1171
ENSG00000065054.14|SLC9A3R2	357	434	274	217	359	412
ENSG00000065057.8|NTHL1	195	227	175	163	171	190
ENSG00000065060.17|UHRF1BP1	1011	1126.14	842	811	882	920
ENSG00000065135.11|GNAI3	1840.76	1981.84	1571.95	1480	2042.71	1892.98
ENSG00000065150.19|IPO5	2545	3077	2597	2090	3040	2877
ENSG00000065154.11|OAT	2265	2604	2088	1821	2626	2464
ENSG00000065183.16|WDR3	591	687	579	410	635	583
ENSG00000065243.20|PKN2	1031	1253	1046	933	967	1005
ENSG00000065268.10|WDR18	316	395	207	222	225	249
ENSG00000065308.5|TRAM2	1969	2176	1862.99	1732.95	1925	1915.99
ENSG00000065320.9|NTN1	221	301	235	219	131	166
ENSG00000065328.16|MCM10	725	914	813	670	940	921
ENSG00000065357.20|DGKA	669	742	509	476	667	541
ENSG00000065361.15|ERBB3	311	383	237	221	209	192
ENSG00000065413.20|ANKRD44	745	820	733	654	724	668
ENSG00000065427.14|KARS	1671.71	1810	1475	1215	1693.01	1538
ENSG00000065457.10|ADAT1	619	641	481	513.87	550	582
ENSG00000065485.20|PDIA5	286	322	241	279	380	366
ENSG00000065491.8|TBC1D22B	412.14	426.49	322.27	295.58	396.58	377.87
ENSG00000065518.8|NDUFB4	779	853	674	582	686	663
ENSG00000065526.11|SPEN	2023	2057	1627	1602	1335	1334
ENSG00000065534.18|MYLK	1159.81	1359.32	1062.74	1086.42	2223.69	2360.73
ENSG00000065548.18|ZC3H15	1388	1428	1112	1037	1321	1171
ENSG00000065559.15|MAP2K4	965.99	1057	932.97	789.99	987	834.99
ENSG00000065600.12|TMEM206	304	346	286	251	377	416
ENSG00000065613.14|SLK	2137	2451	2083	1814	2488	2276
ENSG00000065615.14|CYB5R4	277	323	252	240	498	381
ENSG00000065621.15|GSTO2	20	26	19	16	28	30
ENSG00000065665.21|SEC61A2	352.24	384.55	306.4	280.64	341.55	313.22
ENSG00000065675.14|PRKCQ	48	58	35	38	205	210
ENSG00000065717.15|TLE2	2741	2887	1766	1684	1312	1434
ENSG00000065802.12|ASB1	1435	1545	1198	1114	1343	1271
ENSG00000065809.13|FAM107B	320	389	253	235	230	215
ENSG00000065882.16|TBC1D1	175	231	188	143	337	328
ENSG00000065883.16|CDK13	1190	1266	1050	985	1122	1033
ENSG00000065911.12|MTHFD2	1999.39	2424.38	2044.97	1991.17	2662.91	2586.52
ENSG00000065923.10|SLC9A7	427	434	323	325	616	629
ENSG00000065970.9|FOXJ2	1275	1412	1041	1032	1218	1275
ENSG00000065978.19|YBX1	9401.7	10608.6	8685.76	7849.51	11443.45	11009.78
ENSG00000065989.16|AC011529.1	197	291	264	285	415	370
ENSG00000066027.12|PPP2R5A	967	976	851	712	943	824
ENSG00000066044.15|ELAVL1	1868	2203	1873.72	1750	1989.85	2075
ENSG00000066084.13|DIP2B	613	703	478	471	611	560
ENSG00000066117.14|SMARCD1	4842	5177	4526	3875	3191	3050
ENSG00000066135.13|KDM4A	2046.14	2301.05	1779.9	1670.22	1827.9	1676.68
ENSG00000066136.20|NFYC	1031	1010.28	773.05	728.31	687.47	703.66
ENSG00000066230.11|SLC9A3	63.75	60.44	61.11	45.63	60.02	31.68
ENSG00000066279.18|ASPM	1693	2042	2685	2512	2679	2476
ENSG00000066322.15|ELOVL1	1675	1907	1411	1239	2110	1943
ENSG00000066379.15|ZNRD1	171.93	184.24	147.02	128.16	216.56	195.08
ENSG00000066422.4|ZBTB11	575.52	618	598.33	505.42	711.69	665.97
ENSG00000066427.22|ATXN3	249	300	216	229	220	187
ENSG00000066455.13|GOLGA5	1186	1198	1025	861	1029	852
ENSG00000066557.6|LRRC40	514	510	441	428	589	476
ENSG00000066583.12|ISOC1	379	450	366	296	423	415
ENSG00000066629.17|EML1	501	593	457	443	1144	1095
ENSG00000066651.20|TRMT11	240	262	333	249	308	287
ENSG00000066654.14|THUMPD1	780	836	683	670	777	718
ENSG00000066697.14|MSANTD3	772	910	652	638	1249.86	1148
ENSG00000066735.14|KIF26A	252	306	222	208	104	110
ENSG00000066739.12|ATG2B	1062	1227	932	862	763	662
ENSG00000066777.9|ARFGEF1	1534	1705.12	1480.32	1329	1676.13	1489.12
ENSG00000066827.16|ZFAT	321	372.39	304	260	299	254
ENSG00000066855.16|MTFR1	416.13	492	442	326.11	567.27	518.04
ENSG00000066923.17|STAG3	160.53	133.78	127.2	117.47	103.91	92.76
ENSG00000066926.11|FECH	800	794	580	509	859	725
ENSG00000066933.16|MYO9A	1007.85	1046	1120	1022	911	835
ENSG00000067048.17|DDX3Y	2402	2753	2718	2657	2423	2159
ENSG00000067057.17|PFKP	2185.97	2667	2670.98	2777.99	3376	3671
ENSG00000067064.11|IDI1	3465	3778	3269	2843.96	4229.27	4052
ENSG00000067066.17|SP100	550	608	513.47	514.88	389.66	338.87
ENSG00000067082.15|KLF6	1479	1774	1381	1442	2091	2084
ENSG00000067113.17|PLPP1	409.79	393.38	295.04	292.55	375.76	343.67
ENSG00000067141.17|NEO1	2761	3048	2181	2179	2653	2301
ENSG00000067167.8|TRAM1	5868	6225	5684	5094	2728	2451
ENSG00000067177.15|PHKA1	522.56	651.28	536	526.1	442.7	410.83
ENSG00000067182.7|TNFRSF1A	980	1134	933	944	1040	1045
ENSG00000067191.16|CACNB1	888	963	635	700.94	604	601
ENSG00000067208.14|EVI5	388	415	347	314	365	287
ENSG00000067221.14|STOML1	624	706	563	523	540	623
ENSG00000067225.18|PKM	44233	51167	47183	43207	56056	53202
ENSG00000067248.10|DHX29	1121	1143	1052	847	1100	1009
ENSG00000067334.14|DNTTIP2	870	939	762	600	1144	1114
ENSG00000067365.14|METTL22	278	290	189	198	210	199
ENSG00000067369.13|TP53BP1	2293.13	2377.78	1929.87	1598	2133.47	1959.67
ENSG00000067445.20|TRO	1429	1376	784	766	494	410
ENSG00000067533.6|RRP15	324	399	294	250	260	215
ENSG00000067560.11|RHOA	7563	8496	6810	6117.1	8238	7855
ENSG00000067596.11|DHX8	2062	2215	1765	1649	1931	1848
ENSG00000067601.8|PMS2P4	58.07	53	35	45.4	31.44	20.59
ENSG00000067606.17|PRKCZ	205.15	250.4	126.54	89.59	144.43	113.65
ENSG00000067646.12|ZFY	439	458	391	404	437	357
ENSG00000067704.10|IARS2	2781	3153	2742	2455	3032	2740
ENSG00000067798.16|NAV3	64	126	80	66	460	417
