Ctrl_923_R2B1	LMP.Olap_923_R2B1	Ctrl_923_R3B1	LMP.Olap_923_R3B1	Ctrl_923_R1B2	LMP.Olap_923_R1B2
ENSG00000035403.17|VCL	821.98	1059.1	972.8	1206.21	945.44	1084.04
ENSG00000035499.13|DEPDC1B	603	501	698	558	685	415
ENSG00000035664.11|DAPK2	89	109	124	93	108	70
ENSG00000035681.9|NSMAF	597	559	738	623	748	505
ENSG00000035687.10|ADSS	713	790	743	853	783	740
ENSG00000035862.12|TIMP2	14234.82	16869.36	17726.9	18654.96	15706.49	15224.71
ENSG00000035928.16|RFC1	2321	2692	2663	2831	2410	2306
ENSG00000036054.13|TBC1D23	750	791	779	940	737	656
ENSG00000036257.13|CUL3	1800	1524	2080	1855	2035	1581
ENSG00000036448.10|MYOM2	72	84	124	82	98	62
ENSG00000036549.13|AC118549.1	1057	861	1234	1033	1182	781
ENSG00000036565.15|SLC18A1	123	229	109	211	154	200
ENSG00000036672.16|USP2	443	662	620	761	386	573
ENSG00000037042.9|TUBG2	316.47	448.14	458.58	533.07	464.41	448.71
ENSG00000037241.7|RPL26L1	553	508.96	534	526	598.95	485.92
ENSG00000037474.15|NSUN2	1670	1739	1966	2066	1844	1748
ENSG00000037637.11|FBXO42	593	649	659	652	720	525
ENSG00000037749.12|MFAP3	790	826	968	1034	929	853
ENSG00000037757.14|MRI1	371.41	571.03	503	621.02	523.74	452.94
ENSG00000037897.17|METTL1	276	291	450.96	349	382	304
ENSG00000038002.9|AGA	154	137	185	131	204	128
ENSG00000038210.13|PI4K2B	366.69	443.29	387.39	524.14	443.37	411.94
ENSG00000038219.13|BOD1L1	1552	1957	2041	2111	1847	1739
ENSG00000038274.17|MAT2B	960	668	1041	797	1077	640
ENSG00000038358.15|EDC4	1409.97	1970.78	2156.8	2094.08	1854.51	1816.12
ENSG00000038382.20|TRIO	10564	8857	13487	9301	11692	7846
ENSG00000038427.16|VCAN	5956	5166	7703	5589	6574.59	4312
ENSG00000038532.16|CLEC16A	565	630	748	650	567	545
ENSG00000039068.19|CDH1	81	82	86	79	63	52
ENSG00000039123.16|MTREX	1850.35	1794.32	2105.87	2225.14	1895.99	1699.27
ENSG00000039139.9|DNAH5	14	5	21	9	19	7
ENSG00000039319.17|ZFYVE16	1167.79	1350.99	1437.48	1576.9	1367.27	1303.14
ENSG00000039523.20|RIPOR1	997	1501	1474.89	1362	1157	1352
ENSG00000039560.14|RAI14	1387	1319	1522	1455	1662	1228
ENSG00000039650.12|PNKP	676.52	1073.44	934.29	971.67	738.21	867.43
ENSG00000040199.18|PHLPP2	503.92	369.12	593.87	438	544	389.48
ENSG00000040275.17|SPDL1	746	659	910	854	773	595
ENSG00000040341.18|STAU2	1171.42	985.89	1203.81	1032.67	1158.91	878.88
ENSG00000040487.13|PQLC2	287	312	397	349	322	345
ENSG00000040531.14|CTNS	418	421	513	509	461	450
ENSG00000040608.14|RTN4R	107	156	163	131	122	140
ENSG00000040633.13|PHF23	1371	1444	1667	1455	1534	1377
ENSG00000040933.15|INPP4A	1004	1320	1201	1507	1211	1246
ENSG00000041353.10|RAB27B	22.49	27.8	20	34	25	36
ENSG00000041357.16|PSMA4	2044	1911	2434	2402	2385	1838
ENSG00000041515.16|MYO16	193	192	275	211	221	176
ENSG00000041802.11|LSG1	1118	1243	1445	1365	1243	1196
ENSG00000041880.14|PARP3	85	160	143	155	116	162
ENSG00000041982.16|TNC	39069	34071	53087	39396	46387	32791
ENSG00000041988.15|THAP3	207.67	223.53	285.65	232.4	209.17	231.44
ENSG00000042088.13|TDP1	745	723	821	750	817	610
ENSG00000042286.15|AIFM2	96	180	145	188	135	158
ENSG00000042317.17|SPATA7	140.21	137.04	155	140.03	154	98
ENSG00000042429.12|MED17	962	834.49	1032.48	950.55	996.59	679.36
ENSG00000042445.14|RETSAT	617.98	673.94	764	828.94	633.85	659.96
ENSG00000042493.16|CAPG	41	50	35	51	28	34
ENSG00000042753.11|AP2S1	1049	1163	1236	1240	1247	1148
ENSG00000043093.14|DCUN1D1	757	704	804	863	803	629
ENSG00000043143.20|JADE2	202	438	298	412	271	442
ENSG00000043355.12|ZIC2	228	312	337	403	259	301
ENSG00000043514.16|TRIT1	423	487	454	497	473	345
ENSG00000043591.5|ADRB1	2	18	13	11	6	15
ENSG00000044090.8|CUL7	490.99	664.85	627.95	673	518.95	555.89
ENSG00000044115.21|CTNNA1	9922.61	9531	11940	10808	11236	9115
ENSG00000044446.11|PHKA2	272.53	256	371.81	267	312	214
ENSG00000044459.15|CNTLN	570	417	630	494	576	401
ENSG00000044524.11|EPHA3	4138	3709	4334	3884	4070	2995
ENSG00000044574.8|HSPA5	12089	9954	14118	11479	13206	10149
ENSG00000046647.13|GEMIN8	189	226	273	211	214	179
ENSG00000046651.15|OFD1	940	997	1068	1077	1022	751
ENSG00000046653.15|GPM6B	18493	15829	21290	18805	20111	14393
ENSG00000047056.15|WDR37	184	291	243	255	202	231
ENSG00000047188.16|YTHDC2	738	907	926	956	864	686
ENSG00000047230.15|CTPS2	597	514	655	604	626	475
ENSG00000047249.18|ATP6V1H	692	718	742	774	755	688
ENSG00000047315.16|POLR2B	3922.39	3912.58	4398.39	4556.68	4267.54	3826.79
ENSG00000047346.12|FAM214A	448	672.55	421.81	700	457.62	559
ENSG00000047365.12|ARAP2	597	498	638	570	637	446
ENSG00000047410.14|TPR	4552	5096	6079	5602.99	5449	4473
ENSG00000047578.13|KIAA0556	620.86	698.97	838.78	764.84	676.32	630.79
ENSG00000047579.19|DTNBP1	391	339	446	392	407	371
ENSG00000047621.12|C12orf4	429	482	490	522	427	476
ENSG00000047634.15|SCML1	299	462	414	445	375	396
ENSG00000047644.18|WWC3	1114	1260	1512	1271	1297	1180
ENSG00000047648.22|ARHGAP6	210	425	232	425	233	352
ENSG00000047849.21|MAP4	6700	7531	9007	8288	7733	7040
ENSG00000047932.14|GOPC	1199	1136	1461	1361.99	1261	1134.99
ENSG00000048028.11|USP28	655	690	736	848	739	651
ENSG00000048052.21|HDAC9	1038	1253	1160	1331	1111	1091
ENSG00000048140.18|TSPAN17	733	675	1000	685	807	576
ENSG00000048162.20|NOP16	565.74	518.68	724.22	585.27	667.09	566.13
ENSG00000048342.16|CC2D2A	490	475	712	649	589	483
ENSG00000048392.11|RRM2B	497	534	603	659	609	509
ENSG00000048405.10|ZNF800	541	526	638	663	566	529
ENSG00000048471.14|SNX29	307	269	322	261	322	225
ENSG00000048544.6|MRPS10	840	696	892.99	769.94	867	634
ENSG00000048649.13|RSF1	2607	2536.97	2971.92	2887.56	2809.46	2369.43
ENSG00000048707.15|VPS13D	723	695	944	676	714	596
ENSG00000048740.18|CELF2	2082	2218	2427	2444	2210	1899
ENSG00000048828.17|FAM120A	2910.67	3231.57	3767.12	3671.7	3309.64	3286.91
ENSG00000048991.16|R3HDM1	1595	1581	2013	1813	1794	1496
ENSG00000049089.15|COL9A2	87	130	144	141	114	101
ENSG00000049167.14|ERCC8	286	307.1	346.4	301.07	415	260.21
ENSG00000049192.15|ADAMTS6	134	91	127	96	115	71
ENSG00000049239.12|H6PD	843	714	962	814	934	632
ENSG00000049245.13|VAMP3	1195	1319	1373	1689	1313	1406
ENSG00000049246.14|PER3	599	722	717.94	821	703.94	678
ENSG00000049323.16|LTBP1	165	158	209	180	193	144
ENSG00000049449.9|RCN1	5522.92	5021.69	6371.42	5756.78	5901.66	4628.66
ENSG00000049540.17|ELN	1641	6047.09	2320.67	5849.95	1843.84	5719
ENSG00000049541.11|RFC2	1644	1840	1871	2049	1863	1834
ENSG00000049618.23|ARID1B	1291.64	1375	1836.57	1480.34	1564.6	1228.92
ENSG00000049656.14|CLPTM1L	1740	1596	2325	1784	2028	1646
ENSG00000049759.18|NEDD4L	1330	1460	1480	1417	1437	1125
ENSG00000049769.13|PPP1R3F	53.96	32.75	80.7	42	82.93	57.7
ENSG00000049860.14|HEXB	1641.75	1809.88	1911.59	2021.17	1725.42	1497.38
ENSG00000049883.15|PTCD2	428	489	555	550	498	476
ENSG00000050130.18|JKAMP	1707	1746	1845	1947.98	1813	1685
ENSG00000050165.17|DKK3	3893	4793	4776	5359	4256	4798
ENSG00000050344.9|NFE2L3	601	574	746	614	627	472
ENSG00000050393.11|MCUR1	1096	1099	1432	1313	1245	1051
ENSG00000050405.13|LIMA1	5822	5946	6590	6868	6605	5655
ENSG00000050426.16|LETMD1	231	398	326	376	304	302
ENSG00000050438.17|SLC4A8	688	726	855	823	771	671
ENSG00000050555.18|LAMC3	41	131	101	113	58	114
ENSG00000050748.17|MAPK9	586	534	682	624	690	533
ENSG00000050767.17|COL23A1	8	16	9	21	6	21
ENSG00000050820.17|BCAR1	466.45	708	787	714.01	550.47	699
ENSG00000051009.10|FAM160A2	203	331	298	289	234	246
ENSG00000051108.15|HERPUD1	485	544	511	494	576	497
ENSG00000051128.19|HOMER3	750.57	1021.07	1122.81	1073.68	911.94	1023.03
ENSG00000051180.17|RAD51	289	405	354	480	366	317
ENSG00000051341.14|POLQ	557	917	655	972	550	820
ENSG00000051382.8|PIK3CB	463	386	422	452	476	338
ENSG00000051523.11|CYBA	6	16	8	19	10	9
ENSG00000051596.9|THOC3	711.17	965.9	862.89	1131.45	824.88	987.35
ENSG00000051620.11|HEBP2	145	120	166	141	127	106
ENSG00000051825.14|MPHOSPH9	1214.94	1275	1456	1462	1351	1083.56
ENSG00000052723.11|SIKE1	937	918	926	1040	910	810
ENSG00000052749.13|RRP12	439.04	454	671.86	505.32	549.08	487
ENSG00000052795.13|FNIP2	405	394	563	486	472	425
ENSG00000052802.13|MSMO1	2448	1375	2844	1823	3147	1577
ENSG00000052841.15|TTC17	1619	1840	1935	1955	1872	1546
ENSG00000053254.15|FOXN3	1158.82	1152.76	1302.15	1240.6	1298.34	1002.41
ENSG00000053371.12|AKR7A2	586.98	653	734	733	644	651
ENSG00000053372.5|MRTO4	1191	1171	1438	1400	1487	1199
ENSG00000053438.10|NNAT	27	34	41	33	23	21
ENSG00000053501.13|USE1	197	223	272	230	214	172
ENSG00000053702.15|NRIP2	30	65	69	47	64	40
ENSG00000053747.16|LAMA3	44	60	49	70	38	51
ENSG00000053770.12|AP5M1	852	892	1052	1171	957	881
ENSG00000053900.10|ANAPC4	525	519	554	571	523	513
ENSG00000054116.12|TRAPPC3	601	633	683	645	713	532
ENSG00000054118.15|THRAP3	3560.91	3830.94	4603	4290.97	3845.95	3067.85
ENSG00000054148.17|PHPT1	617	804	910	873	838	712.97
ENSG00000054267.22|ARID4B	1218	1323.38	1483.36	1482.9	1424	1149.01
ENSG00000054277.14|OPN3	121.59	56.66	142.37	51.66	141.11	55.96
ENSG00000054282.16|SDCCAG8	243.31	222.32	274.46	292.44	240.95	228.93
ENSG00000054356.14|PTPRN	29	39	37	37	33	34
ENSG00000054392.13|HHAT	65	56	55	90	39	54
ENSG00000054523.17|KIF1B	6262.39	5970.63	7562.37	6867.75	7049.28	5514.96
ENSG00000054598.8|FOXC1	106	118	150	137	135	101
ENSG00000054611.14|TBC1D22A	203	236	238	251	211	197
ENSG00000054654.16|SYNE2	1211	1716	1983	1725	1523	1317
ENSG00000054690.13|PLEKHH1	294.32	325.74	404.01	311.99	337.46	239.67
ENSG00000054793.13|ATP9A	2607	3048	3408	3084	2928	2520
ENSG00000054965.10|FAM168A	4691	5113	5682	5581	5504	4376
ENSG00000054967.13|RELT	363.61	516	701	668	521	525
ENSG00000055044.11|NOP58	1199.29	1135.55	1441.61	1340.62	1310.81	1072.4
ENSG00000055070.17|SZRD1	3688.19	3791	4932.56	4301.38	4374.64	3780.65
ENSG00000055118.14|KCNH2	460	922	630	916	510	763
ENSG00000055130.16|CUL1	2195.75	2080	2672	2474.74	2355.04	2010
ENSG00000055147.19|FAM114A2	511	444	537	497	483	385
ENSG00000055163.20|CYFIP2	845	850.99	939	795.51	832	637
ENSG00000055208.19|TAB2	1501	1479	1690	1638	1714	1213
ENSG00000055211.14|GINM1	429	492	471	625	444	454
ENSG00000055332.18|EIF2AK2	2153.95	1966.96	2420.96	2424	2259.96	1907
ENSG00000055483.19|USP36	987	1385	1368	1365	1250	1279
ENSG00000055609.18|KMT2C	2010	2277	2685	2202	2230	1691
ENSG00000055917.15|PUM2	2836	2776	3381	3341	3340	2670
ENSG00000055950.16|MRPL43	182	248.18	285.38	252.26	262.19	248.12
ENSG00000056050.7|HPF1	480	402	542	508	462	341
ENSG00000056097.16|ZFR	3706	3433	4388	3981	3853	3135
ENSG00000056277.16|ZNF280C	243	205	292	254	230	179
ENSG00000056487.16|PHF21B	310	329	407	276	404	248
ENSG00000056558.11|TRAF1	1	17	10	10	11	11
ENSG00000056586.16|RC3H2	2104	2329	2536	2576	2370	2163
ENSG00000056736.10|IL17RB	131	97	110	131	108	106
ENSG00000056972.19|TRAF3IP2	300	330	334	331	313.08	241
ENSG00000056998.20|GYG2	477	464	495	469	501	367
ENSG00000057019.16|DCBLD2	1758	1931	2052	2294	1988	1814
ENSG00000057252.13|SOAT1	1179	1196	1348	1504	1211	1214
ENSG00000057608.17|GDI2	2569	2270	2875	2480	2768	2111
ENSG00000057663.16|ATG5	492	363	505	431	476	363
ENSG00000057704.13|TMCC3	17	34	40	45	27	18
ENSG00000057757.10|PITHD1	807	931	838	949	876	768
ENSG00000057935.13|MTA3	892	1000	1020	999	1025	766
ENSG00000058056.9|USP13	1057	993	1189	1227	1104	990
ENSG00000058063.16|ATP11B	796.59	779.07	762.26	809.15	745.2	654.82
ENSG00000058085.14|LAMC2	8	13	5	20	9	21
ENSG00000058091.17|CDK14	908	613	1048	656	942	562
ENSG00000058262.10|SEC61A1	7003.59	8233.7	8963.99	8775.61	7906.36	8074.38
ENSG00000058272.19|PPP1R12A	1050.35	1068.95	1355.39	1219.58	1251.95	989.61
ENSG00000058404.20|CAMK2B	167	305	267	360	178	321
ENSG00000058453.17|CROCC	302.9	700.52	527.41	687.37	332.41	666.33
ENSG00000058600.16|POLR3E	617	610	825	651	729	612
ENSG00000058668.14|ATP2B4	1082	1254	1416	1328	1280	1001
ENSG00000058673.16|ZC3H11A	3113.43	2568.3	3522.32	3272.69	2933.23	2542.27
ENSG00000058729.11|RIOK2	465.95	507	557	601.78	558	468
ENSG00000058799.15|YIPF1	235	275	301	260	319	265
ENSG00000058804.12|NDC1	1528	1610	1746	1970	1726	1476
ENSG00000058866.15|DGKG	150	166	207	240	194	168
ENSG00000059122.16|FLYWCH1	295	484	491	464	372	505
ENSG00000059145.18|UNKL	125.32	237.43	224.93	197.61	184.33	179.73
ENSG00000059377.17|TBXAS1	20	10	16	18	24	20
ENSG00000059378.12|PARP12	436	462	588	497	483	392
ENSG00000059573.9|ALDH18A1	1382	1284	1622	1375	1405	1241
ENSG00000059588.10|TARBP1	957	1161	987	1084	925	837
ENSG00000059691.12|GATB	557.89	595.17	688.39	639.9	627.58	576.53
ENSG00000059728.11|MXD1	302	473	407.29	588.54	368	411
ENSG00000059758.8|CDK17	726	654	828	808	863	629
ENSG00000059769.20|DNAJC25	178	149	208.81	199	182	154
ENSG00000059804.16|SLC2A3	2023.97	2219	3179.97	2727.97	2884	1729
ENSG00000059915.17|PSD	235	344.72	471.58	319	316.97	360.14
ENSG00000060069.16|CTDP1	275	322	391	353	313	303
ENSG00000060138.13|YBX3	2169	2992	2632	3003	2400	2659
ENSG00000060237.17|WNK1	5378	5594	6962	5980	6188	5124
ENSG00000060339.14|CCAR1	1821	1757	2426	2277	2206	1798.22
ENSG00000060491.16|OGFR	687	797	1160	883	816	772
ENSG00000060642.10|PIGV	143	132	144	130	125	112
ENSG00000060656.20|PTPRU	15	27	41	31	54	27
ENSG00000060688.13|SNRNP40	1358	1365	1591	1449	1521	1319
ENSG00000060749.15|QSER1	2503	2312	2904	2849	2796	2288
ENSG00000060762.19|MPC1	1330	1502	1663	1910	1672	1522
ENSG00000060971.18|ACAA1	665.25	887.97	937.87	932.63	849.65	845.33
ENSG00000060982.15|BCAT1	7516	6738	8482	8421	8081	6730
ENSG00000061273.18|HDAC7	738.85	1038.68	1059.8	1035.25	868.15	898.89
ENSG00000061337.15|LZTS1	2467	4181	3524	4388	2930	4796
ENSG00000061656.9|SPAG4	11	34	19	14	10	27
ENSG00000061676.15|NCKAP1	4561	4321	4971	4578	4872	3747
ENSG00000061794.13|MRPS35	795	760	879	936	842	780
ENSG00000061936.9|SFSWAP	881	991	1182	987	987	854
ENSG00000061938.18|TNK2	428.93	484.96	674.93	460.91	507.99	444.98
ENSG00000061987.16|MON2	874	1037	1085	1186	1002	870
ENSG00000062038.14|CDH3	10.77	10	12	11	9	6
ENSG00000062194.16|GPBP1	2286	2303	2693	2298	2572	1898
ENSG00000062282.15|DGAT2	224	314	237	321	242	241
ENSG00000062370.16|ZNF112	220	218	252	231	201	184
ENSG00000062485.19|CS	4564.16	3971.52	5915.6	4883.63	5497.3	3845.61
ENSG00000062524.16|LTK	27	80	41	57	34	34
ENSG00000062582.14|MRPS24	355	315	444.32	366	376.94	306.73
ENSG00000062598.18|ELMO2	1497.97	1339.98	1815.98	1567	1611.98	1338
ENSG00000062650.19|WAPL	916	940	1173	1078	1033	921
ENSG00000062716.13|VMP1	1646	1800	2031	2154	1840	1578
ENSG00000062725.10|APPBP2	1582	1577	1720	1805	1797	1403
ENSG00000062822.13|POLD1	667	1328.44	1193	1302.68	860	1268
ENSG00000063015.19|SEZ6	81	70	125	87	97	87
ENSG00000063046.17|EIF4B	9412.85	12187.67	10854.77	11908.31	9769.6	9209.93
ENSG00000063127.15|SLC6A16	78	63	89	56	80	40
ENSG00000063169.10|BICRA	201	265	316	233	223	210
ENSG00000063176.15|SPHK2	239.12	266.82	382.29	292.8	283.63	267.23
ENSG00000063177.13|RPL18	5119	5592	6101	5263	5834	4531
ENSG00000063180.9|CA11	488	671	594	692	540	587
ENSG00000063241.8|ISOC2	276	316	374	299	324	319
ENSG00000063244.12|U2AF2	3957	4144	5858	4400	4829	3945
ENSG00000063245.14|EPN1	901	1211	1458	1216	981	1050
ENSG00000063322.14|MED29	1526	1976	2007	2061	1541	1781
ENSG00000063438.17|AHRR	58.17	86.29	82.61	79.04	89.4	67.93
ENSG00000063587.14|ZNF275	664	777	916	874	788	660
ENSG00000063601.17|MTMR1	840	803	990	958	907	843
ENSG00000063660.9|GPC1	3995	4540	7297	4589	4977	4679
ENSG00000063761.16|ADCK1	165	117	250	169	213	166
ENSG00000063854.13|HAGH	419	441	519	493	415	440
ENSG00000063978.16|RNF4	1632.65	1808	2003.63	1941	1801.53	1528
ENSG00000064012.21|CASP8	34	70	24	58	27	38
ENSG00000064042.18|LIMCH1	1184	1495	1452	1662	1327	1277
ENSG00000064102.15|INTS13	697	700	883	859	878	638
ENSG00000064115.11|TM7SF3	1741.19	1940.76	1952.64	2152.28	1879.36	1728.44
ENSG00000064199.6|SPA17	468.2	343.28	523.57	388.28	545.22	302.52
ENSG00000064225.12|ST3GAL6	443	461	441	430.88	443	378.19
ENSG00000064300.9|NGFR	552	514	825	577.99	705	529
ENSG00000064309.14|CDON	757	858	858	839	835	742
ENSG00000064313.12|TAF2	977	950	1149	1116	1180	949
ENSG00000064393.16|HIPK2	4107	3691	5379	3879	4800	3553
ENSG00000064419.13|TNPO3	3373	3061	3911	3395	3518	2747
ENSG00000064489.22|BORCS8-MEF2B	40.35	29.07	50.44	46.48	20.32	28.05
ENSG00000064490.14|RFXANK	833.73	1083.94	1169.2	1134.87	941.62	1052.14
ENSG00000064545.14|TMEM161A	323	524	510	472	412	465
ENSG00000064547.14|LPAR2	136	198	203	183	170	177
ENSG00000064601.18|CTSA	2235.48	2373.96	2949.94	2601.4	2567.1	2146.7
ENSG00000064607.17|SUGP2	5660.08	8141	8088.63	8962	7241	7244
ENSG00000064651.14|SLC12A2	1360	2102	1654	2340	1551	1852
ENSG00000064652.11|SNX24	259	210	282	214	261	186
ENSG00000064655.19|EYA2	430	327	594	385	533	306
ENSG00000064666.15|CNN2	155.81	398.04	220.69	305.72	159.44	312.45
ENSG00000064687.12|ABCA7	94	156	155	129	94	116
ENSG00000064692.19|SNCAIP	363	391	582	461	558	377
ENSG00000064703.12|DDX20	661.43	697	808.67	895	675	673
ENSG00000064726.9|BTBD1	2181	2384	2526	2738	2375	2287
ENSG00000064763.11|FAR2	234.66	284.79	265	311.68	255.44	217.74
ENSG00000064787.13|BCAS1	9.04	22.14	5.03	27.11	7	12.11
ENSG00000064886.14|CHI3L2	13	14	11	14	20	12
ENSG00000064932.16|SBNO2	280	368	399	357	257	310
ENSG00000064933.17|PMS1	685	605	761	717	739	585
ENSG00000064961.19|HMG20B	1035.84	1437	1564.76	1395.92	1066	1308
ENSG00000064995.17|TAF11	500	689	613	707	578	643
ENSG00000064999.15|ANKS1A	929	1057	1112	1055	943	910
ENSG00000065000.17|AP3D1	2895	3538	4187	3574	3319	3212
ENSG00000065029.15|ZNF76	1047	1569	1558	1394	1414	1297
ENSG00000065054.14|SLC9A3R2	87	143	162	139	98	124
ENSG00000065057.8|NTHL1	195	219	345	239	228	252
ENSG00000065060.17|UHRF1BP1	736	793	869	735.08	794	619
ENSG00000065135.11|GNAI3	2488	2493.98	2814	3000.98	2740	2342.89
ENSG00000065150.19|IPO5	5609	5089	6538	6146	6234	5016
ENSG00000065154.11|OAT	530	613	521	626	591	526
ENSG00000065183.16|WDR3	1625	1569	1949	1735	1772	1473
ENSG00000065243.20|PKN2	1342	1416	1446	1678	1423	1262
ENSG00000065268.10|WDR18	249	376	432	363	312	379
ENSG00000065308.5|TRAM2	2564.99	2463.98	3037	2675.99	2946.99	2363.99
ENSG00000065320.9|NTN1	1666	2233	2717	2460	2092	2231
ENSG00000065328.16|MCM10	687	963	730	1137	765	904
ENSG00000065357.20|DGKA	249	393	314	382	246	283
ENSG00000065361.15|ERBB3	548	545	559	467	523	389
ENSG00000065413.20|ANKRD44	88	109	89	116	71	87
ENSG00000065427.14|KARS	3151	3085.05	3766.65	3545	3485.94	2924.02
ENSG00000065457.10|ADAT1	550	583	716	701	692	564
ENSG00000065485.20|PDIA5	402	427	452	421	422	393
ENSG00000065491.8|TBC1D22B	167.82	249.86	237.88	236.86	202.92	220.53
ENSG00000065518.8|NDUFB4	1164	965	1392	1098	1320	933
ENSG00000065526.11|SPEN	2517	2676	3834	3170	3153	2654
ENSG00000065534.18|MYLK	324.44	430.11	403.34	493.5	350	390
ENSG00000065548.18|ZC3H15	1261	1171	1720	1381	1627	1061
ENSG00000065559.15|MAP2K4	601.99	470	645	554.98	628.99	415.99
ENSG00000065600.12|TMEM206	963	793	989	731	1039	725
ENSG00000065613.14|SLK	487	468	533	553	570	501
ENSG00000065615.14|CYB5R4	282	183	289	198	263	167
ENSG00000065665.21|SEC61A2	305	312	418.39	385.75	381.16	292.13
ENSG00000065675.14|PRKCQ	12	15	17	12	13	16
ENSG00000065717.15|TLE2	209	334	318	332	199	264
ENSG00000065802.12|ASB1	1313	1503	1621	1654	1485	1437
ENSG00000065809.13|FAM107B	790	651	870	760	853	568
ENSG00000065882.16|TBC1D1	959	839	1158	933	1041	748
ENSG00000065883.16|CDK13	1009	841	1165	1003	1078	815
ENSG00000065911.12|MTHFD2	1665.87	1786.61	1866.58	1991.81	1855.26	1773.08
ENSG00000065923.10|SLC9A7	540	593	530	621	451	484
ENSG00000065970.9|FOXJ2	663	717	864	851	853	676
ENSG00000065978.19|YBX1	19790.17	20218.99	26763.9	22183.37	22948.82	19322.24
ENSG00000065989.16|AC011529.1	406	671	530	637	451	525
ENSG00000066027.12|PPP2R5A	575	671	671	832	665	592
ENSG00000066044.15|ELAVL1	3098	2930	3884.72	3135.16	3400.44	2670.91
ENSG00000066084.13|DIP2B	3362	2892	4046	3379	3692	2810
ENSG00000066117.14|SMARCD1	2825	2451	3396	2730	3198	2337
ENSG00000066135.13|KDM4A	2216.86	3099.94	2774.23	3421.34	2431.58	2769.82
ENSG00000066136.20|NFYC	433.09	459.36	657.1	473.32	480.51	404.95
ENSG00000066230.11|SLC9A3	119.28	104.9	183.77	124.75	133.05	141.36
ENSG00000066248.15|NGEF	233	389	295	380	256	314
ENSG00000066279.18|ASPM	2266	2007	2789	2072	2409	1740
ENSG00000066322.15|ELOVL1	846	744	1119	912	1058	802
ENSG00000066379.15|ZNRD1	203.72	196.41	267.9	213.34	288.79	212.18
ENSG00000066382.16|MPPED2	168	137	167	154	146	115
ENSG00000066422.4|ZBTB11	707.14	625.63	884.2	846.48	676.18	690.46
ENSG00000066427.22|ATXN3	318	331	302	360	349	284
ENSG00000066455.13|GOLGA5	836	977	939	1011	890	807
ENSG00000066468.22|FGFR2	706	855	854	934	796	847
ENSG00000066557.6|LRRC40	638	605	637	743	740	624
ENSG00000066583.12|ISOC1	208	104	192	173	179	115
ENSG00000066629.17|EML1	1426	1839	1761	1977	1729	1892
ENSG00000066651.20|TRMT11	360	335	400	356	449	330
ENSG00000066654.14|THUMPD1	953	881	984	896	887	718
ENSG00000066697.14|MSANTD3	369	400	444	414	429	315
ENSG00000066739.12|ATG2B	537	547	657	606	637	512
ENSG00000066777.9|ARFGEF1	991.11	1054	1170.19	1179.03	1022.06	1000.06
ENSG00000066827.16|ZFAT	263	329	377	329	330	297
ENSG00000066855.16|MTFR1	553.11	483.11	652.19	574.15	603.3	477
ENSG00000066923.17|STAG3	116.31	112.87	202.31	130.72	164.53	111.45
ENSG00000066926.11|FECH	529	576	559	607	606	478
ENSG00000066933.16|MYO9A	547.58	570	657.54	641.48	565	479
ENSG00000067057.17|PFKP	1072	1688	1705	1610	1329	1405
ENSG00000067064.11|IDI1	1448	1192.6	1777.42	1620.96	1846.59	1320
ENSG00000067066.17|SP100	6	14	12	13	4	9
ENSG00000067082.15|KLF6	1405	1263	1636	1473	1446	1248
ENSG00000067113.17|PLPP1	120.65	127.68	119.13	147.86	106.01	129.73
ENSG00000067141.17|NEO1	495	355	501	338	464	276
ENSG00000067167.8|TRAM1	2114	1987	2217	2266	2206	1829
ENSG00000067177.15|PHKA1	425	410.1	513.23	480.63	501	433
ENSG00000067182.7|TNFRSF1A	971	1169	1462	1276	1145	1192
ENSG00000067191.16|CACNB1	292	411	523	485	436.97	397
ENSG00000067208.14|EVI5	631	564	642	691	586	518
ENSG00000067221.14|STOML1	95	84	145	83	97	96
ENSG00000067225.18|PKM	23420	28147	31914	29216	28104	25689
ENSG00000067248.10|DHX29	722	657	750	837	726	660
ENSG00000067334.14|DNTTIP2	1428.16	1545	1599	1782	1510	1446
ENSG00000067365.14|METTL22	310	401	491	436	434	330
ENSG00000067369.13|TP53BP1	2872.94	3735.45	3435.51	4033.62	3133.3	3159.35
ENSG00000067445.20|TRO	1746	1899	2009	1975	1825	1501
ENSG00000067533.6|RRP15	402	311	508	430	460	317
ENSG00000067560.11|RHOA	8052	7929	9873	8848.11	9266	7709
ENSG00000067596.11|DHX8	1751	2181	2034	2199	1923	1923
ENSG00000067601.8|PMS2P4	21	26	36.41	19	19.86	8
ENSG00000067606.17|PRKCZ	160.51	161.05	160.47	165.21	139.03	117.49
ENSG00000067704.10|IARS2	1093	1028	1328	1232	1239	1009
ENSG00000067829.19|IDH3G	723.58	912.95	1034.4	936.16	910.62	877.93
ENSG00000067836.12|ROGDI	208	289	335	301.42	257	265
ENSG00000067840.12|PDZD4	1079	1321	1576	1265	1251	1166
ENSG00000067900.8|ROCK1	1487.05	1340.33	1797.06	1443.71	1561.6	1237.52
ENSG00000067955.14|CBFB	1890	1871	2244	2320	2089	1743
ENSG00000067992.14|PDK3	614	842	759	897	646	604
ENSG00000068001.14|HYAL2	1387	1517	2098	1615	1495	1534
ENSG00000068024.16|HDAC4	367	391	578	499	456	389
ENSG00000068028.17|RASSF1	266	308	355	300.86	331	216
