Ctrl_827_R1B1	LMP.Olap_827_R1B1	Ctrl_827_R2B1	LMP.Olap_827_R2B1	Ctrl_827_R3B2	LMP.Olap_827_R3B2
ENSG00000030110.13|BAK1	379	448.9	375	538	480	440
ENSG00000030582.18|GRN	2065	2025	1844	2981	2382	1986
ENSG00000031003.10|FAM13B	867	797	862	945	1064.99	744
ENSG00000031081.10|ARHGAP31	1220	932	730	1074	1139	783
ENSG00000031691.7|CENPQ	232	149	196	202	308	173
ENSG00000031698.13|SARS	3148	3625	7614	4466	3451	2930
ENSG00000031823.14|RANBP3	2303	1954	1699	2377	2625	1801
ENSG00000032219.18|ARID4A	836	802	717	817	889	782
ENSG00000032389.12|EIPR1	357	288	264	420	417	238
ENSG00000032444.16|PNPLA6	2420.15	2451	1655	3358	2768	2257
ENSG00000032742.17|IFT88	265	232	289	250	306	214
ENSG00000033011.12|ALG1	502.58	444.65	302.33	520.92	542.45	414.11
ENSG00000033030.13|ZCCHC8	527	457	620	535	556	362
ENSG00000033050.9|ABCF2	1825.3	1627.68	1009.71	1858.26	1974.11	1452.97
ENSG00000033100.16|CHPF2	2160	2132.22	2144	2997	2486.93	1946.84
ENSG00000033170.16|FUT8	765	604.88	428	647	763.81	485
ENSG00000033178.13|UBA6	1814	1427	1843	1657	1826	1358
ENSG00000033327.13|GAB2	893	744	1045	852	1021	757
ENSG00000033627.16|ATP6V0A1	1611	1551	1753	1679	1532	1147
ENSG00000033800.13|PIAS1	911.16	807.55	845.51	806.28	1012.96	726.86
ENSG00000033867.16|SLC4A7	4146	4071	3892	4250	4128	3507
ENSG00000034053.14|APBA2	634	537	725	785	755	580
ENSG00000034152.18|MAP2K3	705	801	471	835	707	623
ENSG00000034239.11|EFCAB1	9	5	20	11	14	6
ENSG00000034510.6|TMSB10	20884	19117	36999	27313	24153	19277
ENSG00000034533.11|ASTE1	295.6	241.97	196.06	275.96	318.53	247.96
ENSG00000034677.13|RNF19A	2869	3891.66	3034	4293.71	3056	3150.52
ENSG00000034693.15|PEX3	246	281.76	252	311	315.07	224
ENSG00000034713.8|GABARAPL2	1201	1257	1733	1390	1345	991
ENSG00000035115.21|SH3YL1	449	427	501	391	419	334
ENSG00000035141.8|FAM136A	560	510	401	535	612	437
ENSG00000035403.17|VCL	4059.35	3731.05	4862.23	4408.08	4332.74	3242.24
ENSG00000035499.13|DEPDC1B	501	230	319	299	605	265
ENSG00000035664.11|DAPK2	48	43	33	62	49	41
ENSG00000035681.9|NSMAF	1003	847	746	844	1006	732
ENSG00000035687.10|ADSS	1248	1201	1242	1233	1288	992
ENSG00000035862.12|TIMP2	7859.98	6703.32	8130.74	8090.4	8412.14	6036.78
ENSG00000035928.16|RFC1	954	836	982	875	1080	740
ENSG00000036054.13|TBC1D23	887	863	1298	977	973	749
ENSG00000036257.13|CUL3	2158	1809	1689	1942.97	2161	1557
ENSG00000036448.10|MYOM2	11	13	10	4	7	13
ENSG00000036530.8|CYP46A1	81	82	82	97	89	80
ENSG00000036549.13|AC118549.1	1323	1141	1080	1077	1560	973
ENSG00000036565.15|SLC18A1	2	32	0	32	9	15
ENSG00000036672.16|USP2	219	317	115	295	254.51	267
ENSG00000037042.9|TUBG2	640.21	647.76	812.7	829.85	721.87	595.99
ENSG00000037241.7|RPL26L1	557	546	519	673.87	633.95	482.95
ENSG00000037474.15|NSUN2	805	705	787	812	773	586
ENSG00000037637.11|FBXO42	866	785	1072	1030	830	699
ENSG00000037749.12|MFAP3	953	926	689	915	871	747
ENSG00000037757.14|MRI1	1056.24	1188.76	1227.73	1344.31	1208.01	1188.67
ENSG00000037897.17|METTL1	442	390	269	416	565	373
ENSG00000037965.6|HOXC8	31	25	28	18	24	29
ENSG00000038002.9|AGA	266	207	244	264	315	205
ENSG00000038210.13|PI4K2B	445.64	447.41	368.19	513.23	542.06	455
ENSG00000038219.13|BOD1L1	850	805	1036	824	872	685
ENSG00000038274.17|MAT2B	1108	948	1027	1096	1227	968
ENSG00000038358.15|EDC4	1750.72	1481.84	1520.84	2096.85	1913.34	1402.47
ENSG00000038382.20|TRIO	18262	13449	15486	16405	16182	10342
ENSG00000038427.16|VCAN	392	655	165	504	222	293
ENSG00000038532.16|CLEC16A	613	544	496	632	629	456
ENSG00000039068.19|CDH1	54	68	22	77	59	48
ENSG00000039123.16|MTREX	2191.48	1771.79	1662.83	1870.96	2425.47	1604.37
ENSG00000039139.9|DNAH5	8	25	37	29	9	7
ENSG00000039319.17|ZFYVE16	678.97	643.41	597.65	633.16	758	524.16
ENSG00000039523.20|RIPOR1	1464	1401	1671	1896	1718	1322
ENSG00000039560.14|RAI14	684	530	378	498	731	465
ENSG00000039650.12|PNKP	819.83	680.12	624.49	943.65	994.35	698.46
ENSG00000040199.18|PHLPP2	548.98	522.31	449.11	479.63	632.04	446
ENSG00000040275.17|SPDL1	847	541	522	602	1001	497
ENSG00000040341.18|STAU2	794.63	634.72	473	656.99	813.2	533.39
ENSG00000040487.13|PQLC2	365	321	279	391	401	307
ENSG00000040531.14|CTNS	180	183	140	207	181	159
ENSG00000040608.14|RTN4R	17	21	16	30	30	21
ENSG00000040633.13|PHF23	1122	1013	731	1083	1157	948
ENSG00000040731.10|CDH10	34	31	17	27	44	30
ENSG00000040933.15|INPP4A	1175	1159	1084	1380	1281	958
ENSG00000041353.10|RAB27B	923	1159	444	1022	702	758
ENSG00000041357.16|PSMA4	2665	2342	1636	2407	2913	1988
ENSG00000041515.16|MYO16	45	12	22	13	27	6
ENSG00000041802.11|LSG1	1851	1784	1479	1936	1953	1497
ENSG00000041880.14|PARP3	788	856	875	1202	894	866
ENSG00000041982.16|TNC	9023	9209.99	15437	14382	10018	7828
ENSG00000041988.15|THAP3	257.69	300.52	326.25	380.02	339.66	279.08
ENSG00000042088.13|TDP1	384	256	266	291	415	238
ENSG00000042286.15|AIFM2	607	610	544	716	698	557
ENSG00000042317.17|SPATA7	170	199.02	122	163.06	150	140.06
ENSG00000042429.12|MED17	683.01	530.5	559.56	622	713	508
ENSG00000042445.14|RETSAT	1452.89	1934.8	1324.92	2147.96	1572.77	1584.85
ENSG00000042493.16|CAPG	820	757	942	1131	956	768
ENSG00000042753.11|AP2S1	1088	1155	1072	1365	1337	1036
ENSG00000043093.14|DCUN1D1	1095	1292	875	1204	1138	1029
ENSG00000043143.20|JADE2	1416	1290	838	1532	1526	1070
ENSG00000043355.12|ZIC2	94	73	120	86	133	64
ENSG00000043514.16|TRIT1	183	171	273	220	181	137
ENSG00000044090.8|CUL7	1150	1479	1527.84	1891.82	1518.76	1440.82
ENSG00000044115.21|CTNNA1	8605	6966	11958	8750	9148	6396.1
ENSG00000044446.11|PHKA2	373	334	361	377	422	283
ENSG00000044459.15|CNTLN	196	115	171	151	267	121
ENSG00000044524.11|EPHA3	8329	5632	6732	6468	9311	5447
ENSG00000044574.8|HSPA5	15121	11898	41432	15038	14974	10258
ENSG00000046647.13|GEMIN8	111	86	85	93	128	78
ENSG00000046651.15|OFD1	469	460	706	508	536	432
ENSG00000046653.15|GPM6B	12141	11635	14569	14377	12945	10320
ENSG00000047056.15|WDR37	350	358	434	461	317	336
ENSG00000047188.16|YTHDC2	1428	1415	1280	1561	1407	1180
ENSG00000047230.15|CTPS2	388	341	357	319	456	304
ENSG00000047249.18|ATP6V1H	525	542	523	560	543	432
ENSG00000047315.16|POLR2B	3691.02	2976.37	3116.86	3074.88	4062.92	2639.94
ENSG00000047346.12|FAM214A	588.68	712	789.82	735.76	572.66	566
ENSG00000047365.12|ARAP2	375	284	250	323	392	271
ENSG00000047410.14|TPR	6171	5221	5489	5553	6777	4504
ENSG00000047578.13|KIAA0556	598.81	590.73	418.88	665.64	687.69	512
ENSG00000047579.19|DTNBP1	270	215	220	231	307	197
ENSG00000047597.7|XK	44	37	29	42	44	39
ENSG00000047621.12|C12orf4	585	527	400	506	634	428
ENSG00000047634.15|SCML1	469	450	415	436	524	368
ENSG00000047644.18|WWC3	1222	1026	1356	1294	1369	987
ENSG00000047648.22|ARHGAP6	272	268	386	330	275	192
ENSG00000047662.4|FAM184B	299.23	269.83	82.45	190.27	253.52	185.26
ENSG00000047849.21|MAP4	7456	6138	11047	8527	8079	5916
ENSG00000047932.14|GOPC	1203	1150	985	1085.94	1200.96	944
ENSG00000048028.11|USP28	448	374	427	440	477	293
ENSG00000048052.21|HDAC9	199	153	1045	322	320	231
ENSG00000048140.18|TSPAN17	1365	1391	1195	1533	1417	1148
ENSG00000048162.20|NOP16	769.67	646.44	489.03	783.71	783.64	535.98
ENSG00000048342.16|CC2D2A	384	273	238	347	388	224
ENSG00000048392.11|RRM2B	1063	1861	1309	1739	1078	1351
ENSG00000048405.10|ZNF800	510	631	500	666	642	498
ENSG00000048471.14|SNX29	368	286	322	340	449	283
ENSG00000048544.6|MRPS10	723	700	523	690	774	657
ENSG00000048649.13|RSF1	1584	1456.55	1594.11	1567.72	1701.46	1232.33
ENSG00000048707.15|VPS13D	1158	1052	1532	1201	1246	881
ENSG00000048740.18|CELF2	1303	1223	1530	1373	1314	1073
ENSG00000048828.17|FAM120A	4248.02	3776.9	3277.02	4215.34	4755.9	3316.04
ENSG00000048991.16|R3HDM1	2044	1732	1239	1787	2226	1577
ENSG00000049089.15|COL9A2	61	52	55	91	71	57
ENSG00000049130.15|KITLG	1450	2325	883	2225	1589	1862
ENSG00000049167.14|ERCC8	215.72	188.3	151.7	234	238	189.94
ENSG00000049192.15|ADAMTS6	181	98	74	112	181	101
ENSG00000049239.12|H6PD	1495	1357	1707	1770	1580	1260
ENSG00000049245.13|VAMP3	2501	2436	2779	2765	2724	2227
ENSG00000049246.14|PER3	723	587.65	632.76	698.94	849.94	526
ENSG00000049323.16|LTBP1	16	25	43	18	13	12
ENSG00000049449.9|RCN1	2964.89	3265.76	3136.04	3346.95	3361.37	2703.34
ENSG00000049540.17|ELN	7859.76	6496.92	7738.95	10701.81	12492.61	8783.74
ENSG00000049541.11|RFC2	1205	893	835	1034	1429	893
ENSG00000049618.23|ARID1B	1063.26	740.41	1024.33	834.27	1141.73	714
ENSG00000049656.14|CLPTM1L	673	633	540	761	736	595
ENSG00000049759.18|NEDD4L	478	329	1266	541	644	367
ENSG00000049769.13|PPP1R3F	163.86	139.9	102.99	167	214.87	143.95
ENSG00000049860.14|HEXB	2279.61	2082.91	2219.92	2325.44	2294.77	1751.7
ENSG00000049883.15|PTCD2	369	408	348	444	412	385
ENSG00000050130.18|JKAMP	1159	1022	918	1163	1161.97	944.97
ENSG00000050165.17|DKK3	3089	2988	3158	3486	2991	2541
ENSG00000050344.9|NFE2L3	205	136	199	191	202	155
ENSG00000050393.11|MCUR1	1213	1130	1295	1201	1266	946
ENSG00000050405.13|LIMA1	5897	5368	7901	6237	5859	4434
ENSG00000050426.16|LETMD1	469	477	657	561	509	464
ENSG00000050438.17|SLC4A8	792	620	476	626	815	587
ENSG00000050748.17|MAPK9	602	538	655	633	653	477
ENSG00000050767.17|COL23A1	246	241	426	334	368	248
ENSG00000050820.17|BCAR1	460.46	561.86	518	727.53	556	487.94
ENSG00000051009.10|FAM160A2	569	534	1382	819	671	608
ENSG00000051108.15|HERPUD1	897	838	2551	1117	1075	877
ENSG00000051128.19|HOMER3	641.24	589.21	589.98	773.41	781.26	546
ENSG00000051180.17|RAD51	385	282	210	285	428	232
ENSG00000051341.14|POLQ	542	446	358	455	638	423
ENSG00000051382.8|PIK3CB	615	543	524	579	665	575
ENSG00000051596.9|THOC3	505.55	434.72	445.72	427.51	646.54	417.76
ENSG00000051620.11|HEBP2	240	257.08	373	327	278	202
ENSG00000051825.14|MPHOSPH9	882	720.06	654.51	740.93	1026.54	556.11
ENSG00000052126.14|PLEKHA5	31	22	35	47	39	32
ENSG00000052723.11|SIKE1	1107	1184	1056	1345	1192	962
ENSG00000052749.13|RRP12	1049	1177	701	1279.06	1134.75	900
ENSG00000052795.13|FNIP2	814	699	782	835	1004	808
ENSG00000052802.13|MSMO1	3459	2215	1885	2289	3847	2610
ENSG00000052841.15|TTC17	1210	1056	1569	1249	1270	882
ENSG00000053254.15|FOXN3	90.81	69.77	174.74	101	80.51	67
ENSG00000053371.12|AKR7A2	705	615	564	810	835	608
ENSG00000053372.5|MRTO4	1290	1064	870	1123	1402	952
ENSG00000053438.10|NNAT	19	24	21	17	12	21
ENSG00000053501.13|USE1	487	505	630	602	552	452
ENSG00000053524.12|MCF2L2	77.08	57.33	105.31	66.13	64.06	49.74
ENSG00000053702.15|NRIP2	23	32	44	31	35.56	29
ENSG00000053747.16|LAMA3	30	47	52	100	41	42
ENSG00000053770.12|AP5M1	702	663	519	714	701	538
ENSG00000053900.10|ANAPC4	353	314	279	374	354	269
ENSG00000054116.12|TRAPPC3	735	715	649	789	749	618
ENSG00000054118.15|THRAP3	2975.64	2573	2975.92	2840.94	3205	2350
ENSG00000054148.17|PHPT1	1092	1297	1291.97	1834	1442	1236
ENSG00000054179.12|ENTPD2	1136	1097	1049	1232	1559	1059
ENSG00000054219.11|LY75	561.5	833.85	495.19	775.02	526.23	632.72
ENSG00000054267.22|ARID4B	1420.86	1339.76	1486	1380.03	1712.5	1239.17
ENSG00000054277.14|OPN3	47.84	19.2	40.69	34.78	46.83	22.16
ENSG00000054282.16|SDCCAG8	334.98	264.97	300.97	278.96	349.95	219.96
ENSG00000054356.14|PTPRN	60	68	152	119	104	94
ENSG00000054392.13|HHAT	123	159	125	166	168	135
ENSG00000054523.17|KIF1B	4188.68	4007.01	4395.81	4097.07	4321.94	3351.45
ENSG00000054598.8|FOXC1	235	266	309	278	296	231
ENSG00000054611.14|TBC1D22A	216	225	228	258	267	188
ENSG00000054654.16|SYNE2	335	228	236	261	387	227
ENSG00000054690.13|PLEKHH1	141.35	135.23	88.44	151.2	116.4	101.25
ENSG00000054793.13|ATP9A	1824	1881	1687	2112	1962	1660
ENSG00000054803.3|CBLN4	14	29	14	28	17	40
ENSG00000054938.15|CHRDL2	29	37	301	163	25	47
ENSG00000054965.10|FAM168A	3543	3194	3657	3618	3564	2797
ENSG00000054967.13|RELT	289	227	291	328	347	271
ENSG00000054983.17|GALC	240	228	225	282	240	218
ENSG00000055044.11|NOP58	1739.56	1432.56	1204.52	1552.57	2027.72	1290.51
ENSG00000055070.17|SZRD1	3542.74	3212.33	3220.77	3937.92	3966.83	2793.49
ENSG00000055118.14|KCNH2	112	55	73	90	147	82
ENSG00000055130.16|CUL1	2807.38	2430	2165	2544	3030.28	2056.36
ENSG00000055147.19|FAM114A2	662	656	496	659	668	543
ENSG00000055163.20|CYFIP2	814	1398	380	1174	645	857
ENSG00000055208.19|TAB2	1640	1445	2085	1610	1926	1331
ENSG00000055211.14|GINM1	604	591	826	660	598	551
ENSG00000055332.18|EIF2AK2	2449.96	2393.98	1669.99	2278	2633.98	1962.96
ENSG00000055483.19|USP36	989	933	1534	1095	937	714
ENSG00000055609.18|KMT2C	1672	1470	2339	1571	1632	1170
ENSG00000055732.13|MCOLN3	138	116	155	138	127	115
ENSG00000055917.15|PUM2	1640	1401	1716	1568	1885	1391
ENSG00000055950.16|MRPL43	349.7	340.97	393.77	464.17	445.51	280.35
ENSG00000055955.16|ITIH4	21.43	19.64	19.47	31.35	2.42	24.13
ENSG00000056050.7|HPF1	520	426	346	521	696	366
ENSG00000056097.16|ZFR	3718	3469	3200	3506	3923	2889
ENSG00000056277.16|ZNF280C	146	171	158	142	178	104
ENSG00000056487.16|PHF21B	29	19	54	53	46	37
ENSG00000056558.11|TRAF1	242	289	96	268	182	184
ENSG00000056586.16|RC3H2	2246	2218	1815	2144	2255	1843
ENSG00000056736.10|IL17RB	255	227.59	174	240	310	256.71
ENSG00000056972.19|TRAF3IP2	385.4	479	286	483	391	379.2
ENSG00000056998.20|GYG2	117	85	112	130	123	73.76
ENSG00000057019.16|DCBLD2	2537	2475	1820	2460	2453	1819
ENSG00000057252.13|SOAT1	1393	1286	1027	1271	1484	1089
ENSG00000057608.17|GDI2	3302	2806	2512.98	2886	3341.94	2367.82
ENSG00000057657.17|PRDM1	17	45	5	48	20	23
ENSG00000057663.16|ATG5	472	474	428	458	520	361
ENSG00000057704.13|TMCC3	135	72	74	108	109	80
ENSG00000057757.10|PITHD1	588	488	487	556	677	430
ENSG00000057935.13|MTA3	908	846	839	887	936	734
ENSG00000058056.9|USP13	1223	817	629	811	1345	802
ENSG00000058063.16|ATP11B	2227.07	2081.67	2401.6	2076.34	2296.42	1638.86
ENSG00000058085.14|LAMC2	30	43	46	57	34	42
ENSG00000058091.17|CDK14	1775	1153	1129	1137	1889	941
ENSG00000058262.10|SEC61A1	11007.9	10549.79	12503.11	12639.89	12414.66	9585.07
ENSG00000058272.19|PPP1R12A	1986.99	1558.55	2117.18	1774.94	2101.28	1492.73
ENSG00000058404.20|CAMK2B	307	343	125	303	310	256
ENSG00000058453.17|CROCC	640.59	1159.55	355	1375.55	820.46	937.16
ENSG00000058600.16|POLR3E	924	823	677	950	1078	781
ENSG00000058668.14|ATP2B4	2879	3427	4731	4130	3006	2783
ENSG00000058673.16|ZC3H11A	4052.34	3378.45	3813.19	3730.4	4359.96	3072.48
ENSG00000058729.11|RIOK2	687	665	476	607	687.68	537
ENSG00000058799.15|YIPF1	266	209	198	228	205	180
ENSG00000058804.12|NDC1	997	703	707	707	1027	620
ENSG00000058866.15|DGKG	346	357	309.1	339	375	352
ENSG00000059122.16|FLYWCH1	432	557	388	697	480	468
ENSG00000059145.18|UNKL	179.28	156.94	148.29	196.66	224.86	168.75
ENSG00000059378.12|PARP12	276	249	177	281	352	237
ENSG00000059573.9|ALDH18A1	1649	1417	1155	1507	1678	1228
ENSG00000059588.10|TARBP1	765	694	525	726	798	537
ENSG00000059691.12|GATB	744	674.7	514.06	765.53	788.36	643.52
ENSG00000059728.11|MXD1	163	201.24	305.04	200.03	168.45	169.19
ENSG00000059758.8|CDK17	757	712	1570	960	813	674
ENSG00000059769.20|DNAJC25	71	80	108	67	104	63
ENSG00000059804.16|SLC2A3	624.84	600.72	8855.15	1933	1296.48	1098.44
ENSG00000059915.17|PSD	12.17	22.9	27.78	29.11	24.79	24.64
ENSG00000060069.16|CTDP1	264	243	240	247	332	226
ENSG00000060138.13|YBX3	2067	2865	3341	3454	2431	2345
ENSG00000060237.17|WNK1	5266	4374	4892	4792	5495	3953
ENSG00000060339.14|CCAR1	2373	2298	1972	2401	2740	1976
ENSG00000060491.16|OGFR	792	650	902	996	958	669
ENSG00000060642.10|PIGV	152	180	125	201	191	169
ENSG00000060656.20|PTPRU	6	19	20	20	16	7
ENSG00000060688.13|SNRNP40	762	513	447	572	876	542
ENSG00000060749.15|QSER1	1718	1467	1375	1437	1906	1232
ENSG00000060762.19|MPC1	797	864	921	1033	897	733
ENSG00000060971.18|ACAA1	1048	1237.91	982.73	1380.11	1275.04	1113.3
ENSG00000060982.15|BCAT1	17652	16361	13213	16168	18170	13389
ENSG00000061273.18|HDAC7	904.84	826.14	1146.75	1180.45	1028.74	819.25
ENSG00000061337.15|LZTS1	4497	3277	2227	3804	5456	3399
ENSG00000061455.11|PRDM6	13	9	5	14	10	11
ENSG00000061656.9|SPAG4	21	24	24	42	21	21
ENSG00000061676.15|NCKAP1	5140	4051	5838	5014	5459	3826
ENSG00000061794.13|MRPS35	1022	880	926	928	1064	794
ENSG00000061918.13|GUCY1B1	36	12	22	29	35	22
ENSG00000061936.9|SFSWAP	1168	1106	1292	1363	1238	937
ENSG00000061938.18|TNK2	1025	865	960	1370	1216.97	966
ENSG00000061987.16|MON2	1431	1321	1381	1435	1472	1179
ENSG00000062194.16|GPBP1	1696	1394	1896	1595	1770	1251
ENSG00000062282.15|DGAT2	88	78	42	89	60	62
ENSG00000062370.16|ZNF112	324	267	194	260	329	218
ENSG00000062485.19|CS	4729.93	4280.06	4567.83	4821.18	5257.43	3910.45
ENSG00000062524.16|LTK	2	12	32	21	11	6
ENSG00000062582.14|MRPS24	577.44	464.4	535.38	641.4	674	524.77
ENSG00000062598.18|ELMO2	1663.96	1577.99	1379	1752	1831.99	1447.99
ENSG00000062650.19|WAPL	1310	1086	1045	1155	1445	963
ENSG00000062716.13|VMP1	1926	1516	2271	1456	2135	1298
ENSG00000062725.10|APPBP2	1711	1609	1261	1549	1562	1294
ENSG00000062822.13|POLD1	486	317	211	523	691	387
ENSG00000063015.19|SEZ6	59	35	39	41	92	37
ENSG00000063046.17|EIF4B	5526.53	4969.92	9564.78	5859.65	6060.14	4440.74
ENSG00000063127.15|SLC6A16	11	20	16	21	13	13
ENSG00000063169.10|BICRA	190	109	149	180	173	147
ENSG00000063176.15|SPHK2	402.21	491.38	209.36	550.95	449.78	360.38
ENSG00000063177.13|RPL18	3251	3056	4431	4154	4105	2980
ENSG00000063180.9|CA11	443	443	291	440	424	354
ENSG00000063241.8|ISOC2	260	266	236	328	322	243
ENSG00000063244.12|U2AF2	3962	3339	2999	4116	4528	3259
ENSG00000063245.14|EPN1	947	975	976	1316	1244	845
ENSG00000063322.14|MED29	924	921	851	1064	1051	831
ENSG00000063438.17|AHRR	21.35	19.86	12.2	11.65	6.15	11.36
ENSG00000063587.14|ZNF275	849	814	833	938	1060	738
ENSG00000063601.17|MTMR1	726	712	634	766	865	660
ENSG00000063660.9|GPC1	10989	11522	8933	17514	13733	10992
ENSG00000063761.16|ADCK1	225	143	109	190	205	132
ENSG00000063854.13|HAGH	481	550.05	328	601	530	446.02
ENSG00000063978.16|RNF4	1735.22	1508	1722.97	1743	1911.78	1440.98
ENSG00000064012.21|CASP8	719	737	431	768	754	624
ENSG00000064042.18|LIMCH1	2539	2412	1810	2293	2275	1656
ENSG00000064102.15|INTS13	1030	919	668	894	941	785
ENSG00000064115.11|TM7SF3	1555.38	1893.06	1340.06	1860.63	1709.52	1440.38
ENSG00000064199.6|SPA17	369	249.8	253.21	281.55	398.44	239.18
ENSG00000064225.12|ST3GAL6	276	211	155	220.34	259	174.11
ENSG00000064300.9|NGFR	22	24	132.4	37	20	26
ENSG00000064309.14|CDON	21	27	32	21	32	20
ENSG00000064313.12|TAF2	1224	1083	803	1014	1260	883
ENSG00000064393.16|HIPK2	825	750	645	884	903	621
ENSG00000064419.13|TNPO3	2975	2528	2654	2874	3526	2408
ENSG00000064489.22|BORCS8-MEF2B	173.15	123.93	114.68	163.77	148.14	139.34
ENSG00000064490.14|RFXANK	1286.38	1174	760.56	1494.34	1377.31	1065.39
ENSG00000064545.14|TMEM161A	706	593	330	879	737	558
ENSG00000064547.14|LPAR2	498	538	433	735	491	470
ENSG00000064601.18|CTSA	1995.08	1992.42	2158.46	2401.17	2534.06	1914.99
ENSG00000064607.17|SUGP2	8747	6914	7533	8434	9207	6557
ENSG00000064651.14|SLC12A2	1129	861	1336	1055	1281	932
ENSG00000064652.11|SNX24	467	441	469	519	557	367
ENSG00000064655.19|EYA2	974	649	2636	1118	1298	671
ENSG00000064666.15|CNN2	937.4	733.8	1009.29	956.03	806.36	578.9
ENSG00000064687.12|ABCA7	518	594	289	804	611	489
ENSG00000064692.19|SNCAIP	72	69	28	67	73	69
ENSG00000064703.12|DDX20	914.82	785.45	447	811.43	973	661.43
ENSG00000064726.9|BTBD1	2091	2170	2410	2410	2332	1955
ENSG00000064763.11|FAR2	363.26	319.85	281	337.45	391.91	262.73
ENSG00000064932.16|SBNO2	1122	1062	824	1484	1508	1055
ENSG00000064933.17|PMS1	725	621	391	684	709	565
ENSG00000064961.19|HMG20B	1863	1707.88	1654	2355.94	2129.81	1519.96
ENSG00000064995.17|TAF11	593	515	493	583	648	493
ENSG00000064999.15|ANKS1A	580	503	353	550	523	432
ENSG00000065000.17|AP3D1	6266	5628	5063	6729	6732	4922
ENSG00000065029.15|ZNF76	831	769	606	899	859	695
ENSG00000065054.14|SLC9A3R2	268	289	115	338	333	258
ENSG00000065057.8|NTHL1	360	250	126	273	322	213
ENSG00000065060.17|UHRF1BP1	660	674	809.08	701	665	530
ENSG00000065135.11|GNAI3	2788	2602	3130	2925.94	3039.98	2393
ENSG00000065150.19|IPO5	2764	2344	2372	2494	3022	2108
ENSG00000065154.11|OAT	1448	1600	4657	2376	1717	1606
ENSG00000065183.16|WDR3	2244	2033	1331	1929	2095	1553
ENSG00000065243.20|PKN2	1652	1397	1457	1543	1629	1233
ENSG00000065268.10|WDR18	404	352	279	500	543	382
ENSG00000065308.5|TRAM2	3491	3190	6653.97	4378.98	4195	3290
ENSG00000065320.9|NTN1	1283	1275	758	1553	1572	1160
ENSG00000065328.16|MCM10	677	425	308	482	775	480
ENSG00000065357.20|DGKA	611	1371	677	1373	562	838
ENSG00000065361.15|ERBB3	44	42	14	34	20	29
ENSG00000065413.20|ANKRD44	459	365	296	367	466	311
ENSG00000065427.14|KARS	2681	2394	2352	2737	2952	2197.53
ENSG00000065457.10|ADAT1	582	677	438	657	741	673
ENSG00000065485.20|PDIA5	885	790	1259	1167	1256	893
ENSG00000065491.8|TBC1D22B	178.93	249.72	246.97	273.55	198.63	186.49
ENSG00000065518.8|NDUFB4	1775	1680	1811	1886	2138	1527
ENSG00000065526.11|SPEN	3908	3269	2727	3483	4225	2955
ENSG00000065534.18|MYLK	1159	1111	3467.73	1756	1288.21	1012.68
ENSG00000065548.18|ZC3H15	1889	1443	1702	1568	1798	1327
ENSG00000065559.15|MAP2K4	802	830.99	689	838	888.99	724
ENSG00000065600.12|TMEM206	399	448	324	407	384	278
ENSG00000065613.14|SLK	1702	1571	1892	1748	1868	1456
ENSG00000065615.14|CYB5R4	266	239	209	247	292	215
ENSG00000065665.21|SEC61A2	250.11	196.58	206.07	191	230.37	200.55
ENSG00000065675.14|PRKCQ	63	99	24	89	79	78
ENSG00000065717.15|TLE2	851	790	684	1077	1169	833
ENSG00000065802.12|ASB1	1215	1265	1617	1474	1303	1005
ENSG00000065809.13|FAM107B	196	197	210	202	234	188
ENSG00000065833.9|ME1	472	357	558	448	487	369
ENSG00000065882.16|TBC1D1	514	436	374	446	637	399
ENSG00000065883.16|CDK13	1643	1335	1631	1394	1697	1130
ENSG00000065911.12|MTHFD2	1342.92	1866.69	2114.73	2087.61	1669.89	1609.81
ENSG00000065923.10|SLC9A7	216	244	115	220	187	147
ENSG00000065970.9|FOXJ2	1164	999	1038	1229	1309	887
ENSG00000065978.19|YBX1	8565.51	7425.16	8424.94	8568.43	9669.33	6736.31
ENSG00000065989.16|AC011529.1	1138	1005	1064	1243	1091	915
ENSG00000066027.12|PPP2R5A	431	330	752	447	497	375
ENSG00000066044.15|ELAVL1	3361	2828	2438	3162	3827.63	2516.37
ENSG00000066056.14|TIE1	93	76	54	101	90	67
ENSG00000066084.13|DIP2B	1673	1570	1786	1565	1672	1254
ENSG00000066117.14|SMARCD1	3898	3420	2911	3829	4264	3236
ENSG00000066135.13|KDM4A	1783	1947.22	1476.98	2171	2071.98	1740.93
ENSG00000066136.20|NFYC	425.94	421.24	316.53	474.95	492	306.24
ENSG00000066230.11|SLC9A3	50.89	31.76	48.62	50.85	59.19	40.47
ENSG00000066248.15|NGEF	988	763	1354	1334	1254	954
ENSG00000066279.18|ASPM	2823	862	1605	1211	2957	1130
ENSG00000066322.15|ELOVL1	1247	1233	1015	1433	1319	1011
ENSG00000066379.15|ZNRD1	243.98	256.46	270.42	293.89	313.23	197.97
ENSG00000066422.4|ZBTB11	872.2	854.72	1048.23	861.86	1026.1	717.81
ENSG00000066427.22|ATXN3	180	172	333	205	204	165
ENSG00000066455.13|GOLGA5	757	671	850	730	793	627
ENSG00000066468.22|FGFR2	525	559	1967	830	672	618
ENSG00000066557.6|LRRC40	519	445	505	514	622	433
ENSG00000066583.12|ISOC1	389	305	264	349	474	320
ENSG00000066629.17|EML1	1542	1701	1710	1961	1805	1442
ENSG00000066651.20|TRMT11	321	280	351	281	327	262
