LMP_827_R1B1	LMP.Olap_827_R1B1	LMP_827_R2B1	LMP.Olap_827_R2B1	LMP_827_R3B2	LMP.Olap_827_R3B2
ENSG00000245498.6|AP000866.1	17	18	14	15	31	18
ENSG00000245522.2|AC026250.1	4	11	22	14	7	6
ENSG00000245526.10|LINC00461	5996	7646	7368	8773	8427	6951
ENSG00000245532.8|NEAT1	3413.7	4084.93	7968.29	5802.65	6214.29	5061.01
ENSG00000245552.6|AP000787.1	22	58	22	54	57	23
ENSG00000245556.2|SCAMP1-AS1	16	44	37	34	32	27
ENSG00000245571.6|FAM111A-DT	58	52	62	71	83	50
ENSG00000245573.8|BDNF-AS	27	40	32.99	35.96	35	30
ENSG00000245614.3|DDX11-AS1	11.01	7	13.35	17.86	21.58	16
ENSG00000245648.1|AC022075.1	17	41	24	40	22	25
ENSG00000245680.10|ZNF585B	574.24	770.73	624.86	723.53	710.17	574.33
ENSG00000245694.9|CRNDE	147	167	182	188	208	135
ENSG00000245848.3|CEBPA	32.69	29.68	29	39.57	37.79	17
ENSG00000245849.7|RAD51-AS1	92	73	90	91	112	82
ENSG00000245910.8|SNHG6	410	487.89	554.99	625	684.97	462.92
ENSG00000245937.7|LINC01184	373	432	386	520	534	424
ENSG00000245958.6|AC093752.1	41	39	55.82	62.39	75.66	50.45
ENSG00000245970.2|AP003352.1	32.89	21.59	48.83	24.09	17.8	19.18
ENSG00000246067.7|RAB30-AS1	63	61	82	58	96.15	79
ENSG00000246089.3|AC016065.1	22	28	27	30	35	27
ENSG00000246090.6|AP002026.1	24	38	38	39	41	28
ENSG00000246174.7|KCTD21-AS1	9	15.73	14	18.42	12.8	15
ENSG00000246273.7|SBF2-AS1	27.55	34.79	51.6	42.81	39.73	40.7
ENSG00000246283.2|AC090510.1	26.21	20.36	6.21	10.56	9.01	19.24
ENSG00000246334.2|PRR7-AS1	31	21	21	24	24	25
ENSG00000246339.5|EXTL3-AS1	56	40	45	52	49	45
ENSG00000246363.3|LINC02458	7	12	4	20	14	1
ENSG00000246451.2|AL049840.1	60	57	119	82	83	62
ENSG00000246560.2|UBE2D3-AS1	11	14	5	15	15	12
ENSG00000246582.2|AC100861.1	27	20.24	31	35	29	23.09
ENSG00000246695.7|RASSF8-AS1	79	98	108	147	146	88
ENSG00000246705.4|H2AFJ	19	26	22	33	45	34
ENSG00000246731.2|AC100786.1	35.65	26.26	16.13	23.06	24.36	20.13
ENSG00000246763.6|RGMB-AS1	30.09	34	27	26.97	49.55	33
ENSG00000246777.1|AC044802.1	14	23	10	38	20	17
ENSG00000246859.2|STARD4-AS1	57.68	44.68	61.71	65.98	80.73	54.85
ENSG00000246898.1|LINC00920	31	50	21	44	41	29
ENSG00000246922.8|UBAP1L	80	64	60	75	91	66
ENSG00000246985.7|SOCS2-AS1	21	40.96	42	30.59	22	22.68
ENSG00000247077.7|PGAM5	788	809	656	917	1000	730
ENSG00000247092.6|SNHG10	25	27	27	51	33	28
ENSG00000247095.2|MIR210HG	76	63	300	223	174	124
ENSG00000247121.6|AC009126.1	10.77	12.53	5.36	28.03	15.41	12.53
ENSG00000247134.6|AC090204.1	14	19	23	32	26	21
ENSG00000247137.8|AP000873.2	29.54	32.09	39.39	32.85	55.69	32.6
ENSG00000247157.6|LINC01252	8	6	12	20	12	21
ENSG00000247193.2|AC104078.1	3	16	7	17	16	13
ENSG00000247240.7|UBL7-AS1	41.87	29.74	38.75	32.45	41.73	33.91
ENSG00000247271.6|ZBED5-AS1	43	59.11	31	42	43.81	35.73
ENSG00000247315.3|ZCCHC3	654	740	673	809	944	676
ENSG00000247373.3|AC055713.1	12.09	21.09	32.12	18.1	14.1	15.1
ENSG00000247400.3|DNAJC3-DT	20	18	15	26	36	24
ENSG00000247416.3|AP000802.1	31	47	36	55	46	39
ENSG00000247556.6|OIP5-AS1	1846.94	2246.51	2647.7	2844.05	2537.87	2141.06
ENSG00000247572.7|CKMT2-AS1	23	41	27	31	27	22
ENSG00000247596.9|TWF2	1226.13	1211.92	1006.27	1523	1684.33	1092.75
ENSG00000247626.4|MARS2	163	189	151	203	218	178
ENSG00000247679.2|AC139795.2	16	13	7	18	18	8
ENSG00000247708.7|STX18-AS1	17	21	18	17	17	3
ENSG00000247735.2|AC120114.1	14	32	20	26	34	20
ENSG00000247796.2|AC008966.1	111	105	80	101	123	99
ENSG00000247809.7|NR2F2-AS1	10	2	22	7	12	7
ENSG00000247828.7|TMEM161B-AS1	31	66	65	48	36	36.08
ENSG00000247903.1|AC024896.1	35.39	52.94	48.93	57.37	55.42	34.62
ENSG00000247934.4|AC022364.1	29.21	28.31	36.03	38.15	36.79	28.18
ENSG00000247950.6|SEC24B-AS1	12	14	10	15	6	8
ENSG00000247982.6|LINC00926	24	39	29	28	30	26
ENSG00000247993.2|FOXD1-AS1	112.86	147.33	160.44	162.64	181.75	136.02
ENSG00000248008.2|NRAV	193	224	247	266	272	216
ENSG00000248015.7|AC005329.1	125.71	137.05	54.6	179.96	170.18	131.16
ENSG00000248019.2|FAM13A-AS1	8.03	9.94	15.31	17.06	10.14	6.49
ENSG00000248049.6|UBA6-AS1	272.3	236	341	284.65	311.28	238
ENSG00000248092.7|NNT-AS1	300	395.14	445	440.15	453	347
ENSG00000248098.12|BCKDHA	146	208	262.16	298	258	209
ENSG00000248124.7|RRN3P1	101.01	144.53	140.92	131.88	139.04	112.93
ENSG00000248161.5|AC098487.1	4	12	19	5	12	10
ENSG00000248275.1|TRIM52-AS1	47.61	30.14	62.24	47.4	81	34
ENSG00000248333.8|CDK11B	1096.58	1254.86	1079.68	1454.35	1577.72	1231.04
ENSG00000248334.6|WHAMMP2	101.46	104.6	151.62	133.01	154.73	90.34
ENSG00000248383.4|PCDHAC1	109.31	96.11	90.55	102.56	111	87.92
ENSG00000248445.5|SEMA6A-AS1	16.24	17.18	12.11	22.42	14.23	13.04
ENSG00000248487.9|ABHD14A	152.69	148.21	155.59	197.54	218.24	174.89
ENSG00000248508.7|SRP14-AS1	15	18	20	21	16	18
ENSG00000248527.1|MTATP6P1	10709.27	13035.53	9239.6	11378.87	12482.68	10277.06
ENSG00000248583.1|AC119751.3	22.01	32.17	28.2	33.21	27.26	30.01
ENSG00000248587.7|GDNF-AS1	19	31	27	51	31.47	36
ENSG00000248592.7|TMEM110-MUSTN1	113.58	214.04	172.63	251.68	216.2	181.38
ENSG00000248593.3|DSTNP2	35	81	65	49.01	82	56
ENSG00000248610.1|HSPA8P4	6	12	11	12	10	6
ENSG00000248643.5|RBM14-RBM4	31.96	31.66	27.52	41.52	50.87	12.26
ENSG00000248672.5|LY75-CD302	43.02	23.68	0	3.18	208.47	76.15
ENSG00000248690.7|HAS2-AS1	17.86	18.71	36.43	27.21	16.45	19.59
ENSG00000248712.7|CCDC153	8	13	11	9	7	9
ENSG00000248751.6|AC004997.1	41.03	48.48	57.6	42.57	28.05	21.96
ENSG00000248866.1|USP46-AS1	19	17	22	16	40	31
ENSG00000248871.1|TNFSF12-TNFSF13	33.59	13.56	27.69	35.48	0	14.1
ENSG00000248890.1|HHIP-AS1	87	92	162	137	129	110
ENSG00000248905.8|FMN1	124	148	119	133	145	111
ENSG00000248919.7|ATP5MF-PTCD1	338.67	370.23	230.94	390.96	457.92	351.24
ENSG00000248932.5|AC097103.2	18	26	20	23	24	19.69
ENSG00000249035.6|CLMAT3	23.01	25.03	25.04	22.02	31.03	20.03
ENSG00000249042.5|AC008771.1	16.58	17.59	12.17	12.84	22.39	17.84
ENSG00000249087.6|ZNF436-AS1	32.74	45.84	41.07	40.43	48.08	23.25
ENSG00000249115.9|HAUS5	387	429	467	578	577	416
ENSG00000249158.6|PCDHA11	14.36	2	8	12	10	8.85
ENSG00000249240.2|AC069368.1	16.91	14.26	27.86	10.54	20.27	19.11
ENSG00000249242.8|TMEM150C	73	92	66	84	72	55
ENSG00000249319.2|AC068533.4	0	13.28	21.63	39.04	5.4	0
ENSG00000249348.1|UGDH-AS1	24.13	23	19.63	34	16.75	19
ENSG00000249353.2|NPM1P27	10.28	25.81	14.36	20.44	15.45	17.49
ENSG00000249437.7|NAIP	130.03	66.49	68.91	131.7	97.38	81.48
ENSG00000249456.1|AL731577.2	23.62	25.99	34.11	35.08	34.1	18.25
ENSG00000249459.8|ZNF286B	141.5	169	126.25	177.71	161.8	122.54
ENSG00000249471.8|ZNF324B	126.58	132.73	101.67	120.65	197.42	130.71
ENSG00000249476.1|AC008467.1	21	14	11	11	14	16
ENSG00000249550.6|LINC01234	14	14	16	22	10	22
ENSG00000249590.7|AC004832.3	16.08	9.71	24.43	4.79	7.68	5
ENSG00000249592.5|AC139887.2	13	16	13.38	7	20.41	21.06
ENSG00000249624.9|AP000295.1	91.03	36.24	32.32	85.66	32.7	5.4
ENSG00000249626.1|AC024560.2	35.82	36.36	37.65	55.58	40.03	34.6
ENSG00000249673.6|NOP14-AS1	242.71	284.13	275.28	287.73	398.69	259.57
ENSG00000249684.5|AC106795.2	6	11	15	12	9	8
ENSG00000249709.8|ZNF564	222	279	247	311.96	281	301
ENSG00000249751.4|ECSCR	72	40	68	66	78	64
ENSG00000249755.2|AC083829.1	25	31	24	31	28	27
ENSG00000249773.3|AC092647.5	35.68	31.32	73.73	56.54	70.76	26.84
ENSG00000249852.1|AC145676.1	11	8	8	12	17	3
ENSG00000249853.7|HS3ST5	14	12	15	14	13	23
ENSG00000249859.10|PVT1	122	195	226	183.03	182	126.13
ENSG00000249898.7|MCPH1-AS1	8.08	12.86	6	15	12.83	7
ENSG00000249915.8|PDCD6	1116.1	1217.27	1160.94	1404.98	1496.21	1132.99
ENSG00000249936.3|RAC1P2	15.18	36.23	21.49	28.69	52.01	35.35
ENSG00000249971.1|AC104116.1	30.12	18.08	23.28	33.92	26.33	44.79
ENSG00000249992.1|TMEM158	1704	1825	1701	2073	2033	1405
ENSG00000250021.7|ARPIN-AP3S2	357.85	520.93	499.82	598.33	569.97	413.12
ENSG00000250067.12|YJEFN3	520.88	542.53	543.03	720.25	507.94	502.82
ENSG00000250072.5|SH3TC2-DT	15	12	15	13	12	7
ENSG00000250091.3|DNAH10OS	26	23.6	35.25	48.34	22.24	18.91
ENSG00000250132.6|AC004803.1	39.78	57.86	49	59.49	67.73	48.87
ENSG00000250133.2|HOXC-AS2	24	33	22	35	47.79	24
ENSG00000250151.9|ARPC4-TTLL3	196.09	247.82	312.04	274.57	266.47	225.56
ENSG00000250198.2|LINC02199	28	18	12	10	22	7
ENSG00000250251.6|PKD1P6	292.57	315.22	1908.47	845.15	562.57	346.08
ENSG00000250264.1|AL669918.1	229.62	79.22	16.23	58.19	73.68	51.35
ENSG00000250273.1|PSMC1P5	15.78	12.75	14.78	25.19	45.43	10.84
ENSG00000250295.6|RDH10-AS1	13.27	4.13	6.21	9.13	12.08	11.36
ENSG00000250299.6|MRPS31P4	1.85	17.76	10.28	15.11	7.15	11.34
ENSG00000250303.3|AP002884.1	45	58	115	94	83	50
ENSG00000250305.9|TRMT9B	219	236	209	265	262	232
ENSG00000250317.8|SMIM20	129	187	165	146	204	125
ENSG00000250318.1|AC003072.1	14.47	15.67	14.57	24	16.56	12.33
ENSG00000250337.6|PURPL	9	22	3	10	12	15
ENSG00000250397.2|AP006623.1	12	27	15	24	27	28
ENSG00000250462.8|LRRC37BP1	549.03	721.72	771.79	722.45	815.37	584.34
ENSG00000250474.2|WBP1LP2	29.1	35.32	12.44	35.63	30.07	17.43
ENSG00000250479.8|CHCHD10	188	228	222	302	242	187
ENSG00000250506.7|CDK3	250.16	223.07	276.75	287.56	269.35	238.52
ENSG00000250508.1|AP000808.1	21	17	28	19	25	24
ENSG00000250510.8|GPR162	444	418	365.04	499.02	474	347
ENSG00000250565.7|ATP6V1E2	172.73	187	153.87	172.68	225.24	169.24
ENSG00000250571.7|GLI4	228.93	222.1	162.17	295	290.67	208
ENSG00000250575.1|AL732372.3	20.19	12.58	13.3	20.25	14.48	21.44
ENSG00000250615.1|AC008581.1	26.98	6.74	9.33	15.25	15.7	10.07
ENSG00000250616.2|AC012645.1	44	42	41	44	64	46
ENSG00000250644.3|AC068580.4	9.34	12.06	8.93	17.64	21.59	8.26
ENSG00000250722.6|SELENOP	20.44	21.5	25.33	23.47	13.29	10.52
ENSG00000250742.3|LINC02381	43	35	65.3	56.59	35	42
ENSG00000250786.1|SNHG18	82	118	275	175	125	102
ENSG00000250802.7|ZBED3-AS1	39	48.42	33	35.88	36.69	21.11
ENSG00000250899.3|AC125807.2	68	67	68	107	136	77
ENSG00000250903.8|GMDS-DT	21	23	24	37	42	31
ENSG00000250959.2|GLUD1P3	6	12	13	8	12	9
ENSG00000250988.7|SNHG21	35.65	40.13	36.91	39.27	70.02	44.15
ENSG00000251002.7|AC244502.1	14.76	13.65	20.82	10.98	16.83	11.36
ENSG00000251022.6|THAP9-AS1	568.75	610	797.08	690.31	755.86	540.57
ENSG00000251034.1|AC037459.2	21.05	21.08	15.14	24.13	34.23	31.32
ENSG00000251079.6|BMS1P2	9.82	16.46	13.71	18.53	25.28	15.37
ENSG00000251136.8|AF117829.1	42	42	43	44	46	49
ENSG00000251141.5|MRPS30-DT	28	27	16	29	26	23
ENSG00000251143.1|AP002490.1	39.46	31.85	193.39	84.7	50.97	42.48
ENSG00000251192.7|ZNF674	76.07	99.39	84.53	100.54	92.24	53.57
ENSG00000251201.8|TMED7-TICAM2	112.3	130.44	195.73	169.09	224.89	107.44
ENSG00000251247.11|ZNF345	47	66	63	69	91	63
ENSG00000251322.7|SHANK3	120	103	91	143	115	97
ENSG00000251349.3|MSANTD3-TMEFF1	161.45	189.21	329.17	210.39	235.22	167.12
ENSG00000251369.8|ZNF550	234.76	304.49	377.98	341.71	335	247.78
ENSG00000251396.6|LINC01301	28	16	23	19	24	10
ENSG00000251417.2|AC145285.2	10.72	12.59	9.55	11.44	9.55	12.43
ENSG00000251474.6|RPL32P3	139	149	170	179	174	141
ENSG00000251485.1|AC068134.3	13.27	19.07	9	15.13	15.2	8.53
ENSG00000251493.5|FOXD1	519.14	481.67	488.56	654.36	776.25	507.98
ENSG00000251503.8|CENPS-CORT	38.93	56.58	33.13	47.4	40.69	46.08
ENSG00000251562.8|MALAT1	8502	12585	11594	10838	11858	9187
ENSG00000251569.1|AC093899.2	15.22	25.36	18.58	22.48	45.15	36.26
ENSG00000251580.2|LINC02482	12	24.03	15	12.57	11.62	6.39
ENSG00000251595.7|ABCA11P	112.73	114.89	126.65	153.14	145.91	105.85
ENSG00000251602.6|AL928654.1	31	29	40	51	57	38
ENSG00000251634.2|AC145138.1	44.66	38.21	36.43	32.27	48.7	34.35
ENSG00000251661.3|AC136475.1	21.22	23	28	41	36.55	23.64
ENSG00000251669.5|FAM86EP	71.27	93.88	77.03	105.77	106.53	94.76
ENSG00000251867.4|AC009812.1	14.25	9.23	16.67	29.62	25.2	11.18
ENSG00000252690.3|AC105339.2	36.35	58.87	50.09	30.73	47.98	33.85
ENSG00000253106.1|AC090198.1	23.14	23.06	21.1	23.11	37.08	24
ENSG00000253144.1|AC104117.2	28.19	36.54	40.36	39.04	60.03	24.94
ENSG00000253174.2|AC009630.2	37.68	29.17	10	34.03	16.34	33.91
ENSG00000253200.1|AC037459.3	57.34	60.29	78.71	81.46	89.91	55.54
ENSG00000253203.6|GUSBP3	15.82	18.46	6.89	11.22	9.29	8.78
ENSG00000253210.1|AC040970.1	14	16	17	15	22	11
ENSG00000253250.3|C8orf88	120.9	113.77	144.09	116.2	136.68	79.63
ENSG00000253251.2|SHLD3	53	63	62.68	51	80.24	50.7
ENSG00000253276.3|CCDC71L	251	296	275	303	339	262
ENSG00000253293.5|HOXA10	199.07	221.37	202.96	241.82	281.95	211.48
ENSG00000253341.1|AC115837.1	10.14	16.25	12.92	8.11	20.33	9.16
ENSG00000253352.9|TUG1	3973.41	4606.83	4873.81	4907.51	5003.96	4033.57
ENSG00000253368.4|TRNP1	69	77	85	87	94	54
ENSG00000253438.3|PCAT1	26.78	32.15	21.07	24.43	33.74	12.39
ENSG00000253445.1|AC027309.1	48.25	17.46	17.54	36.87	55.24	44.25
ENSG00000253540.5|FAM86HP	35.06	44	27.43	36	49.63	32.63
ENSG00000253552.7|HOXA-AS2	31.94	23.15	27.78	28	29.54	14
ENSG00000253570.1|RNF5P1	4	8.05	20.18	14.07	23.3	16.1
ENSG00000253626.3|EIF5AL1	32.16	31.22	28.8	45.2	32.16	38.23
ENSG00000253661.1|ZFHX4-AS1	11	16	15	19	14	20
ENSG00000253688.2|AC026904.2	18	19	23	17	30	14
ENSG00000253710.4|ALG11	627.43	857.79	669.75	726.56	801.1	594.74
ENSG00000253716.5|MINCR	22	21	18	29	24	21
ENSG00000253719.3|ATXN7L3B	1333.68	1613.22	1710.89	1872.18	1970.44	1415.78
ENSG00000253729.7|PRKDC	4640	5532	4479	5532	5721	4259
ENSG00000253731.2|PCDHGA6	43.58	33.48	36.91	29.28	44.42	28.22
ENSG00000253738.1|OTUD6B-AS1	355	397	394	423	461	358
ENSG00000253741.1|LNCOC1	19.97	16.29	23.57	31.45	23.94	26
ENSG00000253797.2|UTP14C	0	0	29.54	80.95	26.84	46.64
ENSG00000253816.3|AC138866.1	52.79	78.57	56.13	45.55	49.94	62.69
ENSG00000253837.1|AC090197.1	11.18	3.1	19.48	13.35	3.11	4.13
ENSG00000253846.2|PCDHGA10	1941.33	2193.27	2328.48	2500.5	2625.78	1999.32
ENSG00000253854.1|AC010834.3	10	11	4	7	3	16
ENSG00000253861.1|SLC2A3P1	88.17	82.34	16.86	71.49	79.98	85.63
ENSG00000253882.6|AC099548.2	39.65	27.96	157.44	102.23	74.34	47.28
ENSG00000253910.2|PCDHGB2	26.29	18.25	31.25	18	29.46	24.9
ENSG00000253948.1|AC104986.2	17	25	24	33	21	25
ENSG00000253958.1|CLDN23	15	20	10	14	22	10
ENSG00000253982.1|AC100810.1	42	47	84	70	78	67
ENSG00000253983.2|AC087627.1	33	38	39	48	46	35
ENSG00000254004.7|ZNF260	931	1053	964	1122	1262	971
ENSG00000254064.1|AC105206.2	13	19	21	18	21	16
ENSG00000254087.8|LYN	88	77	60	81	79	60
ENSG00000254093.9|PINX1	81	98	71	81	94	76.37
ENSG00000254154.8|CRYZL2P-SEC16B	116.31	150.56	138.33	175.22	163.22	73.76
ENSG00000254198.1|AC113191.1	14	21	15	23	23	17
ENSG00000254206.5|NPIPB11	26.21	19.91	28.9	24.93	34.11	22.07
ENSG00000254369.6|HOXA-AS3	59.84	83.69	83.44	86.92	119.67	68.83
ENSG00000254389.3|RHPN1-AS1	33	52	27	52	42	29
ENSG00000254402.7|LRRC24	9.81	11.51	2.32	19.83	5.42	6.48
ENSG00000254413.8|CHKB-CPT1B	38.56	92.92	12.62	33.84	44.73	16.36
ENSG00000254461.1|AP001107.4	13	13.42	13.45	14.18	28.43	8.03
ENSG00000254469.7|AP002495.2	20	17.76	18.67	19.52	12.58	21
ENSG00000254470.2|AP5B1	216	232	174	288	320	196
ENSG00000254473.1|AL354920.1	36	26	30	41	49	46
ENSG00000254505.10|CHMP4A	460.62	549.87	642.14	643.71	709.33	505.04
ENSG00000254531.1|AP001816.1	39	57	43	69	49	51
ENSG00000254539.1|AC239804.1	11.89	8.41	6.43	11.86	8	9.74
ENSG00000254553.1|AL033529.1	6.22	0	0	38.22	32.33	23.38
ENSG00000254585.4|MAGEL2	13	13	6	11	26	22
ENSG00000254598.2|CSNK2A3	36.87	51.22	52.36	52.72	44.34	21.86
ENSG00000254614.2|AP003068.2	19	24	29	26	23.46	21
ENSG00000254615.2|AC027031.2	467	488	579	539	501	428
ENSG00000254635.5|WAC-AS1	237.21	251.82	237.55	260.76	272.94	224.29
ENSG00000254665.1|AC091053.1	28.97	1.89	1.51	14.3	0	30.85
ENSG00000254681.6|PKD1P5	68.89	57.87	140.41	109.12	92.13	71.43
ENSG00000254682.1|AP002387.2	99	101	101	131	125	102
ENSG00000254685.6|FPGT	339.5	350.64	377.53	371.65	448.8	341
ENSG00000254701.3|AC138866.2	14.94	8.8	19.04	26.15	26.83	6.81
ENSG00000254706.2|AL512785.2	83.75	42.69	44.77	124.3	135.34	85.49
ENSG00000254721.1|AP000879.1	11.47	73.61	6.35	55.18	24.03	21.49
ENSG00000254726.3|MEX3A	1372	1401	1235	1440	1706	1246
ENSG00000254772.10|EEF1G	13006.74	14469.88	18628.37	17437.06	18206.47	13287.97
ENSG00000254788.7|CKLF-CMTM1	14.27	8.18	22.4	14.01	9.36	8.88
ENSG00000254806.5|SYS1-DBNDD2	29.61	9.02	17.56	31.44	26.14	26.78
ENSG00000254815.5|AP006284.1	24.88	18.5	19.59	32	22.47	23.71
ENSG00000254835.1|RNF185-AS1	15.79	0	18.28	24.92	24.09	4.42
ENSG00000254837.2|AP001372.2	78.6	95	81	85	109	98.97
ENSG00000254852.8|NPIPA2	6.48	17.8	42.45	18.62	30.53	16.86
ENSG00000254858.9|MPV17L2	520	504	402	627.15	694	442
ENSG00000254860.5|TMEM9B-AS1	23	22	20.09	32	24	20
ENSG00000254870.5|ATP6V1G2-DDX39B	77.23	112.23	133.63	149.04	86.42	137.83
ENSG00000254873.1|AP001267.1	89.17	91.86	91.34	127.7	149.62	82.38
ENSG00000254876.5|SUGT1P4-STRA6LP	12.4	17.54	14.67	16.1	30.98	18.16
ENSG00000254901.8|BORCS8	318.39	293.26	274.14	362.43	494.33	302.03
ENSG00000254910.1|AC136475.2	10.78	11	11	10	17.45	10.36
ENSG00000254919.1|AC090692.1	21	5	11	5	15	9
ENSG00000254929.6|AL591684.2	52.64	62.98	52.5	68.09	88.97	69.62
ENSG00000254966.1|AC103974.1	33.08	34.69	25.54	30.41	32.1	28.5
ENSG00000254986.7|DPP3	1417.22	1482.5	1192	1790.11	2072.96	1291.39
ENSG00000254995.4|STX16-NPEPL1	22	15.98	23.61	29.7	38.28	26.68
ENSG00000254996.5|ANKHD1-EIF4EBP3	172.23	557.5	597.07	355.31	139.5	419.35
ENSG00000254997.3|KRTAP5-9	10	13	10	14	3	5
ENSG00000254999.4|BRK1	1930	2232	2622	2651	2693	2028
ENSG00000255031.5|AP002807.1	56.79	74.12	43.15	63.98	62.53	53.86
ENSG00000255036.6|STRA6LP	37.21	108.41	61.02	58.45	51.27	58.42
ENSG00000255072.1|PIGY	9.64	30.04	2.91	17.96	21.52	14.23
ENSG00000255112.2|CHMP1B	770.46	899.84	1051.89	1058.4	1032.62	752.2
ENSG00000255121.2|AP003392.4	12	18	11	21	18	19
ENSG00000255135.3|AP002360.1	52	45	68	64	65	60
ENSG00000255150.2|EID3	27	21	37	26	34	25
ENSG00000255152.8|MSH5-SAPCD1	320.01	348.84	466.78	469.33	394.41	359.7
ENSG00000255154.7|HTD2	85.01	109.23	179.44	149.07	188.83	163.02
ENSG00000255176.1|AP000941.1	15	16	7	8	7	15
ENSG00000255182.2|AC084125.2	121.76	132.87	103.91	183.15	163	131.34
ENSG00000255198.4|SNHG9	80	79	83	100	117	86
ENSG00000255201.1|AC087623.1	10.28	13.66	82.94	28	15	12
ENSG00000255202.1|AL049629.1	15.21	16.46	4.03	12	12.37	9.22
ENSG00000255224.1|AC109322.1	41	32.23	13	37.51	41.69	20.37
ENSG00000255248.8|MIR100HG	767	923	1420	1240	1133	963
ENSG00000255277.3|ABCC6P2	54.95	45.88	52.57	60.66	52.53	37.23
ENSG00000255284.1|AP006621.3	20	16	18	28	25	20
ENSG00000255301.1|AP002893.1	30.69	25.67	35.47	21.85	30.65	25.2
ENSG00000255302.4|EID1	3649	4048	4073	4917	5655	3811
ENSG00000255310.2|AF131215.5	54	59	48	82	70	37
ENSG00000255330.9|AL096711.2	610.7	544.49	503.48	541.49	618.25	465.42
ENSG00000255339.6|AL133352.1	39.41	40.54	51.25	51.67	49.48	13.32
ENSG00000255389.1|Z97989.1	43	43	35	43	50	47.8
ENSG00000255390.1|AC091564.4	94.53	81.93	83.8	167.81	126.15	72.6
ENSG00000255408.4|PCDHA3	165.49	243.45	149.68	176.02	188.71	139.25
ENSG00000255423.1|EBLN2	19	10	31	14	17	20
ENSG00000255455.2|AP003486.1	103	167	130	165	125	122
ENSG00000255458.6|AC108471.2	9	7	11	14	19	9
ENSG00000255468.7|AP001107.9	12.95	12	17.37	19.58	17.51	12.95
ENSG00000255495.1|AC145124.1	27	31	31	42	38	26
ENSG00000255498.1|AC068385.1	10.11	0	0	19.95	10.48	11.72
ENSG00000255508.7|AP002990.1	111.25	89.06	82.95	104.43	147.58	101.08
ENSG00000255517.6|AP002748.3	30.74	28.35	14.16	24.59	36.47	19.7
ENSG00000255526.6|NEDD8-MDP1	11.05	14.12	0	0	0	11.32
ENSG00000255529.9|POLR2M	714.03	922.06	880	947.53	1047.2	792.1
ENSG00000255561.7|FDXACB1	89.28	103.53	75.2	133	112	71.43
ENSG00000255571.8|MIR9-3HG	203	158	394	274	300	190
ENSG00000255639.3|AC005833.1	76.24	109.71	158.28	145.07	188.57	153.01
ENSG00000255690.2|TRIL	437	447.76	525	567.92	752	505
ENSG00000255717.6|SNHG1	765.28	908.72	946	990.63	979.12	748.63
ENSG00000255737.2|AGAP2-AS1	207.66	204.33	154.58	301.84	302.64	170.25
ENSG00000255769.7|GOLGA2P10	127.66	122.88	152.13	152.99	193.61	146.95
ENSG00000255857.5|PXN-AS1	72.2	53.74	98.16	60.18	70.6	79.41
ENSG00000255874.2|LINC00346	169	188	156	235	204	181
ENSG00000255920.2|CCND2-AS1	10.01	16	23	22.03	24	13.03
ENSG00000256007.1|ARAP1-AS1	16.72	22.93	45.11	27.06	27.35	16.83
ENSG00000256028.2|AC026362.1	152.81	152.74	171.68	163.21	258.19	163.12
ENSG00000256029.6|AL590560.1	106.2	79.38	138.73	169.88	141	109.43
ENSG00000256043.3|CTSO	264	342	294	362	406	254
ENSG00000256053.7|APOPT1	275.77	313.43	318.63	393.11	425.63	306.65
ENSG00000256060.2|TRAPPC2B	71.21	119.45	102.77	143.58	125.91	81.31
ENSG00000256061.7|DNAAF4	97	155	130	152	149	137
ENSG00000256073.3|URB1-AS1	121	152	108	160	160	118
ENSG00000256087.7|ZNF432	283.18	335.24	383.48	388.71	387.55	329.53
ENSG00000256092.2|AC137767.1	18	32	44	44	30	18
ENSG00000256116.1|AP001453.1	21.34	33.24	19.7	34.07	27.13	0
ENSG00000256124.5|LINC01152	90	106	94.7	95	124	101
ENSG00000256128.5|LINC00944	35	38	44	36	47	20
ENSG00000256223.6|ZNF10	142	177	173	191	254	143
ENSG00000256229.8|ZNF486	323	441	349	414	442	351
ENSG00000256235.2|SMIM3	1531	1628	3085	2718	2391	1700
ENSG00000256238.1|SUPT16HP1	9.02	12.06	8.02	12.08	6.02	7.02
ENSG00000256269.9|HMBS	729	712	660	893	971	680
ENSG00000256294.8|ZNF225	197	229	178	229	251	189
ENSG00000256338.2|RPL41P2	35.03	44.4	31.2	33.19	54.74	37.36
ENSG00000256340.8|ABCC6P1	12.48	18.83	11.74	15.27	22.5	16.15
ENSG00000256463.8|SALL3	213	182	189	216	291	176
ENSG00000256500.5|AL139300.1	114.91	225.74	65.84	401.73	111.53	120.53
ENSG00000256514.1|AP003419.1	186.69	298.95	292.79	330.21	351.12	235.7
ENSG00000256525.7|POLG2	151	164	219	175	215	179
ENSG00000256537.4|SMIM10L1	487.33	571.11	512.39	700.13	728.66	489.61
ENSG00000256566.1|AL049650.1	4.79	8.99	32.29	9.35	17.51	31.74
ENSG00000256569.1|AC069234.3	34.18	48.14	29.26	29.31	43.51	11.3
ENSG00000256591.5|AP003108.2	222.44	264.8	195.48	269.71	326.13	201.88
ENSG00000256594.8|AC010186.2	55.39	44.84	75.58	72.35	74.39	46.11
ENSG00000256628.3|ZBTB11-AS1	78.36	80.28	79.52	106.14	115.09	74.19
