Ctrl_827_R1B1	Ola_827_R1B1	Ctrl_827_R2B1	Ola_827_R2B1	Ctrl_827_R3B2	Ola_827_R3B2
ENSG00000034152.18|MAP2K3	705	667	471	475	707	629
ENSG00000034239.11|EFCAB1	9	11	20	9	14	10
ENSG00000034510.6|TMSB10	20884	17318	36999	22374	24153	19655
ENSG00000034533.11|ASTE1	295.6	243.4	196.06	198.92	318.53	240.17
ENSG00000034677.13|RNF19A	2869	2923	3034	2626	3056	2859.25
ENSG00000034693.15|PEX3	246	209	252	222.41	315.07	258
ENSG00000034713.8|GABARAPL2	1201	1121	1733	1205	1345	1061
ENSG00000035115.21|SH3YL1	449	386	501	393	419	351
ENSG00000035141.8|FAM136A	560	459	401	375	612	430
ENSG00000035403.17|VCL	4059.35	3751.19	4862.23	3682.5	4332.74	3568.02
ENSG00000035499.13|DEPDC1B	501	409	319	370	605	380
ENSG00000035664.11|DAPK2	48	41	33	32	49	42
ENSG00000035681.9|NSMAF	1003	799	746	729	1006	787
ENSG00000035687.10|ADSS	1248	1154	1242	929	1288	989
ENSG00000035862.12|TIMP2	7859.98	7596.45	8130.74	6958.31	8412.14	7147.17
ENSG00000035928.16|RFC1	954	859	982	835	1080	879
ENSG00000036054.13|TBC1D23	887	865	1298	874	973	804
ENSG00000036257.13|CUL3	2158	1880	1689	1604	2161	1698
ENSG00000036448.10|MYOM2	11	17	10	12	7	4
ENSG00000036530.8|CYP46A1	81	66	82	69	89	60
ENSG00000036549.13|AC118549.1	1323	1186	1080	988	1560	1136
ENSG00000036672.16|USP2	219	211	115	179	254.51	216
ENSG00000037042.9|TUBG2	640.21	552.11	812.7	585.83	721.87	610.29
ENSG00000037241.7|RPL26L1	557	504	519	486.96	633.95	491.93
ENSG00000037474.15|NSUN2	805	702	787	550	773	659
ENSG00000037637.11|FBXO42	866	718	1072	782	830	769
ENSG00000037749.12|MFAP3	953	883	689	675	871	749
ENSG00000037757.14|MRI1	1056.24	972	1227.73	921.44	1208.01	1081.15
ENSG00000037897.17|METTL1	442	427	269	276	565	376
ENSG00000037965.6|HOXC8	31	22	28	23	24	23
ENSG00000038002.9|AGA	266	204	244	205	315	248
ENSG00000038210.13|PI4K2B	445.64	482.38	368.19	315.09	542.06	444.43
ENSG00000038219.13|BOD1L1	850	735	1036	700	872	697
ENSG00000038274.17|MAT2B	1108	1038	1027	869	1227	1004
ENSG00000038358.15|EDC4	1750.72	1359.1	1520.84	1423.97	1913.34	1676.72
ENSG00000038382.20|TRIO	18262	17504	15486	15903	16182	15036
ENSG00000038427.16|VCAN	392	493.42	165	255	222	214
ENSG00000038532.16|CLEC16A	613	553	496	441	629	520
ENSG00000039068.19|CDH1	54	67	22	50	59	52
ENSG00000039123.16|MTREX	2191.48	2076.31	1662.83	1610.05	2425.47	1879.68
ENSG00000039139.9|DNAH5	8	12	37	17	9	10
ENSG00000039319.17|ZFYVE16	678.97	604.39	597.65	544.29	758	636.41
ENSG00000039523.20|RIPOR1	1464	1237.51	1671	1357	1718	1492
ENSG00000039560.14|RAI14	684	679	378	460	731	511
ENSG00000039650.12|PNKP	819.83	648.97	624.49	610.05	994.35	832.73
ENSG00000040199.18|PHLPP2	548.98	547.96	449.11	416.85	632.04	477.2
ENSG00000040275.17|SPDL1	847	744	522	607	1001	710
ENSG00000040341.18|STAU2	794.63	714.84	473	571.5	813.2	577.36
ENSG00000040487.13|PQLC2	365	290	279	275	401	327
ENSG00000040531.14|CTNS	180	184	140	142	181	171
ENSG00000040608.14|RTN4R	17	16	16	17	30	18
ENSG00000040633.13|PHF23	1122	996	731	805	1157	956
ENSG00000040731.10|CDH10	34	36	17	25	44	35
ENSG00000040933.15|INPP4A	1175	1138	1084	971	1281	1042
ENSG00000041353.10|RAB27B	923	930	444	618	702	575
ENSG00000041357.16|PSMA4	2665	2195	1636	1815	2913	2101
ENSG00000041515.16|MYO16	45	27	22	24	27	30
ENSG00000041802.11|LSG1	1851	1583	1479	1432	1953	1580
ENSG00000041880.14|PARP3	788	668	875	737	894	797
ENSG00000041982.16|TNC	9023	7888	15437	9734	10018	8722
ENSG00000041988.15|THAP3	257.69	222.55	326.25	297.29	339.66	276.26
ENSG00000042088.13|TDP1	384	344	266	233	415	340
ENSG00000042286.15|AIFM2	607	543	544	491	698	607
ENSG00000042317.17|SPATA7	170	141	122	129.05	150	140.77
ENSG00000042429.12|MED17	683.01	616.95	559.56	467	713	504
ENSG00000042445.14|RETSAT	1452.89	1369.7	1324.92	1315.83	1572.77	1281.97
ENSG00000042493.16|CAPG	820	686	942	841	956	765
ENSG00000042753.11|AP2S1	1088	962	1072	901	1337	1002
ENSG00000042980.12|ADAM28	4	4	26	16	3	16
ENSG00000043093.14|DCUN1D1	1095	1083	875	847	1138	932
ENSG00000043143.20|JADE2	1416	1105	838	997	1526	1203
ENSG00000043355.12|ZIC2	94	81	120	88	133	125
ENSG00000043514.16|TRIT1	183	183	273	191	181	141
ENSG00000044090.8|CUL7	1150	1122.92	1527.84	1204.93	1518.76	1247.97
ENSG00000044115.21|CTNNA1	8605	7709	11958	8454	9148	7567.04
ENSG00000044446.11|PHKA2	373	370	361	305	422	296
ENSG00000044459.15|CNTLN	196	188	171	171	267	203
ENSG00000044524.11|EPHA3	8329	7589	6732	6618	9311	7178
ENSG00000044574.8|HSPA5	15121	13378	41432	19858	14974	11947
ENSG00000046647.13|GEMIN8	111	88	85	102	128	97
ENSG00000046651.15|OFD1	469	471	706	443	536	484
ENSG00000046653.15|GPM6B	12141	11348	14569	11738	12945	10899
ENSG00000047056.15|WDR37	350	307	434	327	317	292
ENSG00000047188.16|YTHDC2	1428	1309	1280	1148	1407	1141
ENSG00000047230.15|CTPS2	388	348	357	364	456	310
ENSG00000047249.18|ATP6V1H	525	459	523	429	543	470
ENSG00000047315.16|POLR2B	3691.02	3440.96	3116.86	2746.58	4062.92	3107.6
ENSG00000047346.12|FAM214A	588.68	541	789.82	653.82	572.66	488.79
ENSG00000047365.12|ARAP2	375	292	250	243	392	332
ENSG00000047410.14|TPR	6171	5579	5489	5094	6777	5143
ENSG00000047578.13|KIAA0556	598.81	557.69	418.88	517.96	687.69	519.9
ENSG00000047579.19|DTNBP1	270	206	220	196	307	205
ENSG00000047597.7|XK	44	30	29	44	44	38
ENSG00000047621.12|C12orf4	585	548	400	373	634	470
ENSG00000047634.15|SCML1	469	436	415	372	524	454
ENSG00000047644.18|WWC3	1222	1075	1356	1006	1369	1117
ENSG00000047648.22|ARHGAP6	272	265	386	265	275	254
ENSG00000047662.4|FAM184B	299.23	222.26	82.45	139.35	253.52	190.85
ENSG00000047849.21|MAP4	7456	6434	11047	7772	8079	6902
ENSG00000047932.14|GOPC	1203	1042	985	888	1200.96	968
ENSG00000048028.11|USP28	448	395	427	408	477	363
ENSG00000048052.21|HDAC9	199	231	1045	406	320	279
ENSG00000048140.18|TSPAN17	1365	1218	1195	1080	1417	1212
ENSG00000048162.20|NOP16	769.67	655.45	489.03	513.77	783.64	552.17
ENSG00000048342.16|CC2D2A	384	308	238	238	388	301
ENSG00000048392.11|RRM2B	1063	1112	1309	1060	1078	950
ENSG00000048405.10|ZNF800	510	545	500	451	642	500
ENSG00000048471.14|SNX29	368	342	322	307	449	340
ENSG00000048544.6|MRPS10	723	724	523	508	774	590
ENSG00000048649.13|RSF1	1584	1626	1594.11	1232.52	1701.46	1382.05
ENSG00000048707.15|VPS13D	1158	1121	1532	1120	1246	1064
ENSG00000048740.18|CELF2	1303	1070	1530	1169	1314	1010
ENSG00000048828.17|FAM120A	4248.02	3712.25	3277.02	3143.79	4755.9	3668.82
ENSG00000048991.16|R3HDM1	2044	1729	1239	1484	2226	1675
ENSG00000049089.15|COL9A2	61	42	55	60	71	59
ENSG00000049130.15|KITLG	1450	1524	883	1064	1589	1287
ENSG00000049167.14|ERCC8	215.72	220.67	151.7	166	238	192.01
ENSG00000049192.15|ADAMTS6	181	150	74	126	181	153
ENSG00000049239.12|H6PD	1495	1288	1707	1326	1580	1385
ENSG00000049245.13|VAMP3	2501	2223	2779	2222	2724	2155
ENSG00000049246.14|PER3	723	634.97	632.76	536.85	849.94	671.97
ENSG00000049323.16|LTBP1	16	14	43	12	13	7
ENSG00000049449.9|RCN1	2964.89	2613.96	3136.04	2550.81	3361.37	2442.11
ENSG00000049540.17|ELN	7859.76	6770.92	7738.95	8418.85	12492.61	11617.9
ENSG00000049541.11|RFC2	1205	956	835	851	1429	1084
ENSG00000049618.23|ARID1B	1063.26	907	1024.33	921.49	1141.73	894
ENSG00000049656.14|CLPTM1L	673	691	540	558	736	618
ENSG00000049759.18|NEDD4L	478	352	1266	763	644	546
ENSG00000049769.13|PPP1R3F	163.86	144.76	102.99	104.96	214.87	152.78
ENSG00000049860.14|HEXB	2279.61	2006.9	2219.92	1887.22	2294.77	1939.58
ENSG00000049883.15|PTCD2	369	349	348	315	412	323
ENSG00000050130.18|JKAMP	1159	996	918	912	1161.97	884.99
ENSG00000050165.17|DKK3	3089	3029	3158	2774	2991	2836
ENSG00000050344.9|NFE2L3	205	176	199	145	202	144
ENSG00000050393.11|MCUR1	1213	1100	1295	991	1266	949
ENSG00000050405.13|LIMA1	5897	5398	7901	5532	5859	5011
ENSG00000050426.16|LETMD1	469	438	657	437	509	455
ENSG00000050438.17|SLC4A8	792	808	476	532	815	709
ENSG00000050748.17|MAPK9	602	545	655	481	653	546
ENSG00000050767.17|COL23A1	246	288	426	388	368	386
ENSG00000050820.17|BCAR1	460.46	409.08	518	503.49	556	525.47
ENSG00000051009.10|FAM160A2	569	519	1382	786	671	636
ENSG00000051108.15|HERPUD1	897	824	2551	1400	1075	822
ENSG00000051128.19|HOMER3	641.24	614.65	589.98	521.74	781.26	617.73
ENSG00000051180.17|RAD51	385	291	210	222	428	326
ENSG00000051341.14|POLQ	542	499	358	376	638	514
ENSG00000051382.8|PIK3CB	615	560	524	461	665	523
ENSG00000051596.9|THOC3	505.55	459.34	445.72	297.91	646.54	448.62
ENSG00000051620.11|HEBP2	240	212	373	246	278	222
ENSG00000051825.14|MPHOSPH9	882	784.24	654.51	632.18	1026.54	734.25
ENSG00000052126.14|PLEKHA5	31	25	35	30	39	29
ENSG00000052723.11|SIKE1	1107	1043	1056	900	1192	960
ENSG00000052749.13|RRP12	1049	896	701	756.95	1134.75	952
ENSG00000052795.13|FNIP2	814	783	782	689	1004	806
ENSG00000052802.13|MSMO1	3459	3369	1885	2381	3847	3124
ENSG00000052841.15|TTC17	1210	1052	1569	1032	1270	1099
ENSG00000053254.15|FOXN3	90.81	67.04	174.74	121.74	80.51	85.85
ENSG00000053371.12|AKR7A2	705	589.98	564	592	835	671.98
ENSG00000053372.5|MRTO4	1290	1152	870	816	1402	970
ENSG00000053438.10|NNAT	19	20	21	18	12	17
ENSG00000053501.13|USE1	487	471	630	518	552	489
ENSG00000053524.12|MCF2L2	77.08	67.32	105.31	70.16	64.06	39.3
ENSG00000053702.15|NRIP2	23	20	44	40	35.56	39
ENSG00000053747.16|LAMA3	30	34	52	38	41	30
ENSG00000053770.12|AP5M1	702	649	519	451	701	550
ENSG00000053900.10|ANAPC4	353	263	279	319	354	310
ENSG00000054116.12|TRAPPC3	735	653	649	607	749	604
ENSG00000054118.15|THRAP3	2975.64	2595	2975.92	2413	3205	2613
ENSG00000054148.17|PHPT1	1092	960	1291.97	999	1442	1170
ENSG00000054179.12|ENTPD2	1136	1064	1049	999	1559	1281
ENSG00000054219.11|LY75	561.5	585.56	495.19	485.96	526.23	600.27
ENSG00000054267.22|ARID4B	1420.86	1332.03	1486	1240.49	1712.5	1323.03
ENSG00000054277.14|OPN3	47.84	24.95	40.69	26.84	46.83	40.6
ENSG00000054282.16|SDCCAG8	334.98	303.9	300.97	304.84	349.95	296.97
ENSG00000054356.14|PTPRN	60	52	152	103	104	101
ENSG00000054392.13|HHAT	123	136	125	108	168	126
ENSG00000054523.17|KIF1B	4188.68	3650.68	4395.81	3570.26	4321.94	3420.99
ENSG00000054598.8|FOXC1	235	194	309	212	296	209
ENSG00000054611.14|TBC1D22A	216	225	228	216	267	219
ENSG00000054654.16|SYNE2	335	299	236	262	387	317
ENSG00000054690.13|PLEKHH1	141.35	119.19	88.44	101.45	116.4	99.14
ENSG00000054793.13|ATP9A	1824	1784	1687	1528	1962	1615
ENSG00000054803.3|CBLN4	14	12	14	7	17	19
ENSG00000054938.15|CHRDL2	29	24	301	178	25	46
ENSG00000054965.10|FAM168A	3543	3182	3657	2984	3564	2922
ENSG00000054967.13|RELT	289	252	291	288	347	299
ENSG00000054983.17|GALC	240	216	225	206	240	238
ENSG00000055044.11|NOP58	1739.56	1540.88	1204.52	1245.68	2027.72	1408.07
ENSG00000055070.17|SZRD1	3542.74	2988.48	3220.77	2913.91	3966.83	3214.82
ENSG00000055118.14|KCNH2	112	89	73	77	147	96
ENSG00000055130.16|CUL1	2807.38	2416	2165	2034.07	3030.28	2240
ENSG00000055147.19|FAM114A2	662	611	496	475	668	503
ENSG00000055163.20|CYFIP2	814	861	380	519	645	561
ENSG00000055208.19|TAB2	1640	1483	2085	1538	1926	1524
ENSG00000055211.14|GINM1	604	579	826	589	598	552
ENSG00000055332.18|EIF2AK2	2449.96	2374.99	1669.99	1762.96	2633.98	2021
ENSG00000055483.19|USP36	989	838	1534	868	937	879
ENSG00000055609.18|KMT2C	1672	1623	2339	1682	1632	1529
ENSG00000055732.13|MCOLN3	138	132	155	142	127	104
ENSG00000055917.15|PUM2	1640	1474	1716	1444	1885	1467
ENSG00000055950.16|MRPL43	349.7	332.87	393.77	340.63	445.51	365.4
ENSG00000055955.16|ITIH4	21.43	10.6	19.47	30.27	2.42	22.2
ENSG00000056050.7|HPF1	520	467	346	342	696	483
ENSG00000056097.16|ZFR	3718	3245	3200	2929	3923	2996
ENSG00000056277.16|ZNF280C	146	141	158	119	178	128
ENSG00000056487.16|PHF21B	29	28	54	49	46	42
ENSG00000056558.11|TRAF1	242	243	96	129	182	157
ENSG00000056586.16|RC3H2	2246	1958	1815	1749	2255	1858
ENSG00000056736.10|IL17RB	255	280	174	204	310	255
ENSG00000056972.19|TRAF3IP2	385.4	316	286	312	391	343
ENSG00000056998.20|GYG2	117	129	112	131	123	116
ENSG00000057019.16|DCBLD2	2537	2281	1820	1828	2453	1929
ENSG00000057252.13|SOAT1	1393	1223	1027	1120	1484	1168
ENSG00000057608.17|GDI2	3302	2781.89	2512.98	2474.94	3341.94	2637.94
ENSG00000057657.17|PRDM1	17	17	5	9	20	10
ENSG00000057663.16|ATG5	472	397	428	379	520	383
ENSG00000057704.13|TMCC3	135	103	74	65	109	87
ENSG00000057757.10|PITHD1	588	484	487	433	677	506
ENSG00000057935.13|MTA3	908	755	839	772	936	777
ENSG00000058056.9|USP13	1223	1095	629	796	1345	997
ENSG00000058063.16|ATP11B	2227.07	2000.59	2401.6	1887.16	2296.42	1761.59
ENSG00000058085.14|LAMC2	30	24	46	34	34	25
ENSG00000058091.17|CDK14	1775	1527	1129	1272	1889	1376
ENSG00000058262.10|SEC61A1	11007.9	10266.23	12503.11	10401.36	12414.66	10353.37
ENSG00000058272.19|PPP1R12A	1986.99	1792.25	2117.18	1760.81	2101.28	1752.07
ENSG00000058404.20|CAMK2B	307	270	125	197	310	259
ENSG00000058453.17|CROCC	640.59	594.86	355	559.96	820.46	760.52
ENSG00000058600.16|POLR3E	924	795	677	764	1078	877
ENSG00000058668.14|ATP2B4	2879	2690	4731	3284	3006	2665
ENSG00000058673.16|ZC3H11A	4052.34	3612	3813.19	3044.93	4359.96	3378.82
ENSG00000058729.11|RIOK2	687	604	476	483	687.68	526
ENSG00000058799.15|YIPF1	266	197	198	201	205	186
ENSG00000058804.12|NDC1	997	840	707	728	1027	795
ENSG00000058866.15|DGKG	346	302	309.1	266.17	375	347
ENSG00000059122.16|FLYWCH1	432	421	388	437	480	414
ENSG00000059145.18|UNKL	179.28	136.65	148.29	169.51	224.86	178.09
ENSG00000059378.12|PARP12	276	233	177	186	352	272
ENSG00000059573.9|ALDH18A1	1649	1437	1155	1191	1678	1316
ENSG00000059588.10|TARBP1	765	718	525	558	798	634
ENSG00000059691.12|GATB	744	623.57	514.06	475.6	788.36	564
ENSG00000059728.11|MXD1	163	123	305.04	179.08	168.45	137.18
ENSG00000059758.8|CDK17	757	733	1570	1043	813	657
ENSG00000059769.20|DNAJC25	71	74	108	76	104	73
ENSG00000059804.16|SLC2A3	624.84	469.87	8855.15	3584.35	1296.48	1405.2
ENSG00000059915.17|PSD	12.17	12.45	27.78	15.76	24.79	27.55
ENSG00000060069.16|CTDP1	264	224	240	237	332	255
ENSG00000060138.13|YBX3	2067	2131	3341	2439	2431	2002
ENSG00000060237.17|WNK1	5266	4569	4892	4060	5495	4471
ENSG00000060339.14|CCAR1	2373	2275	1972	1871	2740	2077
ENSG00000060491.16|OGFR	792	646	902	854	958	758
ENSG00000060642.10|PIGV	152	146	125	111	191	162
ENSG00000060656.20|PTPRU	6	16	20	8	16	3
ENSG00000060688.13|SNRNP40	762	598	447	481	876	606
ENSG00000060749.15|QSER1	1718	1610	1375	1317	1906	1428
ENSG00000060762.19|MPC1	797	747	921	738	897	735
ENSG00000060971.18|ACAA1	1048	1080.55	982.73	852.04	1275.04	1080.19
ENSG00000060982.15|BCAT1	17652	16421.97	13213	13384	18170	14695
ENSG00000061273.18|HDAC7	904.84	815.46	1146.75	830.98	1028.74	905.87
ENSG00000061337.15|LZTS1	4497	3908	2227	2967	5456	4421
ENSG00000061455.11|PRDM6	13	7	5	11	10	10
ENSG00000061656.9|SPAG4	21	20	24	22	21	20
ENSG00000061676.15|NCKAP1	5140	4712	5838	4613	5459	4503
ENSG00000061794.13|MRPS35	1022	836	926	839	1064	790
ENSG00000061918.13|GUCY1B1	36	34	22	32	35	16
ENSG00000061936.9|SFSWAP	1168	947	1292	978	1238	904
ENSG00000061938.18|TNK2	1025	999	960	947.98	1216.97	1075
ENSG00000061987.16|MON2	1431	1332	1381	1157	1472	1232
ENSG00000062194.16|GPBP1	1696	1519	1896	1489	1770	1349
ENSG00000062282.15|DGAT2	88	76	42	70	60	53.06
ENSG00000062370.16|ZNF112	324	246	194	223	329	256
ENSG00000062485.19|CS	4729.93	4198.51	4567.83	3833.24	5257.43	4334.51
ENSG00000062582.14|MRPS24	577.44	464	535.38	462.56	674	503.4
ENSG00000062598.18|ELMO2	1663.96	1483	1379	1244.99	1831.99	1458
ENSG00000062650.19|WAPL	1310	1169	1045	958	1445	1050
ENSG00000062716.13|VMP1	1926	1802	2271	1598	2135	1670
ENSG00000062725.10|APPBP2	1711	1473	1261	1196	1562	1311
ENSG00000062822.13|POLD1	486	382	211	359	691	496
ENSG00000063015.19|SEZ6	59	44	39	55	92	101
ENSG00000063046.17|EIF4B	5526.53	4820.77	9564.78	5800.8	6060.14	4610.23
ENSG00000063127.15|SLC6A16	11	15	16	15	13	18
ENSG00000063169.10|BICRA	190	176	149	146	173	179
ENSG00000063176.15|SPHK2	402.21	380.34	209.36	335.12	449.78	432.3
ENSG00000063177.13|RPL18	3251	2817	4431	3217	4105	3184
ENSG00000063180.9|CA11	443	372	291	292	424	325
ENSG00000063241.8|ISOC2	260	250	236	266	322	296
ENSG00000063244.12|U2AF2	3962	3235	2999	2904	4528	3687
ENSG00000063245.14|EPN1	947	873	976	955	1244	1014
ENSG00000063322.14|MED29	924	860	851	785	1051	766
ENSG00000063438.17|AHRR	21.35	8.9	12.2	14.11	6.15	3.91
ENSG00000063587.14|ZNF275	849	880	833	773	1060	840
ENSG00000063601.17|MTMR1	726	606	634	525	865	636
ENSG00000063660.9|GPC1	10989	10423	8933	11642	13733	13463
ENSG00000063761.16|ADCK1	225	141	109	124	205	166
ENSG00000063854.13|HAGH	481	432	328	330.02	530	442.03
ENSG00000063978.16|RNF4	1735.22	1504	1722.97	1378.61	1911.78	1537.32
ENSG00000064012.21|CASP8	719	660	431	499	754	644
ENSG00000064042.18|LIMCH1	2539	2376	1810	1831	2275	1958
ENSG00000064102.15|INTS13	1030	884	668	670	941	813
ENSG00000064115.11|TM7SF3	1555.38	1518.78	1340.06	1346.14	1709.52	1381.11
ENSG00000064199.6|SPA17	369	305.93	253.21	259.35	398.44	326.33
ENSG00000064225.12|ST3GAL6	276	221	155	211	259	214
ENSG00000064300.9|NGFR	22	16	132.4	35	20	21
ENSG00000064309.14|CDON	21	35	32	18	32	46
ENSG00000064313.12|TAF2	1224	1036	803	856	1260	1059
ENSG00000064393.16|HIPK2	825	730	645	617	903	805
ENSG00000064419.13|TNPO3	2975	2666	2654	2450	3526	2688
ENSG00000064489.22|BORCS8-MEF2B	173.15	86.69	114.68	87.82	148.14	143.22
ENSG00000064490.14|RFXANK	1286.38	1081.19	760.56	862.45	1377.31	1133.19
ENSG00000064545.14|TMEM161A	706	624	330	519	737	616
ENSG00000064547.14|LPAR2	498	423	433	408	491	435
ENSG00000064601.18|CTSA	1995.08	1927.12	2158.46	1834.55	2534.06	2161.21
ENSG00000064607.17|SUGP2	8747	8111	7533	6897.05	9207	7805
ENSG00000064651.14|SLC12A2	1129	1023	1336	962	1281	1086
ENSG00000064652.11|SNX24	467	432	469	431	557	428
ENSG00000064655.19|EYA2	974	776	2636	1565	1298	1123
ENSG00000064666.15|CNN2	937.4	741.71	1009.29	870.88	806.36	696.91
ENSG00000064687.12|ABCA7	518	455	289	418	611	496
ENSG00000064692.19|SNCAIP	72	37	28	42	73	57
ENSG00000064703.12|DDX20	914.82	743	447	625	973	711
ENSG00000064726.9|BTBD1	2091	1930	2410	1864	2332	1802
ENSG00000064763.11|FAR2	363.26	335.84	281	311.11	391.91	326.14
ENSG00000064932.16|SBNO2	1122	976	824	956	1508	1212
ENSG00000064933.17|PMS1	725	609	391	486	709	540
ENSG00000064961.19|HMG20B	1863	1598.99	1654	1589	2129.81	1762
ENSG00000064995.17|TAF11	593	529	493	456	648	479
ENSG00000064999.15|ANKS1A	580	524	353	405	523	511
ENSG00000065000.17|AP3D1	6266	5213	5063	4989	6732	5477
ENSG00000065029.15|ZNF76	831	697	606	596	859	794
ENSG00000065054.14|SLC9A3R2	268	200	115	167	333	234
ENSG00000065057.8|NTHL1	360	247	126	203	322	233
ENSG00000065060.17|UHRF1BP1	660	594	809.08	590	665	593
ENSG00000065135.11|GNAI3	2788	2497	3130	2562	3039.98	2524.98
ENSG00000065150.19|IPO5	2764	2510	2372	2284	3022	2349
ENSG00000065154.11|OAT	1448	1366	4657	2658	1717	1488
ENSG00000065183.16|WDR3	2244	1954	1331	1470	2095	1638
ENSG00000065243.20|PKN2	1652	1472	1457	1293	1629	1416
ENSG00000065268.10|WDR18	404	356	279	367	543	461
ENSG00000065308.5|TRAM2	3491	3048.97	6653.97	4417.97	4195	3859
ENSG00000065320.9|NTN1	1283	1097	758	1038	1572	1299
ENSG00000065328.16|MCM10	677	560	308	432	775	512
ENSG00000065357.20|DGKA	611	576	677	629	562	504
ENSG00000065361.15|ERBB3	44	23	14	13	20	26
ENSG00000065413.20|ANKRD44	459	435	296	310	466	352
ENSG00000065427.14|KARS	2681	2322	2352	2075	2952	2276
ENSG00000065457.10|ADAT1	582	588	438	482	741	647
ENSG00000065485.20|PDIA5	885	727	1259	991	1256	996.06
ENSG00000065491.8|TBC1D22B	178.93	160.94	246.97	183.71	198.63	183
ENSG00000065518.8|NDUFB4	1775	1624	1811	1538	2138	1494
ENSG00000065526.11|SPEN	3908	3153	2727	2544	4225	3549
ENSG00000065534.18|MYLK	1159	997.78	3467.73	1673.17	1288.21	1137.53
ENSG00000065548.18|ZC3H15	1889	1594	1702	1363	1798	1404
ENSG00000065559.15|MAP2K4	802	770.99	689	662	888.99	710
ENSG00000065600.12|TMEM206	399	401	324	319	384	327
ENSG00000065613.14|SLK	1702	1563	1892	1491	1868	1485
ENSG00000065615.14|CYB5R4	266	244	209	210	292	230
ENSG00000065665.21|SEC61A2	250.11	234.29	206.07	187.33	230.37	200.74
ENSG00000065675.14|PRKCQ	63	65	24	55	79	53
ENSG00000065717.15|TLE2	851	781	684	732	1169	959
ENSG00000065802.12|ASB1	1215	1105	1617	1162	1303	1086
ENSG00000065809.13|FAM107B	196	212	210	157	234	173
ENSG00000065833.9|ME1	472	424	558	470	487	445
ENSG00000065882.16|TBC1D1	514	443	374	407	637	506
ENSG00000065883.16|CDK13	1643	1382	1631	1256	1697	1279
ENSG00000065911.12|MTHFD2	1342.92	1135.83	2114.73	1418	1669.89	1343
ENSG00000065923.10|SLC9A7	216	170	115	138	187	194
ENSG00000065970.9|FOXJ2	1164	1045	1038	961	1309	985
ENSG00000065978.19|YBX1	8565.51	7258.24	8424.94	6746.03	9669.33	7186.08
ENSG00000065989.16|AC011529.1	1138	971	1064	903	1091	981
ENSG00000066027.12|PPP2R5A	431	436	752	423	497	399
ENSG00000066044.15|ELAVL1	3361	2865	2438	2482.5	3827.63	2934
ENSG00000066056.14|TIE1	93	65	54	92	90	98
ENSG00000066084.13|DIP2B	1673	1692	1786	1456	1672	1387
ENSG00000066117.14|SMARCD1	3898	3463	2911	2903	4264	3307
ENSG00000066135.13|KDM4A	1783	1631	1476.98	1513.58	2071.98	1734.08
ENSG00000066136.20|NFYC	425.94	329.95	316.53	281.48	492	409
ENSG00000066230.11|SLC9A3	50.89	49.1	48.62	39.73	59.19	52.18
ENSG00000066248.15|NGEF	988	867	1354	1031	1254	1124
ENSG00000066279.18|ASPM	2823	2312	1605	1827	2957	2085
ENSG00000066322.15|ELOVL1	1247	1123	1015	1001	1319	1037
ENSG00000066379.15|ZNRD1	243.98	230.76	270.42	199.81	313.23	197.3
ENSG00000066422.4|ZBTB11	872.2	864.42	1048.23	735.72	1026.1	748.64
ENSG00000066427.22|ATXN3	180	169	333	191	204	172
ENSG00000066455.13|GOLGA5	757	716	850	613	793	632
ENSG00000066468.22|FGFR2	525	521	1967	1071	672	598
ENSG00000066557.6|LRRC40	519	432	505	441	622	499
ENSG00000066583.12|ISOC1	389	340	264	227	474	344
ENSG00000066629.17|EML1	1542	1487	1710	1460	1805	1543
ENSG00000066651.20|TRMT11	321	314	351	277	327	236
ENSG00000066654.14|THUMPD1	910	834	833	670	901	782
ENSG00000066697.14|MSANTD3	616	483	1361	662.79	676	566
ENSG00000066739.12|ATG2B	672	629	618	522	628	523
ENSG00000066777.9|ARFGEF1	1149	1051	1216.07	957.11	1231.04	1034
ENSG00000066827.16|ZFAT	227	184	143.86	153	253	188
ENSG00000066855.16|MTFR1	351.13	368.24	303	286	402	293
ENSG00000066923.17|STAG3	129.97	74.35	91.62	75.76	115.88	77.57
ENSG00000066926.11|FECH	733	649	658	563	821	633
ENSG00000066933.16|MYO9A	822.45	831	955.19	741.11	851	714.94
ENSG00000067048.17|DDX3Y	2229	1953	4293	2565	2047	1719
ENSG00000067057.17|PFKP	1278	944	2640.98	1589.98	1509	1246.99
ENSG00000067064.11|IDI1	2243.94	2114.12	1182.87	1535.85	2428.25	1890.29
ENSG00000067066.17|SP100	670.62	611.81	758.25	575.59	746.62	568
ENSG00000067082.15|KLF6	792	693	2318	1278	1199	976
ENSG00000067113.17|PLPP1	297.52	309.69	466.17	335.95	327.53	291.32
ENSG00000067141.17|NEO1	668	562	542	483	739	585
ENSG00000067167.8|TRAM1	2444	2220	2834	2129	2574	1975
ENSG00000067177.15|PHKA1	684.83	665	466	605	690.21	614
ENSG00000067182.7|TNFRSF1A	1544	1262	1570	1313	1776	1576
ENSG00000067191.16|CACNB1	184	184	386	277	240	199
ENSG00000067208.14|EVI5	603	604	560	510	724	542
ENSG00000067221.14|STOML1	309	322	230	258	415	325
ENSG00000067225.18|PKM	39258	32532	45174	36387	44117	37525
ENSG00000067248.10|DHX29	1651	1506	1142	1210	1744	1272
