Ola_923_R2B1	LMP.Olap_923_R2B1	Ola_923_R3B1	LMP.Olap_923_R3B1	Ola_923_R1B2	LMP.Olap_923_R1B2
ENSG00000125386.15|FAM193A	994.57	1044	808	1092	928.94	862
ENSG00000125388.20|GRK4	74	99	57	106	76	87
ENSG00000125398.7|SOX9	6839	5773	5647	6321	6485	4688
ENSG00000125430.9|HS3ST3B1	230	222	230	312	312	266
ENSG00000125434.11|SLC25A35	88.35	83.85	52.6	107.13	48.55	102.53
ENSG00000125445.11|MRPS7	1206.28	1243.94	993	1354.47	1333.92	1131.82
ENSG00000125447.17|GGA3	983.72	1130	856	1102.35	912	972.12
ENSG00000125449.7|ARMC7	206	167	158	192	179	182
ENSG00000125450.11|NUP85	1503	1612	1134	1843	1420	1598
ENSG00000125454.12|SLC25A19	135.71	141.25	123.98	138.92	154.36	181.18
ENSG00000125457.14|MIF4GD	95	95.06	85	81.19	100.08	72.05
ENSG00000125458.7|NT5C	173.76	134.79	136.29	178.56	160.31	148.45
ENSG00000125459.15|MSTO1	754.41	850.22	640.45	849.21	709.33	780.04
ENSG00000125462.17|C1orf61	7473	5588	5963	6164	7007	4754
ENSG00000125482.13|TTF1	553	587	405	713	490	521
ENSG00000125484.12|GTF3C4	2546.65	2649.78	2056.53	3034.06	2712.58	2427.98
ENSG00000125485.17|DDX31	512.35	507.22	373.47	559.94	545.42	540.02
ENSG00000125503.13|PPP1R12C	963	992	855	947	864	947
ENSG00000125505.17|MBOAT7	1238	1180	1042	1246	1166	1063
ENSG00000125510.16|OPRL1	63	64	55	54	56	39
ENSG00000125520.14|SLC2A4RG	937.31	1143.87	863.43	1217.43	927.65	1051.53
ENSG00000125531.7|FNDC11	22	17	23	22	30	15
ENSG00000125534.10|PPDPF	1156	1323	1125	1242	1041	1212
ENSG00000125611.15|CHCHD5	145	194.27	163	186	171	203
ENSG00000125629.15|INSIG2	342	401	308	369	375	242
ENSG00000125630.15|POLR1B	1105	1029	881	1211	1131	1045
ENSG00000125633.11|CCDC93	1769	1933.99	1323	1941	1627	1549
ENSG00000125637.15|PSD4	22	17	10	29	13	13
ENSG00000125648.15|SLC25A23	1816	1743	1637	1930	1881	1734
ENSG00000125650.4|PSPN	52	83	65	84	67	72
ENSG00000125651.14|GTF2F1	1535	1735	1299	1752	1403	1568
ENSG00000125652.8|ALKBH7	83	100	89	96	71	97
ENSG00000125656.10|CLPP	529	546	543	501	563	508
ENSG00000125675.18|GRIA3	426	332	298	408	407	280
ENSG00000125676.20|THOC2	2599.32	2725.47	1867	2959.71	2521	2333.37
ENSG00000125686.12|MED1	2260.57	2622.17	1899	2973.68	2558.49	2485
ENSG00000125691.13|RPL23	9156	9132	7114	9731	9197.48	7776
ENSG00000125703.15|ATG4C	188	171	142	212	192	154
ENSG00000125733.18|TRIP10	527	608	406	597.98	511.96	475.83
ENSG00000125734.15|GPR108	501	497	383	492	494	464
ENSG00000125740.14|FOSB	19	30	8	31	11	10
ENSG00000125741.4|OPA3	517	574	507	706	639	625
ENSG00000125743.10|SNRPD2	3013	2963	2227	2935	2902	2567
ENSG00000125744.12|RTN2	127	104	104	103	99	86
ENSG00000125746.16|EML2	396	439	297	438	303	410
ENSG00000125753.14|VASP	332	356	339	361	295	356
ENSG00000125755.18|SYMPK	2169	2217	1910	2429	2070	2199
ENSG00000125772.12|GPCPD1	1509	1891	966	1756	1189	1361
ENSG00000125775.15|SDCBP2	10.49	25.28	6	14.81	10	21
ENSG00000125779.22|PANK2	1208.3	1134.37	809.41	1310.68	1112.29	1039.11
ENSG00000125804.13|FAM182A	39	29	28	34.45	28.21	18
ENSG00000125812.16|GZF1	767	747	664	902	794	711
ENSG00000125814.17|NAPB	329	327	235	339	281	260
ENSG00000125817.8|CENPB	1879	1838	1548	1745	1841	1681
ENSG00000125818.18|PSMF1	2150.84	2427.74	1766.08	2730.86	2198.57	2238.89
ENSG00000125820.5|NKX2-2	196.11	180.41	191.13	252.42	219.35	212
ENSG00000125821.12|DTD1	1789.82	1323.94	1625.74	1489.18	1789.96	1358
ENSG00000125826.20|RBCK1	1404	1681	1207	1608	1193	1473
ENSG00000125827.9|TMX4	2110	2300	1616	2700	2183	2134
ENSG00000125834.12|STK35	1452	1627	1363	1812	1642	1584
ENSG00000125835.18|SNRPB	4185	3730.23	3681.45	4073.97	4309.73	3577.74
ENSG00000125841.13|NRSN2	2253	2443	2178	2661	2428	2378
ENSG00000125843.11|AP5S1	492.73	552.81	382	486.57	449.72	502.81
ENSG00000125844.15|RRBP1	4267	5153	3610	5543	4348	4725
ENSG00000125846.15|ZNF133	566	552.66	388	584	562	455
ENSG00000125848.10|FLRT3	1212	1525	1092	2119	1699	2091
ENSG00000125863.20|MKKS	984.34	970.77	768.42	1093.25	969.4	800.82
ENSG00000125864.14|BFSP1	34	46	19	41	42	32
ENSG00000125868.16|DSTN	3689	3565	3000	4038.97	3932	3352
ENSG00000125869.10|LAMP5	268	360.99	184.99	322.98	277.96	247.99
ENSG00000125870.11|SNRPB2	3733	3263	3036	4120	4077	3105
ENSG00000125871.14|MGME1	814	1275	691	1464	834	1165
ENSG00000125875.14|TBC1D20	2078	2223	1779	2607	2084	2096
ENSG00000125877.13|ITPA	1222	1224	1176	1455	1384	1300
ENSG00000125885.13|MCM8	1235.59	1474.28	961.4	1917.11	1267.56	1424.06
ENSG00000125895.5|TMEM74B	16.16	15.26	10.92	4.14	3.43	7.11
ENSG00000125898.13|FAM110A	72	90	82	81	76	77
ENSG00000125901.6|MRPS26	680	632	577	638	647	599
ENSG00000125912.11|NCLN	996	1033	947	1053	976	1054
ENSG00000125931.11|CITED1	355	306	314	363.99	312.71	337
ENSG00000125944.20|HNRNPR	6538	5314	5274	6083	6941	4823
ENSG00000125945.15|ZNF436	2684.87	4412.2	2095.47	5245.53	2746.88	4077.83
ENSG00000125952.19|MAX	788.75	922.71	659.9	1041.8	769	873.33
ENSG00000125962.14|ARMCX5	241.57	261.96	174.46	238.74	236.24	211.17
ENSG00000125966.10|MMP24	83.11	51.12	82.71	72.94	99.18	51.42
ENSG00000125967.16|NECAB3	699	926	552.25	884	659	798
ENSG00000125970.12|RALY	3094	3009	2812	3351	3388	3138
ENSG00000125971.16|DYNLRB1	1581	1729	1429	1851	1786	1711
ENSG00000125977.7|EIF2S2	2634.94	2611.15	2121.54	2985.37	2939.85	2419.63
ENSG00000125991.19|ERGIC3	4646	4933	3711.35	5084	4412	4317
ENSG00000125995.16|ROMO1	497	497	465	514	503	587
ENSG00000125999.11|BPIFB1	15	13	4	7	10	18
ENSG00000126001.16|CEP250	2095	2028	1759	2266	1891	1677
ENSG00000126003.7|PLAGL2	1239	1232	1046	1532	1246	1169
ENSG00000126005.17|MMP24OS	280.89	282.34	240.29	277.06	267.08	213.58
ENSG00000126012.11|KDM5C	4307	4681	3785	4877	4378	4347
ENSG00000126016.15|AMOT	1167	625	977	686	1353	583
ENSG00000126062.4|TMEM115	629	642	516.56	706.68	582	646.74
ENSG00000126067.12|PSMB2	2691	2758.81	2484.94	3157	3265.95	2758
ENSG00000126070.20|AGO3	454	396	335	496	495	373
ENSG00000126088.14|UROD	1202	1362	1026	1363	1059.03	1279
ENSG00000126091.20|ST3GAL3	360	307	337	427	331	292
ENSG00000126106.14|TMEM53	211.37	148.32	147.19	202.59	199.06	186.39
ENSG00000126107.15|HECTD3	677	659	501	623	655.97	558
ENSG00000126214.21|KLC1	3102.91	2992.19	2304.36	3206	3037.28	2626.77
ENSG00000126215.14|XRCC3	463.95	692.41	455.1	763.45	514.37	646
ENSG00000126216.15|TUBGCP3	877.84	845.44	691.76	1020.69	1001.71	778.06
ENSG00000126217.21|MCF2L	1620	1404	1478	1602	1525	1448
ENSG00000126226.21|PCID2	949	987.51	736	1178	898	855
ENSG00000126243.8|LRFN3	270	245	186	232	271	225
ENSG00000126246.10|IGFLR1	67.51	73	47.57	72	55	81
ENSG00000126247.10|CAPNS1	5395	5361	4661	5769	5521	5030
ENSG00000126249.8|PDCD2L	114	127.63	83	105	150	99
ENSG00000126254.12|RBM42	712	842	751	805	778	815
ENSG00000126259.19|KIRREL2	78	73	76	88	71	53
ENSG00000126261.13|UBA2	4996	5247	4128	6051	5523	4780
ENSG00000126267.10|COX6B1	2138	2256	1850	2461	2300	2266
ENSG00000126351.12|THRA	1112.16	1535.31	965.84	1428.96	1098.76	1304.2
ENSG00000126368.6|NR1D1	318.84	451.69	301.16	467.04	290.24	340.8
ENSG00000126391.14|FRMD8	1046	1225	867	1153	961	1132
ENSG00000126432.14|PRDX5	1918	2059	1651	2155	1845	2021
ENSG00000126453.9|BCL2L12	279.19	353.95	244.66	364.98	271.52	344.84
ENSG00000126456.16|IRF3	715.81	757.05	556.34	814.02	569.48	709.16
ENSG00000126457.21|PRMT1	3966.96	3291.62	3771.95	3555.81	4230.55	3327.34
ENSG00000126458.4|RRAS	30	35	19	29	24	19
ENSG00000126461.15|SCAF1	970	1135	931	1123	923	1100
ENSG00000126464.14|PRR12	581	636	528	669.48	581	684
ENSG00000126500.3|FLRT1	40.14	37.02	41.4	33.52	27.79	37.21
ENSG00000126522.16|ASL	356.77	487.54	311.93	473.67	398.32	470.71
ENSG00000126524.10|SBDS	1511.49	1391.55	1212.9	1736.25	1712.74	1352.52
ENSG00000126561.16|STAT5A	21.68	23.69	9.37	22.66	15.37	22.19
ENSG00000126562.17|WNK4	7.12	5	8.71	15	7	12.68
ENSG00000126581.13|BECN1	960.07	1066.8	764.95	1213.89	1042.25	998.41
ENSG00000126602.11|TRAP1	2742.49	2911.52	2264.5	3200.61	2600.41	2874.95
ENSG00000126603.8|GLIS2	357.89	340.31	345.22	353.42	367.71	337
ENSG00000126653.18|NSRP1	934	916	663	1028	837	805
ENSG00000126698.11|DNAJC8	2490	2639	1924	2951	2527	2414
ENSG00000126705.14|AHDC1	342	462	323	455	412	495
ENSG00000126709.15|IFI6	99	157	69	160	80	112
ENSG00000126746.17|ZNF384	1158.02	1375.18	968.76	1357.1	1204.9	1095.56
ENSG00000126749.16|EMG1	1004.31	885.89	845.02	1129.39	986.52	920.87
ENSG00000126756.12|UXT	305.93	314.13	298	359.62	387.89	316.91
ENSG00000126759.13|CFP	35.17	20.34	18	21	18	10
ENSG00000126767.18|ELK1	1009	1287	849	1389	987	1080
ENSG00000126768.12|TIMM17B	543.78	562.74	434	605	489	536.49
ENSG00000126773.13|PCNX4	1528.49	1574.75	1205.44	1876.53	1567.28	1393.5
ENSG00000126775.8|ATG14	522	561	475	775	513	583
ENSG00000126777.18|KTN1	4623	4560	3346	5317	4843	4143
ENSG00000126778.10|SIX1	115	272	165	263	178	229
ENSG00000126785.13|RHOJ	1972	2453	1564	2527	1957	2180
ENSG00000126787.13|DLGAP5	2123	1770	1602	2006	2223	1462
ENSG00000126790.12|L3HYPDH	216	272	169	241	215.38	245.89
ENSG00000126803.9|HSPA2	96	144	63	120	78	95
ENSG00000126804.13|ZBTB1	780	826.83	581.82	1011.91	845	791
ENSG00000126814.6|TRMT5	569.5	589.27	497.03	694.35	601.28	609.32
ENSG00000126821.8|SGPP1	302	282	214	325	268	277
ENSG00000126822.17|PLEKHG3	337	394	289.19	415	308.99	382
ENSG00000126858.18|RHOT1	681.98	659.96	557	699.99	761	557.99
ENSG00000126861.5|OMG	48	78	48	72	49	59
ENSG00000126870.16|WDR60	453	403	332	437	424	305
ENSG00000126878.13|AIF1L	4526	4438	3891	5148	5188	4542
ENSG00000126882.13|FAM78A	36	22	15	28	29	25
ENSG00000126883.17|NUP214	2120	2465	1816	2715	2224	2144.91
ENSG00000126903.16|SLC10A3	122	141	99	142	108	143
ENSG00000126934.13|MAP2K2	1254	1319.89	989.98	1286	1238.98	1224
ENSG00000126945.9|HNRNPH2	2089.51	1717.2	1557.19	1950.79	2047.66	1597.11
ENSG00000126947.12|ARMCX1	324	383	259	372	296	323
ENSG00000126950.8|TMEM35A	170	160	98	171	169	137
ENSG00000126953.7|TIMM8A	190.97	205	191	217	227	213
ENSG00000127022.15|CANX	27661	27973	21969	32200	30365	25226
ENSG00000127054.20|INTS11	1742	1887	1400	1832	1551	1779
ENSG00000127080.10|IPPK	363.88	364.79	295.77	427.39	420.88	377.19
ENSG00000127081.14|ZNF484	124	155	92	161	119	119
ENSG00000127084.19|FGD3	43	62	36	31	45	51
ENSG00000127124.16|HIVEP3	657	958	608	1067	694	912
ENSG00000127125.9|PPCS	116.81	130	89	125	96.49	122
ENSG00000127184.13|COX7C	2304	1930	1675	2174	2264	1825
ENSG00000127191.18|TRAF2	459	525	378	469	435	468
ENSG00000127220.6|ABHD8	98	168	84	117.66	81	119.28
ENSG00000127241.16|MASP1	434	354	396	376	518	248
ENSG00000127252.6|HRASLS	41	42	25	53	49	42
ENSG00000127311.9|HELB	75	63	65	92	69	72
ENSG00000127314.18|RAP1B	1825.43	1763.21	1421.45	2003.42	1840.51	1554
ENSG00000127325.19|BEST3	35	31	27	34	34	16
ENSG00000127328.21|RAB3IP	527	354	381	375	511	280
ENSG00000127334.10|DYRK2	655	583	528.66	623	712.49	571
ENSG00000127337.7|YEATS4	426	470	341	532	442	386
ENSG00000127415.13|IDUA	81.94	133.04	65	107.98	80	103.05
ENSG00000127418.15|FGFRL1	1499	1200	1581	1235	1607	1185
ENSG00000127419.17|TMEM175	272	474	252	399	275	410
ENSG00000127423.10|AUNIP	120	216	111	209.74	130.19	176.32
ENSG00000127445.13|PIN1	737	743	680	798	738	746
ENSG00000127452.8|FBXL12	248	303	248	304	267	290
ENSG00000127463.15|EMC1	3466	3845.88	3117.98	4429.99	3754.63	3609.97
ENSG00000127472.11|PLA2G5	15	26	11	17	22	24
ENSG00000127481.15|UBR4	4360.16	4800.97	3611.64	4731.52	4169.58	4115.17
ENSG00000127483.18|HP1BP3	5566	6240	4497	7127	5701	5465
ENSG00000127511.9|SIN3B	1523	1720	1177	1687	1336	1494
ENSG00000127526.15|SLC35E1	1416	1719	1098	1714.06	1455	1368.43
ENSG00000127527.14|EPS15L1	772	944	664	991	746	786
ENSG00000127528.5|KLF2	19	13	11	7	11	21
ENSG00000127533.3|F2RL3	5	14	13	20	15	22
ENSG00000127540.12|UQCR11	659.23	738.83	616.02	691.65	663.51	651.13
ENSG00000127554.13|GFER	588	601	561	623	651	575
ENSG00000127561.15|SYNGR3	142	136	93	137	140	114
ENSG00000127564.17|PKMYT1	358.49	444.8	292.81	449.72	330.89	420.59
ENSG00000127580.17|WDR24	253.75	291.52	204.17	286.57	225.61	243.39
ENSG00000127585.12|FBXL16	827	797	670	805	725	653
ENSG00000127586.17|CHTF18	831	1411.23	719.01	1373.63	763	1322.58
ENSG00000127588.5|GNG13	7	15.77	11	8.37	10	10.42
ENSG00000127603.25|MACF1	6535	6159	5372	6794	7208	5732
ENSG00000127616.18|SMARCA4	7193	6801	6422	7842	7357	6934
ENSG00000127663.15|KDM4B	758	761	654	746	685	520
ENSG00000127666.9|TICAM1	92	144	111	141	104	124
ENSG00000127720.8|METTL25	19	16	20	21.06	21	10
ENSG00000127774.7|EMC6	186.27	167.51	161.97	262.08	224.75	231.82
ENSG00000127804.13|METTL16	1165	1165	903	1330	1107	1042
ENSG00000127824.14|TUBA4A	157.4	293.15	147.25	275.82	140.9	257.24
ENSG00000127831.10|VIL1	26.07	20.09	26.96	16.17	5.09	15.28
ENSG00000127837.9|AAMP	1972	2004	1716	2137	1967	1993
ENSG00000127838.14|PNKD	645	758	542	923	682	804
ENSG00000127863.15|TNFRSF19	2963	3059	2531	3827	3240	3003
ENSG00000127870.17|RNF6	410	407	362	459	472	454
ENSG00000127884.5|ECHS1	890	866	676	917	927	827
ENSG00000127903.14|ZNF835	108.37	135	90.97	152.81	119.86	131.74
ENSG00000127914.16|AKAP9	1281	1537	893	1595	1387	1370
ENSG00000127920.5|GNG11	575	583	473	703	672	619
ENSG00000127922.9|SEM1	2039	1905	1505	2202	2082	1933
ENSG00000127946.17|HIP1	7303	7280	6250	7789	7678	6816
ENSG00000127947.16|PTPN12	2182	2017	1581	2294	2124	1699
ENSG00000127948.16|POR	1424	1444	1244	1536	1443	1516
ENSG00000127952.17|STYXL1	496	566	424	619	575	570
ENSG00000127955.17|GNAI1	138	117	111	139	139	102
ENSG00000127957.18|PMS2P3	106.12	112.66	83.75	142.8	108.68	100.26
ENSG00000127980.16|PEX1	1141.76	1202.16	805.1	1269.57	1113.23	946.67
ENSG00000127989.13|MTERF1	361	359	247	459	378	354
ENSG00000127990.17|SGCE	722	755	581	839	803	672
ENSG00000127993.16|RBM48	500	585	353	667	416	501
ENSG00000127995.17|CASD1	711	731	540	957	737	682
ENSG00000128000.16|ZNF780B	580.38	580.83	423.25	679.57	554	553.65
ENSG00000128011.4|LRFN1	92.76	89.65	70.55	75.42	90.34	68.44
ENSG00000128016.6|ZFP36	113	120	118	145	81	113
ENSG00000128039.11|SRD5A3	128.96	143.96	107	129	171	98
ENSG00000128045.7|RASL11B	17	11	4	23	18.87	15
ENSG00000128050.8|PAICS	10277.99	10825.99	8588.98	12625.97	11413	10113.98
ENSG00000128059.8|PPAT	1463.77	1350.94	1155.84	1749.7	1544.95	1351.91
ENSG00000128159.12|TUBGCP6	1284	1454	1086	1348	1098	1214
ENSG00000128165.9|ADM2	29	42	16	21	12	16
ENSG00000128185.9|DGCR6L	432.02	502.58	354.43	437.73	364.4	482.28
ENSG00000128191.16|DGCR8	1324	1307	1083	1379	1322	1219
ENSG00000128203.7|ASPHD2	179.36	159.35	134	177.86	197.28	154.06
ENSG00000128228.5|SDF2L1	145	135	147	126	172	173
ENSG00000128245.15|YWHAH	5847	5879	5295	6643	6423	5172
ENSG00000128254.13|C22orf24	12	11	9	18	20	10
ENSG00000128262.8|POM121L9P	8	19	10	16.2	12.72	16.32
ENSG00000128266.9|GNAZ	280	310	248	304	326	304
ENSG00000128268.12|MGAT3	595	616	530	664	524	535
ENSG00000128272.14|ATF4	3992.97	3481	3020	3282	3823.98	2843
ENSG00000128274.17|A4GALT	12	17	3	21	6	17
ENSG00000128283.7|CDC42EP1	148	166	125	172	144	195
ENSG00000128284.19|APOL3	70	147	49	172	74	166
ENSG00000128285.4|MCHR1	49	56	49	37	44	36
ENSG00000128294.16|TPST2	1055	1046	912	1345	1131	1083
ENSG00000128309.16|MPST	601	624	530	600	632	622
ENSG00000128311.14|TST	69	99	104	113	95	111
ENSG00000128335.14|APOL2	619	866	459	912	604	848
ENSG00000128342.5|LIF	172	264	142	343	167	271
ENSG00000128346.10|C22orf23	22.05	42.71	42.25	65.98	25.88	40.24
ENSG00000128394.17|APOBEC3F	54.78	96.99	45.66	94.41	38.64	77.42
ENSG00000128422.16|KRT17	17	22	12	30	20	20
ENSG00000128463.13|EMC4	926.95	957.98	728.99	988.93	1015.98	801.95
ENSG00000128482.16|RNF112	152	319.87	122	298	101.94	220
ENSG00000128487.16|SPECC1	2322	2237	1989	2772	2567	2066
ENSG00000128510.12|CPA4	34	35	20	45	18	25
ENSG00000128512.21|DOCK4	709	742	583	855	798	750
ENSG00000128513.15|POT1	797	851	548	895	692	639
ENSG00000128524.5|ATP6V1F	1247.81	1536.75	1150.82	1566.88	1191.87	1408.72
ENSG00000128534.8|LSM8	1169	1279	973	1485	1203	1090
ENSG00000128536.16|CDHR3	21	15	19	14	21	12
ENSG00000128563.13|PRKRIP1	1083.27	1293.19	957.45	1267.33	1046.72	1046.33
ENSG00000128564.7|VGF	6211	3965	6669	4663	7016	4481
ENSG00000128567.17|PODXL	8129	12917	7606	15211	10116	13560
ENSG00000128578.10|STRIP2	365	430	265	423	340	383
ENSG00000128581.15|IFT22	744	703	537	726	646	594
ENSG00000128585.18|MKLN1	2419.11	2624.79	1856.26	2988.31	2545.16	2262.53
ENSG00000128590.5|DNAJB9	275	273	231	360	323	297
ENSG00000128591.15|FLNC	120	136	79.25	140	101	112
ENSG00000128594.8|LRRC4	181	148	166	178	194	128
ENSG00000128595.17|CALU	16144	16625	12798	19077	17672	15105
ENSG00000128596.17|CCDC136	166	111	98	149	116	72
ENSG00000128602.10|SMO	1766.51	1753.65	1532.62	1861.68	1810.6	1639.79
ENSG00000128606.13|LRRC17	132	226	113	230	121	166
ENSG00000128607.14|KLHDC10	1658	1866	1367	2089	1880	1566
ENSG00000128609.15|NDUFA5	1440.91	1442	1157	1722	1495	1314.95
ENSG00000128626.11|MRPS12	375.25	328.98	299.79	369.14	324.49	393.98
ENSG00000128654.14|MTX2	438	458	313	466	511	404
ENSG00000128656.14|CHN1	622	590	524	683	687	532
ENSG00000128683.14|GAD1	3734.54	2585.59	2873.08	2652.91	3773.79	2298.64
ENSG00000128694.12|OSGEPL1	185.63	185	126	231	193	126
ENSG00000128699.14|ORMDL1	1030	1153	762	1358	1067	962
ENSG00000128708.13|HAT1	1423	1869	1151	2121	1576	1684
ENSG00000128731.17|HERC2	2362.17	2349.67	2043.04	2406.6	2401.68	2102.35
ENSG00000128739.22|SNRPN	1464.88	1404.65	1242.84	1458.91	1449.69	1338.5
ENSG00000128789.21|PSMG2	490	537	356	553.36	498	478.21
ENSG00000128791.12|TWSG1	732	717	577	849	730	653
ENSG00000128805.14|ARHGAP22	16	12	18	6	20	3
ENSG00000128829.12|EIF2AK4	947	1056	750	1239	986	973
ENSG00000128833.13|MYO5C	1001.71	948.69	696.77	1065.15	934.72	821.62
ENSG00000128849.10|CGNL1	94	132	63	100	85	119
ENSG00000128872.10|TMOD2	1315	1123	1100	1416	1521	1194
ENSG00000128881.17|TTBK2	507.97	507.95	351	483.39	498.76	395.3
ENSG00000128886.12|ELL3	25.8	18	15.22	26.02	26.16	26.76
ENSG00000128891.15|CCDC32	173.9	186.91	129	236	172	174
ENSG00000128908.16|INO80	698	681	587	772	721	639
ENSG00000128915.12|ICE2	891	854	672	1046	957	699
ENSG00000128923.11|MINDY2	734	807	497	954	807	865
ENSG00000128928.9|IVD	2182	2560	1888	2662	2169	2379
ENSG00000128944.13|KNSTRN	922	984	742	1017	904	851
ENSG00000128951.14|DUT	840.28	895.47	611.06	973.53	780.5	753.5
ENSG00000128965.13|CHAC1	16	27	19	13	19	17
ENSG00000128973.13|CLN6	1151.22	1220.02	973.81	1349.74	1172.16	1302.71
ENSG00000128989.10|ARPP19	5486.9	5294	4407	6351	6171	4844
ENSG00000129003.17|VPS13C	2184	2331	1671	2441	2196	2015
ENSG00000129007.14|CALML4	80.32	70.16	34.79	78.66	65.93	38.76
ENSG00000129028.9|THAP10	135	195	112	205	134	190
ENSG00000129038.16|LOXL1	42	50	39	47	43	37
ENSG00000129055.12|ANAPC13	930.21	1033.03	793.61	1108.95	1070.08	968.57
ENSG00000129071.9|MBD4	459	544	374	584	491	464
ENSG00000129083.12|COPB1	2657	2902.49	2043	3018.8	2717.57	2401
ENSG00000129084.17|PSMA1	1704	1743.13	1364	2029.25	1851.7	1537
ENSG00000129103.18|SUMF2	2365.33	2538.53	1794.92	2542.44	2056.58	2244.69
ENSG00000129116.19|PALLD	752.93	834	578.99	814	666	640
ENSG00000129128.13|SPCS3	1933	1901	1568	2427	2261	1787
ENSG00000129151.9|BBOX1	95	62	76	70	81	76
ENSG00000129158.11|SERGEF	179	148	162	129.1	156	128
ENSG00000129159.7|KCNC1	519	523	410	627	544	511
ENSG00000129173.13|E2F8	209	352	212	451	201	281
ENSG00000129187.14|DCTD	1167	1202	971	1308	1320	1088
ENSG00000129194.7|SOX15	8	15	12	10	8	13
ENSG00000129195.16|PIMREG	1813.99	2182.97	1686	2312.96	1867.98	2015.97
ENSG00000129197.14|RPAIN	1627.4	1801.37	1295.38	1954.34	1533.58	1479.26
ENSG00000129204.16|USP6	17.17	18.26	14.37	8.14	9.68	13.15
ENSG00000129214.15|SHBG	9	19	9	26	10	24
ENSG00000129219.14|PLD2	712	762	523	717	582	671
ENSG00000129235.10|TXNDC17	784.04	774.83	690.29	890.24	891.66	748.77
ENSG00000129244.9|ATP1B2	3650	3283	3039	3296	3643	2674
ENSG00000129245.11|FXR2	1259	1398	1149	1488	1406	1318
ENSG00000129250.12|KIF1C	2206.99	2147	1836	2328	2190	2129
ENSG00000129255.16|MPDU1	1182	1265	973.03	1444.61	1192	1248
ENSG00000129292.20|PHF20L1	1442.45	1363.38	1082.92	1599.86	1512.58	1253.18
ENSG00000129295.9|LRRC6	25	19	7	20	15	10
ENSG00000129315.11|CCNT1	1568	1807	1246	1974	1742	1687
ENSG00000129317.14|PUS7L	543	438	407	513	541	389
ENSG00000129347.20|KRI1	1408.8	1508.53	1102.31	1582.47	1291.81	1365.27
ENSG00000129351.17|ILF3	16305	15351	13947	16751	16195	13944
ENSG00000129353.15|SLC44A2	3795	5786	2984	5696	3431	4405
ENSG00000129355.6|CDKN2D	80	84	45	110	74	70
ENSG00000129422.14|MTUS1	256.53	383	195.07	371.27	229.5	313.55
ENSG00000129460.16|NGDN	539	548	451	672	534	567
ENSG00000129472.15|RAB2B	517	638	424	686	562	526
ENSG00000129473.9|BCL2L2	916.77	945.25	720.62	897.68	875.83	799.36
ENSG00000129474.16|AJUBA	253	236	186	285	268	245
ENSG00000129480.13|DTD2	352.45	278.27	261	345.97	390	249.6
ENSG00000129484.13|PARP2	887	1089	722	1100	961	930
ENSG00000129493.15|HEATR5A	804	838	572	913.77	883	777
ENSG00000129515.19|SNX6	1230.97	1167.53	910.17	1343.13	1146.23	968.54
ENSG00000129518.9|EAPP	354	386	285	407	366	372
ENSG00000129521.13|EGLN3	211	354	244	319	291	196
ENSG00000129534.14|MIS18BP1	786	709	588	762	776	557
ENSG00000129535.12|NRL	21.07	6	18.06	16.05	19.04	15.02
ENSG00000129538.14|RNASE1	24	13	14	22	14	9
ENSG00000129559.13|NEDD8	2003.03	2167.52	1659.44	2096.11	1953.82	1772
ENSG00000129562.11|DAD1	1632	1742	1494	1847	1716	1557
ENSG00000129566.13|TEP1	566	635	460	676	593	604
ENSG00000129596.5|CDO1	329	403	282	358	381	306
ENSG00000129625.13|REEP5	1167.93	1136.17	896	1443.64	1240	1150.38
ENSG00000129636.12|ITFG1	1348.23	1295	958.95	1425.9	1339.96	1131.89
ENSG00000129646.14|QRICH2	71	55	35	59	64	42
ENSG00000129654.8|FOXJ1	56	72	34	79	50	72
ENSG00000129657.16|SEC14L1	6219	7527	5282	8511	6509	7248
ENSG00000129667.12|RHBDF2	135	227	152	249	154	238
ENSG00000129675.16|ARHGEF6	562	426	351	477	546	316
ENSG00000129680.16|MAP7D3	578	572	437	717	585	592
ENSG00000129691.15|ASH2L	669.58	770	602	849	792	757
ENSG00000129696.12|TTI2	223.52	335.29	224.23	253.5	283.24	239.45
ENSG00000129749.3|CHRNA10	20	12	15	15	4	16
ENSG00000129757.13|CDKN1C	128	298	148	344	216	308
ENSG00000129810.15|SGO1	450.82	460.24	342.91	590.15	380.96	438.09
ENSG00000129910.7|CDH15	15	24	10	48	13	38
ENSG00000129911.9|KLF16	518	540	454.32	567.81	538	554
ENSG00000129925.11|TMEM8A	677.61	804.51	655.84	833.4	701.65	800.55
ENSG00000129932.8|DOHH	162	122	122	134	128	154
ENSG00000129933.21|MAU2	1539	1764	1307	1786	1382	1458
ENSG00000129946.10|SHC2	348	396	298	283	308	311
ENSG00000129951.18|PLPPR3	15	16	3	13	7	6
ENSG00000129968.15|ABHD17A	686	770	580	702	625	706
ENSG00000129990.15|SYT5	28	28	14	26	32	27
ENSG00000130005.12|GAMT	382	418	307	411	332	387
ENSG00000130021.13|PUDP	650	601	544	749	708	659
ENSG00000130023.16|ERMARD	202	176	183	225	202	164
ENSG00000130024.15|PHF10	2385.36	2255.32	1840.07	2673.62	2647.62	2092.57
ENSG00000130052.13|STARD8	32	22	27	27	29	22
ENSG00000130054.4|FAM155B	89	60	62	57	74	53
ENSG00000130055.13|GDPD2	206	123	156	132	201	87
