Ola_827_R1B1	LMP.Olap_827_R1B1	Ola_827_R2B1	LMP.Olap_827_R2B1	Ola_827_R3B2	LMP.Olap_827_R3B2
ENSG00000115540.15|MOB4	771.48	791.23	719.84	869.86	714.11	687.63
ENSG00000115541.11|HSPE1	2238.8	2132.11	1858.78	2204.72	2110.68	1955.06
ENSG00000115548.17|KDM3A	1036	1047	2054	1844	1440	1182
ENSG00000115556.14|PLCD4	387.45	381.08	356.92	454.07	352.55	361.35
ENSG00000115561.16|CHMP3	1879	2255.51	1855.95	2445.62	2060.66	1907.98
ENSG00000115568.15|ZNF142	566	653	429	719	599.98	553.95
ENSG00000115594.12|IL1R1	23	28	26	43	27	42
ENSG00000115641.19|FHL2	102	130	96	146	73	76
ENSG00000115649.16|CNPPD1	727	694	742	929	713	675
ENSG00000115652.14|UXS1	682	645	555	688	603	573
ENSG00000115657.14|ABCB6	939.9	1183.57	1148.23	1361.57	1057.06	1085.42
ENSG00000115661.14|STK16	498.09	495.32	463.94	643.16	433.23	421.73
ENSG00000115677.17|HDLBP	9934.95	10113	10305.91	12150	9971.95	9319.95
ENSG00000115685.15|PPP1R7	583	577	522	722	524	574
ENSG00000115687.13|PASK	242	187	174	199	184	149
ENSG00000115694.15|STK25	1336.8	1420.62	1380.58	2164.86	1461.58	1373.89
ENSG00000115738.10|ID2	477	415	1890	1158	1121	786
ENSG00000115750.17|TAF1B	294	261	264	330	298	281
ENSG00000115756.13|HPCAL1	648	820	765	1017	791	705
ENSG00000115758.13|ODC1	7234	8598	6434	8753	6946	7779
ENSG00000115760.14|BIRC6	1558	1477	1442	1567	1491	1118
ENSG00000115761.16|NOL10	742	706	619	742	699	609
ENSG00000115762.16|PLEKHB2	2313	2403	2264	2783	2323	2254
ENSG00000115806.13|GORASP2	1427	1372	1201	1517	1323	1237
ENSG00000115808.12|STRN	938	923	860	993	925	795
ENSG00000115816.15|CEBPZ	1662.8	1545.31	1356.78	1759.86	1444.8	1396.63
ENSG00000115825.10|PRKD3	2214.76	1848.68	1928	1939	2024.3	1699.86
ENSG00000115827.14|DCAF17	720	697	589	719	642	595
ENSG00000115839.17|RAB3GAP1	1470	1454	1354	1641	1411	1318
ENSG00000115840.14|SLC25A12	704	765	706	933	741	684
ENSG00000115841.20|RMDN2	98	137	87	107	96	93
ENSG00000115866.11|DARS	2199	2257	2017.97	2603.97	2101.99	2056.93
ENSG00000115875.19|SRSF7	2654	2294	2212	2537	2495	2077
ENSG00000115884.11|SDC1	673	1018	842	1407	829	984
ENSG00000115902.11|SLC1A4	554	830	438	754	539	565
ENSG00000115904.12|SOS1	1210	1215	929	1196	1031	946
ENSG00000115935.17|WIPF1	1753	1700	1649	1927	1681	1443
ENSG00000115942.9|ORC2	637.98	758	540	709.98	619	627
ENSG00000115944.15|COX7A2L	773	771	820	967	800	759
ENSG00000115946.8|PNO1	356.03	374.08	272.62	393.38	333.17	295.18
ENSG00000115947.13|ORC4	497.53	496.39	413.76	484.88	400.67	359.03
ENSG00000115956.10|PLEK	17	28	18	13	13	9
ENSG00000115963.13|RND3	850	1155	890	1447	837	1048
ENSG00000115966.17|ATF2	840	856.91	958	951.82	896.95	793.9
ENSG00000115970.18|THADA	893	867	846	843	869	771.98
ENSG00000115977.19|AAK1	604	617	546	596	559	511
ENSG00000115993.13|TRAK2	1816	1917	1733	2282	1860	1826
ENSG00000115998.7|C2orf42	139	107	115	134	114	129
ENSG00000116001.16|TIA1	923	854	797	1090	886	805
ENSG00000116005.12|PCYOX1	1227	1356	1016	1457	1099	1141
ENSG00000116016.14|EPAS1	5805	7022	7704	9694	7167	6890
ENSG00000116017.11|ARID3A	50	134	151	187	81	104
ENSG00000116030.16|SUMO1	1595	1544	1435.92	1764.87	1504.9	1468
ENSG00000116035.4|VAX2	41.86	26.57	26.86	22.12	17	29.72
ENSG00000116039.13|ATP6V1B1	17.14	16.43	12.14	35.88	29	19.28
ENSG00000116044.16|NFE2L2	2594	2999.7	2386	3212.99	2662	2608.68
ENSG00000116062.15|MSH6	2370.15	1838.62	1976.24	1969.29	2330.59	1796.68
ENSG00000116095.11|PLEKHA3	471	483	401	520	391	401
ENSG00000116096.6|SPR	357	431	300	406	369	351
ENSG00000116106.12|EPHA4	755	717.78	617.51	889.01	843.52	845.89
ENSG00000116117.18|PARD3B	178	106	146	102	137	78
ENSG00000116120.10|FARSB	1898	1800	1367	1846	1674	1608
ENSG00000116127.18|ALMS1	756	643	700	657	758	527
ENSG00000116128.11|BCL9	614	641	397	584	499	466
ENSG00000116132.12|PRRX1	3813	4006	3044	4219	3297	3167
ENSG00000116133.13|DHCR24	6207.8	4488	4661.92	5073.9	6066.91	4906.45
ENSG00000116138.13|DNAJC16	588	647	512	753	588	568
ENSG00000116141.15|MARK1	655	614	522	719	579	519
ENSG00000116147.17|TNR	3	8	10	27	21	20
ENSG00000116151.14|MORN1	129	159	137	201	179	161
ENSG00000116157.6|GPX7	499	510	463	648	565	519
ENSG00000116161.17|CACYBP	1904.78	1733.85	1555.84	1744.24	1855.48	1565
ENSG00000116171.18|SCP2	1346	1403.03	1148.3	1500.4	1286.83	1273
ENSG00000116191.17|RALGPS2	56	75	69	86	85	76
ENSG00000116198.13|CEP104	531	577	439	654	479	491
ENSG00000116199.12|FAM20B	1742	1614	1434	1722	1617	1472
ENSG00000116205.14|TCEANC2	276	318	190	331	244	229
ENSG00000116209.11|TMEM59	1210	1279	1502	1776	1222	1248
ENSG00000116212.15|LRRC42	394	348	381	448	346	280
ENSG00000116213.16|WRAP73	691	686	589	781	701	617
ENSG00000116221.15|MRPL37	839	940	866	991	928	855
ENSG00000116237.16|ICMT	2305	2082	1717	2196	2172	1945
ENSG00000116251.11|RPL22	4298.28	4616.91	4607.79	5049.74	4040.28	3708.21
ENSG00000116260.17|QSOX1	1784	1939	1763	2567	1906	1763
ENSG00000116266.11|STXBP3	1484	1513	1303	1623	1315	1276
ENSG00000116273.6|PHF13	832	816	824	1023	876	866
ENSG00000116285.13|ERRFI1	713	691	2885	1741	1079	796
ENSG00000116288.13|PARK7	3552	3841	3253	4177	3514	3306
ENSG00000116329.11|OPRD1	83	64.45	38	48	72.66	50
ENSG00000116337.16|AMPD2	1959.03	2186.9	1788.77	2618.76	1997.94	1847.45
ENSG00000116350.17|SRSF4	1361	1321	1301	1584	1341	1193
ENSG00000116353.15|MECR	124	169	123	183	151	156
ENSG00000116396.14|KCNC4	77	108	58	85	77	74
ENSG00000116406.19|EDEM3	2687	2725	1922	2452	2136	2005
ENSG00000116455.14|WDR77	1239.24	1304.67	964.07	1292	1271.85	1156.38
ENSG00000116459.11|ATP5PB	2624	2788.91	2597	3194.45	2617.89	2467.86
ENSG00000116473.14|RAP1A	1009	979	946	1142.12	989	820.12
ENSG00000116478.12|HDAC1	1614	1615	1537	1808	1636	1539
ENSG00000116489.13|CAPZA1	2987	3093	2871	3427	2812	2792
ENSG00000116497.18|S100PBP	595	652	515	714	658	587
ENSG00000116514.16|RNF19B	322	465	324	550	291	418
ENSG00000116521.11|SCAMP3	1746	1918	1613	2334	1976	1764
ENSG00000116525.14|TRIM62	247	273	193	308	230	189
ENSG00000116539.13|ASH1L	2240	2094.91	1898	2105	1954	1643
ENSG00000116560.11|SFPQ	5952	4982	4805	5711	5801	4963
ENSG00000116574.6|RHOU	1961	2777	1165	2307	1555	1856
ENSG00000116580.18|GON4L	1857.62	1987.31	1795.54	2239.08	1828.62	1791.44
ENSG00000116584.18|ARHGEF2	4159	5075	4188	5490	3915	3766
ENSG00000116586.11|LAMTOR2	467	468	398	564	457	454
ENSG00000116604.18|MEF2D	1157	1345	1568	1596	1293	1175
ENSG00000116641.17|DOCK7	965	899	930	1041	928	775
ENSG00000116649.10|SRM	1364	1274	1141	1652	1643	1329
ENSG00000116652.6|DLEU2L	14	13	17	14	13.03	16
ENSG00000116661.11|FBXO2	32	44	72	97	43	38
ENSG00000116663.11|FBXO6	86.19	118.59	99	139.16	96	133.93
ENSG00000116667.14|C1orf21	928	738	1010	938	959	710
ENSG00000116668.13|SWT1	97	102	91	101	74	61
ENSG00000116670.15|MAD2L2	740	682	790	904	838	710
ENSG00000116678.19|LEPR	28	18.27	14.2	19.24	31.61	19.16
ENSG00000116679.16|IVNS1ABP	2128	1874	1973	2065	2092	1727
ENSG00000116685.16|KIAA2013	675	742	837.94	1045.92	878.83	726
ENSG00000116688.16|MFN2	3470	3909	3433	4695	3821	3538
ENSG00000116691.11|MIIP	299	310	241	456	349	266
ENSG00000116698.21|SMG7	2787	3164	2813	3571	2781	2755
ENSG00000116704.8|SLC35D1	1700	1696	1410	1786	1476	1437
ENSG00000116717.13|GADD45A	1163	1813	1432	2083	1260	1504
ENSG00000116729.14|WLS	4573	3531	3965	3995	3963	3048
ENSG00000116731.22|PRDM2	1377	1458	1166	1375	1449	1292
ENSG00000116741.8|RGS2	547	303	569	441	506	331
ENSG00000116745.7|RPE65	123	34	62	29	68	17
ENSG00000116747.12|RO60	1299.47	1403.78	1164.16	1415.71	1208.15	1128.94
ENSG00000116750.13|UCHL5	924.4	818.52	768	919.29	889.02	756.53
ENSG00000116752.6|BCAS2	808	852	705	955	732	772
ENSG00000116754.13|SRSF11	5074	5066	4890	5538	4468	4386
ENSG00000116761.11|CTH	266	308	260	314	259	260
ENSG00000116771.6|AGMAT	69	69	41	66	76	56
ENSG00000116774.12|OLFML3	695	839	538	860	603	649
ENSG00000116786.13|PLEKHM2	1514.99	1613.98	1542	2194.97	1678	1522
ENSG00000116791.14|CRYZ	1302.67	1317.28	1120	1536.17	1150.18	1095.84
ENSG00000116793.16|PHTF1	1192	1117	989	1213	1211	1011
ENSG00000116809.11|ZBTB17	443	492	368	611	474	404
ENSG00000116815.16|CD58	285	312	264	362	261	247
ENSG00000116819.8|TFAP2E	16	14	8	21	15	6
ENSG00000116830.12|TTF2	1285	1286	983	1309	1208	1165
ENSG00000116852.14|KIF21B	208	203	167	193	204	138
ENSG00000116857.17|TMEM9	899	893	975	1237	908	804
ENSG00000116863.11|ADPRHL2	284	277	238	385	276	260
ENSG00000116871.15|MAP7D1	1194	1314	1065	1621	1365	1275
ENSG00000116874.11|WARS2	243	208.63	199	257.68	246	210
ENSG00000116883.8|AL591845.1	54	43	92.79	114.94	65.61	58.15
ENSG00000116885.18|OSCP1	129	129	125	185	136	135
ENSG00000116898.12|MRPS15	529	517	491	521	508	450
ENSG00000116903.7|EXOC8	562.07	571.7	535.72	675.32	480.61	496.9
ENSG00000116906.13|GNPAT	1322	1213	1129	1485	1182	1136
ENSG00000116918.14|TSNAX	1369.64	1601.27	1221.51	1573.11	1320	1310.77
ENSG00000116922.14|C1orf109	355	349	297	355	312	328
ENSG00000116954.8|RRAGC	368	377	473	546	387	398
ENSG00000116962.15|NID1	1772	1269	2096	1849	2470	1639
ENSG00000116977.18|LGALS8	675.36	705.61	661.45	807.33	643.91	611.11
ENSG00000116984.13|MTR	1424	1331	1202	1474	1325	1157
ENSG00000116985.12|BMP8B	142.93	163.85	141.74	175.64	163.33	160.15
ENSG00000116991.10|SIPA1L2	5188	4757	4992	5601	5486	4469
ENSG00000117000.9|RLF	435	426	535	503	416	395
ENSG00000117010.17|ZNF684	46	40	40	60	45	26
ENSG00000117013.16|KCNQ4	22	26	18	27	14	19
ENSG00000117016.10|RIMS3	46	51	55	54	34	38
ENSG00000117020.17|AKT3	41.1	20.03	59.16	33.04	39.03	17.04
ENSG00000117036.12|ETV3	749.92	785.89	774.92	909.49	704.93	691.89
ENSG00000117054.13|ACADM	1184	1023	946	1102	1020	1039.7
ENSG00000117115.13|PADI2	629	654	1144	1222	906	769
ENSG00000117118.9|SDHB	1018	1067	1044	1297	1039	981
ENSG00000117122.13|MFAP2	406	462	415	582	466	354
ENSG00000117133.11|RPF1	990	926	821	1099	988	905
ENSG00000117139.17|KDM5B	1920	2042	2440	2335	1831	1836
ENSG00000117143.13|UAP1	868	870	862	991	815	803
ENSG00000117151.13|CTBS	265.96	335.66	331.99	374.65	274.18	273.48
ENSG00000117153.16|KLHL12	990.95	1113.92	917.71	1315.88	909.86	977.85
ENSG00000117155.16|SSX2IP	1354	1394	1286	1588	1420	1344
ENSG00000117174.11|ZNHIT6	803	922	691	879	709	698
ENSG00000117222.14|RBBP5	753	693	547	702	604	564
ENSG00000117226.12|GBP3	105.37	140	117.16	156.17	121	101
ENSG00000117228.10|GBP1	682.63	660	566.84	750.83	605	577
ENSG00000117242.7|PINK1-AS	207.21	186.75	151.68	207.29	178.18	171.88
ENSG00000117245.12|KIF17	62	53	188	195	103	76
ENSG00000117262.19|GPR89A	360.55	291.34	320.83	431.58	317.37	303.09
ENSG00000117266.15|CDK18	180	176	616	364	239	206
ENSG00000117280.13|RAB29	708	728	568	758	528	581
ENSG00000117298.16|ECE1	4861	5396	8056	8481	6105	5355
ENSG00000117305.15|HMGCL	330	373	335	506	346	417
ENSG00000117308.15|GALE	253	317	232	305	260	227
ENSG00000117318.9|ID3	350	397	205	439	268	252
ENSG00000117335.19|CD46	2235	2257	2531	2776	2035	1963
ENSG00000117360.13|PRPF3	1572	1490	1571	1720	1534	1432
ENSG00000117362.13|APH1A	2261.32	2295.35	2495.4	3040.85	2552.42	2224.08
ENSG00000117385.15|P3H1	1045	832	964	1252	1087	868
ENSG00000117394.21|SLC2A1	327	515	3074	1834	1183	947
ENSG00000117395.12|EBNA1BP2	968.87	994.78	705.92	989	910.91	797.89
ENSG00000117399.14|CDC20	985	430	758.94	585	1065	598
ENSG00000117408.11|IPO13	662	762	546	942	709	680
ENSG00000117410.14|ATP6V0B	724	763	730	943	684	713
ENSG00000117411.16|B4GALT2	635	667	636	926	741	616
ENSG00000117419.15|ERI3	805	794	629	944	727	690
ENSG00000117425.14|PTCH2	257	367	251	396	306	340
ENSG00000117448.13|AKR1A1	132	101	127	119	107	88
ENSG00000117450.14|PRDX1	2247.6	2350.6	1933.02	2590.46	2220.31	2193.03
ENSG00000117461.15|PIK3R3	3978	5157	2566	4736	3455	4186
ENSG00000117472.10|TSPAN1	18	14	11	9	11	15
ENSG00000117475.14|BLZF1	513	580	496	632	549	488
ENSG00000117477.12|CCDC181	113	94	74	105	81	67
ENSG00000117479.14|SLC19A2	275	276	247	311	325	308
ENSG00000117480.16|FAAH	26	22	13	19	18	8
ENSG00000117481.10|NSUN4	439	448	361	451	351	392
ENSG00000117500.13|TMED5	2087.72	1952.75	1652.74	2002.3	1694.79	1742
ENSG00000117505.13|DR1	1322	1258	1250	1365	1164.98	1085.93
ENSG00000117519.16|CNN3	8741	8962	17007	14239	9957	8565
ENSG00000117523.16|PRRC2C	6027	5880	5254	6196	5636	4918
ENSG00000117525.14|F3	1206	1095	1492	1376	1227	1021
ENSG00000117528.13|ABCD3	2249	2228	1759	2163	1898	1816
ENSG00000117533.15|VAMP4	645	578	608	619	550	551
ENSG00000117543.21|DPH5	547.19	605.38	429.63	632.44	490.66	465
ENSG00000117569.18|PTBP2	217	173	279	215	228	164
ENSG00000117586.11|TNFSF4	226	379	141	354	215	319
ENSG00000117592.9|PRDX6	4213	4443	3778	5158	4155	4180
ENSG00000117593.11|DARS2	1200	1020.74	971.94	1068.03	1166.15	986.4
ENSG00000117595.12|IRF6	89	99	48	92	91	45
ENSG00000117597.18|UTP25	545	577	482	642	570	566
ENSG00000117598.12|PLPPR5	1623	2016.97	1321.98	2090	1490	1647
ENSG00000117600.12|PLPPR4	124	175	136	168	130	114
ENSG00000117602.12|RCAN3	378	385	323	439	305	326.08
ENSG00000117614.10|SYF2	413	441	461	524	386	397
ENSG00000117616.18|RSRP1	557	673	660	658	605.67	639.06
ENSG00000117620.15|SLC35A3	573.05	507.02	589.62	607.08	540.41	493.07
ENSG00000117625.13|RCOR3	736	775	788	853	774	726
ENSG00000117632.23|STMN1	3499	2664	3026	3304	3601	2874
ENSG00000117640.18|MTFR1L	672.75	729.23	680.36	913.2	703.1	660.89
ENSG00000117643.14|MAN1C1	315	269	270	348	303	248
ENSG00000117650.13|NEK2	645	377	516	411	566	455
ENSG00000117676.14|RPS6KA1	397	530	341	550	392	453
ENSG00000117682.17|DHDDS	347	428	315	502	384	397
ENSG00000117691.10|NENF	548	550	582	867	568	597
ENSG00000117697.15|NSL1	710	721	579	859	768	649
ENSG00000117707.15|PROX1	3484.73	3618.95	2463	3356	3240.93	3233
ENSG00000117713.20|ARID1A	1517	1424	1236	1651	1523	1346
ENSG00000117724.13|CENPF	7834	3926	5704	4675	6945	4321
ENSG00000117748.10|RPA2	643	606	529	690	661	542
ENSG00000117751.18|PPP1R8	968	1021	836	1130	917	883
ENSG00000117758.14|STX12	817	896	660	887	692	722
ENSG00000117791.16|MARC2	146	130	146	171	156	133
ENSG00000117859.19|OSBPL9	691	789	789	944	753	733
ENSG00000117862.12|TXNDC12	384.39	357.83	495.87	481.91	354.76	331.38
ENSG00000117868.16|ESYT2	3148	3614	3903	5023	3233	3463
ENSG00000117877.10|CD3EAP	254.13	199.68	172.75	179.51	147.15	129.68
ENSG00000117899.11|MESD	1032.01	1080.05	907.06	1112.07	1010	980
ENSG00000117906.14|RCN2	2787	2878	2499	3018	2474	2429
ENSG00000117984.14|CTSD	1182.8	1320.76	1432.25	1918.19	1580.02	1290.17
ENSG00000118004.17|COLEC11	48	36	27	44	45	37
ENSG00000118007.13|STAG1	1421.76	995.23	1105.62	1082	1379.88	964.92
ENSG00000118046.15|STK11	995.8	1048.74	1209.41	1498.71	1174.49	1068.8
ENSG00000118058.21|KMT2A	1183.64	1123	1165.02	1222.16	1185	914.39
ENSG00000118096.7|IFT46	455	478	383	502	394	394
ENSG00000118162.14|KPTN	221	236	165	275	214	210
ENSG00000118181.11|RPS25	4271.25	4667.9	4533.26	5116.35	4000.72	4131.59
ENSG00000118193.12|KIF14	1240	588	891	692	1155	751
ENSG00000118197.14|DDX59	411	429	355	503	389	342
ENSG00000118200.14|CAMSAP2	2805	2591	2554	2648	2349	2246
ENSG00000118217.6|ATF6	1589.89	1497.77	1320.75	1348	1514.94	1170
ENSG00000118242.16|MREG	1930	2221.92	1288.97	1979.96	1466.96	1665.89
ENSG00000118246.14|FASTKD2	862	923	767	1031	770	841
ENSG00000118257.16|NRP2	15802.98	16073.99	11806	15792	14279	12997.96
ENSG00000118260.15|CREB1	1183	1046	956	1165	1131	934
ENSG00000118263.15|KLF7	354	437	700	760	459	479
ENSG00000118276.11|B4GALT6	513	397	337	387	371	363
ENSG00000118292.9|C1orf54	89.68	133.65	123.6	159.15	102.58	90.92
ENSG00000118298.12|CA14	501	550	381	565	496	483
ENSG00000118307.19|CASC1	18	22	12	18	11	8
ENSG00000118322.14|ATP10B	9	15	13	7	18	6
ENSG00000118363.12|SPCS2	1599.8	1406.12	1776.08	1836.27	1544.28	1502.34
ENSG00000118369.13|USP35	215	230	239	318	236	234
ENSG00000118402.6|ELOVL4	123	125	82	126	115	116
ENSG00000118407.15|FILIP1	26	10	6	17	16	11
ENSG00000118412.12|CASP8AP2	783	650	620	652	643	553
ENSG00000118418.14|HMGN3	824.82	666.98	601.99	721.99	749.99	620
ENSG00000118420.17|UBE3D	54	58	30	43	45	33
ENSG00000118432.12|CNR1	552	925	517	898	494	662
ENSG00000118454.13|ANKRD13C	1025	924	846	1075	958	794
ENSG00000118482.11|PHF3	1428	1261	1612	1416	1450	1191
ENSG00000118495.19|PLAGL1	481	491	460	572	440	415
ENSG00000118496.5|FBXO30	791	817	668	804	721	748
ENSG00000118503.15|TNFAIP3	1005	828	1112	1058	1114	912
ENSG00000118507.17|AKAP7	201	199	278	263	258	198
ENSG00000118508.5|RAB32	292	276	300	327	272	253
ENSG00000118515.11|SGK1	428	338	450	473	477	346
ENSG00000118518.15|RNF146	755	720	631	767	706	657
ENSG00000118557.15|PMFBP1	22.52	51.03	35.62	55.27	41.1	47.15
ENSG00000118564.14|FBXL5	744	704	664	831	664	654
ENSG00000118579.13|MED28	449.74	451.17	380.65	451.73	431.15	422.74
ENSG00000118600.11|RXYLT1	389	432	298	427.59	309.48	313
ENSG00000118620.13|ZNF430	433	446	398	437	404.1	360
ENSG00000118655.6|DCLRE1B	517	443	418	493	484	443
ENSG00000118680.13|MYL12B	3682	3870.06	3761	4611	3634	3442
ENSG00000118689.15|FOXO3	955.91	1004.82	1026.55	1165.59	1057.53	953.94
ENSG00000118690.13|ARMC2	58	35	43	57	54	41
ENSG00000118705.17|RPN2	9299.81	9289.53	8673.38	10744.81	9557	8517.26
ENSG00000118707.10|TGIF2	543	493.36	514.54	673	640.54	530
ENSG00000118762.8|PKD2	838	804	787	937	860	823
ENSG00000118777.12|ABCG2	73	58	71	60	84	50
ENSG00000118785.14|SPP1	23253	25695	22096	29932	27955	27015
ENSG00000118804.8|STBD1	131.22	171.18	203.75	304.02	172.59	198.57
ENSG00000118816.10|CCNI	3481	3433	4428	4494	3574	3393
ENSG00000118849.10|RARRES1	30	26	32	32	33	28
ENSG00000118855.19|MFSD1	1091	1081	912	1207	908	890
ENSG00000118873.16|RAB3GAP2	1905.03	1698.02	1710.02	1956.77	1742.34	1527
ENSG00000118894.14|EEF2KMT	389.36	359.26	249.72	366.19	425.42	355.66
ENSG00000118898.16|PPL	15	34	87	53	21	52
ENSG00000118900.14|UBN1	1344	1433	1202	1506	1250	1190
ENSG00000118922.17|KLF12	272	224	209	222	211	190
ENSG00000118939.17|UCHL3	110.6	114.85	106	123.21	142.76	110.83
ENSG00000118946.12|PCDH17	507.58	402.15	407.28	420	457.2	422
ENSG00000118960.13|HS1BP3	108	167	104	199	118	127
ENSG00000118961.15|LDAH	353	306	269	394	335	278
ENSG00000118965.14|WDR35	622	568	442	512	568	461
ENSG00000118971.8|CCND2	6335	5622.75	6880.87	7044.42	6874.82	6064.09
ENSG00000118985.16|ELL2	280	432	746	598	363	382
ENSG00000118997.14|DNAH7	33	40	36	40	35	40
ENSG00000119004.15|CYP20A1	255	231	204	247	225	244
ENSG00000119013.9|NDUFB3	648	708	639	807	674	588
ENSG00000119041.11|GTF3C3	1074	1012	922	1055	1011	887
ENSG00000119042.17|SATB2	2131.43	1734.39	1676.39	1951.24	2145.1	1821.49
ENSG00000119048.7|UBE2B	565	618	599	701	627	539
ENSG00000119125.16|GDA	28	24	18	20	24	11
ENSG00000119138.4|KLF9	18	29	14	38	19	22
ENSG00000119139.19|TJP2	157	125.99	122	184	154	120
ENSG00000119185.12|ITGB1BP1	685.56	711.36	686.5	877.8	667.82	669.93
ENSG00000119203.14|CPSF3	1039	1094	843	1100	1034	946
ENSG00000119227.8|PIGZ	177	216	170	284	154	196
ENSG00000119231.11|SENP5	938	943	814	1026	948	885
ENSG00000119242.8|CCDC92	385	466.99	351	528.73	388	418
ENSG00000119280.16|C1orf198	2352	3028	3067	4140	2662	3009
ENSG00000119285.11|HEATR1	1424.64	1372.99	1061.55	1333.67	1112.81	1069.86
ENSG00000119314.15|PTBP3	650	841	648	850	651	691
ENSG00000119318.13|RAD23B	3609	3313	3579	3887	3560	3150
ENSG00000119321.9|FKBP15	660.3	615.17	583.09	788.69	633.43	586.07
ENSG00000119326.15|CTNNAL1	287	270	265	247	307	251
ENSG00000119328.12|FAM206A	204	203	152	208	179	137
ENSG00000119333.11|WDR34	650	662	617	992	826	633
ENSG00000119335.16|SET	7645	7011.95	6663	7829.99	7604.95	6765.93
ENSG00000119383.19|PTPA	3035	3183	2588	3997	3219	2803
ENSG00000119392.14|GLE1	1341	1656.99	1187	1740	1446	1471
ENSG00000119396.11|RAB14	1012	1033	978	1162	946	899
ENSG00000119397.16|CNTRL	246	170	255	222	251	162
ENSG00000119401.10|TRIM32	335	434	256	410	326	379
ENSG00000119402.17|FBXW2	1064	1131	958	1136	1080	905
ENSG00000119403.15|PHF19	782	512	645	594	842	540
ENSG00000119408.16|NEK6	1397	977	1138	1087	1387	882
ENSG00000119414.11|PPP6C	1236	1342	1083	1378	1238	1142
ENSG00000119421.7|NDUFA8	387	397	310	476	389	363
ENSG00000119431.9|HDHD3	54	73	51	103	46	73
ENSG00000119446.14|RBM18	287.6	317	258	336.56	283	282.58
ENSG00000119471.15|HSDL2	326	388	254	391	266	321
ENSG00000119487.17|MAPKAP1	2062	2034	1886	2418	2153	1708
ENSG00000119508.18|NR4A3	18	23	60	36	30	27
ENSG00000119509.13|INVS	500	489	427	495	474	428
ENSG00000119514.7|GALNT12	91	65	84	140	91	100
ENSG00000119522.16|DENND1A	613	466	528	598	632	439
ENSG00000119523.10|ALG2	628	754	699	751	540	582
ENSG00000119537.17|KDSR	740	876	775	962	759	795
ENSG00000119541.10|VPS4B	796	921	642	907	755	718
ENSG00000119547.6|ONECUT2	36	28	32	36	31	20
ENSG00000119559.16|C19orf25	352	389.96	365	535	435	384
ENSG00000119574.13|ZBTB45	135	164	119	210	152	126
ENSG00000119596.18|YLPM1	2410	2247	1884.93	2423.78	2207	2071
ENSG00000119599.16|DCAF4	237	226	169	258	197	212
ENSG00000119616.11|FCF1	660.99	595	552	693	551	564
ENSG00000119630.14|PGF	9	11	9	28	17	18
ENSG00000119632.4|IFI27L2	201	226	237	376	258	214
ENSG00000119636.16|BBOF1	48.27	94.04	55.37	78.67	71.43	62.77
ENSG00000119638.13|NEK9	640.17	662	530.72	818.85	592.45	594.51
ENSG00000119640.9|ACYP1	169	190	165	214	156	162
ENSG00000119650.12|IFT43	441	527	381	598	469	466
ENSG00000119655.10|NPC2	155	230	279	304	192	213
ENSG00000119661.15|DNAL1	572	554.61	531	599	495	496
ENSG00000119669.5|IRF2BPL	971.13	876.04	985.18	1300.8	1141.5	962.36
ENSG00000119673.14|ACOT2	168.34	246.27	156.49	267.57	239.59	208.35
ENSG00000119681.12|LTBP2	74.56	115.47	124.5	177	107	99
ENSG00000119682.17|AREL1	989	1022	757	1140	880	853
ENSG00000119684.15|MLH3	486	449	401	499	485	455
ENSG00000119685.20|TTLL5	685.99	567	563	606	658	463
ENSG00000119686.10|FLVCR2	15.01	33	15	32	26	26
ENSG00000119688.21|ABCD4	685.72	719.43	638.54	821.01	662.6	599.42
ENSG00000119689.15|DLST	1345	1473.99	1439	1769	1471	1313.92
ENSG00000119699.7|TGFB3	940	1083	688	987.97	849	838
ENSG00000119703.14|ZC2HC1C	43.83	49	33.28	62.15	33.55	37.49
ENSG00000119705.9|SLIRP	414.09	455.02	342.07	472.06	396.02	415.08
ENSG00000119707.14|RBM25	3037.53	2861.85	2853.94	3151.91	2880.88	2699.79
ENSG00000119711.12|ALDH6A1	475.73	489.96	443.63	528.33	471.57	404.23
ENSG00000119718.11|EIF2B2	278	377.18	287	390.91	368.91	337
ENSG00000119720.18|NRDE2	291.38	351.24	281.97	365.9	353.98	346.27
ENSG00000119723.16|COQ6	268.91	248.53	219.18	350.84	278.87	259.46
ENSG00000119725.18|ZNF410	724.77	647.16	714.45	853.16	663.95	602.73
ENSG00000119729.12|RHOQ	2630.37	2612.4	2151.49	2612.13	2017.62	1982.68
ENSG00000119737.5|GPR75	57	90	52	93	66	67
ENSG00000119760.16|SUPT7L	1326.88	1592.72	1175.19	1611.6	1166.6	1261.5
ENSG00000119771.15|KLHL29	639	635	455	649	617	454
ENSG00000119772.16|DNMT3A	803	933	706	1122	822	804
ENSG00000119777.20|TMEM214	1401	1339	1292	1686	1478	1267
ENSG00000119778.15|ATAD2B	335	418	251	415	300	270
ENSG00000119782.14|FKBP1B	32	45	50	82	40.02	47
ENSG00000119787.14|ATL2	787	794	617	698	709	644
ENSG00000119801.13|YPEL5	713	834	859	924	543	686
ENSG00000119812.19|FAM98A	1126	1204	842	1149	1040	983
ENSG00000119820.11|YIPF4	619	621	506	636	537	513
ENSG00000119844.15|AFTPH	662	692	608	760	642	613
ENSG00000119862.13|LGALSL	644	681	502	727	536	596
